Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),Initial Max Power (dBm),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error,Beam Offset History,Received Jetson inference Time,Set TX Beam Time (s),Set RX Beam Time (s),Stabilize Beam Time (s),Measure SNR Time (s)
20250724_013624_322,-40,60,60,40.6,20.1663348550444,-82.16040802001953,-82.16040802001953,0.1016294956207275,0.1583402156829834,60,60.0,YOLO,1,32,0.0,20.1663348550444,0.0,[],0.1013045310974121,0.0504555702209472,0.0504603385925293,0.056758165359497,0.000659704208374
20250724_013624_783,-40,60,60,40.6,20.3506618265584,-82.10490646362305,-82.10490646362305,0.1011934280395507,0.1584765911102295,60,60.0,YOLO,1,32,0.0,20.3506618265584,0.0,[],0.1008598804473877,0.0504405498504638,0.0505094528198242,0.0568325519561767,0.0006871223449707
20250724_013625_250,-39,59,59,39.2,21.393060047051108,-81.07523651123047,-81.07523651123047,0.1022086143493652,0.1583616733551025,59,59.0,YOLO,1,32,0.0,21.393060047051108,0.0,[],0.1018736362457275,0.0504388809204101,0.05045747756958,0.0567896366119384,0.0006687641143798
20250724_013625_987,-39,59,59,39.2,21.44767493940949,-81.03840827941895,-81.03840827941895,0.1016297340393066,0.1019949913024902,59,59.0,YOLO,1,32,0.0,21.44767493940949,0.0,[],0.1012930870056152,0.050433874130249,0.0504820346832275,0.0003914833068847,0.0006821155548095
20250724_013626_923,-38,58,58,37.7,22.04994690799204,-80.23397521972656,-80.23397521972656,0.1103589534759521,0.1019933223724365,58,58.0,YOLO,1,32,0.0,22.04994690799204,0.0,[],0.1100006103515625,0.0504875183105468,0.0504465103149414,0.0004026889801025,0.0006511211395263
20250724_013626_192,-38,58,58,37.7,21.8236748134908,-80.6056900024414,-80.6056900024414,0.1024084091186523,0.1584646701812744,58,58.0,YOLO,1,32,0.0,21.8236748134908,0.0,[],0.102074384689331,0.0504724979400634,0.0505099296569824,0.0567715167999267,0.0007040500640869
20250724_013627_398,-37,58,58,37.7,20.21542146414789,-82.10416526794434,-82.10416526794434,0.1085987091064453,0.1020553112030029,58,58.0,YOLO,1,32,0.0,20.21542146414789,0.0,[],0.1082878112792968,0.0504508018493652,0.0505409240722656,0.0004117488861083,0.0006468296051025
20250724_013627_137,-37,58,58,37.7,20.07913263664188,-82.24156188964844,-82.24156188964844,0.1010749340057373,0.1584289073944091,58,58.0,YOLO,1,32,0.0,20.07913263664188,0.0,[],0.1007487773895263,0.0504677295684814,0.0504941940307617,0.0567398071289062,0.000720739364624
20250724_013628_704,-36,57,57,36.3,19.347260161419115,-82.91766242980957,-82.91766242980957,0.1014404296875,0.1023061275482177,57,57.0,YOLO,1,57,36.3,19.347260161419115,0.0,[],0.1011197566986084,0.0504665374755859,0.0505032539367675,0.0004520416259765,0.0008785724639892
20250724_013628_441,-36,57,57,36.3,19.32529277498677,-82.9917652130127,-82.9917652130127,0.1028366088867187,0.1584086418151855,57,57.0,YOLO,1,57,36.3,19.32529277498677,0.0,[],0.1024873256683349,0.0504765510559082,0.0504746437072753,0.0567564964294433,0.0006935596466064
