Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error
20250721_081759_063,-32,NO_RADIO,51,27.6,20.05073723451256,0.0868358612060546,0.0041754245758056,51,,CenterFallback,1,32,0,,
20250721_081759_157,-32,NO_RADIO,51,27.6,20.05073723451256,0.0912027359008789,0.0044550895690917,51,,CenterFallback,1,32,0,,
20250721_081759_256,-32,NO_RADIO,51,27.6,20.05073723451256,0.0818178653717041,0.0044493675231933,51,,CenterFallback,1,32,0,,
20250721_081759_345,-31,NO_RADIO,51,27.6,20.53557951269317,0.0932018756866455,0.0044090747833251,51,,CenterFallback,1,32,0,,
20250721_081759_446,-31,NO_RADIO,51,27.6,20.53557951269317,0.0907313823699951,0.0045547485351562,51,,CenterFallback,1,32,0,,
20250721_081759_544,-30,NO_RADIO,51,27.6,19.539869176009503,0.1012210845947265,0.0049066543579101,51,,CenterFallback,1,32,0,,
20250721_081759_654,-30,NO_RADIO,51,27.6,19.539869176009503,0.0897943973541259,0.0044326782226562,51,,CenterFallback,1,32,0,,
20250721_081759_751,-30,51,51,27.6,19.539869176009503,0.0994555950164794,0.0044150352478027,51,51.0,YOLO,1,32,0,19.539869176009503,0.0
20250721_081759_858,-29,51,51,27.6,18.956136952667435,0.0837178230285644,0.0110094547271728,51,50.0,NeighborSearch,2,32,0,19.98581286382988,-1.0
20250721_081759_956,-29,NO_RADIO,51,27.6,18.956136952667435,0.0896220207214355,0.0041165351867675,51,,CenterFallback,1,32,0,,
20250721_081800_053,-28,50,50,26.1,19.579450919391192,0.0889875888824462,0.0040528774261474,50,50.0,YOLO,1,32,0,19.579450919391192,0.0
20250721_081800_149,-28,50,50,26.1,19.579450919391192,0.0955667495727539,0.0043506622314453,50,50.0,YOLO,1,32,0,19.579450919391192,0.0
20250721_081800_252,-28,50,50,26.1,19.579450919391192,0.0981225967407226,0.0044660568237304,50,50.0,YOLO,1,32,0,19.579450919391192,0.0
20250721_081800_358,-27,50,50,26.1,18.84561229096579,0.0895638465881347,0.0115532875061035,50,49.0,NeighborSearch,2,32,0,19.926110779462466,-1.0
20250721_081800_462,-27,49,49,24.7,19.926110779462466,0.096635103225708,0.0042536258697509,49,49.0,YOLO,1,32,0,19.926110779462466,0.0
20250721_081800_567,-26,49,49,24.7,18.75428503364457,0.0933122634887695,0.011462926864624,49,48.0,NeighborSearch,2,32,0,19.95282059303496,-1.0
20250721_081800_675,-26,49,49,24.7,18.75428503364457,0.0927762985229492,0.0112776756286621,49,48.0,NeighborSearch,2,32,0,19.95282059303496,-1.0
20250721_081800_782,-26,48,48,23.2,19.95282059303496,0.0880751609802246,0.0043299198150634,48,48.0,YOLO,1,32,0,19.95282059303496,0.0
