Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),Initial Max Power (dBm),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),TX Beam Index,TX Beam Angle,Adjustment Method,Beams Checked in Search,SNR (dB),Offset Error,Beam Offset History
20250713_195549_345,-90,NO_RADIO,32,0,7.137760162353544,-96.04537200927734,-96.04537200927734,0.10431456565856934,0.17433953285217285,32,,,,CenterFallback,1,,,[]
20250713_195549_627,-90,NO_RADIO,32,0,6.663753136647685,-96.12810516357422,-96.12810516357422,0.09541487693786621,0.20879268646240234,32,,,,CenterFallback,1,,,[]
20250713_195549_932,-90,NO_RADIO,32,0,6.599116443896378,-96.43071746826172,-96.43071746826172,0.09307408332824707,0.15878844261169434,32,,,,CenterFallback,1,,,[]
20250713_195550_185,-90,NO_RADIO,32,0,7.085745560632205,-96.25521850585938,-96.25521850585938,0.08066177368164062,0.3218841552734375,32,,,,CenterFallback,1,,,[]
20250713_195550_589,-90,NO_RADIO,32,0,7.125782854032082,-96.04537200927734,-96.04537200927734,0.07768654823303223,0.13544917106628418,32,,,,CenterFallback,1,,,[]
20250713_195550_803,-90,NO_RADIO,32,0,7.009591020509532,-96.12810516357422,-96.12810516357422,0.0764772891998291,0.1800999641418457,32,,,,CenterFallback,1,,,[]
20250713_195551_061,-90,NO_RADIO,32,0,7.277003253620876,-95.6165771484375,-95.6165771484375,0.07751631736755371,0.10493183135986328,32,,,,CenterFallback,1,,,[]
20250713_195551_244,-90,NO_RADIO,32,0,7.123643560833713,-96.12396850585938,-96.12396850585938,0.07731175422668457,0.20650982856750488,32,,,,CenterFallback,1,,,[]
20250713_195551_529,-90,NO_RADIO,32,0,7.084251872890107,-96.12810516357422,-96.12810516357422,0.07660436630249023,0.10527610778808594,32,,,,CenterFallback,1,,,[]
20250713_195551_712,-90,NO_RADIO,32,0,7.046488284141958,-96.29843139648438,-96.29843139648438,0.07631587982177734,0.16278767585754395,32,,,,CenterFallback,1,,,[]
20250713_195551_952,-90,NO_RADIO,32,0,7.0405117878791685,-96.25521850585938,-96.25521850585938,0.0772542953491211,0.14124417304992676,32,,,,CenterFallback,1,,,[]
20250713_195552_172,-90,NO_RADIO,32,0,7.073973683003018,-96.12810516357422,-96.12810516357422,0.07441329956054688,0.19621872901916504,32,,,,CenterFallback,1,,,[]
20250713_195552_444,-90,NO_RADIO,32,0,6.7112864242143075,-96.29843139648438,-96.29843139648438,0.07601809501647949,0.10694146156311035,32,,,,CenterFallback,1,,,[]
20250713_195552_628,-90,NO_RADIO,32,0,7.054021529496538,-96.29843139648438,-96.29843139648438,0.07660937309265137,0.22802448272705078,32,,,,CenterFallback,1,,,[]
20250713_195552_933,-90,NO_RADIO,32,0,6.711528439041615,-96.25521850585938,-96.25521850585938,0.07765078544616699,0.1582779884338379,32,,,,CenterFallback,1,,,[]
20250713_195553_171,-90,NO_RADIO,32,0,7.055097369315305,-96.12810516357422,-96.12810516357422,0.07411336898803711,0.1628713607788086,32,,,,CenterFallback,1,,,[]
20250713_195553_409,-90,NO_RADIO,32,0,6.727726876657272,-96.3817897796631,-96.3817897796631,0.07660412788391113,0.14304757118225098,32,,,,CenterFallback,1,,,[]
20250713_195553_629,-90,NO_RADIO,32,0,7.323516173454138,-96.04537200927734,-96.04537200927734,0.07506084442138672,0.20539259910583496,32,,,,CenterFallback,1,,,[]
20250713_195553_911,-90,NO_RADIO,32,0,7.104991697434187,-96.12810516357422,-96.12810516357422,0.07069993019104004,0.12346053123474121,32,,,,CenterFallback,1,,,[]
20250713_195554_106,-90,NO_RADIO,32,0,7.110755010168816,-95.9241714477539,-95.9241714477539,0.0688014030456543,0.1630542278289795,32,,,,CenterFallback,1,,,[]
20250713_195554_339,-90,NO_RADIO,32,0,7.1736455830752845,-96.12810516357422,-96.12810516357422,0.10882377624511719,0.15058183670043945,32,,,,CenterFallback,1,,,[]
20250713_195554_600,-90,NO_RADIO,32,0,7.070345255968803,-96.25521850585938,-96.25521850585938,0.07583403587341309,0.22575664520263672,32,,,,CenterFallback,1,,,[]
20250713_195554_902,-90,NO_RADIO,32,0,6.729714896714825,-96.29843139648438,-96.29843139648438,0.06831073760986328,0.17798781394958496,32,,,,CenterFallback,1,,,[]
20250713_195555_150,-90,NO_RADIO,32,0,7.183786087779922,-96.12810516357422,-96.12810516357422,0.07004380226135254,0.1617419719696045,32,,,,CenterFallback,1,,,[]
20250713_195555_383,-90,NO_RADIO,32,0,7.079875080584429,-96.25521850585938,-96.25521850585938,0.07329583168029785,0.10665178298950195,32,,,,CenterFallback,1,,,[]
20250713_195555_564,-90,NO_RADIO,32,0,7.086851885087881,-96.25521850585938,-96.25521850585938,0.07419538497924805,0.16353178024291992,32,,,,CenterFallback,1,,,[]
20250713_195555_803,-90,NO_RADIO,32,0,6.754577479651985,-96.29843139648438,-96.29843139648438,0.0751028060913086,0.10538387298583984,32,,,,CenterFallback,1,,,[]
20250713_195555_985,-90,NO_RADIO,32,0,7.152389770848757,-96.25521850585938,-96.25521850585938,0.0765221118927002,0.18581891059875488,32,,,,CenterFallback,1,,,[]
20250713_195556_248,-90,NO_RADIO,32,0,7.1131083284979155,-96.12810516357422,-96.12810516357422,0.07608723640441895,0.14907121658325195,32,,,,CenterFallback,1,,,[]
20250713_195556_474,-90,NO_RADIO,32,0,6.775415259268925,-96.29843139648438,-96.29843139648438,0.07608985900878906,0.16395068168640137,32,,,,CenterFallback,1,,,[]
20250713_195556_715,-90,NO_RADIO,32,0,7.106811149706431,-96.25521850585938,-96.25521850585938,0.0761420726776123,0.1368556022644043,32,,,,CenterFallback,1,,,[]
20250713_195556_930,-90,NO_RADIO,32,0,7.1617636102764095,-96.04537200927734,-96.04537200927734,0.07668447494506836,0.20166015625,32,,,,CenterFallback,1,,,[]
20250713_195557_209,-90,NO_RADIO,32,0,7.215234151975608,-96.24886283874513,-96.24886283874513,0.07600569725036621,0.10771489143371582,32,,,,CenterFallback,1,,,[]
20250713_195557_394,-90,NO_RADIO,32,0,7.353603342716454,-95.76196441650391,-95.76196441650391,0.07598519325256348,0.21215105056762695,32,,,,CenterFallback,1,,,[]
20250713_195557_683,-90,NO_RADIO,32,0,7.089671074190122,-96.12810516357422,-96.12810516357422,0.07814264297485352,0.1075584888458252,32,,,,CenterFallback,1,,,[]
20250713_195557_870,-90,NO_RADIO,32,0,7.136569384206851,-96.12810516357422,-96.12810516357422,0.07657504081726074,0.35451173782348633,32,,,,CenterFallback,1,,,[]
20250713_195558_303,-90,14,14,-26.1,6.7753753110409605,-82.94385528564453,-82.94385528564453,0.11532473564147949,0.3347136974334717,14,14,14,26.1,OffsetCorrected,2,20.614877728024,0,[0]
20250713_195558_754,-90,15,15,-24.7,20.843623314647232,-82.65837364196777,-82.65837364196777,0.10065674781799316,0.1264188289642334,15,15,15,24.7,YOLO,1,20.843623314647232,0,"[0, 0]"
20250713_195558_982,-90,15,15,-24.7,15.152229170300473,-88.31193542480469,-88.31193542480469,0.10297656059265137,0.21628165245056152,15,15,15,24.7,YOLO,1,15.152229170300473,0,"[0, 0, 0]"
20250713_195559_302,-90,14,14,-26.1,15.422072164949043,-88.01119728088379,-88.01119728088379,0.13216185569763184,0.12596607208251953,14,14,14,26.1,YOLO,1,15.422072164949043,0,"[0, 0, 0, 0]"
20250713_195559_562,-90,13,13,-27.6,23.466231318287598,-79.93456268310547,-79.93456268310547,0.10451626777648926,0.18631362915039062,13,13,13,27.6,YOLO,1,23.466231318287598,0,"[0, 0, 0, 0, 0]"
20250713_195559_854,-90,14,14,-26.1,23.552162564253777,-79.98968353271485,-79.98968353271485,0.10315632820129395,0.16140317916870117,14,14,14,26.1,YOLO,1,23.552162564253777,0,"[0, 0, 0, 0, 0, 0]"
20250713_195600_119,-90,14,14,-26.1,23.966403949631413,-79.52862548828125,-79.52862548828125,0.10275888442993164,0.17129898071289062,14,14,14,26.1,YOLO,1,23.966403949631413,0,"[0, 0, 0, 0, 0, 0, 0]"
20250713_195600_395,-90,15,15,-24.7,23.916350468865915,-79.59574584960937,-79.59574584960937,0.10383224487304688,0.1324927806854248,15,15,15,24.7,YOLO,1,23.916350468865915,0,"[0, 0, 0, 0, 0, 0, 0, 0]"
20250713_195600_632,-90,15,15,-24.7,23.899397453906587,-79.56145324707032,-79.56145324707032,0.10247087478637695,0.24340295791625977,15,15,15,24.7,YOLO,1,23.899397453906587,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250713_195600_979,-90,16,16,-23.2,23.78433294949373,-79.48395118713378,-79.48395118713378,0.10210943222045898,0.1057271957397461,16,16,16,23.2,YOLO,1,23.78433294949373,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250713_195601_188,-90,16,16,-23.2,20.956591326909503,-82.44828186035156,-82.44828186035156,0.10288739204406738,0.16444897651672363,16,16,16,23.2,YOLO,1,20.956591326909503,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250713_195601_457,-90,17,17,-21.8,21.508391636111952,-81.8939968109131,-81.8939968109131,0.10213041305541992,0.1070261001586914,17,17,17,21.8,YOLO,1,21.508391636111952,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250713_195601_667,-90,17,17,-21.8,21.669807815792197,-81.77528190612793,-81.77528190612793,0.10284852981567383,0.16277313232421875,17,17,17,21.8,YOLO,1,21.669807815792197,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250713_195601_934,-90,18,18,-20.3,21.48224474378425,-81.90029640197754,-81.90029640197754,0.10319662094116211,0.12084150314331055,18,18,18,20.3,YOLO,1,21.48224474378425,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250713_195602_159,-90,17,17,-21.8,22.889259999301686,-80.40962219238281,-80.40962219238281,0.10318493843078613,0.19224786758422852,17,17,17,21.8,YOLO,1,22.889259999301686,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250713_195602_456,-90,17,17,-21.8,23.317862681147886,-80.04016876220703,-80.04016876220703,0.10360097885131836,0.11348795890808105,17,17,17,21.8,YOLO,1,23.317862681147886,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250713_195602_674,-90,18,18,-20.3,23.269270557056927,-80.12240715026856,-80.12240715026856,0.10069513320922852,0.20033645629882812,18,18,18,20.3,YOLO,1,23.269270557056927,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250713_195602_977,-90,19,19,-18.9,23.614788154224513,-79.65898170471192,-79.65898170471192,0.1011812686920166,0.11744308471679688,19,19,19,18.9,YOLO,1,23.614788154224513,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250713_195603_196,-90,19,19,-18.9,21.799430349069254,-81.5606460571289,-81.5606460571289,0.10188508033752441,0.20628595352172852,19,19,19,18.9,YOLO,1,21.799430349069254,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250713_195603_506,-90,20,20,-17.4,21.831481818460574,-81.40096282958984,-81.40096282958984,0.10262918472290039,0.37073302268981934,20,20,20,17.4,YOLO,1,21.831481818460574,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250713_195603_980,-90,19,19,-18.9,21.249184255537656,-82.14669990539551,-82.14669990539551,0.10126733779907227,0.17478537559509277,19,19,19,18.9,YOLO,1,21.249184255537656,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250713_195604_257,-90,18,18,-20.3,21.666841380759138,-81.63101844787597,-81.63101844787597,0.10111284255981445,0.1637101173400879,18,18,18,20.3,YOLO,1,21.666841380759138,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250713_195604_523,-90,19,19,-18.9,25.95837194034516,-77.42814979553222,-77.42814979553222,0.13142132759094238,0.23346400260925293,19,19,19,18.9,YOLO,1,25.95837194034516,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250713_195604_889,-90,20,20,-17.4,26.066107005241108,-77.25575103759766,-77.25575103759766,0.10020327568054199,0.10823655128479004,20,20,20,17.4,YOLO,1,26.066107005241108,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250713_195605_099,-90,20,20,-17.4,25.33780738841196,-77.99897727966308,-77.99897727966308,0.10257816314697266,0.35997605323791504,20,20,20,17.4,YOLO,1,25.33780738841196,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
