Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),Initial Max Power (dBm),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error,Beam Offset History
20250721_023725_844,-45,NO_RADIO,32,0,7.0448487091064464,-95.6165771484375,-95.6165771484375,0.1161203384399414,0.10219979286193848,32,,CenterFallback,1,32,0,,,[]
20250721_023726_067,-45,NO_RADIO,32,0,6.7256644427387045,-95.65385437011719,-95.65385437011719,0.23712372779846191,0.15615606307983398,32,,CenterFallback,1,32,0,,,[]
20250721_023726_461,-45,NO_RADIO,32,0,7.361611321619193,-95.32933807373047,-95.32933807373047,0.09386491775512695,0.10180783271789551,32,,CenterFallback,1,32,0,,,[]
20250721_023726_658,-45,NO_RADIO,32,0,7.297705218768527,-95.2263412475586,-95.2263412475586,0.08753037452697754,0.15812158584594727,32,,CenterFallback,1,32,0,,,[]
20250721_023726_906,-45,NO_RADIO,32,0,7.527522065766817,-94.96305084228516,-94.96305084228516,0.08692240715026855,0.10177373886108398,32,,CenterFallback,1,32,0,,,[]
20250721_023727_096,-45,NO_RADIO,32,0,6.684570737368631,-95.76765441894531,-95.76765441894531,0.09291315078735352,0.15813732147216797,32,,CenterFallback,1,32,0,,,[]
20250721_023727_348,-45,NO_RADIO,32,0,7.251486065362684,-95.65385437011719,-95.65385437011719,0.08942627906799316,0.1017606258392334,32,,CenterFallback,1,32,0,,,[]
20250721_023727_541,-45,NO_RADIO,32,0,6.936949446676778,-95.6165771484375,-95.6165771484375,0.09201598167419434,0.15825390815734863,32,,CenterFallback,1,32,0,,,[]
20250721_023727_793,-45,NO_RADIO,32,0,6.885471975677291,-95.6165771484375,-95.6165771484375,0.08765149116516113,0.10173296928405762,32,,CenterFallback,1,32,0,,,[]
20250721_023727_983,-45,NO_RADIO,32,0,6.920718760362249,-95.76196441650391,-95.76196441650391,0.09119915962219238,0.15820813179016113,32,,CenterFallback,1,32,0,,,[]
20250721_023728_234,-45,NO_RADIO,32,0,7.379227538567164,-95.32418823242188,-95.32418823242188,0.09107589721679688,0.10178661346435547,32,,CenterFallback,1,32,0,,,[]
20250721_023728_429,-45,NO_RADIO,32,0,6.861799791164373,-95.46879425048829,-95.46879425048829,0.09532546997070312,0.15822315216064453,32,,CenterFallback,1,32,0,,,[]
20250721_023728_684,-45,NO_RADIO,32,0,6.9195889873342225,-95.43484497070312,-95.43484497070312,0.08978676795959473,0.10177159309387207,32,,CenterFallback,1,32,0,,,[]
20250721_023728_877,-45,NO_RADIO,32,0,7.261359583757468,-95.4705810546875,-95.4705810546875,0.09608960151672363,0.15808868408203125,32,,CenterFallback,1,32,0,,,[]
20250721_023729_132,-45,NO_RADIO,32,0,7.374772958111322,-95.32933807373047,-95.32933807373047,0.09154534339904785,0.10170841217041016,32,,CenterFallback,1,32,0,,,[]
20250721_023729_327,-45,NO_RADIO,32,0,6.884787663106138,-95.76765441894531,-95.76765441894531,0.09495210647583008,0.15825319290161133,32,,CenterFallback,1,32,0,,,[]
20250721_023729_581,-45,NO_RADIO,32,0,6.689089594406298,-95.6165771484375,-95.6165771484375,0.08676576614379883,0.1017601490020752,32,,CenterFallback,1,32,0,,,[]
20250721_023729_771,-44,NO_RADIO,32,0,6.910987939111493,-95.65385437011719,-95.65385437011719,0.09741520881652832,0.15813446044921875,32,,CenterFallback,1,32,0,,,[]
20250721_023730_028,-44,NO_RADIO,32,0,7.295989228321702,-95.4295696258545,-95.4295696258545,0.09426188468933105,0.10166168212890625,32,,CenterFallback,1,32,0,,,[]
20250721_023730_226,-44,NO_RADIO,32,0,6.928384128535384,-95.32933807373047,-95.32933807373047,0.08982014656066895,0.15805935859680176,32,,CenterFallback,1,32,0,,,[]
20250721_023730_475,-44,NO_RADIO,32,0,7.417084164931694,-95.15899658203125,-95.15899658203125,0.08455038070678711,0.10173630714416504,32,,CenterFallback,1,32,0,,,[]
20250721_023730_663,-44,NO_RADIO,32,0,6.688461787810141,-95.65385437011719,-95.65385437011719,0.09333062171936035,0.15817999839782715,32,,CenterFallback,1,32,0,,,[]
20250721_023730_916,-44,NO_RADIO,32,0,6.8758937250919985,-95.6165771484375,-95.6165771484375,0.08941888809204102,0.10178446769714355,32,,CenterFallback,1,32,0,,,[]
20250721_023731_108,-44,NO_RADIO,32,0,6.920935697441749,-95.43484497070312,-95.43484497070312,0.09781265258789062,0.1581735610961914,32,,CenterFallback,1,32,0,,,[]
20250721_023731_366,-44,NO_RADIO,32,0,6.918539500977289,-95.43484497070312,-95.43484497070312,0.08701753616333008,0.10181331634521484,32,,CenterFallback,1,32,0,,,[]
