Boresight,snr_thresh_db,Rx Beam Index (YOLO Predicted),Initial SNR (dB),Offset Error
-9,34.22,35,36.2722353817897,0.0
-9,34.22,35,35.644917670059456,0.0
-9,34.22,35,35.57541023037271,0.0
-9,34.22,35,35.2385560380496,0.0
-9,34.22,35,35.34321147896864,0.0
-8,34.22,35,33.87743364173582,-1.0
-8,34.22,34,35.199113032378946,0.0
-8,34.22,34,35.16444239034579,0.0
-8,34.22,34,35.41799597080117,0.0
-8,34.22,34,35.60943551052184,0.0
-8,34.22,34,35.68656747704104,0.0
-8,34.22,34,35.806226765639096,0.0
-8,34.22,34,35.759795585708986,0.0
-8,34.22,34,35.7169296303001,0.0
-8,34.22,34,35.93149613724219,0.0
-8,34.22,34,35.965153399559064,0.0
-8,34.22,34,35.60065016724818,0.0
-7,34.22,34,35.4976685980049,0.0
-7,34.22,34,34.57358978934383,0.0
-7,34.22,33,34.39663955776099,0.0
-7,34.22,33,36.33763010270443,0.0
-7,34.22,33,36.38845193829307,0.0
-7,34.22,33,36.05465662978218,0.0
-7,34.22,33,36.2491307967099,0.0
-7,34.22,33,36.49653048247319,0.0
-7,34.22,33,36.5767133094267,0.0
-7,34.22,33,36.52916023249989,0.0
-7,34.22,33,36.45407712493288,0.0
-7,34.22,33,36.20379181398288,0.0
-7,34.22,33,36.30771352907816,0.0
-7,34.22,33,36.52512537173305,0.0
-6,34.22,33,36.3470667897103,0.0
-6,34.22,32,36.30771466833479,0.0
-6,34.22,32,36.296101156253,0.0
-6,34.22,32,36.44280725057079,0.0
-6,34.22,32,36.40405041015077,0.0
-6,34.22,32,36.554304631180784,0.0
-6,34.22,32,36.38655794596561,0.0
-6,34.22,32,36.42180793151633,0.0
-6,34.22,32,36.36082416146155,0.0
-6,34.22,32,36.52140329145186,0.0
-6,34.22,32,36.57686133817378,0.0
-6,34.22,33,35.714313172297096,0.0
-6,34.22,33,35.78695949713186,0.0
-5,34.22,33,34.19377498752922,-1.0
-5,34.22,31,37.22550043137718,0.0
-5,34.22,32,37.05119821226464,0.0
-5,34.22,32,35.5483851362433,0.0
-5,34.22,32,35.68536986582437,0.0
-5,34.22,32,36.05735041197535,0.0
-5,34.22,32,36.021914409694105,0.0
-5,34.22,32,35.77344573417053,0.0
-5,34.22,32,35.664493736780344,0.0
-5,34.22,32,36.022219742321816,0.0
-5,34.22,32,35.98754261711132,0.0
-5,34.22,32,35.75999563397404,0.0
-4,34.22,32,35.75071433398071,0.0
-4,34.22,31,35.95296816336317,0.0
-4,34.22,31,35.841249219196584,0.0
-4,34.22,31,36.598212569506856,0.0
-4,34.22,31,36.6394576126409,0.0
-4,34.22,31,36.57963644180429,0.0
-4,34.22,31,36.708451301403024,0.0
-4,34.22,31,36.44360176473897,0.0
-4,34.22,31,36.56988663330207,0.0
-4,34.22,31,36.1684012826049,0.0
-4,34.22,31,36.1401141696984,0.0
-4,34.22,31,36.13914067086428,0.0
-4,34.22,31,36.19014281347999,0.0
-4,34.22,31,36.57723994814197,0.0
-3,34.22,31,36.503357612775176,0.0
-3,34.22,30,36.8244050474588,0.0
-3,34.22,30,36.774857972881726,0.0
-3,34.22,30,36.70054629882925,0.0
-3,34.22,30,36.80923493092836,0.0
-3,34.22,30,36.85655273999281,0.0
-3,34.22,30,36.84632348738816,0.0
-3,34.22,31,35.63873758068424,0.0
-3,34.22,31,35.76091615824229,0.0
-3,34.22,31,35.75196834500481,0.0
-3,34.22,31,35.66984025375247,0.0
-3,34.22,31,35.40048700591265,0.0
-3,34.22,31,35.58218496759668,0.0
-2,34.22,31,33.594646842253205,-1.0
-2,34.22,30,35.28580181170461,0.0
-2,34.22,30,35.31055641694081,0.0
-2,34.22,30,35.67415240484551,0.0
-2,34.22,30,35.6669031018094,0.0
-2,34.22,29,36.25621349488488,0.0
-2,34.22,29,36.28065925560341,0.0
-2,34.22,29,36.32013095666402,0.0
-2,34.22,30,36.259044047642014,0.0
-2,34.22,30,35.40980069249533,0.0
-2,34.22,30,35.499505294438585,0.0
-2,34.22,30,35.595219409755124,0.0
-1,34.22,30,35.662715458204296,0.0
-1,34.22,29,35.923475517087645,0.0
-1,34.22,29,35.82755157499874,0.0
-1,34.22,29,35.772846834638045,0.0
-1,34.22,29,35.71223947390241,0.0
-1,34.22,29,35.78928747353444,0.0
-1,34.22,29,35.874604289106585,0.0
-1,34.22,29,35.5391120875897,0.0
-1,34.22,29,35.59346425740225,0.0
-1,34.22,29,35.65305912702953,0.0
-1,34.22,29,35.44865666021768,0.0
-1,34.22,29,35.47613490266212,0.0
-1,34.22,29,35.38291124288207,0.0
0,34.22,29,35.75444524324003,0.0
0,34.22,29,34.8962733578333,0.0
0,34.22,28,35.94542628976865,0.0
0,34.22,28,35.97985956705911,0.0
0,34.22,28,35.64953753891562,0.0
0,34.22,28,35.69709410221019,0.0
0,34.22,28,36.14425264990745,0.0
0,34.22,28,36.05808507301271,0.0
0,34.22,28,35.894757483701,0.0
0,34.22,28,35.89931848482027,0.0
0,34.22,28,36.1702554218048,0.0
0,34.22,28,36.098191067910776,0.0
0,34.22,28,35.78638243756716,0.0
0,34.22,28,35.75598774135915,0.0
1,34.22,28,35.11625587399666,0.0
1,34.22,28,35.195933175609994,0.0
1,34.22,28,35.13198631272637,0.0
1,34.22,28,35.15531368901403,0.0
1,34.22,28,35.1940513496458,0.0
1,34.22,28,35.142277047719226,0.0
1,34.22,28,35.14344812916468,0.0
1,34.22,28,35.108071657378986,0.0
1,34.22,28,35.58743192153416,0.0
1,34.22,28,35.633043389751855,0.0
1,34.22,28,34.720824262362804,0.0
1,34.22,28,34.982627615004965,0.0
1,34.22,28,35.16894065175541,0.0
2,34.22,28,35.24131826835973,0.0
2,34.22,28,33.33035455848347,-1.0
2,34.22,27,35.40600341195746,0.0
2,34.22,27,35.325011021712214,0.0
2,34.22,27,35.56457773930414,0.0
2,34.22,27,35.46464672335762,0.0
2,34.22,27,35.183987258748985,0.0
2,34.22,27,35.17145101383889,0.0
2,34.22,27,35.50241703644167,0.0
2,34.22,27,35.40355788574998,0.0
2,34.22,27,35.118412295571446,0.0
2,34.22,27,35.16095492348856,0.0
3,34.22,27,34.53196986949049,0.0
3,34.22,27,34.070100028011744,-1.0
3,34.22,26,35.50908871412697,0.0
3,34.22,26,35.59917781928702,0.0
3,34.22,26,35.49289309719938,0.0
3,34.22,26,35.39425074602749,0.0
3,34.22,26,35.254293507456794,0.0
3,34.22,26,35.53012772836739,0.0
3,34.22,26,35.72067224322721,0.0
3,34.22,26,35.263158053027745,0.0
3,34.22,26,35.30548070488585,0.0
3,34.22,26,35.689073933223334,0.0
4,34.22,26,35.60612582399979,0.0
4,34.22,26,34.69770506652605,0.0
4,34.22,25,34.728782806301744,0.0
4,34.22,25,35.87037252707654,0.0
4,34.22,26,35.67217144771261,0.0
4,34.22,26,34.92147601720461,0.0
4,34.22,26,34.991890158203084,0.0
4,34.22,26,35.00903883618913,0.0
4,34.22,26,34.90130617863037,0.0
4,34.22,26,35.06005938217646,0.0
4,34.22,26,35.166406337029805,0.0
4,34.22,26,34.91447538310678,0.0
4,34.22,25,34.86468383406695,0.0
4,34.22,25,35.88543213942971,0.0
5,34.22,25,35.809473551591566,0.0
5,34.22,25,35.2912673806308,0.0
5,34.22,25,35.21704526373853,0.0
5,34.22,25,35.41060362519173,0.0
5,34.22,25,35.33009095829307,0.0
5,34.22,25,35.87075848608774,0.0
5,34.22,25,35.727788703439145,0.0
5,34.22,25,35.19147987337216,0.0
5,34.22,25,35.037979522048666,0.0
5,34.22,25,35.14362004872955,0.0
5,34.22,25,35.283264950209585,0.0
5,34.22,25,35.47737173641079,0.0
5,34.22,25,35.597428616107514,0.0
6,34.22,25,34.43686397097078,0.0
6,34.22,25,34.30833286620468,0.0
6,34.22,24,35.05302888056751,0.0
6,34.22,24,35.126925616816884,0.0
6,34.22,24,35.34172057482019,0.0
6,34.22,24,35.180201545690046,0.0
6,34.22,24,33.81969215326431,0.0
6,34.22,24,35.371324912876034,0.0
6,34.22,24,35.31621983135528,0.0
6,34.22,24,35.042542432544714,0.0
6,34.22,24,35.08216656689413,0.0
6,34.22,24,35.326829740783694,0.0
6,34.22,24,35.401074493951526,0.0
7,34.22,24,34.29328752093839,0.0
7,34.22,24,34.077954978879326,0.0
7,34.22,23,35.7850742908787,0.0
7,34.22,24,35.800510384104726,0.0
7,34.22,24,34.74082677042821,0.0
7,34.22,24,34.7515693038261,0.0
7,34.22,24,34.69424702218012,0.0
7,34.22,24,34.64031298722658,0.0
7,34.22,24,34.645458008575105,0.0
7,34.22,24,34.62560071920192,0.0
7,34.22,24,34.68262472036922,0.0
7,34.22,24,34.726744525333764,0.0
7,34.22,24,34.50674383978484,0.0
8,34.22,24,34.394550339780906,0.0
8,34.22,23,35.098765980532285,0.0
8,34.22,23,35.16973151146097,0.0
8,34.22,23,35.088958878228574,0.0
8,34.22,23,35.157068171188655,0.0
8,34.22,23,35.02366005859771,0.0
8,34.22,23,34.859754693142186,0.0
8,34.22,23,34.750894402666646,0.0
8,34.22,23,34.72846928814966,0.0
8,34.22,23,34.74864432726178,0.0
8,34.22,23,34.84151186832624,0.0
8,34.22,22,35.38796259160165,0.0
8,34.22,22,35.39949474449524,0.0
9,34.22,23,33.8845482424097,-1.0
9,34.22,22,34.95475766968091,0.0
9,34.22,22,35.15699600683588,0.0
9,34.22,22,35.37373680075906,0.0
9,34.22,22,35.3607629050518,0.0
9,34.22,22,35.27600136626715,0.0
9,34.22,22,35.184190282525634,0.0
9,34.22,22,35.400263895053534,0.0
9,34.22,22,35.470935404868555,0.0
9,34.22,22,35.29848093117933,0.0
9,34.22,22,35.274322577729805,0.0
9,34.22,22,35.09551393382752,0.0
10,34.22,22,35.14224634691817,0.0
10,34.22,22,33.61258717168961,-1.0
10,34.22,21,35.67704930146154,0.0
10,34.22,21,35.764812257119665,0.0
10,34.22,21,35.54195854279397,0.0
10,34.22,21,35.31470567935287,0.0
10,34.22,21,35.34225832504173,0.0
10,34.22,21,35.20788915041207,0.0
10,34.22,21,35.675586301181085,0.0
10,34.22,21,35.62137533410665,0.0
10,34.22,21,35.73299569051463,0.0
10,34.22,21,35.62089442714129,0.0
11,34.22,21,34.70307969771029,0.0
11,34.22,21,34.74540754923096,0.0
11,34.22,20,35.572126427854926,0.0
11,34.22,20,35.58403876235088,0.0
11,34.22,20,35.65222218913788,0.0
11,34.22,20,35.463606375879095,0.0
11,34.22,20,35.11632918891057,0.0
11,34.22,20,35.25718165832289,0.0
11,34.22,20,35.1384754064879,0.0
11,34.22,20,35.164442608588175,0.0
11,34.22,20,35.54424343859637,0.0
11,34.22,20,35.496163261905714,0.0
11,34.22,20,35.319341125401294,0.0
11,34.22,20,35.366029527919416,0.0
12,34.22,20,34.77874826702281,0.0
12,34.22,20,34.50519051839751,0.0
12,34.22,20,35.25656944266129,0.0
12,34.22,20,35.065747821075846,0.0
12,34.22,20,35.04346139322215,0.0
12,34.22,20,34.93872163945327,0.0
12,34.22,20,34.82487667044919,0.0
12,34.22,20,34.71816396189668,0.0
12,34.22,20,34.79243036348124,0.0
12,34.22,20,34.830676981164544,0.0
12,34.22,20,34.763792548460685,0.0
12,34.22,20,34.57042864689313,0.0
12,34.22,20,34.42048261239472,0.0
13,34.22,20,34.348106505659096,0.0
13,34.22,20,33.61510258794675,-1.0
13,34.22,19,35.28707864824459,0.0
