Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),Initial Max Power (dBm),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error,Beam Offset History,Received Jetson inference Time,Set TX Beam Time (s),Set RX Beam Time (s),Stabilize Beam Time (s),Measure SNR Time (s)
20250724_003848_738,-13,45,45,18.9,13.495621132840157,-88.90271759033203,-88.90271759033203,0.1011130809783935,0.158388614654541,45,45.0,YOLO,1,42,14.5,13.495621132840157,0.0,[],0.1007750034332275,0.0504989624023437,0.0504469871520996,0.0567309856414794,0.0007047653198242
20250724_003848_999,-12,45,45,18.9,13.609390453720152,-88.66229782104493,-88.66229782104493,0.1006062030792236,0.1019916534423828,45,45.0,YOLO,1,42,14.5,13.609390453720152,0.0,[],0.1002755165100097,0.0504617691040039,0.0504307746887207,0.000396728515625,0.0006964206695556
20250724_003849_568,-11,44,44,17.4,10.39494123611135,-89.76631164550781,-89.76631164550781,0.1098651885986328,0.2609953880310058,44,44.0,OffsetFailed,2,41,13.1,12.320913390554637,-3.0,[],0.1095128059387207,0.0504827499389648,0.0504586696624755,0.0567245483398437,0.0006747245788574
20250724_003849_941,-10,43,43,16.0,12.02260654363181,-90.43144912719728,-90.43144912719728,0.1030843257904052,0.2615563869476318,43,43.0,OffsetFailed,2,41,13.1,11.868573466009352,-2.0,[],0.1027572154998779,0.050429344177246,0.0504734516143798,0.056734561920166,0.0007317066192626
20250724_003850_308,-9,42,42,14.5,11.24229090321029,-87.60612487792969,-87.60612487792969,0.1044847965240478,0.2609496116638183,42,40.0,OffsetCorrected,2,40,11.6,14.764358211185296,-2.0,[],0.1040072441101074,0.0504193305969238,0.0504825115203857,0.0567412376403808,0.0006654262542724
20250724_003851_042,-8,42,42,14.5,12.641367620161446,-90.39894104003906,-90.39894104003906,0.1006042957305908,0.2610511779785156,42,42.0,OffsetFailed,2,41,13.1,11.755971588278657,-1.0,[],0.1002483367919921,0.0504372119903564,0.0504333972930908,0.0567452907562255,0.0006742477416992
20250724_003851_405,-7,41,41,13.1,10.463734735637928,-88.16930389404297,-88.16930389404297,0.0992488861083984,0.2609903812408447,41,39.0,OffsetCorrected,2,39,10.2,13.866693765944149,-2.0,[],0.0989112854003906,0.050527811050415,0.0504283905029296,0.0567703247070312,0.0006670951843261
20250724_003851_767,-6,40,40,11.6,12.571903459179085,-87.67086791992188,-87.67086791992188,0.101557970046997,0.2619717121124267,40,39.0,OffsetCorrected,2,39,10.2,14.535663973943713,-1.0,[],0.1012122631072998,0.0504896640777587,0.0504813194274902,0.0567529201507568,0.0006675720214843
20250724_003852_760,-5,39,39,10.2,14.571965366794204,-87.97175979614258,-87.97175979614258,0.104116678237915,0.1019954681396484,39,39.0,YOLO,1,39,10.2,14.571965366794204,0.0,[],0.1037957668304443,0.0505123138427734,0.0504596233367919,0.0003979206085205,0.0006206035614013
20250724_003852_968,-4,39,39,10.2,13.872524619697984,-88.31849479675293,-88.31849479675293,0.1248540878295898,0.1584115028381347,39,39.0,YOLO,1,39,10.2,13.872524619697984,0.0,[],0.1245417594909668,0.0504565238952636,0.0504853725433349,0.0567860603332519,0.0006768703460693
20250724_003853_825,-3,NO_RADIO,38,8.7,12.497066967665743,-89.9006118774414,-89.9006118774414,0.1013586521148681,0.1585676670074463,38,,CenterFallback,1,32,0.0,,,[],0.1010174751281738,0.050595998764038,0.0504415035247802,0.0568277835845947,0.0006489753723144
20250724_003854_087,-2,37,37,7.3,11.72564769444172,-91.24694061279295,-91.24694061279295,0.1042962074279785,0.2684791088104248,37,37.0,OffsetFailed,2,35,4.4,10.906145340779062,-2.0,[],0.1039540767669677,0.0505352020263671,0.0505189895629882,0.0004122257232666,0.0007240772247314
20250724_003854_462,-1,36,36,5.8,10.99109056699598,-87.33180236816406,-87.33180236816406,0.1014087200164794,0.2823400497436523,36,34.0,OffsetCorrected,2,34,2.9,15.14143750901863,-2.0,[],0.1009910106658935,0.0505101680755615,0.0505259037017822,0.0004262924194335,0.0007493495941162
20250724_003855_053,0,35,35,4.4,10.27774239212482,-90.39727325439452,-90.39727325439452,0.0980863571166992,0.2608945369720459,35,35.0,OffsetFailed,2,33,1.5,11.160515463228634,-2.0,[],0.0977373123168945,0.0504887104034423,0.0504782199859619,0.0567378997802734,0.0006582736968994
20250724_003855_414,1,35,35,4.4,10.27507867789717,-89.84422302246094,-89.84422302246094,0.0986659526824951,0.2609341144561767,35,35.0,OffsetFailed,2,33,1.5,12.52805434155053,-2.0,[],0.0983345508575439,0.050441026687622,0.0504927635192871,0.0567665100097656,0.000673770904541
20250724_003856_039,2,34,34,2.9,13.471780469875242,-88.94245147705078,-88.94245147705078,0.1029307842254638,0.1019749641418457,34,34.0,YOLO,1,33,1.5,13.471780469875242,0.0,[],0.1025900840759277,0.0504684448242187,0.0504915714263916,0.0003969669342041,0.0006132125854492
20250724_003856_246,3,33,33,1.5,9.520910826841202,-85.37403945922851,-85.37403945922851,0.1005125045776367,0.260998010635376,33,31.0,OffsetCorrected,2,31,-1.5,17.013748400177917,-2.0,[],0.1002144813537597,0.0504703521728515,0.0504894256591796,0.056732177734375,0.0006802082061767
20250724_003856_981,4,33,33,1.5,7.697872892302058,-85.70868797302246,-85.70868797302246,0.1016798019409179,0.2612876892089844,33,30.0,OffsetCorrected,2,30,-2.9,16.56190069981899,-3.0,[],0.1013195514678955,0.0504732131958007,0.0504629611968994,0.0567140579223632,0.0006816387176513
20250724_003857_345,5,33,33,1.5,7.849747057488472,-92.69726219177248,-92.69726219177248,0.1020500659942627,0.2611465454101562,33,33.0,OffsetFailed,2,30,-2.9,8.158055353973879,-3.0,[],0.1016986370086669,0.0504722595214843,0.050560712814331,0.056736946105957,0.0007016658782958
20250724_003857_973,6,32,32,0.0,13.922546326238546,-88.44514465332031,-88.44514465332031,0.1236941814422607,0.1020009517669677,32,32.0,YOLO,1,30,-2.9,13.922546326238546,0.0,[],0.1233656406402587,0.0504770278930664,0.0505013465881347,0.0003950595855712,0.000622272491455
20250724_003858_565,7,30,30,-2.9,10.713504878729225,-90.67550659179688,-90.67550659179688,0.105708360671997,0.2610218524932861,30,30.0,OffsetFailed,2,28,-5.8,11.322310665894278,-2.0,[],0.1053783893585205,0.0504629611968994,0.050464391708374,0.0567758083343505,0.0007016658782958
20250724_003858_934,8,30,30,-2.9,10.894267272408044,-89.03116607666016,-89.03116607666016,0.1023626327514648,0.2609076499938965,30,30.0,OffsetFailed,2,28,-5.8,13.094814832450323,-2.0,[],0.1020259857177734,0.0504922866821289,0.0504639148712158,0.0567097663879394,0.0006544589996337
20250724_003859_299,9,30,30,-2.9,10.860496204055949,-90.61642456054688,-90.61642456054688,0.0987627506256103,0.261040449142456,30,30.0,OffsetFailed,2,28,-5.8,11.613774348892916,-2.0,[],0.0984158515930175,0.0504741668701171,0.0504500865936279,0.0567719936370849,0.000828742980957
20250724_003900_027,10,29,29,-4.4,13.009586995538967,-89.36996459960938,-89.36996459960938,0.1033384799957275,0.2610056400299072,29,29.0,OffsetFailed,2,28,-5.8,12.972225248918846,-1.0,[],0.1030023097991943,0.0504546165466308,0.0505018234252929,0.0567255020141601,0.000687837600708
20250724_003900_394,11,28,28,-5.8,12.736043398940268,-89.68978118896484,-89.68978118896484,0.1018600463867187,0.2608776092529297,28,28.0,OffsetFailed,2,27,-7.3,12.531465853763748,-1.0,[],0.1015496253967285,0.0505104064941406,0.0504744052886962,0.0567352771759033,0.0006482601165771
20250724_003900_758,12,28,28,-5.8,12.904685372387547,-90.0145492553711,-90.0145492553711,0.0984406471252441,0.2609889507293701,28,28.0,OffsetFailed,2,27,-7.3,11.99097547817972,-1.0,[],0.098102331161499,0.0504703521728515,0.0504891872406005,0.0567367076873779,0.0006630420684814
20250724_003901_482,13,27,27,-7.3,11.518540285949657,-90.27729759216308,-90.27729759216308,0.1017205715179443,0.2610161304473877,27,27.0,OffsetFailed,2,25,-10.2,11.875843251845907,-2.0,[],0.1013293266296386,0.0504772663116455,0.0504403114318847,0.0567264556884765,0.0006561279296875
20250724_003902_106,14,NO_RADIO,27,-7.3,11.86016134926652,-90.61642456054688,-90.61642456054688,0.1019928455352783,0.1019864082336425,27,,CenterFallback,1,32,0.0,,,[],0.1016683578491211,0.0504534244537353,0.0504524707794189,0.0003955364227294,0.0006492137908935
20250724_003902_573,15,25,25,-10.2,14.734847471808225,-87.8661117553711,-87.8661117553711,0.1027395725250244,0.1019871234893798,25,25.0,YOLO,1,32,0.0,14.734847471808225,0.0,[],0.1024394035339355,0.0504658222198486,0.0504562854766845,0.0004162788391113,0.0006422996520996
20250724_003902_780,16,25,25,-10.2,9.685200279992728,-86.39860343933105,-86.39860343933105,0.1016237735748291,0.2610664367675781,25,22.0,OffsetCorrected,2,22,-14.5,14.648679651929,-3.0,[],0.1013157367706298,0.0504522323608398,0.0504853725433349,0.0567860603332519,0.0006680488586425
20250724_003903_408,17,24,24,-11.6,14.57054557224204,-87.8661117553711,-87.8661117553711,0.1038305759429931,0.1021556854248046,24,24.0,YOLO,1,22,-14.5,14.57054557224204,0.0,[],0.1034765243530273,0.05047607421875,0.0506086349487304,0.0003995895385742,0.0006661415100097
20250724_003904_094,18,22,22,-14.5,13.00189457923628,-86.9879364013672,-86.9879364013672,0.0999801158905029,0.2610800266265869,22,21.0,OffsetCorrected,2,21,-16.0,15.445819872250752,-1.0,[],0.0996553897857666,0.050447940826416,0.0504794120788574,0.0568151473999023,0.0006725788116455
20250724_003904_820,19,21,21,-16.0,14.347032418931931,-88.01796531677246,-88.01796531677246,0.1025068759918212,0.1583683490753173,21,21.0,YOLO,1,21,-16.0,14.347032418931931,0.0,[],0.1021625995635986,0.0505192279815673,0.0504624843597412,0.0567278861999511,0.0006525516510009
20250724_003905_082,20,21,21,-16.0,14.28191042717792,-88.09642791748047,-88.09642791748047,0.1009154319763183,0.1020681858062744,21,21.0,YOLO,1,21,-16.0,14.28191042717792,0.0,[],0.1005685329437255,0.0504710674285888,0.0504641532897949,0.0003998279571533,0.0007264614105224
20250724_003905_756,21,20,20,-17.4,13.541090876008354,-88.83988952636719,-88.83988952636719,0.1014750003814697,0.1583783626556396,20,20.0,YOLO,1,21,-16.0,13.541090876008354,0.0,[],0.1011521816253662,0.0504648685455322,0.050478458404541,0.0567648410797119,0.0006637573242187
20250724_003906_224,22,19,19,-18.9,15.146169313896266,-87.30543594360351,-87.30543594360351,0.1034679412841796,0.1583938598632812,19,19.0,YOLO,1,21,-16.0,15.146169313896266,0.0,[],0.1031131744384765,0.0505030155181884,0.0504941940307617,0.0567271709442138,0.0006637573242187
20250724_003906_694,23,18,18,-20.3,16.14583676247591,-86.2984390258789,-86.2984390258789,0.1026468276977539,0.1583480834960937,18,18.0,YOLO,1,21,-16.0,16.14583676247591,0.0,[],0.1023416519165039,0.0504548549652099,0.050471544265747,0.0567789077758789,0.0006356239318847
20250724_003907_163,24,18,18,-20.3,14.833333370760316,-87.48458862304688,-87.48458862304688,0.1026511192321777,0.1583988666534423,18,18.0,YOLO,1,21,-16.0,14.833333370760316,0.0,[],0.1022937297821044,0.050445556640625,0.0504848957061767,0.0567967891693115,0.0006656646728515
20250724_003907_632,25,17,17,-21.8,13.302624790931588,-89.11843223571778,-89.11843223571778,0.1024911403656005,0.2615492343902588,17,17.0,OffsetFailed,2,17,-21.8,13.296217035771392,0.0,[],0.1021730899810791,0.050546646118164,0.0505290031433105,0.0567522048950195,0.000779390335083
20250724_003907_997,26,17,17,-21.8,11.635760507848772,-85.43413391113282,-85.43413391113282,0.1023800373077392,0.2614145278930664,17,15.0,OffsetCorrected,2,15,-24.7,17.09167755193586,-2.0,[],0.101985216140747,0.050546646118164,0.0505375862121582,0.0567843914031982,0.0007154941558837
20250724_003908_363,27,16,16,-23.2,14.046437058950431,-88.33963775634766,-88.33963775634766,0.1012096405029296,0.1587257385253906,16,16.0,YOLO,1,15,-24.7,14.046437058950431,0.0,[],0.1008226871490478,0.0504941940307617,0.0504944324493408,0.0567896366119384,0.0009398460388183
20250724_003909_087,28,15,15,-24.7,16.69738253584987,-85.78691101074219,-85.78691101074219,0.1009993553161621,0.1020991802215576,15,15.0,YOLO,1,15,-24.7,16.69738253584987,0.0,[],0.1006741523742675,0.0505316257476806,0.0504810810089111,0.0004003047943115,0.0006806850433349
20250724_003909_551,29,14,14,-26.1,16.162169921051515,-86.2984390258789,-86.2984390258789,0.0989336967468261,0.1019980907440185,14,14.0,YOLO,1,15,-24.7,16.162169921051515,0.0,[],0.0985860824584961,0.0504701137542724,0.0504727363586425,0.0004057884216308,0.0006446838378906
20250724_003910_013,30,14,14,-26.1,13.613855228151593,-88.6626693725586,-88.6626693725586,0.1018347740173339,0.1020984649658203,14,14.0,YOLO,1,15,-24.7,13.613855228151593,0.0,[],0.1015126705169677,0.0504908561706543,0.0504858493804931,0.0004134178161621,0.0007023811340332
20250724_003910_685,31,13,13,-27.6,13.085234651475917,-88.93328666687012,-88.93328666687012,0.1021685600280761,0.2629401683807373,13,13.0,OffsetCorrected,2,13,-27.6,13.566876761344004,0.0,[],0.1018102169036865,0.0504205226898193,0.050459861755371,0.0567622184753418,0.0006642341613769
20250724_003911_052,32,12,12,-29.0,15.828315450802664,-86.8045425415039,-86.8045425415039,0.1011054515838623,0.158461332321167,12,12.0,YOLO,1,13,-27.6,15.828315450802664,0.0,[],0.100816011428833,0.0504939556121826,0.050527811050415,0.0567712783813476,0.0006618499755859
20250724_003911_518,33,11,11,-30.5,14.693365716443182,-87.80947341918946,-87.80947341918946,0.099351167678833,0.1582581996917724,11,11.0,YOLO,1,13,-27.6,14.693365716443182,0.0,[],0.0990133285522461,0.0504636764526367,0.050462007522583,0.056678295135498,0.0006487369537353
20250724_003911_984,34,11,11,-30.5,11.75406561079265,-90.87018585205078,-90.87018585205078,0.0969512462615966,0.261073350906372,11,11.0,OffsetFailed,2,11,-30.5,11.620165342445176,0.0,[],0.0966887474060058,0.0504474639892578,0.0504951477050781,0.0567786693572998,0.0007035732269287
20250724_003912_604,35,10,10,-31.9,16.304203626286665,-86.20733413696288,-86.20733413696288,0.0986213684082031,0.1020495891571044,10,10.0,YOLO,1,11,-30.5,16.304203626286665,0.0,[],0.0983457565307617,0.0504763126373291,0.0505001544952392,0.0004000663757324,0.0006678104400634
20250724_003912_806,36,10,10,-31.9,13.139489300083,-88.94205284118652,-88.94205284118652,0.1007633209228515,0.2611825466156006,10,10.0,OffsetFailed,2,10,-31.9,13.25400365698053,0.0,[],0.100419282913208,0.050452709197998,0.0504887104034423,0.056751012802124,0.0007221698760986
20250724_003913_635,37,9,9,-33.4,15.300533733320576,-87.04454612731934,-87.04454612731934,0.1015083789825439,0.1583406925201416,9,9.0,YOLO,1,10,-31.9,15.300533733320576,0.0,[],0.1011848449707031,0.0504548549652099,0.0504517555236816,0.0567653179168701,0.0006618499755859
20250724_003913_896,38,8,8,-34.8,15.343460693602095,-87.05047607421875,-87.05047607421875,0.1038663387298584,0.1019794940948486,8,8.0,YOLO,1,10,-31.9,15.343460693602095,0.0,[],0.103574514389038,0.0504677295684814,0.0504231452941894,0.0003964900970458,0.000687837600708
20250724_003914_572,39,8,8,-34.8,12.972460640654276,-89.30874633789062,-89.30874633789062,0.1029365062713623,0.2609353065490722,8,8.0,OffsetFailed,2,8,-34.8,12.90713158935067,0.0,[],0.1026234626770019,0.0504412651062011,0.0504746437072753,0.0567338466644287,0.0006742477416992
20250724_003914_937,40,7,7,-36.3,16.089133230226878,-86.31083297729492,-86.31083297729492,0.102567434310913,0.1583523750305175,7,7.0,YOLO,1,8,-34.8,16.089133230226878,0.0,[],0.1022217273712158,0.0504674911499023,0.050462007522583,0.056753396987915,0.0006630420684814
