Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),Initial Max Power (dBm),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error,Beam Offset History,Received Jetson inference Time,Set TX Beam Time (s),Set RX Beam Time (s),Stabilize Beam Time (s),Measure SNR Time (s)
20250724_003822_621,-65,NO_RADIO,32,0,6.980963439941405,-95.65385437011719,-95.65385437011719,0.1361522674560547,0.10249137878417969,32,,CenterFallback,1,32,0,,,[],0.13574600219726562,0.0505366325378418,0.0504453182220459,0.0004494190216064453,0.001024007797241211
20250724_003822_865,-64,NO_RADIO,32,0,7.218454645710608,-95.65385437011719,-95.65385437011719,0.10099959373474121,0.15677380561828613,32,,CenterFallback,1,32,0,,,[],0.10064578056335449,0.05049943923950195,0.050539255142211914,0.05493974685668945,0.0007376670837402344
20250724_003823_125,-64,NO_RADIO,32,0,7.0298975121388025,-95.9241714477539,-95.9241714477539,0.1033017635345459,0.10199999809265137,32,,CenterFallback,1,32,0,,,[],0.1029195785522461,0.05045628547668457,0.05044269561767578,0.00039458274841308594,0.0006663799285888672
20250724_003823_332,-64,NO_RADIO,32,0,7.163610170301212,-95.65385437011719,-95.65385437011719,0.10067367553710938,0.15842938423156738,32,,CenterFallback,1,32,0,,,[],0.10037112236022949,0.05044054985046387,0.05050158500671387,0.05677056312561035,0.0006651878356933594
20250724_003823_593,-63,NO_RADIO,32,0,6.905807755456237,-95.65385437011719,-95.65385437011719,0.10060787200927734,0.10205292701721191,32,,CenterFallback,1,32,0,,,[],0.10030722618103027,0.050496816635131836,0.050450801849365234,0.00039839744567871094,0.0006694793701171875
20250724_003823_797,-63,NO_RADIO,32,0,7.457291797855788,-95.4705810546875,-95.4705810546875,0.09885787963867188,0.15839147567749023,32,,CenterFallback,1,32,0,,,[],0.09849858283996582,0.05045151710510254,0.05046582221984863,0.05672478675842285,0.0006961822509765625
20250724_003824_056,-62,NO_RADIO,32,0,7.058453443439319,-95.76765441894531,-95.76765441894531,0.09988784790039062,0.10197758674621582,32,,CenterFallback,1,32,0,,,[],0.09954309463500977,0.05047440528869629,0.0504457950592041,0.00038933753967285156,0.0006334781646728516
20250724_003824_259,-62,NO_RADIO,32,0,6.884133041865397,-95.76765441894531,-95.76765441894531,0.10111355781555176,0.15839624404907227,32,,CenterFallback,1,32,0,,,[],0.10076498985290527,0.05050206184387207,0.05045652389526367,0.05672812461853027,0.0006568431854248047
20250724_003824_521,-61,NO_RADIO,32,0,6.916354497001279,-95.9241714477539,-95.9241714477539,0.10124850273132324,0.1019749641418457,32,,CenterFallback,1,32,0,,,[],0.10090851783752441,0.050470590591430664,0.05046248435974121,0.0003986358642578125,0.0006098747253417969
20250724_003824_725,-61,NO_RADIO,32,0,7.066137715096289,-95.65385437011719,-95.65385437011719,0.09878277778625488,0.15852570533752441,32,,CenterFallback,1,32,0,,,[],0.0984494686126709,0.050551414489746094,0.050531625747680664,0.05675840377807617,0.0006351470947265625
