Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),Initial Max Power (dBm),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error,Beam Offset History,Received Jetson inference Time,Set TX Beam Time (s),Set RX Beam Time (s),Stabilize Beam Time (s),Measure SNR Time (s)
20250724_003834_872,-40,63,63,45.0,17.59017923951427,-84.84865531921386,-84.84865531921386,0.1013298034667968,0.1583003997802734,63,63.0,YOLO,1,32,0.0,17.59017923951427,0.0,[],0.1009626388549804,0.0504522323608398,0.0504624843597412,0.0567255020141601,0.0006546974182128
20250724_003835_133,-40,NO_RADIO,63,45.0,16.236622865604573,-86.05195274353028,-86.05195274353028,0.1006045341491699,0.1020889282226562,63,,CenterFallback,1,32,0.0,,,[],0.1002726554870605,0.0504443645477294,0.0505030155181884,0.0004048347473144,0.0006964206695556
20250724_003835_337,-40,NO_RADIO,63,45.0,16.192623949630104,-86.15743255615234,-86.15743255615234,0.1009213924407959,0.1583669185638427,63,,CenterFallback,1,32,0.0,,,[],0.1005783081054687,0.0504181385040283,0.05047607421875,0.0567576885223388,0.0006625652313232
20250724_003835_598,-39,61,61,42.1,15.244611062589073,-87.17090606689453,-87.17090606689453,0.105975866317749,0.1020963191986084,61,61.0,YOLO,1,32,0.0,15.244611062589073,0.0,[],0.1056439876556396,0.0505146980285644,0.0505387783050537,0.0003833770751953,0.0006537437438964
20250724_003835_808,-39,61,61,42.1,16.78154580442846,-85.86482238769531,-85.86482238769531,0.0995552539825439,0.1587250232696533,61,61.0,YOLO,1,32,0.0,16.78154580442846,0.0,[],0.0992071628570556,0.0505046844482421,0.0505118370056152,0.0567920207977294,0.0009071826934814
20250724_003836_068,-38,1,1,-45.0,16.624831227832786,-85.8642333984375,-85.8642333984375,0.1058804988861084,0.1021637916564941,1,1.0,YOLO,1,32,0.0,16.624831227832786,0.0,[],0.1054742336273193,0.0505471229553222,0.0504796504974365,0.0004081726074218,0.000723123550415
20250724_003836_278,-38,60,60,40.6,15.84659630543419,-86.585453414917,-86.585453414917,0.1032061576843261,0.1585891246795654,60,60.0,YOLO,1,32,0.0,15.84659630543419,0.0,[],0.1028635501861572,0.0505144596099853,0.0505223274230957,0.0568010807037353,0.0007414817810058
20250724_003836_541,-37,NO_RADIO,60,40.6,15.984040211141206,-86.36407470703125,-86.36407470703125,0.1032960414886474,0.1021032333374023,60,,CenterFallback,1,32,0.0,,,[],0.1029272079467773,0.0505087375640869,0.0505008697509765,0.0004184246063232,0.0006389617919921
20250724_003836_748,-37,NO_RADIO,60,40.6,14.303837013338269,-88.0118408203125,-88.0118408203125,0.1007382869720459,0.1584625244140625,60,,CenterFallback,1,32,0.0,,,[],0.1003978252410888,0.0505170822143554,0.0505011081695556,0.0567355155944824,0.0006546974182128
20250724_003837_009,-36,59,59,39.2,14.2606835157806,-88.14930725097656,-88.14930725097656,0.1027750968933105,0.1023085117340087,59,59.0,YOLO,1,32,0.0,14.2606835157806,0.0,[],0.1024165153503418,0.0505928993225097,0.0505216121673584,0.0004267692565917,0.0007553100585937
