Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),Initial Max Power (dBm),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error
20250721_045350_792,-43,NO_RADIO,32,0,6.921859817504867,-96.04537200927734,-96.04537200927734,0.386000394821167,0.10206007957458496,32,,CenterFallback,1,32,0,,
20250721_045351_284,-42,NO_RADIO,32,0,6.88303851339964,-96.25521850585938,-96.25521850585938,0.09026312828063965,0.1560838222503662,32,,CenterFallback,1,32,0,,
20250721_045351_532,-42,NO_RADIO,32,0,7.217101682681104,-96.03931198120118,-96.03931198120118,0.08533883094787598,0.10171079635620117,32,,CenterFallback,1,32,0,,
20250721_045351_721,-41,NO_RADIO,32,0,7.360941040328811,-95.4705810546875,-95.4705810546875,0.0967409610748291,0.15802907943725586,32,,CenterFallback,1,32,0,,
20250721_045351_977,-40,NO_RADIO,32,0,7.014411503703329,-96.25521850585938,-96.25521850585938,0.0907282829284668,0.10169029235839844,32,,CenterFallback,1,32,0,,
20250721_045352_171,-39,NO_RADIO,32,0,7.072780874904197,-96.04537200927734,-96.04537200927734,0.0902705192565918,0.15821409225463867,32,,CenterFallback,1,32,0,,
20250721_045352_421,-38,NO_RADIO,32,0,7.151035095911283,-95.9241714477539,-95.9241714477539,0.08737802505493164,0.10178971290588379,32,,CenterFallback,1,32,0,,
20250721_045352_611,-37,NO_RADIO,32,0,7.628010695012378,-95.32933807373047,-95.32933807373047,0.0926823616027832,0.1580977439880371,32,,CenterFallback,1,32,0,,
20250721_045352_864,-36,NO_RADIO,32,0,7.203379981411288,-95.6165771484375,-95.6165771484375,0.08954572677612305,0.10171651840209961,32,,CenterFallback,1,32,0,,
20250721_045353_056,-35,NO_RADIO,32,0,7.571565358356139,-95.15899658203125,-95.15899658203125,0.09172487258911133,0.15807843208312988,32,,CenterFallback,1,32,0,,
20250721_045353_307,-34,NO_RADIO,32,0,7.8319278014761835,-94.93123626708984,-94.93123626708984,0.08761763572692871,0.10182714462280273,32,,CenterFallback,1,32,0,,
20250721_045353_498,-33,NO_RADIO,32,0,8.20768462323801,-94.68475341796875,-94.68475341796875,0.0949099063873291,0.15813469886779785,32,,CenterFallback,1,32,0,,
20250721_045353_753,-33,NO_RADIO,32,0,8.012390525129163,-94.68475341796875,-94.68475341796875,0.08972883224487305,0.1017463207244873,32,,CenterFallback,1,32,0,,
20250721_045353_946,-32,NO_RADIO,32,0,7.978136074219478,-94.68326110839844,-94.68326110839844,0.08608841896057129,0.1581571102142334,32,,CenterFallback,1,32,0,,
20250721_045354_191,-31,NO_RADIO,32,0,7.9519272078653955,-94.6549072265625,-94.6549072265625,0.0902249813079834,0.10162186622619629,32,,CenterFallback,1,32,0,,
20250721_045354_385,-30,NO_RADIO,32,0,6.894209286436549,-95.9241714477539,-95.9241714477539,0.09463143348693848,0.15839242935180664,32,,CenterFallback,1,32,0,,
20250721_045354_639,-28,50,50,26.1,7.171169884252379,-83.44737243652344,-83.44737243652344,0.08920645713806152,0.26735758781433105,50,50,NeighborSearch,1,32,0,19.667326834017786,0
20250721_045354_997,-28,50,50,26.1,19.745439537552272,-83.35355491638184,-83.35355491638184,0.0931694507598877,0.10181474685668945,50,50,YOLO,1,32,0,19.745439537552272,0
20250721_045355_194,-27,49,49,24.7,19.67094977418705,-83.4190860748291,-83.4190860748291,0.0921332836151123,0.15819215774536133,49,49,YOLO,1,32,0,19.67094977418705,0
20250721_045355_445,-26,49,49,24.7,19.59040030438591,-83.34585113525391,-83.34585113525391,0.0934457778930664,0.10172557830810547,49,49,YOLO,1,32,0,19.59040030438591,0
