Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),Initial Max Power (dBm),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error
20250721_045357_061,-19,44,44,17.4,17.52923138428166,-85.29008827209472,-85.29008827209472,0.0829329490661621,0.1019139289855957,44,44.0,YOLO,1,32,0,17.52923138428166,0.0
20250721_045357_247,-18,44,44,17.4,18.31625614900821,-84.5144271850586,-84.5144271850586,0.0944552421569824,0.1584196090698242,44,44.0,YOLO,1,32,0,18.31625614900821,0.0
20250721_045357_501,-17,43,43,16.0,16.914146543750206,-83.57305908203125,-83.57305908203125,0.0977997779846191,0.3706071376800537,43,42.0,NeighborSearch,2,32,0,19.10868389540815,-1.0
20250721_045357_971,-16,42,42,14.5,17.845993716885374,-84.85549354553223,-84.85549354553223,0.0888946056365966,0.1583039760589599,42,42.0,YOLO,1,32,0,17.845993716885374,0.0
20250721_045358_220,-15,41,41,13.1,17.68568704767756,-85.11909484863281,-85.11909484863281,0.0892672538757324,0.1018407344818115,41,41.0,YOLO,1,32,0,17.68568704767756,0.0
20250721_045358_413,-14,40,40,11.6,19.48470145677723,-83.40032196044922,-83.40032196044922,0.0935657024383544,0.1581335067749023,40,40.0,YOLO,1,32,0,19.48470145677723,0.0
20250721_045358_666,-13,40,40,11.6,19.662099183192296,-83.24492645263672,-83.24492645263672,0.0915334224700927,0.1016554832458496,40,40.0,YOLO,1,32,0,19.662099183192296,0.0
20250721_045358_860,-12,39,39,10.2,19.17545463755509,-83.74318084716796,-83.74318084716796,0.0960023403167724,0.1584715843200683,39,39.0,YOLO,1,32,0,19.17545463755509,0.0
20250721_045359_116,-11,38,38,8.7,18.978940836981494,-83.74089050292969,-83.74089050292969,0.0874209403991699,0.1019923686981201,38,38.0,YOLO,1,32,0,18.978940836981494,0.0
20250721_045359_307,-10,38,38,8.7,18.18555525152068,-84.65417213439942,-84.65417213439942,0.0862882137298584,0.1587002277374267,38,38.0,YOLO,1,32,0,18.18555525152068,0.0
20250721_045359_554,-9,37,37,7.3,17.64754742438467,-85.23601722717285,-85.23601722717285,0.0871615409851074,0.1017181873321533,37,37.0,YOLO,1,32,0,17.64754742438467,0.0
20250721_045359_745,-8,37,37,7.3,18.343902403478424,-84.56657409667969,-84.56657409667969,0.0944535732269287,0.1585183143615722,37,37.0,YOLO,1,32,0,18.343902403478424,0.0
20250721_045359_999,-7,36,36,5.8,17.176910769946886,-84.76257514953613,-84.76257514953613,0.0886366367340087,0.2675232887268066,36,36.0,NeighborSearch,1,32,0,17.975737544873496,0.0
20250721_045400_357,-6,35,35,4.4,18.124323174067825,-84.68326148986816,-84.68326148986816,0.0918197631835937,0.1017596721649169,35,35.0,YOLO,1,32,0,18.124323174067825,0.0
20250721_045400_552,-3,35,35,4.4,15.6210236816233,-84.56934280395508,-84.56934280395508,0.0900537967681884,0.680957555770874,35,33.0,NeighborSearch,4,32,0,18.21865722269422,-2.0
20250721_045401_324,-2,32,32,0.0,17.917513441111012,-84.88394165039062,-84.88394165039062,0.0896704196929931,0.1017475128173828,32,32.0,YOLO,1,32,0,17.917513441111012,0.0
20250721_045401_517,-1,32,32,0.0,17.72145192592339,-85.07627868652344,-85.07627868652344,0.0898177623748779,0.1581013202667236,32,32.0,YOLO,1,32,0,17.72145192592339,0.0
20250721_045401_767,0,31,31,-1.5,16.653700658339304,-85.07627868652344,-85.07627868652344,0.0882890224456787,0.2682685852050781,31,31.0,NeighborSearch,1,32,0,17.690803717357767,0.0
20250721_045402_125,1,30,30,-2.9,17.68483592443596,-85.15817070007324,-85.15817070007324,0.0913624763488769,0.1017036437988281,30,30.0,YOLO,1,32,0,17.68483592443596,0.0
20250721_045402_319,4,30,30,-2.9,17.138959466990883,-84.74811553955078,-84.74811553955078,0.098719835281372,0.6810641288757324,30,28.0,NeighborSearch,4,32,0,17.921224112762886,-2.0
20250721_045403_100,5,27,27,-7.3,17.81198675265574,-84.8210605621338,-84.8210605621338,0.08864426612854,0.1016130447387695,27,27.0,YOLO,1,32,0,17.81198675265574,0.0
20250721_045403_292,6,27,27,-7.3,17.80156579172072,-84.92094078063965,-84.92094078063965,0.0860977172851562,0.1581482887268066,27,27.0,YOLO,1,32,0,17.80156579172072,0.0
20250721_045403_538,7,26,26,-8.7,16.827368797099595,-84.85580444335938,-84.85580444335938,0.0936384201049804,0.2677021026611328,26,26.0,NeighborSearch,1,32,0,17.897940557914666,0.0
20250721_045403_901,8,25,25,-10.2,17.6829112845802,-84.93440246582031,-84.93440246582031,0.0864050388336181,0.1016762256622314,25,25.0,YOLO,1,32,0,17.6829112845802,0.0
20250721_045404_090,9,25,25,-10.2,17.582898170862023,-85.05128898620606,-85.05128898620606,0.090444803237915,0.1581616401672363,25,25.0,YOLO,1,32,0,17.582898170862023,0.0
20250721_045404_340,10,24,24,-11.6,17.431425351683274,-85.0110538482666,-85.0110538482666,0.0888929367065429,0.1018333435058593,24,24.0,YOLO,1,32,0,17.431425351683274,0.0
20250721_045404_532,14,24,24,-11.6,15.696104583165663,-83.89957046508789,-83.89957046508789,0.0990445613861084,0.943002700805664,24,21.0,NeighborSearch,6,32,0,18.853453097344484,-3.0
20250721_045405_576,15,21,21,-16.0,18.22713082126021,-84.5144271850586,-84.5144271850586,0.0934963226318359,0.1017067432403564,21,21.0,YOLO,1,32,0,18.22713082126021,0.0
20250721_045405_773,16,20,20,-17.4,18.22502600050143,-84.56060752868652,-84.56060752868652,0.0931818485260009,0.1580562591552734,20,20.0,YOLO,1,32,0,18.22502600050143,0.0
20250721_045406_025,17,19,19,-18.9,17.238124494652567,-84.3216396331787,-84.3216396331787,0.0953757762908935,0.2684030532836914,19,19.0,NeighborSearch,1,32,0,18.353055912669163,0.0
20250721_045406_391,18,18,18,-20.3,18.2613832988632,-84.47315063476563,-84.47315063476563,0.0950598716735839,0.1017596721649169,18,18.0,YOLO,1,32,0,18.2613832988632,0.0
20250721_045406_589,19,18,18,-20.3,17.508070954954633,-85.20755348205567,-85.20755348205567,0.0914821624755859,0.1580648422241211,18,18.0,YOLO,1,32,0,17.508070954954633,0.0
20250721_045406_840,20,17,17,-21.8,17.485136266553724,-85.20872917175294,-85.20872917175294,0.0928597450256347,0.1017327308654785,17,17.0,YOLO,1,32,0,17.485136266553724,0.0
