Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error,Beam Offset History
20250720_193956_357,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0918118953704834,0.0042121410369873,13,,CenterFallback,1,32,0.0,,,"[0, 0, 1, 1, 1]"
20250720_193956_456,-32,NO_RADIO,13,-27.6,6.963587448807587,0.106745958328247,0.0043387413024902,13,,CenterFallback,1,32,0.0,,,"[0, 0, 1, 1, 1]"
20250720_193956_571,-32,NO_RADIO,13,-27.6,6.963587448807587,0.2297995090484619,0.0044403076171875,13,,CenterFallback,1,32,0.0,,,"[0, 0, 1, 1, 1]"
20250720_193956_809,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0883398056030273,0.0042109489440917,13,,CenterFallback,1,32,0.0,,,"[0, 0, 1, 1, 1]"
20250720_193956_904,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0903546810150146,0.0039374828338623,13,,CenterFallback,1,32,0.0,,,"[0, 0, 1, 1, 1]"
20250720_193957_002,-32,NO_RADIO,13,-27.6,6.963587448807587,0.1028017997741699,0.0039165019989013,13,,CenterFallback,1,32,0.0,,,"[0, 0, 1, 1, 1]"
20250720_193957_111,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0901153087615966,0.0047285556793212,13,,CenterFallback,1,32,0.0,,,"[0, 0, 1, 1, 1]"
20250720_193957_210,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0952019691467285,0.0019478797912597,13,,CenterFallback,1,32,0.0,,,"[0, 0, 1, 1, 1]"
20250720_193957_308,-32,NO_RADIO,13,-27.6,6.963587448807587,0.089954137802124,0.004073143005371,13,,CenterFallback,1,32,0.0,,,"[0, 0, 1, 1, 1]"
20250720_193957_405,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0907251834869384,0.0041422843933105,13,,CenterFallback,1,32,0.0,,,"[0, 0, 1, 1, 1]"
20250720_193957_504,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0890195369720459,0.0045027732849121,13,,CenterFallback,1,32,0.0,,,"[0, 0, 1, 1, 1]"
20250720_193957_601,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0954387187957763,0.0043363571166992,13,,CenterFallback,1,32,0.0,,,"[0, 0, 1, 1, 1]"
20250720_193957_704,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0902519226074218,0.0042037963867187,13,,CenterFallback,1,32,0.0,,,"[0, 0, 1, 1, 1]"
20250720_193957_802,-32,NO_RADIO,13,-27.6,6.963587448807587,0.100820779800415,0.0044589042663574,13,,CenterFallback,1,32,0.0,,,"[0, 0, 1, 1, 1]"
20250720_193957_911,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0938620567321777,0.0039663314819335,13,,CenterFallback,1,32,0.0,,,"[0, 0, 1, 1, 1]"
20250720_193958_012,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0907762050628662,0.0041191577911376,13,,CenterFallback,1,32,0.0,,,"[0, 0, 1, 1, 1]"
20250720_193958_111,-32,NO_RADIO,13,-27.6,6.963587448807587,0.09393310546875,0.0041308403015136,13,,CenterFallback,1,32,0.0,,,"[0, 0, 1, 1, 1]"
20250720_193958_212,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0906989574432373,0.0040626525878906,13,,CenterFallback,1,32,0.0,,,"[0, 0, 1, 1, 1]"
20250720_193958_310,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0893714427947998,0.0041193962097167,13,,CenterFallback,1,32,0.0,,,"[0, 0, 1, 1, 1]"
20250720_193958_407,-32,NO_RADIO,13,-27.6,6.963587448807587,0.1045022010803222,0.0041630268096923,13,,CenterFallback,1,32,0.0,,,"[0, 0, 1, 1, 1]"
20250720_193958_519,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0868856906890869,0.0041337013244628,13,,CenterFallback,1,32,0.0,,,"[0, 0, 1, 1, 1]"
20250720_193958_613,-32,NO_RADIO,13,-27.6,6.963587448807587,0.1066565513610839,0.0042076110839843,13,,CenterFallback,1,32,0.0,,,"[0, 0, 1, 1, 1]"
20250720_193958_728,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0951414108276367,0.0041136741638183,13,,CenterFallback,1,32,0.0,,,"[0, 0, 1, 1, 1]"
20250720_193958_831,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0949437618255615,0.0041241645812988,13,,CenterFallback,1,32,0.0,,,"[0, 0, 1, 1, 1]"
20250720_193958_933,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0938374996185302,0.0040302276611328,13,,CenterFallback,1,32,0.0,,,"[0, 0, 1, 1, 1]"
20250720_193959_034,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0921099185943603,0.0041151046752929,13,,CenterFallback,1,32,0.0,,,"[0, 0, 1, 1, 1]"
20250720_193959_133,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0988290309906005,0.0045242309570312,13,,CenterFallback,1,32,0.0,,,"[0, 0, 1, 1, 1]"
20250720_193959_240,-32,NO_RADIO,13,-27.6,6.963587448807587,0.09733247756958,0.0039517879486083,13,,CenterFallback,1,32,0.0,,,"[0, 0, 1, 1, 1]"
20250720_193959_345,-32,NO_RADIO,13,-27.6,6.963587448807587,0.097668170928955,0.0041115283966064,13,,CenterFallback,1,32,0.0,,,"[0, 0, 1, 1, 1]"
20250720_193959_450,-32,NO_RADIO,13,-27.6,6.963587448807587,0.1049165725708007,0.0042181015014648,13,,CenterFallback,1,32,0.0,,,"[0, 0, 1, 1, 1]"
20250720_193959_562,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0966091156005859,0.0045180320739746,13,,CenterFallback,1,32,0.0,,,"[0, 0, 1, 1, 1]"
20250720_193959_666,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0983417034149169,0.0041396617889404,13,,CenterFallback,1,32,0.0,,,"[0, 0, 1, 1, 1]"
20250720_193959_772,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0891528129577636,0.0042243003845214,13,,CenterFallback,1,32,0.0,,,"[0, 0, 1, 1, 1]"
20250720_193959_869,-32,NO_RADIO,13,-27.6,6.963587448807587,0.1059274673461914,0.0040452480316162,13,,CenterFallback,1,32,0.0,,,"[0, 0, 1, 1, 1]"
20250720_193959_982,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0919160842895507,0.0040047168731689,13,,CenterFallback,1,32,0.0,,,"[0, 0, 1, 1, 1]"
20250720_194000_082,-32,NO_RADIO,13,-27.6,6.963587448807587,0.1025757789611816,0.0042693614959716,13,,CenterFallback,1,32,0.0,,,"[0, 0, 1, 1, 1]"
20250720_194000_192,-32,NO_RADIO,13,-27.6,6.963587448807587,0.1024677753448486,0.0039780139923095,13,,CenterFallback,1,32,0.0,,,"[0, 0, 1, 1, 1]"
20250720_194000_301,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0879256725311279,0.0039091110229492,13,,CenterFallback,1,32,0.0,,,"[0, 0, 1, 1, 1]"
20250720_194000_396,-31,NO_RADIO,13,-27.6,6.909129653178752,0.1001121997833252,0.0041992664337158,13,,CenterFallback,1,32,0.0,,,"[0, 0, 1, 1, 1]"
20250720_194000_504,-31,NO_RADIO,13,-27.6,6.909129653178752,0.092576265335083,0.0021126270294189,13,,CenterFallback,1,32,0.0,,,"[0, 0, 1, 1, 1]"
