Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error,Beam Offset History
20250720_193904_705,-45,NO_RADIO,32,0,6.587617577283098,0.11824369430541992,0.00419306755065918,32,,CenterFallback,1,32,0,,,[]
20250720_193904_830,-45,NO_RADIO,32,0,6.587617577283098,0.08855342864990234,0.002399921417236328,32,,CenterFallback,1,32,0,,,[]
20250720_193904_922,-45,NO_RADIO,32,0,6.587617577283098,0.08933496475219727,0.0023326873779296875,32,,CenterFallback,1,32,0,,,[]
20250720_193905_016,-45,NO_RADIO,32,0,6.587617577283098,0.0956110954284668,0.00206756591796875,32,,CenterFallback,1,32,0,,,[]
20250720_193905_114,-45,NO_RADIO,32,0,6.587617577283098,0.09245729446411133,0.0021851062774658203,32,,CenterFallback,1,32,0,,,[]
20250720_193905_210,-45,NO_RADIO,32,0,6.587617577283098,0.10156083106994629,0.0022618770599365234,32,,CenterFallback,1,32,0,,,[]
20250720_193905_316,-45,NO_RADIO,32,0,6.587617577283098,0.09192848205566406,0.0021882057189941406,32,,CenterFallback,1,32,0,,,[]
20250720_193905_411,-45,NO_RADIO,32,0,6.587617577283098,0.10186433792114258,0.002136707305908203,32,,CenterFallback,1,32,0,,,[]
20250720_193905_517,-45,NO_RADIO,32,0,6.587617577283098,0.09123015403747559,0.002216339111328125,32,,CenterFallback,1,32,0,,,[]
20250720_193905_612,-45,NO_RADIO,32,0,6.587617577283098,0.08773279190063477,0.0021317005157470703,32,,CenterFallback,1,32,0,,,[]
20250720_193905_703,-45,NO_RADIO,32,0,6.587617577283098,0.09846091270446777,0.002283811569213867,32,,CenterFallback,1,32,0,,,[]
20250720_193905_805,-45,NO_RADIO,32,0,6.587617577283098,0.10165739059448242,0.002168416976928711,32,,CenterFallback,1,32,0,,,[]
20250720_193905_910,-45,NO_RADIO,32,0,6.587617577283098,0.09541845321655273,0.002164602279663086,32,,CenterFallback,1,32,0,,,[]
20250720_193906_009,-45,NO_RADIO,32,0,6.587617577283098,0.09702873229980469,0.004141092300415039,32,,CenterFallback,1,32,0,,,[]
20250720_193906_114,-45,NO_RADIO,32,0,6.587617577283098,0.09650659561157227,0.004259347915649414,32,,CenterFallback,1,32,0,,,[]
20250720_193906_218,-45,NO_RADIO,32,0,6.587617577283098,0.10373401641845703,0.004192829132080078,32,,CenterFallback,1,32,0,,,[]
20250720_193906_329,-45,NO_RADIO,32,0,6.587617577283098,0.09076452255249023,0.003875255584716797,32,,CenterFallback,1,32,0,,,[]
20250720_193906_427,-45,NO_RADIO,32,0,6.587617577283098,0.0930929183959961,0.004242420196533203,32,,CenterFallback,1,32,0,,,[]
20250720_193906_527,-45,NO_RADIO,32,0,6.587617577283098,0.09510684013366699,0.004121065139770508,32,,CenterFallback,1,32,0,,,[]
20250720_193906_630,-45,NO_RADIO,32,0,6.587617577283098,0.09312844276428223,0.004286527633666992,32,,CenterFallback,1,32,0,,,[]
20250720_193906_732,-45,NO_RADIO,32,0,6.587617577283098,0.1081242561340332,0.00439906120300293,32,,CenterFallback,1,32,0,,,[]
20250720_193906_848,-45,NO_RADIO,32,0,6.587617577283098,0.10043811798095703,0.002277374267578125,32,,CenterFallback,1,32,0,,,[]
20250720_193906_952,-45,NO_RADIO,32,0,6.587617577283098,0.09093689918518066,0.0022568702697753906,32,,CenterFallback,1,32,0,,,[]
20250720_193907_047,-45,NO_RADIO,32,0,6.587617577283098,0.09393024444580078,0.0022013187408447266,32,,CenterFallback,1,32,0,,,[]
20250720_193907_144,-45,NO_RADIO,32,0,6.587617577283098,0.08665180206298828,0.002652406692504883,32,,CenterFallback,1,32,0,,,[]
