Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),Initial Max Power (dBm),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error,Beam Offset History,Received Jetson inference Time,Set TX Beam Time (s),Set RX Beam Time (s),Stabilize Beam Time (s),Measure SNR Time (s)
20250724_023042_676,-65,NO_RADIO,32,0,6.8110033416748195,-96.04537200927734,-96.04537200927734,0.13106250762939453,0.10256743431091309,32,,CenterFallback,1,32,0,,,[],0.13058876991271973,0.05053210258483887,0.05050015449523926,0.0004658699035644531,0.0010344982147216797
20250724_023042_914,-65,NO_RADIO,32,0,6.992756234116186,-95.9241714477539,-95.9241714477539,0.10184311866760254,0.15675139427185059,32,,CenterFallback,1,32,0,,,[],0.10137462615966797,0.05065464973449707,0.0504915714263916,0.054755210876464844,0.0007925033569335938
20250724_023043_175,-65,NO_RADIO,32,0,7.12789702023484,-95.65385437011719,-95.65385437011719,0.10605072975158691,0.10216665267944336,32,,CenterFallback,1,32,0,,,[],0.10567998886108398,0.050528526306152344,0.05047774314880371,0.0004031658172607422,0.0007064342498779297
20250724_023043_384,-65,NO_RADIO,32,0,7.094238829135492,-95.91634559631349,-95.91634559631349,0.09989666938781738,0.15845704078674316,32,,CenterFallback,1,32,0,,,[],0.09954547882080078,0.05048990249633789,0.05049395561218262,0.05674242973327637,0.0006797313690185547
20250724_023043_644,-65,NO_RADIO,32,0,7.096916018562752,-95.6165771484375,-95.6165771484375,0.10115599632263184,0.10201859474182129,32,,CenterFallback,1,32,0,,,[],0.10088968276977539,0.05050086975097656,0.05043172836303711,0.00039887428283691406,0.0006513595581054688
20250724_023043_849,-65,NO_RADIO,32,0,7.0485409870287015,-95.76765441894531,-95.76765441894531,0.10080718994140625,0.158477783203125,32,,CenterFallback,1,32,0,,,[],0.1004791259765625,0.050454139709472656,0.05049777030944824,0.05676722526550293,0.0007071495056152344
20250724_023044_110,-65,NO_RADIO,32,0,7.0435650859567716,-96.12396850585938,-96.12396850585938,0.0996696949005127,0.10223650932312012,32,,CenterFallback,1,32,0,,,[],0.0993356704711914,0.05057692527770996,0.050522804260253906,0.00040459632873535156,0.0006926059722900391
20250724_023044_314,-65,NO_RADIO,32,0,7.212613899882115,-95.76765441894531,-95.76765441894531,0.1013190746307373,0.15853214263916016,32,,CenterFallback,1,32,0,,,[],0.1009817123413086,0.05050516128540039,0.050528764724731445,0.05674600601196289,0.0006916522979736328
20250724_023044_575,-64,NO_RADIO,32,0,6.879850503453895,-95.9241714477539,-95.9241714477539,0.10051774978637695,0.10218405723571777,32,,CenterFallback,1,32,0,,,[],0.10013389587402344,0.05057859420776367,0.050481319427490234,0.00040602684020996094,0.0006818771362304688
20250724_023044_779,-64,NO_RADIO,32,0,6.781143264666639,-96.12810516357422,-96.12810516357422,0.09605550765991211,0.1583850383758545,32,,CenterFallback,1,32,0,,,[],0.09572005271911621,0.05049920082092285,0.05048108100891113,0.05671954154968262,0.0006344318389892578
20250724_023045_035,-64,NO_RADIO,32,0,7.035152017529981,-95.91634559631349,-95.91634559631349,0.09731578826904297,0.10209083557128906,32,,CenterFallback,1,32,0,,,[],0.09700846672058105,0.05047035217285156,0.05050969123840332,0.0004055500030517578,0.0006663799285888672
20250724_023045_237,-64,NO_RADIO,32,0,7.037332926925103,-96.04537200927734,-96.04537200927734,0.10072779655456543,0.15848875045776367,32,,CenterFallback,1,32,0,,,[],0.10032367706298828,0.050472259521484375,0.05052900314331055,0.0567629337310791,0.0006701946258544922
20250724_023045_497,-64,63,63,45.0,6.895831071891308,-93.79424285888672,-93.79424285888672,0.1025848388671875,0.26854944229125977,63,63,OffsetFailed,2,63,45.0,9.027514724682547,0,[],0.10227179527282715,0.05045199394226074,0.05044698715209961,0.0003991127014160156,0.00066375732421875
20250724_023045_870,-64,NO_RADIO,63,45.0,8.787756205298379,-93.99395751953125,-93.99395751953125,0.10107898712158203,0.10201334953308105,63,,CenterFallback,1,32,0,,,[],0.10075807571411133,0.050459861755371094,0.050466299057006836,0.00039649009704589844,0.0006525516510009766
20250724_023046_075,-64,NO_RADIO,63,45.0,9.21309879678168,-93.72166442871094,-93.72166442871094,0.09849333763122559,0.15836262702941895,63,,CenterFallback,1,32,0,,,[],0.09814023971557617,0.05044364929199219,0.050435781478881836,0.05675816535949707,0.000675201416015625
20250724_023046_334,-64,NO_RADIO,63,45.0,9.143000145301784,-93.62672424316406,-93.62672424316406,0.10071229934692383,0.10208415985107422,63,,CenterFallback,1,32,0,,,[],0.10036492347717285,0.0504913330078125,0.05047464370727539,0.00039696693420410156,0.0006844997406005859
20250724_023046_538,-63,NO_RADIO,63,45.0,9.79199551893015,-93.11781311035156,-93.11781311035156,0.10039687156677246,0.1584177017211914,63,,CenterFallback,1,32,0,,,[],0.1000661849975586,0.050457000732421875,0.05047488212585449,0.05672788619995117,0.0007052421569824219
20250724_023046_798,-63,63,63,45.0,9.879478677321785,-93.11781311035156,-93.11781311035156,0.10184144973754883,0.2681729793548584,63,63,OffsetFailed,2,63,45.0,9.795955043881833,0,[],0.10151433944702148,0.05049777030944824,0.05050086975097656,0.0004038810729980469,0.00064849853515625
20250724_023047_170,-63,63,63,45.0,9.780638019791155,-92.9109115600586,-92.9109115600586,0.10541796684265137,0.2690274715423584,63,63,OffsetFailed,2,63,45.0,9.764870714734485,0,[],0.10504698753356934,0.05047130584716797,0.0504610538482666,0.00040340423583984375,0.0006520748138427734
20250724_023047_546,-63,63,63,45.0,9.98140240615011,-92.85452270507812,-92.85452270507812,0.10220503807067871,0.2680540084838867,63,63,OffsetFailed,2,63,45.0,9.773441081542913,0,[],0.10189056396484375,0.05045461654663086,0.05046582221984863,0.00040459632873535156,0.000667572021484375
20250724_023047_918,-63,63,63,45.0,9.934910549376028,-92.85452270507812,-92.85452270507812,0.10224032402038574,0.26813173294067383,63,63,OffsetFailed,2,63,45.0,9.660683672778816,0,[],0.10180139541625977,0.05048990249633789,0.05047893524169922,0.0003974437713623047,0.0006864070892333984
20250724_023048_290,-63,NO_RADIO,63,45.0,9.907507239108753,-92.62488555908203,-92.62488555908203,0.1008765697479248,0.10201501846313477,63,,CenterFallback,1,32,0,,,[],0.10051250457763672,0.05045938491821289,0.05047750473022461,0.00039958953857421875,0.0006396770477294922
20250724_023048_494,-62,63,63,45.0,12.486606056005698,-90.61642456054688,-90.61642456054688,0.1023409366607666,0.26093554496765137,63,63,OffsetFailed,2,63,45.0,11.97383463325778,0,[],0.10198831558227539,0.05047321319580078,0.05049562454223633,0.05673050880432129,0.0006737709045410156
20250724_023048_859,-62,NO_RADIO,63,45.0,11.60130326150157,-91.13970184326172,-91.13970184326172,0.10210633277893066,0.15836739540100098,63,,CenterFallback,1,32,0,,,[],0.10175919532775879,0.050447702407836914,0.05045127868652344,0.05675840377807617,0.000659942626953125
20250724_023049_121,-62,NO_RADIO,63,45.0,11.247793115058016,-91.34230194091796,-91.34230194091796,0.10107040405273438,0.10199952125549316,63,,CenterFallback,1,32,0,,,[],0.10074424743652344,0.050457000732421875,0.05045032501220703,0.0003914833068847656,0.0006620883941650391
20250724_023049_326,-62,63,63,45.0,11.511509369965353,-91.13970184326172,-91.13970184326172,0.10427021980285645,0.261685848236084,63,63,OffsetFailed,2,63,45.0,11.480443557139665,0,[],0.1039421558380127,0.05045032501220703,0.05046486854553223,0.05672264099121094,0.0007240772247314453
20250724_023049_694,-62,63,63,45.0,11.411189910545218,-91.17960357666016,-91.17960357666016,0.10263776779174805,0.26089978218078613,63,63,OffsetFailed,2,63,45.0,11.198548075288926,0,[],0.10230493545532227,0.050490617752075195,0.050484657287597656,0.056702613830566406,0.0006740093231201172
20250724_023050_059,-62,63,63,45.0,11.29576612827887,-90.82069396972656,-90.82069396972656,0.10670590400695801,0.26099205017089844,63,63,OffsetFailed,2,63,45.0,11.71977732526706,0,[],0.10640525817871094,0.050493478775024414,0.05046343803405762,0.05675697326660156,0.0006744861602783203
