Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),Initial Max Power (dBm),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error,Beam Offset History,Received Jetson inference Time,Set TX Beam Time (s),Set RX Beam Time (s),Stabilize Beam Time (s),Measure SNR Time (s)
20250724_023132_520,-40,60,60,40.6,19.92270319209935,-82.68597946166992,-82.68597946166992,0.1030092239379882,0.2612197399139404,60,60.0,OffsetFailed,2,60,40.6,19.88648906182628,0.0,[],0.1026487350463867,0.0504596233367919,0.0504901409149169,0.056739330291748,0.0006847381591796
20250724_023132_885,-40,60,60,40.6,20.36654443195974,-82.29089736938477,-82.29089736938477,0.1002752780914306,0.2608969211578369,60,60.0,OffsetFailed,2,60,40.6,20.21259616798825,0.0,[],0.0999648571014404,0.050455093383789,0.0504703521728515,0.0567681789398193,0.0006675720214843
20250724_023133_248,-40,59,59,39.2,22.64462327180433,-79.93456268310547,-79.93456268310547,0.1016726493835449,0.2609553337097168,59,59.0,OffsetFailed,2,59,39.2,22.71150347614892,0.0,[],0.1013350486755371,0.0504639148712158,0.0504987239837646,0.0567810535430908,0.0006651878356933
20250724_023133_612,-40,59,59,39.2,22.760227670984406,-79.94143867492676,-79.94143867492676,0.1047155857086181,0.2610323429107666,59,59.0,OffsetFailed,2,59,39.2,22.664606558795057,0.0,[],0.1043860912322998,0.0504629611968994,0.0504701137542724,0.0567390918731689,0.0006718635559082
20250724_023133_980,-40,59,59,39.2,22.846053022435285,-79.75359191894532,-79.75359191894532,0.1034114360809326,0.2609307765960693,59,59.0,OffsetFailed,2,59,39.2,22.89827660043197,0.0,[],0.1030735969543457,0.0504591464996337,0.0504844188690185,0.0568041801452636,0.0006661415100097
20250724_023134_346,-39,59,59,39.2,22.72137139082939,-80.8104232788086,-80.8104232788086,0.1034891605377197,0.2612309455871582,59,59.0,OffsetFailed,2,59,39.2,21.74719344128414,0.0,[],0.1031656265258789,0.0504775047302246,0.0505092144012451,0.056809663772583,0.0006852149963378
20250724_023134_712,-39,59,59,39.2,21.33529655388938,-81.02839393615723,-81.02839393615723,0.104022741317749,0.2609643936157226,59,59.0,OffsetFailed,2,59,39.2,21.615141452801492,0.0,[],0.103705883026123,0.0504815578460693,0.0504858493804931,0.056746482849121,0.000669240951538
20250724_023135_079,-39,58,58,37.7,23.60226759891664,-78.96799087524414,-78.96799087524414,0.1054096221923828,0.1583349704742431,58,58.0,YOLO,1,59,39.2,23.60226759891664,0.0,[],0.1051187515258789,0.0504419803619384,0.0504729747772216,0.0567686557769775,0.0006449222564697
20250724_023135_344,-39,58,58,37.7,23.622684934788595,-79.07049407958985,-79.07049407958985,0.1030876636505127,0.1019883155822753,58,58.0,YOLO,1,59,39.2,23.622684934788595,0.0,[],0.1027703285217285,0.0504493713378906,0.0504763126373291,0.0004048347473144,0.0006518363952636
20250724_023135_551,-39,58,58,37.7,23.333557469427035,-79.32105293273926,-79.32105293273926,0.1019773483276367,0.2610259056091308,58,58.0,OffsetFailed,2,58,37.7,23.264012866299566,0.0,[],0.1016223430633544,0.0504572391510009,0.0504577159881591,0.0567598342895507,0.0006895065307617
20250724_023135_915,-39,58,58,37.7,23.254347150970005,-79.23467483520508,-79.23467483520508,0.0948801040649414,0.261096715927124,58,58.0,OffsetFailed,2,58,37.7,23.3945688372458,0.0,[],0.0945875644683837,0.0505166053771972,0.050530195236206,0.0567641258239746,0.0007126331329345
20250724_023136_273,-38,58,58,37.7,23.00135034867192,-79.53515853881837,-79.53515853881837,0.1041703224182128,0.2610530853271484,58,58.0,OffsetFailed,2,58,37.7,23.061392161804665,0.0,[],0.1038620471954345,0.0504670143127441,0.050473928451538,0.0567712783813476,0.0006871223449707
20250724_023136_640,-38,58,58,37.7,21.756847661157693,-80.90730056762695,-80.90730056762695,0.0992515087127685,0.2610678672790527,58,58.0,OffsetFailed,2,58,37.7,21.718936009031296,0.0,[],0.0989470481872558,0.0504636764526367,0.0504767894744873,0.0567197799682617,0.0007526874542236
20250724_023137_002,-38,58,58,37.7,21.523701808520144,-81.03246307373047,-81.03246307373047,0.102041482925415,0.2611033916473388,58,58.0,OffsetFailed,2,58,37.7,21.57735087224997,0.0,[],0.1016955375671386,0.050466775894165,0.0504660606384277,0.0567512512207031,0.0006592273712158
20250724_023137_367,-38,58,58,37.7,21.488087829018497,-81.25434226989746,-81.25434226989746,0.101337194442749,0.2609696388244629,58,58.0,OffsetFailed,2,58,37.7,21.461498138189327,0.0,[],0.1009402275085449,0.0504612922668457,0.0504407882690429,0.0567374229431152,0.0007331371307373
20250724_023137_730,-38,58,58,37.7,21.81436812399332,-80.94169616699219,-80.94169616699219,0.1021261215209961,0.2627429962158203,58,58.0,OffsetFailed,2,58,37.7,21.697351774092013,0.0,[],0.1017940044403076,0.050588846206665,0.050706148147583,0.0569243431091308,0.0010390281677246
20250724_023138_097,-38,58,58,37.7,21.74854413517633,-80.767134475708,-80.767134475708,0.0971884727478027,0.2614667415618896,58,58.0,OffsetFailed,2,58,37.7,21.781002522808063,0.0,[],0.0968043804168701,0.0505383014678955,0.0505197048187255,0.0567717552185058,0.0007541179656982
20250724_023138_457,-37,58,58,37.7,19.871443298968074,-82.60368270874024,-82.60368270874024,0.1014149188995361,0.2766060829162597,58,58.0,OffsetFailed,2,58,37.7,19.967902861379912,0.0,[],0.1010067462921142,0.0505056381225585,0.0505528450012207,0.0567665100097656,0.0009982585906982
20250724_023138_838,-37,57,57,36.3,20.91178298410009,-81.8206558227539,-81.8206558227539,0.1009774208068847,0.261476993560791,57,57.0,OffsetFailed,2,57,36.3,20.873931452895533,0.0,[],0.1006293296813964,0.0504946708679199,0.0505638122558593,0.0569379329681396,0.0007805824279785
20250724_023139_202,-37,57,57,36.3,21.587599784058696,-80.92654418945312,-80.92654418945312,0.1011452674865722,0.2611689567565918,57,57.0,OffsetFailed,2,57,36.3,21.73172434742344,0.0,[],0.1008040904998779,0.0505175590515136,0.0505275726318359,0.0567467212677001,0.0006828308105468
20250724_023139_566,-37,57,57,36.3,21.411463259372496,-81.32112579345703,-81.32112579345703,0.1020483970642089,0.2609710693359375,57,57.0,OffsetFailed,2,57,36.3,21.35516808577488,0.0,[],0.1017048358917236,0.0504429340362548,0.0504596233367919,0.0567352771759033,0.0006639957427978
20250724_023139_930,-37,57,57,36.3,21.06709100493985,-81.51920318603516,-81.51920318603516,0.1032142639160156,0.2609336376190185,57,57.0,OffsetFailed,2,57,36.3,21.15449246193276,0.0,[],0.1028945446014404,0.0504515171051025,0.050513744354248,0.0567481517791748,0.0006806850433349
20250724_023140_296,-36,57,57,36.3,20.99508755632057,-82.06540603637696,-82.06540603637696,0.1035962104797363,0.2613873481750488,57,57.0,OffsetFailed,2,57,36.3,20.590958180273304,0.0,[],0.1032195091247558,0.05051851272583,0.0505423545837402,0.0567491054534912,0.0007543563842773
20250724_023140_663,-36,57,57,36.3,19.398313281824983,-83.24900703430175,-83.24900703430175,0.1022682189941406,0.261333703994751,57,57.0,OffsetFailed,2,57,36.3,19.22095472452708,0.0,[],0.1019580364227294,0.0505566596984863,0.050516128540039,0.0567102432250976,0.0007076263427734
20250724_023141_028,-36,56,56,34.8,23.47751954505901,-79.2184829711914,-79.2184829711914,0.1038386821746826,0.2609901428222656,56,56.0,OffsetFailed,2,56,34.8,23.320756469086103,0.0,[],0.1034636497497558,0.0504851341247558,0.0504364967346191,0.0567362308502197,0.0006787776947021
20250724_023141_394,-36,56,56,34.8,23.024651119139165,-79.60336227416992,-79.60336227416992,0.1018393039703369,0.2610847949981689,56,56.0,OffsetFailed,2,56,34.8,22.99837494820368,0.0,[],0.1015169620513916,0.0504941940307617,0.0504798889160156,0.0567777156829834,0.0007085800170898
20250724_023141_759,-36,56,56,34.8,22.95504781135395,-79.73075103759766,-79.73075103759766,0.1015210151672363,0.2609210014343261,56,56.0,OffsetFailed,2,56,34.8,22.91798434034041,0.0,[],0.1010820865631103,0.0504794120788574,0.0504932403564453,0.0567386150360107,0.0006539821624755
20250724_023142_123,-36,56,56,34.8,23.18714363779985,-79.36447257995606,-79.36447257995606,0.087702989578247,0.2612433433532715,56,56.0,OffsetFailed,2,56,34.8,23.362896274167426,0.0,[],0.0873568058013916,0.0504662990570068,0.0504729747772216,0.0567355155944824,0.000758409500122
20250724_023142_474,-35,56,56,34.8,22.00733155723887,-81.78971061706542,-81.78971061706542,0.1007082462310791,0.2610106468200683,56,56.0,OffsetFailed,2,56,34.8,20.717915596051967,0.0,[],0.1003737449645996,0.0504493713378906,0.0504910945892334,0.0567378997802734,0.0007181167602539
20250724_023142_837,-35,56,56,34.8,21.600682891725995,-80.95164527893067,-80.95164527893067,0.1036081314086914,0.2609672546386719,56,56.0,OffsetFailed,2,56,34.8,21.598505398465107,0.0,[],0.103278636932373,0.05047607421875,0.050483226776123,0.0567009449005126,0.0006978511810302
20250724_023143_203,-35,56,56,34.8,22.13349436084381,-80.47007942199707,-80.47007942199707,0.0988397598266601,0.2611036300659179,56,56.0,OffsetFailed,2,56,34.8,22.11498017279895,0.0,[],0.0984799861907959,0.0505051612854003,0.0504720211029052,0.0568222999572753,0.0006670951843261
20250724_023143_565,-35,56,56,34.8,21.950924957437167,-80.61524963378906,-80.61524963378906,0.0995724201202392,0.2609741687774658,56,56.0,OffsetFailed,2,56,34.8,22.034566029540173,0.0,[],0.0992326736450195,0.0504279136657714,0.0504872798919677,0.0567281246185302,0.0006961822509765
20250724_023143_927,-35,56,56,34.8,21.800149977189022,-80.91944084167481,-80.91944084167481,0.1056065559387207,0.261000394821167,56,56.0,OffsetFailed,2,56,34.8,21.71759025902581,0.0,[],0.1052830219268798,0.0504517555236816,0.0505108833312988,0.0567033290863037,0.0006971359252929
20250724_023144_295,-34,56,56,34.8,21.989439017910584,-80.95976524353027,-80.95976524353027,0.1027772426605224,0.2614462375640869,56,56.0,OffsetFailed,2,56,34.8,21.66302364244143,0.0,[],0.1024343967437744,0.0504596233367919,0.0505101680755615,0.0568079948425293,0.0006439685821533
20250724_023144_662,-34,55,55,33.4,22.114025902291505,-80.45055084228515,-80.45055084228515,0.1023766994476318,0.2610225677490234,55,55.0,OffsetFailed,2,55,33.4,22.297812294449216,0.0,[],0.1019558906555175,0.0504851341247558,0.0504801273345947,0.0567626953125,0.0006957054138183
