Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,SNR (dB),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s)
20250719_023258_275,-32,NO_RADIO,51,27.6,20.133541817908792,-83.39363861083984,0.0989089012145996,0.1014213562011718
20250719_023258_477,-32,NO_RADIO,51,27.6,20.329760653611004,-83.28759727478027,0.0965158939361572,0.1577134132385254
20250719_023258_732,-32,NO_RADIO,51,27.6,20.44461938906373,-83.19118690490723,0.0959649085998535,0.1014342308044433
20250719_023258_930,-32,NO_RADIO,51,27.6,20.47920836119204,-83.1303482055664,0.0996873378753662,0.1577377319335937
20250719_023259_188,-32,NO_RADIO,51,27.6,20.52295720711095,-83.06581497192383,0.0934655666351318,0.1014595031738281
20250719_023259_384,-32,NO_RADIO,51,27.6,20.464998290151957,-83.11738815307618,0.0985260009765625,0.1578223705291748
20250719_023259_641,-32,NO_RADIO,51,27.6,20.13653084898881,-83.45593948364258,0.0970628261566162,0.1014368534088134
20250719_023259_840,-32,NO_RADIO,51,27.6,20.106907803247324,-83.54532623291016,0.0963513851165771,0.1578037738800048
20250719_023300_096,-32,NO_RADIO,51,27.6,20.04340312077456,-83.41942024230957,0.1012752056121826,0.1014478206634521
20250719_023300_299,-31,NO_RADIO,51,27.6,20.29455717466257,-83.1915054321289,0.0935368537902832,0.1579010486602783
20250719_023300_552,-31,NO_RADIO,51,27.6,20.41678772736192,-83.10800514221191,0.0962858200073242,0.1013936996459961
20250719_023300_750,-31,NO_RADIO,51,27.6,20.27790959078521,-83.21012268066406,0.0992035865783691,0.1577568054199218
20250719_023301_008,-31,NO_RADIO,51,27.6,20.294383193938103,-83.18058280944824,0.1005268096923828,0.1014235019683837
20250719_023301_211,-31,NO_RADIO,51,27.6,20.15547691916637,-83.14031410217285,0.0984954833984375,0.1577730178833007
20250719_023301_468,-31,51,51,27.6,20.18805510401008,-83.34937286376953,0.1035079956054687,0.1013672351837158
20250719_023301_673,-31,51,51,27.6,20.01775335639367,-83.42042541503906,0.1041452884674072,0.1578452587127685
20250719_023301_936,-31,51,51,27.6,19.977635864525794,-83.41986618041992,0.1001827716827392,0.1013493537902832
20250719_023302_139,-31,51,51,27.6,20.36701376825428,-83.11780548095703,0.1036429405212402,0.1577627658843994
20250719_023302_401,-30,NO_RADIO,51,27.6,20.226812228516565,-83.14629364013672,0.09989595413208,0.1014430522918701
20250719_023302_603,-30,51,51,27.6,19.58420747830897,-83.68581352233886,0.0952696800231933,0.1577863693237304
20250719_023302_857,-30,51,51,27.6,19.610595314412063,-83.83062477111817,0.0976951122283935,0.1014750003814697
20250719_023303_057,-30,51,51,27.6,19.725042249009302,-83.70249938964844,0.1011714935302734,0.1579179763793945
20250719_023303_317,-30,51,51,27.6,19.80221909283793,-83.59386253356934,0.0980100631713867,0.1014041900634765
20250719_023303_517,-30,51,51,27.6,19.791173360208404,-83.71386413574218,0.1011450290679931,0.1578547954559326
20250719_023303_777,-30,51,51,27.6,19.98515944552723,-83.51547241210938,0.1016006469726562,0.1014182567596435
20250719_023303_981,-30,51,51,27.6,19.712738050207165,-83.83837890625,0.10020112991333,0.1579453945159912
20250719_023304_240,-29,50,50,26.1,19.68310660752607,-83.83050193786622,0.0988485813140869,0.1015057563781738
20250719_023304_441,-29,50,50,26.1,20.089808764116555,-83.44287109375,0.1017913818359375,0.1578614711761474
20250719_023304_702,-29,50,50,26.1,20.015953095192472,-83.35377502441406,0.0994100570678711,0.1014010906219482
20250719_023304_904,-29,50,50,26.1,19.847664141789025,-83.5716724395752,0.0979821681976318,0.1577813625335693
20250719_023305_160,-29,50,50,26.1,19.71820620717149,-83.61933135986328,0.1009430885314941,0.1014442443847656
20250719_023305_364,-29,50,50,26.1,19.568464284141896,-83.83345794677734,0.1016201972961425,0.1578030586242675
20250719_023305_624,-29,50,50,26.1,19.6095230284476,-83.88048553466797,0.1013000011444091,0.1013658046722412
20250719_023305_827,-29,50,50,26.1,19.74710571688705,-83.7708797454834,0.1032965183258056,0.1578171253204345
20250719_023306_089,-29,50,50,26.1,19.632902709927663,-83.79424285888672,0.0962986946105957,0.1013379096984863
20250719_023306_288,-28,50,50,26.1,19.338602399616647,-84.14470672607422,0.0951380729675293,0.1577491760253906
20250719_023306_541,-28,50,50,26.1,19.473036353475425,-84.04224662780761,0.0961136817932128,0.1013746261596679
20250719_023306_740,-28,50,50,26.1,19.26004377988021,-84.0841667175293,0.0995266437530517,0.1577787399291992
20250719_023306_998,-28,50,50,26.1,19.24584366157471,-84.2571044921875,0.0962476730346679,0.1015145778656005
20250719_023307_197,-28,50,50,26.1,19.16819345366569,-84.04017639160156,0.1012656688690185,0.1577601432800293
20250719_023307_457,-28,50,50,26.1,19.33883583180153,-84.18843841552734,0.0965158939361572,0.1014685630798339
20250719_023307_655,-28,50,50,26.1,19.23430507691577,-84.23193664550782,0.1025032997131347,0.1577556133270263
20250719_023307_917,-28,50,50,26.1,19.128040459083905,-84.1604736328125,0.1045413017272949,0.1014750003814697
20250719_023308_123,-28,50,50,26.1,19.16256001955003,-84.18936958312989,0.1021873950958252,0.1578519344329834
20250719_023308_384,-27,50,50,26.1,19.272436608178765,-84.1575538635254,0.1002719402313232,0.1014304161071777
20250719_023308_587,-27,49,49,24.7,19.2459897251284,-84.18936958312989,0.1027235984802246,0.1577270030975341
20250719_023308_848,-27,49,49,24.7,19.32224909993509,-84.21401977539062,0.1032822132110595,0.1014297008514404
20250719_023309_054,-27,49,49,24.7,19.516625159105036,-84.01918449401856,0.1002099514007568,0.1578447818756103
20250719_023309_313,-27,49,49,24.7,19.523671104035856,-84.01918449401856,0.0986850261688232,0.1014328002929687
20250719_023309_514,-27,49,49,24.7,19.58699904966269,-83.83062477111817,0.1015045642852783,0.157808780670166
20250719_023309_774,-27,49,49,24.7,19.62784082143054,-83.74089050292969,0.1024844646453857,0.1014580726623535
20250719_023309_979,-27,49,49,24.7,19.579708862544123,-83.62637214660644,0.0983085632324218,0.1578679084777832
20250719_023310_236,-26,49,49,24.7,19.654932883084584,-83.72164916992188,0.0995118618011474,0.1014893054962158
20250719_023310_437,-26,49,49,24.7,18.587332734735924,-84.80871086120605,0.0988430976867675,0.1577508449554443
20250719_023310_695,-26,48,48,23.2,18.557300108301007,-84.93123626708984,0.1007165908813476,0.1014471054077148
20250719_023310_898,-26,48,48,23.2,19.567284021254736,-83.93949546813965,0.1015667915344238,0.1577944755554199
20250719_023311_158,-26,48,48,23.2,19.590694461864985,-83.79180145263672,0.1010806560516357,0.1015596389770507
20250719_023311_362,-26,48,48,23.2,19.729910938234696,-83.64011840820312,0.0949988365173339,0.1577644348144531
20250719_023311_615,-26,48,48,23.2,19.64730515732548,-83.7336654663086,0.1062953472137451,0.1014239788055419
20250719_023311_824,-26,48,48,23.2,19.87481719867054,-83.45639038085938,0.1058826446533203,0.1578435897827148
20250719_023312_089,-26,48,48,23.2,19.70205023873325,-83.68580627441406,0.1002280712127685,0.1013886928558349
20250719_023312_291,-25,48,48,23.2,19.203752909339684,-84.16007614135742,0.0970053672790527,0.1578860282897949
20250719_023312_547,-25,48,48,23.2,19.00397780796609,-84.33723754882813,0.0965704917907714,0.1015055179595947
20250719_023312_746,-25,47,47,21.8,19.29811319717311,-84.04276275634766,0.1009109020233154,0.1578180789947509
20250719_023313_005,-25,47,47,21.8,19.193602233015227,-84.20838813781738,0.1005270481109619,0.1014420986175537
20250719_023313_208,-25,47,47,21.8,19.06514803602612,-84.3532943725586,0.102724552154541,0.1577241420745849
20250719_023313_469,-25,47,47,21.8,19.217956658974828,-84.1883056640625,0.1002204418182373,0.1013567447662353
20250719_023313_672,-25,48,48,23.2,19.08515670246841,-84.2216953277588,0.0982439517974853,0.1577763557434082
20250719_023313_929,-25,48,48,23.2,19.29838131190425,-84.04276275634766,0.0971553325653076,0.1014075279235839
20250719_023314_128,-25,48,48,23.2,19.320380379993168,-84.01097526550294,0.100205659866333,0.157794713973999
20250719_023314_387,-24,48,48,23.2,19.271377866515707,-84.10430145263672,0.0981585979461669,0.1014511585235595
20250719_023314_588,-24,47,47,21.8,18.81356849267351,-84.56657409667969,0.1005604267120361,0.1577894687652588
20250719_023314_847,-24,47,47,21.8,18.699520048842945,-84.49717712402344,0.1018426418304443,0.1014366149902343
20250719_023315_051,-24,47,47,21.8,18.65732947603186,-84.69045028686523,0.1009824275970459,0.157850980758667
20250719_023315_311,-24,47,47,21.8,18.79132747424667,-84.5917179107666,0.0976488590240478,0.10142183303833
20250719_023315_510,-24,47,47,21.8,18.81249469045076,-84.6843048095703,0.1030564308166503,0.157754898071289
20250719_023315_772,-24,47,47,21.8,18.91190701214998,-84.39736633300781,0.100107192993164,0.1015238761901855
20250719_023315_975,-24,47,47,21.8,18.867872389169943,-84.56657409667969,0.1023643016815185,0.1577775478363037
20250719_023316_236,-23,47,47,21.8,18.782149508248253,-84.4055004119873,0.1018092632293701,0.1014604568481445
20250719_023316_440,-23,47,47,21.8,17.726528398779948,-85.5645595550537,0.1021254062652587,0.1578123569488525
20250719_023316_701,-23,46,46,20.3,17.788071734071835,-85.49939727783203,0.1007308959960937,0.10133957862854
20250719_023316_904,-23,46,46,20.3,18.770412869894244,-84.60757446289062,0.0990912914276123,0.1578361988067627
20250719_023317_161,-23,46,46,20.3,18.771771636550483,-84.43170166015625,0.1015214920043945,0.1014409065246582
20250719_023317_365,-23,46,46,20.3,19.255797147902868,-84.14973678588868,0.0995321273803711,0.1578149795532226
20250719_023317_623,-23,46,46,20.3,19.18615331889589,-84.14973678588868,0.1038956642150878,0.1013615131378173
20250719_023317_829,-23,46,46,20.3,18.853394783864445,-84.46503295898438,0.0975971221923828,0.1577868461608886
20250719_023318_086,-23,46,46,20.3,19.04501267455055,-84.46574401855469,0.0995769500732421,0.1014001369476318
20250719_023318_288,-22,46,46,20.3,17.445779909060107,-85.84912872314453,0.1006481647491455,0.1577057838439941
20250719_023318_547,-22,45,45,18.9,17.50418864369682,-85.66867370605469,0.0995552539825439,0.1014511585235595
20250719_023318_749,-22,45,45,18.9,19.804665965101503,-83.49720764160156,0.0989243984222412,0.1577823162078857
20250719_023319_006,-22,45,45,18.9,19.766167196955596,-83.3735466003418,0.102013349533081,0.1014618873596191
20250719_023319_211,-22,45,45,18.9,19.74377315866332,-83.70166473388672,0.1007964611053466,0.1577692031860351
20250719_023319_470,-22,45,45,18.9,19.92135712029979,-83.5448657989502,0.0973801612854003,0.1013848781585693
20250719_023319_670,-22,45,45,18.9,19.777431611537796,-83.54532623291016,0.0989511013031005,0.1578767299652099
20250719_023319_927,-22,45,45,18.9,19.704862376729324,-83.57294311523438,0.1011633872985839,0.1014125347137451
20250719_023320_131,-22,45,45,18.9,19.39104782479565,-83.80120086669922,0.0995917320251464,0.1577920913696289
20250719_023320_389,-21,45,45,18.9,19.534559892477475,-83.87712936401367,0.0979454517364502,0.1014211177825927
20250719_023320_589,-21,45,45,18.9,18.42859454952638,-84.88394165039062,0.0958366394042968,0.1578090190887451
20250719_023320_844,-21,45,45,18.9,18.62881001850876,-84.77999916076661,0.099100112915039,0.1014213562011718
20250719_023321_045,-21,45,45,18.9,18.606036410188267,-84.89649963378906,0.0945241451263427,0.1577932834625244
20250719_023321_298,-21,45,45,18.9,18.539231509975465,-84.8855136871338,0.1006362438201904,0.1014156341552734
20250719_023321_501,-21,45,45,18.9,18.03540066928824,-85.20671730041504,0.1007087230682373,0.1578185558319091
20250719_023321_761,-21,45,45,18.9,18.070667726433427,-85.23567810058594,0.1021592617034912,0.1013388633728027
20250719_023321_965,-21,44,44,17.4,20.326351301425305,-83.00995635986328,0.0995686054229736,0.1577575206756591
20250719_023322_223,-20,45,45,18.9,20.48089610368018,-82.96689529418946,0.0984597206115722,0.1013896465301513
20250719_023322_424,-20,45,45,18.9,17.6859634739439,-85.54589385986328,0.098809003829956,0.157792329788208
20250719_023322_681,-20,44,44,17.4,17.631941683006588,-85.634619140625,0.1030611991882324,0.1014239788055419
20250719_023322_887,-20,44,44,17.4,18.989799892826998,-84.35287857055664,0.0995781421661377,0.1577348709106445
20250719_023323_145,-20,44,44,17.4,19.168784334233123,-84.03501892089844,0.1024618148803711,0.1014988422393798
20250719_023323_350,-20,44,44,17.4,19.001167546023936,-84.33073272705079,0.0974678993225097,0.15775728225708
20250719_023323_606,-20,44,44,17.4,19.07811266758864,-84.20838813781738,0.0995612144470214,0.1013770103454589
20250719_023323_807,-20,44,44,17.4,19.74091448638704,-83.54532623291016,0.1002378463745117,0.1578259468078613
20250719_023324_066,-20,44,44,17.4,19.854855658513983,-83.57305908203125,0.0989589691162109,0.1014258861541748
20250719_023324_268,-19,44,44,17.4,18.828473786937906,-84.50004577636719,0.0991947650909423,0.1576950550079345
20250719_023324_525,-19,44,44,17.4,18.48622415389835,-84.77203369140625,0.1028914451599121,0.1014425754547119
20250719_023324_730,-19,43,43,16.0,19.18596087691364,-84.04263343811036,0.1267542839050293,0.1578409671783447
20250719_023325_016,-19,43,43,16.0,19.350762048851465,-84.08209114074707,0.0997717380523681,0.1014437675476074
20250719_023325_218,-19,43,43,16.0,19.47181526991554,-83.89007568359375,0.1019902229309082,0.157759428024292
20250719_023325_479,-19,43,43,16.0,19.348520897116288,-84.03501892089844,0.105201244354248,0.1014406681060791
20250719_023325_686,-19,43,43,16.0,19.38172063152487,-83.95022430419922,0.0959429740905761,0.1577627658843994
20250719_023325_941,-19,43,43,16.0,19.649059297648776,-83.68581352233886,0.1000430583953857,0.1014039516448974
20250719_023326_143,-19,43,43,16.0,19.337409854993595,-83.97101593017578,0.1049296855926513,0.1577696800231933
20250719_023326_406,-18,43,43,16.0,19.227323342925416,-84.04263343811036,0.0970618724822998,0.1014111042022705
20250719_023326_606,-18,43,43,16.0,18.087975387110788,-85.16853523254395,0.0989854335784912,0.1579477787017822
20250719_023326_864,-18,42,42,14.5,18.114194563868736,-85.02350769042968,0.1034786701202392,0.1015048027038574
20250719_023327_069,-18,42,42,14.5,19.66697571821375,-83.5421241760254,0.0979187488555908,0.157764196395874
20250719_023327_326,-18,42,42,14.5,19.57212939359944,-83.79412078857422,0.1010866165161132,0.1013650894165039
20250719_023327_529,-18,42,42,14.5,19.80242942813014,-83.51376304626466,0.0943996906280517,0.1577844619750976
20250719_023327_782,-18,42,42,14.5,20.049818893402687,-83.28759727478027,0.0945086479187011,0.1013815402984619
20250719_023327_979,-18,43,43,16.0,18.359259113631623,-84.8495864868164,0.1011164188385009,0.1579132080078125
20250719_023328_239,-17,43,43,16.0,18.338689216228488,-84.95858879089356,0.1000244617462158,0.1014041900634765
20250719_023328_441,-17,42,42,14.5,19.19100363021705,-84.14273223876954,0.0961511135101318,0.1577024459838867
20250719_023328_696,-17,42,42,14.5,18.984778868521985,-84.24572296142578,0.0966567993164062,0.1014015674591064
20250719_023328_895,-17,42,42,14.5,19.13475960353057,-84.0738754272461,0.0955524444580078,0.1578233242034912
20250719_023329_149,-17,42,42,14.5,19.154795266852688,-84.1437831878662,0.1019604206085205,0.1014144420623779
20250719_023329_354,-17,42,42,14.5,19.035044256681985,-84.21375160217285,0.0962412357330322,0.1577863693237304
20250719_023329_608,-17,42,42,14.5,19.26577417266296,-84.01956939697266,0.1010229587554931,0.1014351844787597
20250719_023329_812,-17,42,42,14.5,19.29795010852834,-84.01918449401856,0.0982406139373779,0.1578528881072998
20250719_023330_069,-17,42,42,14.5,19.321931551464488,-83.94884071350099,0.1023662090301513,0.1014473438262939
20250719_023330_273,-16,42,42,14.5,17.90963188949928,-85.23652648925781,0.10056734085083,0.1578264236450195
20250719_023330_533,-16,42,42,14.5,18.123062005630278,-85.19590759277344,0.1003432273864746,0.1014983654022216
20250719_023330_735,-16,41,41,13.1,19.20731822234005,-84.03244018554688,0.1038980484008789,0.1577861309051513
20250719_023330_998,-16,41,41,13.1,19.18174251519392,-84.1883056640625,0.1009843349456787,0.1013894081115722
20250719_023331_201,-16,41,41,13.1,19.124955678629437,-84.20625381469726,0.1011919975280761,0.1577885150909423
20250719_023331_461,-16,41,41,13.1,19.14663379400781,-84.08677597045899,0.0913512706756591,0.1014168262481689
20250719_023331_655,-16,41,41,13.1,19.09783993104952,-84.15795135498047,0.100135326385498,0.1578836441040039
20250719_023331_914,-16,41,41,13.1,19.02160770170798,-84.25696907043456,0.0994760990142822,0.1013300418853759
20250719_023332_115,-16,41,41,13.1,19.47017624181981,-83.72621536254883,0.0998365879058837,0.1578104496002197
20250719_023332_374,-15,41,41,13.1,19.513546024671683,-83.83800964355468,0.100046157836914,0.1014204025268554
20250719_023332_576,-15,41,41,13.1,18.44451425446292,-84.83096313476562,0.0981166362762451,0.1577796936035156
20250719_023332_833,-15,41,41,13.1,18.500393002572608,-84.65357284545898,0.0989422798156738,0.1015131473541259
20250719_023333_034,-15,41,41,13.1,18.73757954570928,-84.5958251953125,0.1005618572235107,0.157862901687622
20250719_023333_294,-15,41,41,13.1,18.731911719438145,-84.50004577636719,0.0998115539550781,0.1014442443847656
20250719_023333_496,-15,41,41,13.1,18.817361076831844,-84.48800735473633,0.0986444950103759,0.1577353477478027
20250719_023333_753,-15,41,41,13.1,18.78572530804905,-84.49947242736816,0.0993261337280273,0.1013758182525634
20250719_023333_954,-15,41,41,13.1,17.677665921196024,-85.6837257385254,0.10174560546875,0.1578848361968994
20250719_023334_215,-14,40,40,11.6,17.811350756893148,-85.48856353759766,0.1023082733154296,0.1014437675476074
20250719_023334_420,-14,40,40,11.6,19.100258845429693,-84.10167770385742,0.0998435020446777,0.1577694416046142
20250719_023334_678,-14,40,40,11.6,19.29665163903671,-84.03488998413086,0.0977053642272949,0.1014604568481445
20250719_023334_878,-14,40,40,11.6,19.450506979382567,-83.99318466186523,0.0968518257141113,0.1578125953674316
20250719_023335_134,-14,40,40,11.6,19.42111073278984,-83.90907974243164,0.0990502834320068,0.1014516353607177
20250719_023335_335,-14,40,40,11.6,19.19723329434605,-84.14470672607422,0.0955514907836914,0.1577763557434082
20250719_023335_589,-14,40,40,11.6,18.98708155582436,-84.32949638366699,0.0987942218780517,0.1013352870941162
20250719_023335_790,-14,40,40,11.6,19.143925165385863,-84.01097526550294,0.0971806049346923,0.1577770709991455
20250719_023336_046,-14,40,40,11.6,19.204707226878085,-84.03179664611817,0.0994212627410888,0.1013598442077636
20250719_023336_247,-13,40,40,11.6,19.16338382671552,-84.20865631103516,0.0943059921264648,0.1578176021575927
20250719_023336_500,-13,40,40,11.6,18.23325895176397,-84.90594482421875,0.0975511074066162,0.1014330387115478
20250719_023336_700,-13,39,39,10.2,19.808579596866863,-83.54383354187011,0.1009585857391357,0.1577584743499755
20250719_023336_960,-13,39,39,10.2,19.767689817555805,-83.43611907958984,0.0996992588043212,0.1013994216918945
20250719_023337_162,-13,39,39,10.2,19.946014136426385,-83.39998779296874,0.1002328395843505,0.1577682495117187
20250719_023337_421,-13,39,39,10.2,19.88150122638575,-83.46305236816406,0.1033830642700195,0.1013698577880859
20250719_023337_626,-13,39,39,10.2,19.665962234772067,-83.50725440979004,0.1041274070739746,0.1577827930450439
20250719_023337_889,-13,39,39,10.2,19.668042679865707,-83.63847351074219,0.0983014106750488,0.1014339923858642
20250719_023338_090,-13,39,39,10.2,19.86486512012715,-83.3871997833252,0.0988357067108154,0.1580359935760498
20250719_023338_347,-12,39,39,10.2,19.90450419432109,-83.28759727478027,0.0995674133300781,0.1014266014099121
20250719_023338_549,-12,38,38,8.7,19.88377030462276,-83.44287109375,0.0962152481079101,0.1577064990997314
20250719_023338_804,-12,38,38,8.7,20.084512320073188,-83.12972106933594,0.1018905639648437,0.1014051437377929
20250719_023339_008,-12,38,38,8.7,20.23398656999328,-83.12972106933594,0.0974388122558593,0.1578288078308105
20250719_023339_264,-12,38,38,8.7,20.21477468343072,-83.14629364013672,0.1005530357360839,0.1013779640197753
20250719_023339_467,-12,39,39,10.2,18.90175161985516,-84.20007209777832,0.0979163646697998,0.1578564643859863
20250719_023339_724,-12,39,39,10.2,18.7719091700817,-84.37834167480469,0.1030950546264648,0.1014573574066162
20250719_023339_929,-12,38,38,8.7,20.383151933787417,-82.8545150756836,0.1039652824401855,0.1577537059783935
20250719_023340_192,-12,38,38,8.7,20.452598180159768,-82.88607025146484,0.0967366695404052,0.1014459133148193
20250719_023340_391,-11,38,38,8.7,19.198205510067623,-84.10430145263672,0.0959870815277099,0.1577866077423095
20250719_023340_645,-11,38,38,8.7,19.33389760036077,-83.95794830322265,0.0976901054382324,0.1014378070831298
20250719_023340_845,-11,38,38,8.7,19.342718020789988,-83.99394989013672,0.1017277240753173,0.1578280925750732
20250719_023341_106,-11,38,38,8.7,19.039217242836827,-84.07231979370117,0.1022560596466064,0.1013448238372802
