Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error
20250721_072614_493,-32,NO_RADIO,51,27.6,20.05073723451256,0.0911858081817627,0.0035157203674316,51,,CenterFallback,1,32,0,,
20250721_072614_792,-32,NO_RADIO,51,27.6,20.05073723451256,0.0798280239105224,0.0046050548553466,51,,CenterFallback,1,32,0,,
20250721_072614_590,-32,NO_RADIO,51,27.6,20.05073723451256,0.0952310562133789,0.0044200420379638,51,,CenterFallback,1,32,0,,
20250721_072614_396,-32,51,51,27.6,20.05073723451256,0.0896623134613037,0.004258394241333,51,51.0,YOLO,1,32,0,20.05073723451256,0.0
20250721_072614_693,-32,NO_RADIO,51,27.6,20.05073723451256,0.0907733440399169,0.0045979022979736,51,,CenterFallback,1,32,0,,
20250721_072615_174,-31,NO_RADIO,51,27.6,20.53557951269317,0.0946285724639892,0.0044777393341064,51,,CenterFallback,1,32,0,,
20250721_072614_977,-31,NO_RADIO,51,27.6,20.53557951269317,0.0950455665588378,0.004711627960205,51,,CenterFallback,1,32,0,,
20250721_072615_079,-31,NO_RADIO,51,27.6,20.53557951269317,0.087554931640625,0.0044245719909667,51,,CenterFallback,1,32,0,,
20250721_072614_879,-31,NO_RADIO,51,27.6,20.53557951269317,0.0902144908905029,0.0041382312774658,51,,CenterFallback,1,32,0,,
20250721_072615_277,-31,NO_RADIO,51,27.6,20.53557951269317,0.0883526802062988,0.0043466091156005,51,,CenterFallback,1,32,0,,
20250721_072615_471,-30,NO_RADIO,51,27.6,19.539869176009503,0.0899193286895752,0.0046966075897216,51,,CenterFallback,1,32,0,,
20250721_072615_372,-30,NO_RADIO,51,27.6,19.539869176009503,0.0916025638580322,0.0041944980621337,51,,CenterFallback,1,32,0,,
20250721_072615_666,-30,51,51,27.6,19.539869176009503,0.0897092819213867,0.0043630599975585,51,51.0,YOLO,1,32,0,19.539869176009503,0.0
20250721_072615_763,-30,51,51,27.6,19.539869176009503,0.095163345336914,0.0046141147613525,51,51.0,YOLO,1,32,0,19.539869176009503,0.0
20250721_072615_569,-30,51,51,27.6,19.539869176009503,0.0894224643707275,0.0043549537658691,51,51.0,YOLO,1,32,0,19.539869176009503,0.0
20250721_072616_307,-28,50,50,26.1,19.579450919391192,0.0949873924255371,0.0040686130523681,50,50.0,YOLO,1,32,0,19.579450919391192,0.0
20250721_072616_409,-28,50,50,26.1,19.579450919391192,0.0874164104461669,0.0042946338653564,50,50.0,YOLO,1,32,0,19.579450919391192,0.0
20250721_072616_504,-28,50,50,26.1,19.579450919391192,0.0832812786102294,0.0042192935943603,50,50.0,YOLO,1,32,0,19.579450919391192,0.0
20250721_072616_792,-28,50,50,26.1,19.579450919391192,0.0991439819335937,0.0042455196380615,50,50.0,YOLO,1,32,0,19.579450919391192,0.0
20250721_072616_594,-28,50,50,26.1,19.579450919391192,0.0897331237792968,0.0041239261627197,50,50.0,YOLO,1,32,0,19.579450919391192,0.0
20250721_072616_899,-27,50,50,26.1,18.84561229096579,0.087529182434082,0.0113856792449951,50,49.0,NeighborSearch,2,32,0,19.926110779462466,-1.0
20250721_072617_098,-27,49,49,24.7,19.926110779462466,0.092012882232666,0.0042991638183593,49,49.0,YOLO,1,32,0,19.926110779462466,0.0
20250721_072617_198,-27,49,49,24.7,19.926110779462466,0.0953433513641357,0.0043940544128417,49,49.0,YOLO,1,32,0,19.926110779462466,0.0
20250721_072617_001,-27,49,49,24.7,19.926110779462466,0.090055227279663,0.0040709972381591,49,49.0,YOLO,1,32,0,19.926110779462466,0.0
20250721_072617_300,-27,49,49,24.7,19.926110779462466,0.0885596275329589,0.004058837890625,49,49.0,YOLO,1,32,0,19.926110779462466,0.0
20250721_072617_794,-26,48,48,23.2,19.95282059303496,0.0937292575836181,0.0039925575256347,48,48.0,YOLO,1,32,0,19.95282059303496,0.0
20250721_072617_592,-26,48,48,23.2,19.95282059303496,0.085789680480957,0.0042295455932617,48,48.0,YOLO,1,32,0,19.95282059303496,0.0
20250721_072617_396,-26,49,49,24.7,18.75428503364457,0.0859506130218505,0.0109913349151611,49,48.0,NeighborSearch,2,32,0,19.95282059303496,-1.0
20250721_072617_685,-26,48,48,23.2,19.95282059303496,0.1016674041748046,0.0044121742248535,48,48.0,YOLO,1,32,0,19.95282059303496,0.0
