Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error
20250721_070633_285,-45,NO_RADIO,32,0,6.587617577283098,0.25580310821533203,0.007956504821777344,32,,CenterFallback,1,32,0,,
20250721_070633_551,-45,NO_RADIO,32,0,6.587617577283098,0.08902621269226074,0.0039196014404296875,32,,CenterFallback,1,32,0,,
20250721_070633_645,-45,NO_RADIO,32,0,6.587617577283098,0.08176350593566895,0.004021406173706055,32,,CenterFallback,1,32,0,,
20250721_070633_734,-45,NO_RADIO,32,0,6.587617577283098,0.09684276580810547,0.004111528396606445,32,,CenterFallback,1,32,0,,
20250721_070633_838,-45,NO_RADIO,32,0,6.587617577283098,0.09694409370422363,0.004096269607543945,32,,CenterFallback,1,32,0,,
20250721_070633_942,-45,NO_RADIO,32,0,6.587617577283098,0.08991861343383789,0.004044055938720703,32,,CenterFallback,1,32,0,,
20250721_070634_039,-45,NO_RADIO,32,0,6.587617577283098,0.09380125999450684,0.003992557525634766,32,,CenterFallback,1,32,0,,
20250721_070634_140,-45,NO_RADIO,32,0,6.587617577283098,0.0988316535949707,0.004101753234863281,32,,CenterFallback,1,32,0,,
20250721_070634_246,-45,NO_RADIO,32,0,6.587617577283098,0.0880744457244873,0.004294872283935547,32,,CenterFallback,1,32,0,,
20250721_070634_341,-45,NO_RADIO,32,0,6.587617577283098,0.08977532386779785,0.004511833190917969,32,,CenterFallback,1,32,0,,
20250721_070634_437,-45,NO_RADIO,32,0,6.587617577283098,0.0990135669708252,0.00462794303894043,32,,CenterFallback,1,32,0,,
20250721_070634_544,-45,NO_RADIO,32,0,6.587617577283098,0.08747720718383789,0.004454612731933594,32,,CenterFallback,1,32,0,,
20250721_070634_639,-45,NO_RADIO,32,0,6.587617577283098,0.0968019962310791,0.004197597503662109,32,,CenterFallback,1,32,0,,
20250721_070634_743,-45,NO_RADIO,32,0,6.587617577283098,0.08983469009399414,0.004445791244506836,32,,CenterFallback,1,32,0,,
20250721_070634_841,-45,NO_RADIO,32,0,6.587617577283098,0.09930729866027832,0.004099369049072266,32,,CenterFallback,1,32,0,,
20250721_070634_947,-45,NO_RADIO,32,0,6.587617577283098,0.09258723258972168,0.004485607147216797,32,,CenterFallback,1,32,0,,
20250721_070635_048,-45,NO_RADIO,32,0,6.587617577283098,0.08589816093444824,0.004462480545043945,32,,CenterFallback,1,32,0,,
20250721_070635_141,-45,NO_RADIO,32,0,6.587617577283098,0.09023380279541016,0.004105806350708008,32,,CenterFallback,1,32,0,,
