Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error
20250721_070727_279,-32,NO_RADIO,51,27.6,20.05073723451256,0.0944790840148925,0.0042967796325683,51,,CenterFallback,1,32,0,,
20250721_070726_203,-32,NO_RADIO,51,27.6,20.05073723451256,0.0974910259246826,0.0043392181396484,51,,CenterFallback,1,32,0,,
20250721_070725_728,-32,NO_RADIO,51,27.6,20.05073723451256,0.0941383838653564,0.0043156147003173,51,,CenterFallback,1,32,0,,
20250721_070727_381,-32,NO_RADIO,51,27.6,20.05073723451256,0.0983133316040039,0.004087209701538,51,,CenterFallback,1,32,0,,
20250721_070725_335,-32,NO_RADIO,51,27.6,20.05073723451256,0.0902707576751709,0.0038783550262451,51,,CenterFallback,1,32,0,,
20250721_070728_859,-32,NO_RADIO,51,27.6,20.05073723451256,0.0854618549346923,0.0040194988250732,51,,CenterFallback,1,32,0,,
20250721_070726_792,-32,NO_RADIO,51,27.6,20.05073723451256,0.0852472782135009,0.0040063858032226,51,,CenterFallback,1,32,0,,
20250721_070728_756,-32,NO_RADIO,51,27.6,20.05073723451256,0.0950043201446533,0.0043365955352783,51,,CenterFallback,1,32,0,,
20250721_070727_780,-32,NO_RADIO,51,27.6,20.05073723451256,0.0931510925292968,0.004387617111206,51,,CenterFallback,1,32,0,,
20250721_070725_527,-32,NO_RADIO,51,27.6,20.05073723451256,0.0874748229980468,0.0043013095855712,51,,CenterFallback,1,32,0,,
20250721_070727_486,-32,NO_RADIO,51,27.6,20.05073723451256,0.0904932022094726,0.0041568279266357,51,,CenterFallback,1,32,0,,
20250721_070726_106,-32,NO_RADIO,51,27.6,20.05073723451256,0.0903947353363037,0.0038652420043945,51,,CenterFallback,1,32,0,,
20250721_070726_600,-32,NO_RADIO,51,27.6,20.05073723451256,0.0885291099548339,0.0040459632873535,51,,CenterFallback,1,32,0,,
20250721_070725_830,-32,NO_RADIO,51,27.6,20.05073723451256,0.0863559246063232,0.0044801235198974,51,,CenterFallback,1,32,0,,
20250721_070726_405,-32,NO_RADIO,51,27.6,20.05073723451256,0.0896005630493164,0.0045258998870849,51,,CenterFallback,1,32,0,,
20250721_070728_083,-32,NO_RADIO,51,27.6,20.05073723451256,0.0900475978851318,0.0042366981506347,51,,CenterFallback,1,32,0,,
20250721_070726_502,-32,NO_RADIO,51,27.6,20.05073723451256,0.0914196968078613,0.0037460327148437,51,,CenterFallback,1,32,0,,
20250721_070728_381,-32,NO_RADIO,51,27.6,20.05073723451256,0.0904147624969482,0.0040516853332519,51,,CenterFallback,1,32,0,,
20250721_070728_283,-32,NO_RADIO,51,27.6,20.05073723451256,0.0914011001586914,0.0043237209320068,51,,CenterFallback,1,32,0,,
20250721_070724_941,-32,NO_RADIO,51,27.6,20.05073723451256,0.0906217098236084,0.0040934085845947,51,,CenterFallback,1,32,0,,
20250721_070727_584,-32,NO_RADIO,51,27.6,20.05073723451256,0.0888361930847168,0.0042049884796142,51,,CenterFallback,1,32,0,,
20250721_070725_432,-32,NO_RADIO,51,27.6,20.05073723451256,0.0881941318511962,0.0044546127319335,51,,CenterFallback,1,32,0,,
20250721_070726_013,-32,NO_RADIO,51,27.6,20.05073723451256,0.0848670005798339,0.0043225288391113,51,,CenterFallback,1,32,0,,
20250721_070725_038,-32,NO_RADIO,51,27.6,20.05073723451256,0.0939640998840332,0.0037915706634521,51,,CenterFallback,1,32,0,,
20250721_070727_880,-32,NO_RADIO,51,27.6,20.05073723451256,0.0962855815887451,0.0020842552185058,51,,CenterFallback,1,32,0,,
20250721_070726_978,-32,NO_RADIO,51,27.6,20.05073723451256,0.0908408164978027,0.004563570022583,51,,CenterFallback,1,32,0,,
20250721_070725_139,-32,NO_RADIO,51,27.6,20.05073723451256,0.0890641212463378,0.0040910243988037,51,,CenterFallback,1,32,0,,
20250721_070727_980,-32,NO_RADIO,51,27.6,20.05073723451256,0.0957050323486328,0.0040206909179687,51,,CenterFallback,1,32,0,,
20250721_070728_569,-32,NO_RADIO,51,27.6,20.05073723451256,0.0875325202941894,0.0040168762207031,51,,CenterFallback,1,32,0,,
20250721_070725_235,-32,NO_RADIO,51,27.6,20.05073723451256,0.09257173538208,0.004047155380249,51,,CenterFallback,1,32,0,,
20250721_070728_479,-32,NO_RADIO,51,27.6,20.05073723451256,0.0827071666717529,0.0043449401855468,51,,CenterFallback,1,32,0,,
20250721_070727_176,-32,NO_RADIO,51,27.6,20.05073723451256,0.095111608505249,0.0043840408325195,51,,CenterFallback,1,32,0,,
20250721_070728_180,-32,NO_RADIO,51,27.6,20.05073723451256,0.0955362319946289,0.0041017532348632,51,,CenterFallback,1,32,0,,
20250721_070725_925,-32,NO_RADIO,51,27.6,20.05073723451256,0.0818712711334228,0.0039741992950439,51,,CenterFallback,1,32,0,,
20250721_070727_077,-32,NO_RADIO,51,27.6,20.05073723451256,0.0919065475463867,0.0045230388641357,51,,CenterFallback,1,32,0,,
20250721_070726_695,-32,NO_RADIO,51,27.6,20.05073723451256,0.0894153118133544,0.0043048858642578,51,,CenterFallback,1,32,0,,
20250721_070726_884,-32,NO_RADIO,51,27.6,20.05073723451256,0.0866718292236328,0.0041909217834472,51,,CenterFallback,1,32,0,,
20250721_070725_622,-32,NO_RADIO,51,27.6,20.05073723451256,0.0987813472747802,0.0044045448303222,51,,CenterFallback,1,32,0,,
20250721_070731_130,-31,51,51,27.6,20.53557951269317,0.0898432731628418,0.0042989253997802,51,51.0,YOLO,1,32,0,20.53557951269317,0.0
20250721_070728_951,-31,NO_RADIO,51,27.6,20.53557951269317,0.0845019817352294,0.0043342113494873,51,,CenterFallback,1,32,0,,
20250721_070731_514,-31,51,51,27.6,20.53557951269317,0.095588207244873,0.0038704872131347,51,51.0,YOLO,1,32,0,20.53557951269317,0.0
20250721_070729_344,-31,51,51,27.6,20.53557951269317,0.0862824916839599,0.0040347576141357,51,51.0,YOLO,1,32,0,20.53557951269317,0.0
20250721_070732_120,-31,NO_RADIO,51,27.6,20.53557951269317,0.0992059707641601,0.0043492317199707,51,,CenterFallback,1,32,0,,
20250721_070730_742,-31,NO_RADIO,51,27.6,20.53557951269317,0.0861458778381347,0.0044617652893066,51,,CenterFallback,1,32,0,,
20250721_070729_945,-31,51,51,27.6,20.53557951269317,0.1003170013427734,0.0041799545288085,51,51.0,YOLO,1,32,0,20.53557951269317,0.0
20250721_070732_226,-31,NO_RADIO,51,27.6,20.53557951269317,0.0902831554412841,0.0043444633483886,51,,CenterFallback,1,32,0,,
20250721_070730_450,-31,51,51,27.6,20.53557951269317,0.0925319194793701,0.0041248798370361,51,51.0,YOLO,1,32,0,20.53557951269317,0.0
20250721_070730_150,-31,51,51,27.6,20.53557951269317,0.0992748737335205,0.0039057731628417,51,51.0,YOLO,1,32,0,20.53557951269317,0.0
20250721_070732_024,-31,51,51,27.6,20.53557951269317,0.0885305404663086,0.0042040348052978,51,51.0,YOLO,1,32,0,20.53557951269317,0.0
20250721_070729_833,-31,51,51,27.6,20.53557951269317,0.1040034294128418,0.0042417049407958,51,51.0,YOLO,1,32,0,20.53557951269317,0.0
20250721_070731_228,-31,51,51,27.6,20.53557951269317,0.0884113311767578,0.0042729377746582,51,51.0,YOLO,1,32,0,20.53557951269317,0.0
20250721_070729_437,-31,51,51,27.6,20.53557951269317,0.0923452377319336,0.0040056705474853,51,51.0,YOLO,1,32,0,20.53557951269317,0.0
20250721_070731_035,-31,NO_RADIO,51,27.6,20.53557951269317,0.0881481170654296,0.0041923522949218,51,,CenterFallback,1,32,0,,
20250721_070731_917,-31,NO_RADIO,51,27.6,20.53557951269317,0.0995769500732421,0.0042240619659423,51,,CenterFallback,1,32,0,,
20250721_070731_818,-31,51,51,27.6,20.53557951269317,0.0927245616912841,0.0041050910949707,51,51.0,YOLO,1,32,0,20.53557951269317,0.0
20250721_070732_416,-31,51,51,27.6,20.53557951269317,0.0928053855895996,0.0038652420043945,51,51.0,YOLO,1,32,0,20.53557951269317,0.0
20250721_070732_620,-31,NO_RADIO,51,27.6,20.53557951269317,0.0881948471069336,0.0043494701385498,51,,CenterFallback,1,32,0,,
20250721_070732_515,-31,NO_RADIO,51,27.6,20.53557951269317,0.0974533557891845,0.0039310455322265,51,,CenterFallback,1,32,0,,
20250721_070730_550,-31,NO_RADIO,51,27.6,20.53557951269317,0.086552619934082,0.0042545795440673,51,,CenterFallback,1,32,0,,
20250721_070732_324,-31,NO_RADIO,51,27.6,20.53557951269317,0.0850629806518554,0.0039494037628173,51,,CenterFallback,1,32,0,,
20250721_070729_141,-31,NO_RADIO,51,27.6,20.53557951269317,0.0985405445098877,0.0041327476501464,51,,CenterFallback,1,32,0,,
