Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error
20250721_081617_994,-45,NO_RADIO,32,0,6.587617577283098,0.11772918701171875,0.009738683700561523,32,,CenterFallback,1,32,0,,
20250721_081618_125,-45,NO_RADIO,32,0,6.587617577283098,0.0922403335571289,0.004524946212768555,32,,CenterFallback,1,32,0,,
20250721_081618_225,-44,NO_RADIO,32,0,6.977760553676589,0.08784770965576172,0.004397392272949219,32,,CenterFallback,1,32,0,,
20250721_081618_321,-44,NO_RADIO,32,0,6.977760553676589,0.11532711982727051,0.004477262496948242,32,,CenterFallback,1,32,0,,
20250721_081618_444,-44,NO_RADIO,32,0,6.977760553676589,0.08938217163085938,0.00441431999206543,32,,CenterFallback,1,32,0,,
20250721_081618_541,-44,NO_RADIO,32,0,6.977760553676589,0.09904909133911133,0.004590511322021484,32,,CenterFallback,1,32,0,,
20250721_081618_648,-43,NO_RADIO,32,0,6.977760553676589,0.09018445014953613,0.004446506500244141,32,,CenterFallback,1,32,0,,
20250721_081618_745,-43,NO_RADIO,32,0,6.522047355585215,0.09004569053649902,0.0044097900390625,32,,CenterFallback,1,32,0,,
20250721_081618_843,-43,NO_RADIO,32,0,6.522047355585215,0.0858001708984375,0.004122018814086914,32,,CenterFallback,1,32,0,,
20250721_081618_936,-43,NO_RADIO,32,0,6.522047355585215,0.08913516998291016,0.004253864288330078,32,,CenterFallback,1,32,0,,
20250721_081619_033,-43,NO_RADIO,32,0,6.522047355585215,0.09279274940490723,0.004580974578857422,32,,CenterFallback,1,32,0,,
20250721_081619_133,-43,NO_RADIO,32,0,6.522047355585215,0.08544468879699707,0.0044896602630615234,32,,CenterFallback,1,32,0,,
20250721_081619_226,-42,NO_RADIO,32,0,6.917008681489023,0.0953824520111084,0.0045621395111083984,32,,CenterFallback,1,32,0,,
20250721_081619_329,-42,NO_RADIO,32,0,6.917008681489023,0.08885598182678223,0.004559040069580078,32,,CenterFallback,1,32,0,,
20250721_081619_426,-42,NO_RADIO,32,0,6.917008681489023,0.08327746391296387,0.004535675048828125,32,,CenterFallback,1,32,0,,
20250721_081619_517,-42,NO_RADIO,32,0,6.917008681489023,0.08832311630249023,0.00457453727722168,32,,CenterFallback,1,32,0,,
20250721_081619_613,-42,NO_RADIO,32,0,6.917008681489023,0.09278011322021484,0.004495859146118164,32,,CenterFallback,1,32,0,,
