Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),Initial Max Power (dBm),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error,Beam Offset History
20250720_131911_128,-32,NO_RADIO,51,27.6,25.748172700722776,-77.13653564453125,-77.13653564453125,0.1004934310913086,0.1016852855682373,51,,CenterFallback,1,32,0.0,,,[]
20250720_131911_332,-32,NO_RADIO,51,27.6,25.41183055578061,-77.40797386169433,-77.40797386169433,0.0957400798797607,0.1581306457519531,51,,CenterFallback,1,32,0.0,,,[]
20250720_131912_949,-32,NO_RADIO,51,27.6,25.75856183226168,-77.06530151367187,-77.06530151367187,0.0945372581481933,0.101733922958374,51,,CenterFallback,1,32,0.0,,,[]
20250720_131912_235,-32,NO_RADIO,51,27.6,25.76142871082629,-77.09668731689453,-77.09668731689453,0.0959219932556152,0.1580810546875,51,,CenterFallback,1,32,0.0,,,[]
20250720_131911_778,-32,NO_RADIO,51,27.6,25.742820416127856,-76.94233512878418,-76.94233512878418,0.0960431098937988,0.1581153869628906,51,,CenterFallback,1,32,0.0,,,[]
20250720_131914_029,-32,NO_RADIO,51,27.6,25.42162482329391,-77.40606422424317,-77.40606422424317,0.0958833694458007,0.1580321788787841,51,,CenterFallback,1,32,0.0,,,[]
20250720_131914_736,-32,NO_RADIO,51,27.6,25.32677679407479,-77.47533264160157,-77.47533264160157,0.0934572219848632,0.1016628742218017,51,,CenterFallback,1,32,0.0,,,[]
20250720_131914_480,-32,NO_RADIO,51,27.6,25.482165863987746,-77.40142059326172,-77.40142059326172,0.0962967872619628,0.1581096649169922,51,,CenterFallback,1,32,0.0,,,[]
20250720_131913_591,-32,NO_RADIO,51,27.6,25.77462699216119,-77.16276817321777,-77.16276817321777,0.0831842422485351,0.1581296920776367,51,,CenterFallback,1,32,0.0,,,[]
20250720_131911_587,-32,NO_RADIO,51,27.6,25.515081468848194,-77.35553283691407,-77.35553283691407,0.0878481864929199,0.1016743183135986,51,,CenterFallback,1,32,0.0,,,[]
20250720_131913_147,-32,NO_RADIO,51,27.6,25.83065406170253,-77.02558479309081,-77.02558479309081,0.097153902053833,0.1580922603607177,51,,CenterFallback,1,32,0.0,,,[]
20250720_131918_375,-31,NO_RADIO,51,27.6,25.67904676770124,-77.1943359375,-77.1943359375,0.1002144813537597,0.1016902923583984,51,,CenterFallback,1,32,0.0,,,[]
20250720_131918_578,-31,NO_RADIO,51,27.6,25.588651936009512,-77.23180351257324,-77.23180351257324,0.0981302261352539,0.1580886840820312,51,,CenterFallback,1,32,0.0,,,[]
20250720_131916_559,-31,NO_RADIO,51,27.6,25.61891388945693,-77.14061546325684,-77.14061546325684,0.1011965274810791,0.1016852855682373,51,,CenterFallback,1,32,0.0,,,[]
20250720_131915_647,-31,NO_RADIO,51,27.6,25.192975776708494,-77.52582130432128,-77.52582130432128,0.0965509414672851,0.1017186641693115,51,,CenterFallback,1,32,0.0,,,[]
20250720_131917_020,-31,NO_RADIO,51,27.6,25.495082429979533,-77.25789070129395,-77.25789070129395,0.0861685276031494,0.1016676425933837,51,,CenterFallback,1,32,0.0,,,[]
20250720_131917_209,-31,NO_RADIO,51,27.6,25.488491847979205,-77.32852554321289,-77.32852554321289,0.0982999801635742,0.1581401824951172,51,,CenterFallback,1,32,0.0,,,[]
20250720_131915_846,-31,NO_RADIO,51,27.6,25.64451651665433,-77.1701446533203,-77.1701446533203,0.0960762500762939,0.1580307483673095,51,,CenterFallback,1,32,0.0,,,[]
20250720_131917_467,-31,NO_RADIO,51,27.6,25.34017100226326,-77.43483390808106,-77.43483390808106,0.0910000801086425,0.10166597366333,51,,CenterFallback,1,32,0.0,,,[]
20250720_131917_919,-31,NO_RADIO,51,27.6,25.534727437249032,-77.2323989868164,-77.2323989868164,0.0982723236083984,0.101750373840332,51,,CenterFallback,1,32,0.0,,,[]
20250720_131915_191,-31,NO_RADIO,51,27.6,25.849665680002403,-76.97939109802246,-76.97939109802246,0.0982532501220703,0.1016986370086669,51,,CenterFallback,1,32,0.0,,,[]
20250720_131916_102,-31,NO_RADIO,51,27.6,25.64844512791727,-77.19257469177246,-77.19257469177246,0.0979757308959961,0.1017189025878906,51,,CenterFallback,1,32,0.0,,,[]
20250720_131922_951,-30,51,51,27.6,24.76709341643528,-77.93741264343262,-77.93741264343262,0.0986108779907226,0.1016895771026611,51,51.0,YOLO,1,32,0.0,24.76709341643528,0.0,[]
20250720_131919_284,-30,NO_RADIO,51,27.6,25.3130985106594,-77.44191665649414,-77.44191665649414,0.1001613140106201,0.1016833782196044,51,,CenterFallback,1,32,0.0,,,[]
20250720_131920_236,-30,51,51,27.6,24.71586937013589,-78.02174377441406,-78.02174377441406,0.088144302368164,0.1017112731933593,51,51.0,YOLO,1,32,0.0,24.71586937013589,0.0,[]
20250720_131919_038,-30,NO_RADIO,51,27.6,25.62710234643302,-77.22379035949707,-77.22379035949707,0.086559772491455,0.1580796241760254,51,,CenterFallback,1,32,0.0,,,[]
20250720_131921_329,-30,51,51,27.6,24.83179672776538,-77.93674774169922,-77.93674774169922,0.0974550247192382,0.1579995155334472,51,51.0,YOLO,1,32,0.0,24.83179672776538,0.0,[]
20250720_131920_682,-30,51,51,27.6,24.996183615545974,-77.74482688903808,-77.74482688903808,0.0905742645263671,0.1016185283660888,51,51.0,YOLO,1,32,0.0,24.996183615545974,0.0,[]
20250720_131919_974,-30,51,51,27.6,24.68306150236453,-78.0864803314209,-78.0864803314209,0.1018638610839843,0.1582200527191162,51,51.0,YOLO,1,32,0.0,24.68306150236453,0.0,[]
20250720_131921_789,-30,51,51,27.6,24.981833915217777,-77.80731964111328,-77.80731964111328,0.0862996578216552,0.1580932140350341,51,51.0,YOLO,1,32,0.0,24.981833915217777,0.0,[]
20250720_131920_875,-30,51,51,27.6,25.08175786773293,-77.75756950378418,-77.75756950378418,0.1025981903076171,0.1581182479858398,51,51.0,YOLO,1,32,0.0,25.08175786773293,0.0,[]
20250720_131919_742,-30,51,51,27.6,24.868904443097847,-77.95553474426269,-77.95553474426269,0.1290743350982666,0.1017167568206787,51,51.0,YOLO,1,32,0.0,24.868904443097847,0.0,[]
20250720_131920_427,-30,51,51,27.6,25.121680625835936,-77.72357597351075,-77.72357597351075,0.0956833362579345,0.1579947471618652,51,51.0,YOLO,1,32,0.0,25.121680625835936,0.0,[]
20250720_131925_446,-29,50,50,26.1,25.04762642071799,-77.69383316040039,-77.69383316040039,0.1029393672943115,0.1580283641815185,50,50.0,YOLO,1,32,0.0,25.04762642071799,0.0,[]
20250720_131924_786,-29,50,50,26.1,25.427451632775217,-77.33295555114746,-77.33295555114746,0.0996246337890625,0.1017169952392578,50,50.0,YOLO,1,32,0.0,25.427451632775217,0.0,[]
20250720_131923_152,-29,51,51,27.6,24.228880746474783,-78.62165184020996,-78.62165184020996,0.0934085845947265,0.1580321788787841,51,51.0,YOLO,1,32,0.0,24.228880746474783,0.0,[]
20250720_131923_600,-29,50,50,26.1,25.26225240271907,-77.60941619873047,-77.60941619873047,0.1000120639801025,0.1579706668853759,50,50.0,YOLO,1,32,0.0,25.26225240271907,0.0,[]
20250720_131924_324,-29,50,50,26.1,24.96593426377921,-77.71421127319336,-77.71421127319336,0.1013863086700439,0.1017258167266845,50,50.0,YOLO,1,32,0.0,24.96593426377921,0.0,[]
20250720_131924_528,-29,50,50,26.1,25.372453283065568,-77.40318298339844,-77.40318298339844,0.0980024337768554,0.1580696105957031,50,50.0,YOLO,1,32,0.0,25.372453283065568,0.0,[]
20250720_131926_846,-29,50,50,26.1,24.989111119012207,-77.95025787353515,-77.95025787353515,0.1021792888641357,0.1581213474273681,50,50.0,YOLO,1,32,0.0,24.989111119012207,0.0,[]
20250720_131925_910,-29,50,50,26.1,25.399249632447592,-77.46083145141601,-77.46083145141601,0.0998175144195556,0.1580729484558105,50,50.0,YOLO,1,32,0.0,25.399249632447592,0.0,[]
20250720_131924_063,-29,50,50,26.1,25.06529984665485,-77.67602233886718,-77.67602233886718,0.1015396118164062,0.1580240726470947,50,50.0,YOLO,1,32,0.0,25.06529984665485,0.0,[]
20250720_131926_377,-29,50,50,26.1,25.109382777877016,-77.70993995666504,-77.70993995666504,0.1032757759094238,0.1580550670623779,50,50.0,YOLO,1,32,0.0,25.109382777877016,0.0,[]
20250720_131926_640,-29,50,50,26.1,25.16259887810748,-77.66633758544921,-77.66633758544921,0.1032502651214599,0.1016552448272705,50,50.0,YOLO,1,32,0.0,25.16259887810748,0.0,[]
20250720_131930_516,-28,50,50,26.1,24.577943441161537,-78.16930389404297,-78.16930389404297,0.0990591049194336,0.1580545902252197,50,50.0,YOLO,1,32,0.0,24.577943441161537,0.0,[]
20250720_131930_775,-28,50,50,26.1,24.78142092882105,-78.03937568664551,-78.03937568664551,0.1016016006469726,0.1016871929168701,50,50.0,YOLO,1,32,0.0,24.78142092882105,0.0,[]
20250720_131928_034,-28,50,50,26.1,24.28860312801737,-78.49264297485351,-78.49264297485351,0.0944173336029052,0.1016886234283447,50,50.0,YOLO,1,32,0.0,24.28860312801737,0.0,[]
20250720_131929_153,-28,50,50,26.1,24.5209717913728,-78.27481079101562,-78.27481079101562,0.0909085273742675,0.1581258773803711,50,50.0,YOLO,1,32,0.0,24.5209717913728,0.0,[]
20250720_131928_950,-28,50,50,26.1,24.40595899314276,-78.384761428833,-78.384761428833,0.0997953414916992,0.1017136573791503,50,50.0,YOLO,1,32,0.0,24.40595899314276,0.0,[]
20250720_131928_491,-28,50,50,26.1,24.6428297058185,-78.12318382263183,-78.12318382263183,0.0952849388122558,0.1016583442687988,50,50.0,YOLO,1,32,0.0,24.6428297058185,0.0,[]
20250720_131929_403,-28,50,50,26.1,24.33061558482544,-78.32081146240235,-78.32081146240235,0.0975635051727294,0.1016819477081298,50,50.0,YOLO,1,32,0.0,24.33061558482544,0.0,[]
20250720_131928_232,-28,50,50,26.1,24.63958281197756,-78.19103927612305,-78.19103927612305,0.099968671798706,0.1579818725585937,50,50.0,YOLO,1,32,0.0,24.63958281197756,0.0,[]
20250720_131929_604,-28,50,50,26.1,24.69846270431981,-78.03846817016601,-78.03846817016601,0.1013166904449462,0.1580703258514404,50,50.0,YOLO,1,32,0.0,24.69846270431981,0.0,[]
20250720_131929_864,-28,50,50,26.1,24.6234748891319,-78.20129776000977,-78.20129776000977,0.0953624248504638,0.1017704010009765,50,50.0,YOLO,1,32,0.0,24.6234748891319,0.0,[]
20250720_131928_689,-28,50,50,26.1,24.51125262639802,-78.18997039794922,-78.18997039794922,0.1007661819458007,0.1581196784973144,50,50.0,YOLO,1,32,0.0,24.51125262639802,0.0,[]
20250720_131931_608,-27,49,49,24.7,23.53351763775284,-78.03691139221192,-78.03691139221192,0.1017744541168212,0.2685482501983642,49,49.0,OffsetCorrected,2,49,24.7,24.79692507265221,0.0,[]
20250720_131930_980,-27,50,50,26.1,24.42590579502537,-78.28481330871583,-78.28481330871583,0.1007337570190429,0.1581337451934814,50,50.0,YOLO,1,32,0.0,24.42590579502537,0.0,[]
20250720_131932_445,-27,49,49,24.7,24.667694377233587,-78.09156494140625,-78.09156494140625,0.0934860706329345,0.1016335487365722,49,49.0,YOLO,1,49,24.7,24.667694377233587,0.0,[]
20250720_131934_015,-27,49,49,24.7,24.832876652642256,-77.82666397094727,-77.82666397094727,0.0903742313385009,0.1581180095672607,49,49.0,YOLO,1,49,24.7,24.832876652642256,0.0,[]
20250720_131933_562,-27,49,49,24.7,24.898353945179096,-77.86113357543945,-77.86113357543945,0.0973727703094482,0.1580510139465332,49,49.0,YOLO,1,49,24.7,24.898353945179096,0.0,[]
20250720_131934_712,-27,49,49,24.7,24.832799027124224,-77.93769721984863,-77.93769721984863,0.1005096435546875,0.1016993522644043,49,49.0,YOLO,1,49,24.7,24.832799027124224,0.0,[]
20250720_131934_459,-27,49,49,24.7,24.72304472758016,-78.01164779663085,-78.01164779663085,0.0926628112792968,0.1581151485443115,49,49.0,YOLO,1,49,24.7,24.72304472758016,0.0,[]
20250720_131932_185,-27,49,49,24.7,24.504404089742977,-78.31718292236329,-78.31718292236329,0.1004402637481689,0.1581301689147949,49,49.0,YOLO,1,49,24.7,24.504404089742977,0.0,[]
20250720_131934_915,-27,49,49,24.7,24.64838339110477,-78.07074661254883,-78.07074661254883,0.1012613773345947,0.1580462455749511,49,49.0,YOLO,1,49,24.7,24.64838339110477,0.0,[]
20250720_131933_107,-27,49,49,24.7,24.59039916981524,-78.12372245788575,-78.12372245788575,0.097442626953125,0.1580610275268554,49,49.0,YOLO,1,49,24.7,24.59039916981524,0.0,[]
20250720_131932_642,-27,49,49,24.7,24.82584799168967,-77.86589393615722,-77.86589393615722,0.0993008613586425,0.1580705642700195,49,49.0,YOLO,1,49,24.7,24.82584799168967,0.0,[]
20250720_131935_382,-26,48,48,23.2,24.78587338139416,-77.91899337768555,-77.91899337768555,0.0919451713562011,0.15814208984375,48,48.0,YOLO,1,49,24.7,24.78587338139416,0.0,[]
20250720_131937_443,-26,48,48,23.2,24.82993056220616,-77.9519432067871,-77.9519432067871,0.1023664474487304,0.1016433238983154,48,48.0,YOLO,1,49,24.7,24.82993056220616,0.0,[]
20250720_131936_082,-26,48,48,23.2,25.05453268071085,-77.68023262023925,-77.68023262023925,0.0888683795928955,0.1017169952392578,48,48.0,YOLO,1,49,24.7,25.05453268071085,0.0,[]
20250720_131937_184,-26,48,48,23.2,24.79268393086824,-77.99037475585938,-77.99037475585938,0.0993247032165527,0.158083438873291,48,48.0,YOLO,1,49,24.7,24.79268393086824,0.0,[]
20250720_131936_274,-26,48,48,23.2,25.12757185207137,-77.62023162841797,-77.62023162841797,0.0974018573760986,0.1580283641815185,48,48.0,YOLO,1,49,24.7,25.12757185207137,0.0,[]
20250720_131935_633,-26,48,48,23.2,24.747287040817863,-77.8967514038086,-77.8967514038086,0.0949537754058837,0.1016440391540527,48,48.0,YOLO,1,49,24.7,24.747287040817863,0.0,[]
20250720_131935_831,-26,48,48,23.2,25.11504615065607,-77.6950008392334,-77.6950008392334,0.0909717082977294,0.1580886840820312,48,48.0,YOLO,1,49,24.7,25.11504615065607,0.0,[]
20250720_131938_098,-26,48,48,23.2,25.10502188450264,-77.7100601196289,-77.7100601196289,0.096604585647583,0.1580429077148437,48,48.0,YOLO,1,49,24.7,25.10502188450264,0.0,[]
20250720_131936_728,-26,48,48,23.2,24.64128640294072,-78.0487606048584,-78.0487606048584,0.0978014469146728,0.1581125259399414,48,48.0,YOLO,1,49,24.7,24.64128640294072,0.0,[]
20250720_131937_648,-26,48,48,23.2,25.01141573556628,-77.70018501281739,-77.70018501281739,0.0968194007873535,0.1579973697662353,48,48.0,YOLO,1,49,24.7,25.01141573556628,0.0,[]
20250720_131936_531,-26,48,48,23.2,25.15613660073737,-77.73816146850587,-77.73816146850587,0.093827486038208,0.1016674041748046,48,48.0,YOLO,1,49,24.7,25.15613660073737,0.0,[]
20250720_131942_013,-25,48,48,23.2,24.58577480928551,-78.09642791748047,-78.09642791748047,0.0921370983123779,0.1017107963562011,48,48.0,YOLO,1,49,24.7,24.58577480928551,0.0,[]
20250720_131940_185,-25,47,47,21.8,24.41032518891788,-78.17933654785156,-78.17933654785156,0.0847570896148681,0.1016414165496826,47,47.0,YOLO,1,49,24.7,24.41032518891788,0.0,[]
20250720_131941_298,-25,47,47,21.8,24.53910201464187,-78.12808227539062,-78.12808227539062,0.0977289676666259,0.1580281257629394,47,47.0,YOLO,1,49,24.7,24.53910201464187,0.0,[]
20250720_131939_460,-25,47,47,21.8,24.797658014829224,-78.00569610595703,-78.00569610595703,0.1020674705505371,0.1580691337585449,47,47.0,YOLO,1,49,24.7,24.797658014829224,0.0,[]
20250720_131942_666,-25,48,48,23.2,24.216095869563787,-78.46244392395019,-78.46244392395019,0.0970611572265625,0.1580328941345214,48,48.0,YOLO,1,49,24.7,24.216095869563787,0.0,[]
20250720_131942_922,-25,48,48,23.2,24.219547694159616,-78.34519958496094,-78.34519958496094,0.1019845008850097,0.1017084121704101,48,48.0,YOLO,1,49,24.7,24.219547694159616,0.0,[]
20250720_131939_269,-25,48,48,23.2,24.146885670386823,-78.61176681518555,-78.61176681518555,0.0883450508117675,0.101621389389038,48,48.0,YOLO,1,49,24.7,24.146885670386823,0.0,[]
20250720_131939_722,-25,47,47,21.8,24.660541293386927,-78.01429061889648,-78.01429061889648,0.1012661457061767,0.1017084121704101,47,47.0,YOLO,1,49,24.7,24.660541293386927,0.0,[]
20250720_131940_630,-25,47,47,21.8,24.82723937011815,-77.9192455291748,-77.9192455291748,0.0973818302154541,0.1017224788665771,47,47.0,YOLO,1,49,24.7,24.82723937011815,0.0,[]
20250720_131941_755,-25,47,47,21.8,24.561321556646973,-78.11724166870117,-78.11724166870117,0.0984134674072265,0.1581058502197265,47,47.0,YOLO,1,49,24.7,24.561321556646973,0.0,[]
20250720_131942_208,-25,48,48,23.2,24.394103509986195,-78.44339790344239,-78.44339790344239,0.09403657913208,0.1581017971038818,48,48.0,YOLO,1,49,24.7,24.394103509986195,0.0,[]
20250720_131945_183,-24,47,47,21.8,24.290598959112856,-78.44482421875,-78.44482421875,0.0939047336578369,0.1016542911529541,47,47.0,YOLO,1,47,21.8,24.290598959112856,0.0,[]
20250720_131944_218,-24,47,47,21.8,23.942988760321057,-79.05445365905761,-79.05445365905761,0.1047272682189941,0.2603816986083984,47,48.0,YOLO,1,47,21.8,24.219547694159616,0.0,[]
20250720_131945_380,-24,47,47,21.8,23.710251670437856,-78.4771209716797,-78.4771209716797,0.0974407196044921,0.2604236602783203,47,47.0,OffsetCorrected,2,47,21.8,24.223884397545888,0.0,[]
20250720_131945_740,-24,47,47,21.8,24.323703258017204,-78.33741607666016,-78.33741607666016,0.1018431186676025,0.1580719947814941,47,47.0,YOLO,1,47,21.8,24.323703258017204,0.0,[]
20250720_131946_001,-24,47,47,21.8,24.28566890437069,-78.52490234375,-78.52490234375,0.0995287895202636,0.101811408996582,47,47.0,YOLO,1,47,21.8,24.28566890437069,0.0,[]
20250720_131944_935,-24,47,47,21.8,24.205065505889834,-78.5158790588379,-78.5158790588379,0.0886800289154052,0.158541202545166,47,47.0,YOLO,1,47,21.8,24.205065505889834,0.0,[]
20250720_131943_491,-24,47,47,21.8,23.724709007483824,-78.77783889770508,-78.77783889770508,0.1029615402221679,0.2603845596313476,47,48.0,YOLO,1,47,21.8,24.219547694159616,0.0,[]
20250720_131946_204,-24,47,47,21.8,24.28328461511603,-78.4231990814209,-78.4231990814209,0.1012091636657714,0.1580870151519775,47,47.0,YOLO,1,47,21.8,24.28328461511603,0.0,[]
20250720_131946_670,-24,47,47,21.8,24.10009048027985,-78.58624267578125,-78.58624267578125,0.0959749221801757,0.1580996513366699,47,47.0,YOLO,1,47,21.8,24.10009048027985,0.0,[]
20250720_131946_465,-24,47,47,21.8,24.1101674764505,-78.52997589111328,-78.52997589111328,0.1017718315124511,0.1016974449157714,47,47.0,YOLO,1,47,21.8,24.1101674764505,0.0,[]
20250720_131944_584,-24,47,47,21.8,23.945732749929448,-78.77787742614746,-78.77787742614746,0.0886776447296142,0.260232925415039,47,48.0,YOLO,1,47,21.8,24.219547694159616,0.0,[]
20250720_131947_490,-23,46,46,20.3,24.158683892527904,-78.58484191894532,-78.58484191894532,0.1024119853973388,0.1580605506896972,46,46.0,YOLO,1,47,21.8,24.158683892527904,0.0,[]
20250720_131950_767,-23,46,46,20.3,24.35655016270769,-78.35760269165038,-78.35760269165038,0.0955944061279296,0.1017396450042724,46,46.0,YOLO,1,46,20.3,24.35655016270769,0.0,[]
20250720_131949_853,-23,46,46,20.3,24.42392973880644,-78.30035362243652,-78.30035362243652,0.0912299156188964,0.1016771793365478,46,46.0,YOLO,1,46,20.3,24.42392973880644,0.0,[]
20250720_131950_509,-23,46,46,20.3,24.343518891726543,-78.33710403442383,-78.33710403442383,0.0979378223419189,0.1580486297607422,46,46.0,YOLO,1,46,20.3,24.343518891726543,0.0,[]
20250720_131949_131,-23,46,46,20.3,24.271341056175785,-78.42738342285156,-78.42738342285156,0.1016125679016113,0.1581015586853027,46,46.0,YOLO,1,46,20.3,24.271341056175785,0.0,[]
20250720_131948_567,-23,46,46,20.3,24.051585939628325,-78.34294281005859,-78.34294281005859,0.1005363464355468,0.2686009407043457,46,46.0,OffsetCorrected,2,46,20.3,24.392676176200496,0.0,[]
20250720_131949_392,-23,46,46,20.3,24.30290302227617,-78.33248710632324,-78.33248710632324,0.1001412868499755,0.1016681194305419,46,46.0,YOLO,1,46,20.3,24.30290302227617,0.0,[]
20250720_131948_310,-23,46,46,20.3,24.11213327229919,-78.56551399230958,-78.56551399230958,0.0979969501495361,0.1580991744995117,46,46.0,YOLO,1,46,20.3,24.11213327229919,0.0,[]
20250720_131947_954,-23,46,46,20.3,23.24252967562299,-78.87511444091797,-78.87511444091797,0.0925707817077636,0.2612287998199463,46,46.0,YOLO,1,46,20.3,24.350465659102586,0.0,[]
20250720_131947_128,-23,47,47,21.8,22.88808602003708,-79.75046043395996,-79.75046043395996,0.0999855995178222,0.2604100704193115,47,47.0,YOLO,1,47,21.8,24.15416439267144,0.0,[]
20250720_131948_938,-23,46,46,20.3,24.40386378686753,-78.3395336151123,-78.3395336151123,0.0902833938598632,0.1016469001770019,46,46.0,YOLO,1,46,20.3,24.40386378686753,0.0,[]
20250720_131953_060,-22,45,45,18.9,24.53136406093496,-78.16592903137207,-78.16592903137207,0.1035912036895752,0.1581261157989502,45,45.0,YOLO,1,45,18.9,24.53136406093496,0.0,[]
20250720_131953_523,-22,45,45,18.9,24.60888428309984,-78.12404136657715,-78.12404136657715,0.1002779006958007,0.1581296920776367,45,45.0,YOLO,1,45,18.9,24.60888428309984,0.0,[]
20250720_131951_215,-22,46,46,20.3,23.995064360499995,-79.94239540100098,-79.94239540100098,0.0896861553192138,0.2670345306396484,46,46.0,YOLO,1,46,20.3,24.40657177963724,0.0,[]
20250720_131953_323,-22,45,45,18.9,24.61218182561639,-78.16559562683105,-78.16559562683105,0.0972852706909179,0.1017343997955322,45,45.0,YOLO,1,45,18.9,24.61218182561639,0.0,[]
20250720_131952_407,-22,45,45,18.9,24.57318566871589,-78.26090621948242,-78.26090621948242,0.1008679866790771,0.1016938686370849,45,45.0,YOLO,1,45,18.9,24.57318566871589,0.0,[]
20250720_131953_983,-22,45,45,18.9,24.96177441909842,-77.7901382446289,-77.7901382446289,0.0955896377563476,0.1582503318786621,45,45.0,YOLO,1,45,18.9,24.96177441909842,0.0,[]
20250720_131951_574,-22,45,45,18.9,22.59639435088804,-77.85403785705566,-77.85403785705566,0.0986757278442382,0.2682042121887207,45,45.0,OffsetCorrected,2,45,18.9,24.86355602432684,0.0,[]
20250720_131954_441,-22,45,45,18.9,24.56586527829569,-78.09405822753907,-78.09405822753907,0.0993340015411377,0.1584024429321289,45,45.0,YOLO,1,45,18.9,24.56586527829569,0.0,[]
20250720_131952_611,-22,45,45,18.9,24.7256175005207,-77.90105171203614,-77.90105171203614,0.0991439819335937,0.1581616401672363,45,45.0,YOLO,1,45,18.9,24.7256175005207,0.0,[]
20250720_131951_942,-22,45,45,18.9,24.771560281369773,-77.83126792907714,-77.83126792907714,0.1002388000488281,0.101792573928833,45,45.0,YOLO,1,45,18.9,24.771560281369773,0.0,[]
