Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,SNR (dB),YOLO Time (s),Beam Sweep Time (s)
20250722_115603_667,-45,NO_RADIO,32,0,,0.15885519981384277,0.047757625579833984
20250722_115603_876,-45,NO_RADIO,32,0,,0.12418651580810547,0.04543590545654297
20250722_115604_047,-45,NO_RADIO,32,0,,0.13048934936523438,0.03713202476501465
20250722_115604_215,-45,NO_RADIO,32,0,,0.12434601783752441,0.04651927947998047
20250722_115604_388,-45,NO_RADIO,32,0,,0.1356523036956787,0.04732799530029297
20250722_115604_572,-45,NO_RADIO,32,0,,0.12667059898376465,0.04255032539367676
20250722_115604_742,-45,NO_RADIO,32,0,,0.10037803649902344,0.04692339897155762
20250722_115604_891,-45,NO_RADIO,32,0,,0.13050436973571777,0.0436100959777832
20250722_115605_066,-45,NO_RADIO,32,0,,0.1375131607055664,0.04041409492492676
20250722_115605_245,-45,NO_RADIO,32,0,,0.1390526294708252,0.04570198059082031
20250722_115605_431,-45,NO_RADIO,32,0,,0.13679814338684082,0.046095848083496094
20250722_115605_615,-45,NO_RADIO,32,0,,0.132735013961792,0.04542207717895508
20250722_115605_795,-45,NO_RADIO,32,0,,0.10829758644104004,0.03765606880187988
20250722_115605_942,-45,NO_RADIO,32,0,,0.1371440887451172,0.037891387939453125
20250722_115606_118,-45,NO_RADIO,32,0,,0.10673332214355469,0.03615999221801758
20250722_115606_262,-45,NO_RADIO,32,0,,0.11752676963806152,0.04226541519165039
20250722_115606_423,-45,NO_RADIO,32,0,,0.13226771354675293,0.044089317321777344
20250722_115606_601,-45,NO_RADIO,32,0,,0.13672304153442383,0.04550623893737793
20250722_115606_784,-45,NO_RADIO,32,0,,0.13641953468322754,0.04609966278076172
20250722_115606_968,-45,NO_RADIO,32,0,,0.1313948631286621,0.043528079986572266
20250722_115607_144,-45,NO_RADIO,32,0,,0.12801623344421387,0.04467201232910156
20250722_115607_318,-45,NO_RADIO,32,0,,0.13585972785949707,0.03654122352600098
20250722_115607_492,-44,NO_RADIO,32,0,,0.135939359664917,0.03531694412231445
20250722_115607_664,-44,NO_RADIO,32,0,,0.12414979934692383,0.04646801948547363
20250722_115607_836,-44,NO_RADIO,32,0,,0.13045668601989746,0.04519152641296387
20250722_115608_013,-44,NO_RADIO,32,0,,0.12874364852905273,0.04704904556274414
20250722_115608_190,-44,NO_RADIO,32,0,,0.1275331974029541,0.03668355941772461
20250722_115608_355,-44,NO_RADIO,32,0,,0.13205361366271973,0.03606700897216797
20250722_115608_525,-44,NO_RADIO,32,0,,0.13684964179992676,0.04340076446533203
20250722_115608_706,-44,NO_RADIO,32,0,,0.12222671508789062,0.043977975845336914
20250722_115608_874,-44,NO_RADIO,32,0,,0.12598752975463867,0.043706417083740234
20250722_115609_045,-44,NO_RADIO,32,0,,0.12508034706115723,0.0446314811706543
20250722_115609_215,-44,NO_RADIO,32,0,,0.10897970199584961,0.045630693435668945
20250722_115609_371,-44,NO_RADIO,32,0,,0.13757801055908203,0.037268638610839844
20250722_115609_547,-44,NO_RADIO,32,0,,0.12120771408081055,0.04677867889404297
20250722_115609_716,-44,NO_RADIO,32,0,,0.1316967010498047,0.04633688926696777
20250722_115609_896,-44,NO_RADIO,32,0,,0.12734198570251465,0.04658031463623047
20250722_115610_071,-44,NO_RADIO,32,0,,0.13571524620056152,0.04528474807739258
20250722_115610_253,-44,NO_RADIO,32,0,,0.1328744888305664,0.045873165130615234
20250722_115610_433,-44,NO_RADIO,32,0,,0.134324312210083,0.044036865234375
20250722_115610_613,-44,NO_RADIO,32,0,,0.12231302261352539,0.035241127014160156
20250722_115610_771,-44,NO_RADIO,32,0,,0.13115286827087402,0.037273406982421875
20250722_115610_941,-44,NO_RADIO,32,0,,0.1266007423400879,0.04503989219665527
20250722_115611_114,-44,NO_RADIO,32,0,,0.1347792148590088,0.04073500633239746
20250722_115611_291,-44,NO_RADIO,32,0,,0.13949036598205566,0.04352259635925293
20250722_115611_475,-43,NO_RADIO,32,0,,0.1286156177520752,0.03498554229736328
20250722_115611_640,-43,NO_RADIO,32,0,,0.1211709976196289,0.045072317123413086
20250722_115611_807,-43,NO_RADIO,32,0,,0.13086962699890137,0.04458189010620117
20250722_115611_984,-43,NO_RADIO,32,0,,0.13460373878479004,0.04718947410583496
20250722_115612_167,-43,NO_RADIO,32,0,,0.13605666160583496,0.04514789581298828
20250722_115612_349,-43,NO_RADIO,32,0,,0.10977506637573242,0.04726386070251465
20250722_115612_507,-43,NO_RADIO,32,0,,0.13597702980041504,0.03664207458496094
20250722_115612_681,-43,NO_RADIO,32,0,,0.12104296684265137,0.047005414962768555
20250722_115612_850,-43,NO_RADIO,32,0,,0.13355541229248047,0.047354936599731445
20250722_115613_032,-43,NO_RADIO,32,0,,0.13678884506225586,0.04558849334716797
20250722_115613_216,-43,NO_RADIO,32,0,,0.13764047622680664,0.04379987716674805
20250722_115613_399,-43,NO_RADIO,32,0,,0.13265466690063477,0.04599428176879883
20250722_115613_578,-43,NO_RADIO,32,0,,0.13376903533935547,0.044576168060302734
20250722_115613_758,-43,NO_RADIO,32,0,,0.1282958984375,0.04617571830749512
