Experiment,SNR Threshold (dB),Rotor Speed,Algorithm,Total Samples After Balancing,Outage Probability,Average Beamforming Time (s),Average YOLO Time (s),Total Time (s)
sc_jul20_gain8db_3m_off_MLP11,7.02,4deg/sec,Adaptive Beamforming,110,0.0363636363636363,0.0037658604708584,0.0952748840505426,0.099040744521401
sc_jul21_gain8db_3m_off_MLP12,7.02,2deg/sec,Adaptive Beamforming,235,0.0425531914893617,0.003956994604557,0.0948868000760991,0.0988437946806562
sc_jul21_gain8db_3m_off_MLP13,7.02,1deg/sec,Adaptive Beamforming,495,0.0404040404040404,0.0041314433319399,0.0956408630717884,0.0997723064037283
sc_jul21_gain8db_3m_off_MLP14,7.02,0.5deg/sec,Adaptive Beamforming,990,0.0222222222222222,0.0041150861316256,0.0948538536977286,0.0989689398293542
sc_jul21_gain8db_3m_off_MLP15,7.02,0.25deg/sec,Adaptive Beamforming,1638,0.047619047619047616,0.0040895027700943035,0.09509123754443118,0.09918074031452548
