Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error,Beam Offset History
20250720_232551_618,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0901427268981933,0.0042536258697509,13,,CenterFallback,1,32,0.0,,,[]
20250720_232551_305,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0945525169372558,0.0042226314544677,13,,CenterFallback,1,32,0.0,,,[]
20250720_232551_199,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0987629890441894,0.0044186115264892,13,,CenterFallback,1,32,0.0,,,[]
20250720_232552_320,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0979015827178955,0.0039987564086914,13,,CenterFallback,1,32,0.0,,,[]
20250720_232550_096,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0961718559265136,0.0043063163757324,13,,CenterFallback,1,32,0.0,,,[]
20250720_232550_892,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0892341136932373,0.0043752193450927,13,,CenterFallback,1,32,0.0,,,[]
20250720_232553_445,-32,NO_RADIO,13,-27.6,6.963587448807587,0.090188980102539,0.0044341087341308,13,,CenterFallback,1,32,0.0,,,[]
20250720_232552_425,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0926578044891357,0.0044155120849609,13,,CenterFallback,1,32,0.0,,,[]
20250720_232553_646,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0978028774261474,0.0044920444488525,13,,CenterFallback,1,32,0.0,,,[]
20250720_232550_301,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0926363468170166,0.0042414665222167,13,,CenterFallback,1,32,0.0,,,[]
20250720_232552_216,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0958819389343261,0.0044333934783935,13,,CenterFallback,1,32,0.0,,,[]
20250720_232550_594,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0872986316680908,0.0043811798095703,13,,CenterFallback,1,32,0.0,,,[]
20250720_232550_988,-32,NO_RADIO,13,-27.6,6.963587448807587,0.1038639545440673,0.0043590068817138,13,,CenterFallback,1,32,0.0,,,[]
20250720_232552_831,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0937259197235107,0.0042226314544677,13,,CenterFallback,1,32,0.0,,,[]
20250720_232553_132,-32,NO_RADIO,13,-27.6,6.963587448807587,0.1057217121124267,0.004441499710083,13,,CenterFallback,1,32,0.0,,,[]
20250720_232550_497,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0896706581115722,0.004274845123291,13,,CenterFallback,1,32,0.0,,,[]
20250720_232551_407,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0971648693084716,0.0042994022369384,13,,CenterFallback,1,32,0.0,,,[]
