Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error,Beam Offset History
20250720_232457_818,-45,NO_RADIO,32,0,6.587617577283098,0.25887107849121094,0.0061914920806884766,32,,CenterFallback,1,32,0,,,[]
20250720_232458_085,-45,NO_RADIO,32,0,6.587617577283098,0.22580790519714355,0.004991292953491211,32,,CenterFallback,1,32,0,,,[]
20250720_232458_319,-45,NO_RADIO,32,0,6.587617577283098,0.08665800094604492,0.004374504089355469,32,,CenterFallback,1,32,0,,,[]
20250720_232458_412,-45,NO_RADIO,32,0,6.587617577283098,0.08495402336120605,0.004594564437866211,32,,CenterFallback,1,32,0,,,[]
20250720_232458_504,-45,NO_RADIO,32,0,6.587617577283098,0.09424686431884766,0.0042362213134765625,32,,CenterFallback,1,32,0,,,[]
20250720_232458_606,-45,NO_RADIO,32,0,6.587617577283098,0.09293889999389648,0.00439453125,32,,CenterFallback,1,32,0,,,[]
20250720_232458_706,-45,NO_RADIO,32,0,6.587617577283098,0.09619617462158203,0.004474163055419922,32,,CenterFallback,1,32,0,,,[]
20250720_232458_810,-45,NO_RADIO,32,0,6.587617577283098,0.09083366394042969,0.004170656204223633,32,,CenterFallback,1,32,0,,,[]
20250720_232458_908,-45,NO_RADIO,32,0,6.587617577283098,0.09314155578613281,0.0043828487396240234,32,,CenterFallback,1,32,0,,,[]
20250720_232459_009,-45,NO_RADIO,32,0,6.587617577283098,0.08925557136535645,0.0044405460357666016,32,,CenterFallback,1,32,0,,,[]
20250720_232459_105,-45,NO_RADIO,32,0,6.587617577283098,0.10026812553405762,0.0044476985931396484,32,,CenterFallback,1,32,0,,,[]
20250720_232459_213,-45,NO_RADIO,32,0,6.587617577283098,0.09641861915588379,0.0042209625244140625,32,,CenterFallback,1,32,0,,,[]
20250720_232459_315,-45,NO_RADIO,32,0,6.587617577283098,0.09248995780944824,0.004285573959350586,32,,CenterFallback,1,32,0,,,[]
20250720_232459_415,-45,NO_RADIO,32,0,6.587617577283098,0.0889139175415039,0.004084110260009766,32,,CenterFallback,1,32,0,,,[]
20250720_232459_511,-45,NO_RADIO,32,0,6.587617577283098,0.08607006072998047,0.0021567344665527344,32,,CenterFallback,1,32,0,,,[]
20250720_232459_600,-45,NO_RADIO,32,0,6.587617577283098,0.0970005989074707,0.00431060791015625,32,,CenterFallback,1,32,0,,,[]
20250720_232459_705,-45,NO_RADIO,32,0,6.587617577283098,0.08745837211608887,0.004416227340698242,32,,CenterFallback,1,32,0,,,[]
20250720_232459_799,-45,NO_RADIO,32,0,6.587617577283098,0.08982205390930176,0.004475116729736328,32,,CenterFallback,1,32,0,,,[]
20250720_232459_897,-45,NO_RADIO,32,0,6.587617577283098,0.09073972702026367,0.004690408706665039,32,,CenterFallback,1,32,0,,,[]
20250720_232459_996,-45,NO_RADIO,32,0,6.587617577283098,0.09351110458374023,0.004728555679321289,32,,CenterFallback,1,32,0,,,[]
20250720_232500_097,-45,NO_RADIO,32,0,6.587617577283098,0.09490323066711426,0.0046389102935791016,32,,CenterFallback,1,32,0,,,[]
20250720_232500_200,-45,NO_RADIO,32,0,6.587617577283098,0.08873605728149414,0.004557371139526367,32,,CenterFallback,1,32,0,,,[]
20250720_232500_296,-45,NO_RADIO,32,0,6.587617577283098,0.09106612205505371,0.004702091217041016,32,,CenterFallback,1,32,0,,,[]
20250720_232500_395,-45,NO_RADIO,32,0,6.587617577283098,0.09203648567199707,0.004656314849853516,32,,CenterFallback,1,32,0,,,[]
20250720_232500_495,-45,NO_RADIO,32,0,6.587617577283098,0.09569835662841797,0.00434112548828125,32,,CenterFallback,1,32,0,,,[]
20250720_232500_598,-45,NO_RADIO,32,0,6.587617577283098,0.10051178932189941,0.004357099533081055,32,,CenterFallback,1,32,0,,,[]
20250720_232500_706,-45,NO_RADIO,32,0,6.587617577283098,0.09059762954711914,0.0034284591674804688,32,,CenterFallback,1,32,0,,,[]
20250720_232500_801,-45,NO_RADIO,32,0,6.587617577283098,0.09267473220825195,0.0044748783111572266,32,,CenterFallback,1,32,0,,,[]
20250720_232500_902,-45,NO_RADIO,32,0,6.587617577283098,0.0972146987915039,0.00448918342590332,32,,CenterFallback,1,32,0,,,[]
20250720_232501_007,-45,NO_RADIO,32,0,6.587617577283098,0.0953826904296875,0.004496097564697266,32,,CenterFallback,1,32,0,,,[]
20250720_232501_110,-45,NO_RADIO,32,0,6.587617577283098,0.10174965858459473,0.0044405460357666016,32,,CenterFallback,1,32,0,,,[]
20250720_232501_217,-45,NO_RADIO,32,0,6.587617577283098,0.08788752555847168,0.004480600357055664,32,,CenterFallback,1,32,0,,,[]
