Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),Initial Max Power (dBm),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error,Beam Offset History
20250721_020759_640,-32,NO_RADIO,32,0.0,8.193418762365923,-94.56656646728516,-94.56656646728516,0.0927200317382812,0.1016905307769775,32,,CenterFallback,1,32,0.0,,,[]
20250721_020759_836,-32,NO_RADIO,32,0.0,7.84609561780951,-94.6549072265625,-94.6549072265625,0.0903372764587402,0.1581645011901855,32,,CenterFallback,1,32,0.0,,,[]
20250721_020800_085,-32,NO_RADIO,32,0.0,8.164510132326612,-94.33944702148438,-94.33944702148438,0.0963854789733886,0.1017916202545166,32,,CenterFallback,1,32,0.0,,,[]
20250721_020800_285,-32,NO_RADIO,32,0.0,7.977310465580132,-94.25455017089844,-94.25455017089844,0.0862655639648437,0.1581106185913086,32,,CenterFallback,1,32,0.0,,,[]
20250721_020800_531,-31,NO_RADIO,32,0.0,7.828111301118611,-94.6549072265625,-94.6549072265625,0.0888586044311523,0.1018087863922119,32,,CenterFallback,1,32,0.0,,,[]
20250721_020800_723,-31,NO_RADIO,32,0.0,7.814989463095884,-94.68475341796876,-94.68475341796876,0.0949044227600097,0.1581323146820068,32,,CenterFallback,1,32,0.0,,,[]
20250721_020800_978,-31,NO_RADIO,32,0.0,7.81620653306004,-94.6549072265625,-94.6549072265625,0.0894238948822021,0.101792573928833,32,,CenterFallback,1,32,0.0,,,[]
20250721_020801_170,-31,NO_RADIO,32,0.0,7.651976187322305,-94.68475341796876,-94.68475341796876,0.0936133861541748,0.1581795215606689,32,,CenterFallback,1,32,0.0,,,[]
20250721_020801_423,-31,NO_RADIO,32,0.0,7.452715509909524,-94.9614601135254,-94.9614601135254,0.0831122398376464,0.1017196178436279,32,,CenterFallback,1,32,0.0,,,[]
20250721_020801_610,-30,NO_RADIO,32,0.0,6.827340114444382,-95.43484497070312,-95.43484497070312,0.2251651287078857,0.158384084701538,32,,CenterFallback,1,32,0.0,,,[]
20250721_020801_995,-30,50,50,26.1,7.151998649193416,-81.89517288208008,-81.89517288208008,0.1004598140716552,0.2674319744110107,50,50.0,OffsetCorrected,2,50,26.1,20.911959261504222,0.0,[0]
20250721_020802_364,-30,50,50,26.1,20.76841852259805,-81.83835525512696,-81.83835525512696,0.0923018455505371,0.1018555164337158,50,50.0,YOLO,1,50,26.1,20.76841852259805,0.0,"[0, 0]"
20250721_020802_560,-29,51,51,27.6,19.0010818263562,-83.67667007446289,-83.67667007446289,0.0878598690032959,0.1580774784088134,51,51.0,YOLO,1,50,26.1,19.0010818263562,0.0,"[0, 0, 0]"
20250721_020802_807,-29,50,50,26.1,18.924676321675392,-83.82361602783203,-83.82361602783203,0.0939610004425048,0.1018586158752441,50,50.0,YOLO,1,50,26.1,18.924676321675392,0.0,"[0, 0, 0, 0]"
20250721_020803_004,-29,50,50,26.1,20.420335840938733,-82.29677619934083,-82.29677619934083,0.0924189090728759,0.1581645011901855,50,50.0,YOLO,1,50,26.1,20.420335840938733,0.0,"[0, 0, 0, 0, 0]"
20250721_020803_256,-29,50,50,26.1,20.30424227536352,-82.24156188964844,-82.24156188964844,0.091480016708374,0.1017758846282959,50,50.0,YOLO,1,50,26.1,20.30424227536352,0.0,"[0, 0, 0, 0, 0, 0]"
20250721_020803_451,-28,50,50,26.1,19.92131366211868,-82.67352027893067,-82.67352027893067,0.0953972339630127,0.1581349372863769,50,50.0,YOLO,1,50,26.1,19.92131366211868,0.0,"[0, 0, 0, 0, 0, 0, 0]"
20250721_020803_706,-28,50,50,26.1,19.60419467022973,-83.18026580810547,-83.18026580810547,0.0957858562469482,0.1016392707824707,50,50.0,YOLO,1,50,26.1,19.60419467022973,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020803_905,-28,50,50,26.1,19.47085970350095,-83.38852500915527,-83.38852500915527,0.0968098640441894,0.1581928730010986,50,50.0,YOLO,1,50,26.1,19.47085970350095,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020804_161,-28,49,49,24.7,19.560407322139586,-83.18058280944824,-83.18058280944824,0.0918083190917968,0.1017296314239502,49,49.0,YOLO,1,50,26.1,19.560407322139586,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020804_356,-28,49,49,24.7,19.99137840671324,-82.6717300415039,-82.6717300415039,0.0929343700408935,0.1581294536590576,49,49.0,YOLO,1,50,26.1,19.99137840671324,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020804_609,-27,49,49,24.7,20.13484310078597,-82.62664642333985,-82.62664642333985,0.093895673751831,0.101750373840332,49,49.0,YOLO,1,50,26.1,20.13484310078597,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020804_806,-27,49,49,24.7,19.62998822415008,-83.00028762817382,-83.00028762817382,0.0932278633117675,0.1581766605377197,49,49.0,YOLO,1,50,26.1,19.62998822415008,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020805_059,-27,49,49,24.7,19.51100796116461,-83.17454528808594,-83.17454528808594,0.0921204090118408,0.1016559600830078,49,49.0,YOLO,1,50,26.1,19.51100796116461,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020805_254,-27,49,49,24.7,19.49277887825795,-82.95148735046386,-82.95148735046386,0.1007134914398193,0.1582059860229492,49,49.0,YOLO,1,50,26.1,19.49277887825795,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020805_514,-26,49,49,24.7,19.61805500469832,-83.18058280944824,-83.18058280944824,0.0897231101989746,0.1017506122589111,49,49.0,YOLO,1,50,26.1,19.61805500469832,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020805_707,-26,49,49,24.7,18.539728429621263,-84.18990325927734,-84.18990325927734,0.1039304733276367,0.1581566333770752,49,49.0,YOLO,1,50,26.1,18.539728429621263,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020805_971,-26,48,48,23.2,18.514292971119477,-84.1575538635254,-84.1575538635254,0.0927791595458984,0.1017405986785888,48,48.0,YOLO,1,50,26.1,18.514292971119477,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020806_167,-26,48,48,23.2,20.129077394599463,-82.62431945800782,-82.62431945800782,0.0979118347167968,0.1581525802612304,48,48.0,YOLO,1,50,26.1,20.129077394599463,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020806_424,-26,48,48,23.2,20.24315067182164,-82.53604240417481,-82.53604240417481,0.0903103351593017,0.1018183231353759,48,48.0,YOLO,1,50,26.1,20.24315067182164,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020806_618,-25,48,48,23.2,19.410083986748703,-83.32083129882812,-83.32083129882812,0.0988268852233886,0.1581788063049316,48,48.0,YOLO,1,50,26.1,19.410083986748703,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020806_876,-25,47,47,21.8,19.477182382457897,-83.27589416503906,-83.27589416503906,0.0904018878936767,0.1017799377441406,47,47.0,YOLO,1,50,26.1,19.477182382457897,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020807_070,-25,47,47,21.8,19.755221486764,-82.8545150756836,-82.8545150756836,0.0964508056640625,0.1582429409027099,47,47.0,YOLO,1,50,26.1,19.755221486764,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020807_326,-25,47,47,21.8,19.938514801803976,-82.65339736938476,-82.65339736938476,0.0906815528869628,0.1017985343933105,47,47.0,YOLO,1,50,26.1,19.938514801803976,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020807_520,-24,47,47,21.8,19.20511005570407,-83.55223846435547,-83.55223846435547,0.0960791110992431,0.158170461654663,47,47.0,YOLO,1,50,26.1,19.20511005570407,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020807_776,-24,47,47,21.8,19.178061816413788,-83.59072227478028,-83.59072227478028,0.0901236534118652,0.1017603874206543,47,47.0,YOLO,1,50,26.1,19.178061816413788,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020807_969,-24,47,47,21.8,18.90421585735844,-83.82115936279297,-83.82115936279297,0.1020705699920654,0.1582345962524414,47,47.0,YOLO,1,50,26.1,18.90421585735844,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020808_231,-24,47,47,21.8,18.865381149390583,-83.62672424316406,-83.62672424316406,0.1004061698913574,0.1017518043518066,47,47.0,YOLO,1,50,26.1,18.865381149390583,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020808_435,-23,47,47,21.8,19.314837673314344,-83.42680358886719,-83.42680358886719,0.0884993076324462,0.1581277847290039,47,47.0,YOLO,1,50,26.1,19.314837673314344,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020808_683,-23,47,47,21.8,18.216744258582963,-84.38882026672363,-84.38882026672363,0.0972836017608642,0.1016631126403808,47,47.0,YOLO,1,50,26.1,18.216744258582963,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020808_883,-23,46,46,20.3,18.82341965053324,-83.79424285888672,-83.79424285888672,0.0918512344360351,0.1581509113311767,46,46.0,YOLO,1,50,26.1,18.82341965053324,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020809_135,-23,46,46,20.3,18.676492101752032,-83.91772537231445,-83.91772537231445,0.0927348136901855,0.1018176078796386,46,46.0,YOLO,1,50,26.1,18.676492101752032,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020809_331,-23,46,46,20.3,19.06465428512567,-83.54349098205567,-83.54349098205567,0.098412275314331,0.1581811904907226,46,46.0,YOLO,1,50,26.1,19.06465428512567,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020809_589,-22,46,46,20.3,19.040542892253757,-83.50862121582031,-83.50862121582031,0.0949251651763916,0.1017334461212158,46,46.0,YOLO,1,50,26.1,19.040542892253757,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020809_787,-22,45,45,18.9,19.52998286054344,-83.10113525390625,-83.10113525390625,0.097785472869873,0.1580584049224853,45,45.0,YOLO,1,50,26.1,19.52998286054344,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020810_044,-22,45,45,18.9,19.5371571761,-83.07842559814453,-83.07842559814453,0.094179630279541,0.1017658710479736,45,45.0,YOLO,1,50,26.1,19.5371571761,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020810_242,-22,45,45,18.9,19.80396391506457,-82.94385528564453,-82.94385528564453,0.1013491153717041,0.1581897735595703,45,45.0,YOLO,1,50,26.1,19.80396391506457,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020810_503,-21,45,45,18.9,19.86699282377076,-82.75735473632812,-82.75735473632812,0.0832095146179199,0.101757526397705,45,45.0,YOLO,1,50,26.1,19.86699282377076,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020810_689,-21,45,45,18.9,18.78168684009333,-83.87564811706544,-83.87564811706544,0.0894789695739746,0.1581180095672607,45,45.0,YOLO,1,50,26.1,18.78168684009333,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020810_938,-21,45,45,18.9,18.548676597543192,-84.03488998413086,-84.03488998413086,0.0932435989379882,0.1016943454742431,45,45.0,YOLO,1,50,26.1,18.548676597543192,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020811_135,-21,45,45,18.9,18.805333816840676,-83.68580627441406,-83.68580627441406,0.1001996994018554,0.1582221984863281,45,45.0,YOLO,1,50,26.1,18.805333816840676,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020811_395,-21,45,45,18.9,18.80690112162732,-83.82115936279297,-83.82115936279297,0.0928573608398437,0.1018290519714355,45,45.0,YOLO,1,50,26.1,18.80690112162732,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020811_591,-20,44,44,17.4,19.72481578360544,-83.03487510681153,-83.03487510681153,0.0975749492645263,0.1582944393157959,44,44.0,YOLO,1,50,26.1,19.72481578360544,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020811_848,-20,44,44,17.4,19.56678039905799,-83.04903526306153,-83.04903526306153,0.0944557189941406,0.1018116474151611,44,44.0,YOLO,1,50,26.1,19.56678039905799,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020812_046,-20,44,44,17.4,19.53321362556528,-83.17422828674316,-83.17422828674316,0.1040809154510498,0.1582617759704589,44,44.0,YOLO,1,50,26.1,19.53321362556528,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020812_310,-20,44,44,17.4,19.680475865284706,-83.0003890991211,-83.0003890991211,0.0941076278686523,0.1017699241638183,44,44.0,YOLO,1,50,26.1,19.680475865284706,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020812_507,-19,44,44,17.4,18.45529283579259,-84.21401977539062,-84.21401977539062,0.1381046772003173,0.1582770347595214,44,44.0,YOLO,1,50,26.1,18.45529283579259,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020812_805,-19,43,43,16.0,18.585648829210896,-84.04224662780761,-84.04224662780761,0.0869882106781005,0.1018145084381103,43,43.0,YOLO,1,50,26.1,18.585648829210896,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020812_995,-19,43,43,16.0,19.46856072896807,-83.19958686828613,-83.19958686828613,0.087698221206665,0.1582231521606445,43,43.0,YOLO,1,50,26.1,19.46856072896807,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020813_243,-19,43,43,16.0,19.48176578114105,-83.17412300109864,-83.17412300109864,0.099313735961914,0.1018354892730712,43,43.0,YOLO,1,50,26.1,19.48176578114105,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020813_445,-18,43,43,16.0,18.990286970355825,-83.72164916992188,-83.72164916992188,0.1000995635986328,0.1582472324371338,43,43.0,YOLO,1,50,26.1,18.990286970355825,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020813_705,-18,43,43,16.0,18.41010621698436,-84.04276275634766,-84.04276275634766,0.0913796424865722,0.1017775535583496,43,43.0,YOLO,1,50,26.1,18.41010621698436,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020813_900,-18,42,42,14.5,19.6212050314883,-83.02444038391113,-83.02444038391113,0.0916557312011718,0.1580660343170166,42,42.0,YOLO,1,50,26.1,19.6212050314883,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020814_151,-18,42,42,14.5,19.495230607263025,-83.18026580810547,-83.18026580810547,0.0896482467651367,0.1018576622009277,42,42.0,YOLO,1,50,26.1,19.495230607263025,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020814_344,-18,42,42,14.5,19.7852928995126,-82.87935295104981,-82.87935295104981,0.1009278297424316,0.1581850051879882,42,42.0,YOLO,1,50,26.1,19.7852928995126,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020814_604,-17,42,42,14.5,19.83695739819436,-82.83852767944336,-82.83852767944336,0.0875575542449951,0.1016676425933837,42,42.0,YOLO,1,50,26.1,19.83695739819436,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020814_795,-17,42,42,14.5,19.025667066518807,-83.61242942810058,-83.61242942810058,0.0979673862457275,0.1581907272338867,42,42.0,YOLO,1,50,26.1,19.025667066518807,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020815_053,-17,42,42,14.5,19.074079667203108,-83.49516677856445,-83.49516677856445,0.09135103225708,0.1017541885375976,42,42.0,YOLO,1,50,26.1,19.074079667203108,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020815_247,-17,42,42,14.5,18.97341424279766,-83.63800315856933,-83.63800315856933,0.0997884273529052,0.1582064628601074,42,42.0,YOLO,1,50,26.1,18.97341424279766,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020815_507,-16,42,42,14.5,18.74308052700516,-83.66918182373047,-83.66918182373047,0.0964422225952148,0.1017589569091796,42,42.0,YOLO,1,50,26.1,18.74308052700516,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020815_706,-16,42,42,14.5,18.024690883313056,-84.5958251953125,-84.5958251953125,0.0872390270233154,0.1581871509552002,42,42.0,YOLO,1,50,26.1,18.024690883313056,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020815_953,-16,41,41,13.1,17.977623379609,-84.48743705749511,-84.48743705749511,0.0946176052093505,0.1017804145812988,41,41.0,YOLO,1,50,26.1,17.977623379609,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020816_151,-16,41,41,13.1,19.56911072082221,-83.04122924804688,-83.04122924804688,0.1003401279449462,0.1581580638885498,41,41.0,YOLO,1,50,26.1,19.56911072082221,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020816_411,-16,41,41,13.1,19.54022927008907,-83.18090057373047,-83.18090057373047,0.0907149314880371,0.1017119884490966,41,41.0,YOLO,1,50,26.1,19.54022927008907,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020816_605,-15,41,41,13.1,18.258145605588663,-84.17922973632812,-84.17922973632812,0.0948364734649658,0.1581087112426757,41,41.0,YOLO,1,50,26.1,18.258145605588663,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020816_859,-15,40,40,11.6,18.41770736485678,-84.1018081665039,-84.1018081665039,0.2337038516998291,0.1018435955047607,40,40.0,YOLO,1,50,26.1,18.41770736485678,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020817_196,-15,40,40,11.6,20.13188042256114,-82.48728942871094,-82.48728942871094,0.0921013355255127,0.1582012176513672,40,40.0,YOLO,1,50,26.1,20.13188042256114,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020817_448,-15,40,40,11.6,20.233353737725693,-82.30343627929688,-82.30343627929688,0.0895092487335205,0.1018095016479492,40,40.0,YOLO,1,50,26.1,20.233353737725693,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020817_641,-14,41,41,13.1,16.17624096677133,-83.04317893981934,-83.04317893981934,0.0970516204833984,0.5221352577209473,41,40.0,NeighborSearch,2,41,13.1,19.482736681349262,-1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, -1]"
20250721_020818_262,-14,40,40,11.6,19.357263147493384,-83.24900703430175,-83.24900703430175,0.0925178527832031,0.1582179069519043,40,40.0,YOLO,1,41,13.1,19.357263147493384,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, -1, 0]"
20250721_020818_514,-13,39,39,10.2,19.39065931783001,-83.11738815307618,-83.11738815307618,0.0837621688842773,0.101783275604248,39,39.0,YOLO,1,41,13.1,19.39065931783001,0.0,"[0, 0, 0, 0, 0, 0, 0, -1, 0, 0]"
20250721_020818_701,-13,40,40,11.6,18.23194259154417,-84.42887878417969,-84.42887878417969,0.0954639911651611,0.1582047939300537,40,40.0,YOLO,1,41,13.1,18.23194259154417,0.0,"[0, 0, 0, 0, 0, 0, -1, 0, 0, 0]"
20250721_020818_956,-13,39,39,10.2,18.063185391755,-84.39736633300781,-84.39736633300781,0.0916328430175781,0.1016361713409423,39,39.0,YOLO,1,41,13.1,18.063185391755,0.0,"[0, 0, 0, 0, 0, -1, 0, 0, 0, 0]"
20250721_020819_151,-13,39,39,10.2,19.82698508586229,-82.73942070007324,-82.73942070007324,0.1074883937835693,0.15818452835083,39,39.0,YOLO,1,41,13.1,19.82698508586229,0.0,"[0, 0, 0, 0, -1, 0, 0, 0, 0, 0]"
20250721_020819_418,-13,39,39,10.2,19.9390059019362,-82.80100517272949,-82.80100517272949,0.0899577140808105,0.1017770767211914,39,39.0,YOLO,1,41,13.1,19.9390059019362,0.0,"[0, 0, 0, -1, 0, 0, 0, 0, 0, 0]"
20250721_020819_611,-12,39,39,10.2,19.01846932672824,-83.54532623291016,-83.54532623291016,0.0908083915710449,0.1580886840820312,39,39.0,YOLO,1,41,13.1,19.01846932672824,0.0,"[0, 0, -1, 0, 0, 0, 0, 0, 0, 0]"
20250721_020819_861,-12,38,38,8.7,18.95936497163024,-83.48937721252442,-83.48937721252442,0.0949470996856689,0.1017520427703857,38,38.0,YOLO,1,41,13.1,18.95936497163024,0.0,"[0, -1, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020820_059,-12,38,38,8.7,20.26828682768931,-82.36417770385742,-82.36417770385742,0.0921728610992431,0.1580736637115478,38,38.0,YOLO,1,41,13.1,20.26828682768931,0.0,"[-1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020820_311,-12,38,38,8.7,20.21990059148257,-82.42213821411133,-82.42213821411133,0.0907771587371826,0.1017236709594726,38,38.0,YOLO,1,41,13.1,20.21990059148257,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020820_505,-11,38,38,8.7,19.66007130905365,-83.04092178344726,-83.04092178344726,0.1009113788604736,0.1581466197967529,38,38.0,YOLO,1,41,13.1,19.66007130905365,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020820_766,-11,38,38,8.7,19.499121929740937,-83.02484893798828,-83.02484893798828,0.0882489681243896,0.1016910076141357,38,38.0,YOLO,1,41,13.1,19.499121929740937,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020820_957,-11,38,38,8.7,19.190115237076085,-83.38852500915527,-83.38852500915527,0.0980019569396972,0.1581666469573974,38,38.0,YOLO,1,41,13.1,19.190115237076085,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020821_215,-11,38,38,8.7,19.255577369700205,-83.24438972473145,-83.24438972473145,0.0935659408569336,0.1016709804534912,38,38.0,YOLO,1,41,13.1,19.255577369700205,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020821_411,-10,38,38,8.7,19.5157274714292,-83.14681816101074,-83.14681816101074,0.0941073894500732,0.1581478118896484,38,38.0,YOLO,1,41,13.1,19.5157274714292,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020821_665,-10,38,38,8.7,18.073783059261004,-84.46503295898438,-84.46503295898438,0.0927011966705322,0.1017074584960937,38,38.0,YOLO,1,41,13.1,18.073783059261004,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020821_861,-10,37,37,7.3,19.10766598973855,-83.68544998168946,-83.68544998168946,0.0954577922821044,0.1581599712371826,37,37.0,YOLO,1,41,13.1,19.10766598973855,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_020822_116,-10,36,36,5.8,19.57990771803631,-83.03507995605469,-83.03507995605469,0.0930135250091552,0.101743459701538,36,36.0,YOLO,1,41,13.1,19.57990771803631,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
