Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),Initial Max Power (dBm),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error,Beam Offset History
20250721_020746_729,-45,NO_RADIO,32,0,6.554799346923829,-95.76765441894531,-95.76765441894531,0.25052309036254883,0.10233092308044434,32,,CenterFallback,1,32,0,,,[]
20250721_020747_086,-45,NO_RADIO,32,0,6.956506744740906,-95.65385437011719,-95.65385437011719,0.2320694923400879,0.15604662895202637,32,,CenterFallback,1,32,0,,,[]
20250721_020747_475,-44,NO_RADIO,32,0,7.283202072971051,-95.32933807373047,-95.32933807373047,0.08906149864196777,0.10183548927307129,32,,CenterFallback,1,32,0,,,[]
20250721_020747_668,-44,NO_RADIO,32,0,6.763892410006193,-95.43484497070312,-95.43484497070312,0.09227705001831055,0.15817880630493164,32,,CenterFallback,1,32,0,,,[]
20250721_020747_920,-44,NO_RADIO,32,0,6.834777376233276,-95.65385437011719,-95.65385437011719,0.09107613563537598,0.10187363624572754,32,,CenterFallback,1,32,0,,,[]
20250721_020748_114,-44,NO_RADIO,32,0,7.411163907391739,-95.32933807373047,-95.32933807373047,0.09044122695922852,0.15808868408203125,32,,CenterFallback,1,32,0,,,[]
20250721_020748_364,-44,NO_RADIO,32,0,6.703124544535825,-96.12396850585938,-96.12396850585938,0.08705353736877441,0.10178971290588379,32,,CenterFallback,1,32,0,,,[]
20250721_020748_554,-43,NO_RADIO,32,0,7.035452840610674,-95.6165771484375,-95.6165771484375,0.09644627571105957,0.15817856788635254,32,,CenterFallback,1,32,0,,,[]
20250721_020748_810,-43,NO_RADIO,32,0,6.853949413599111,-95.9241714477539,-95.9241714477539,0.08997178077697754,0.10177254676818848,32,,CenterFallback,1,32,0,,,[]
20250721_020749_004,-43,NO_RADIO,32,0,7.032996984386443,-95.65385437011719,-95.65385437011719,0.09250545501708984,0.15818023681640625,32,,CenterFallback,1,32,0,,,[]
20250721_020749_256,-43,NO_RADIO,32,0,6.689274388999294,-96.04537200927734,-96.04537200927734,0.0930643081665039,0.1025855541229248,32,,CenterFallback,1,32,0,,,[]
20250721_020749_453,-42,NO_RADIO,32,0,7.384673521307207,-95.43484497070312,-95.43484497070312,0.09525632858276367,0.15825104713439941,32,,CenterFallback,1,32,0,,,[]
20250721_020749_708,-42,NO_RADIO,32,0,6.823412822812742,-95.76196441650391,-95.76196441650391,0.09029436111450195,0.10179305076599121,32,,CenterFallback,1,32,0,,,[]
20250721_020749_901,-42,NO_RADIO,32,0,6.84505253277122,-95.9241714477539,-95.9241714477539,0.09913396835327148,0.15814614295959473,32,,CenterFallback,1,32,0,,,[]
20250721_020750_160,-42,NO_RADIO,32,0,6.854396088121405,-95.9241714477539,-95.9241714477539,0.09067225456237793,0.10173535346984863,32,,CenterFallback,1,32,0,,,[]
20250721_020750_354,-42,NO_RADIO,32,0,6.8466981358276655,-95.6165771484375,-95.6165771484375,0.0959172248840332,0.15824460983276367,32,,CenterFallback,1,32,0,,,[]
20250721_020750_610,-41,NO_RADIO,32,0,6.850419670646559,-95.76765441894531,-95.76765441894531,0.08942151069641113,0.10169720649719238,32,,CenterFallback,1,32,0,,,[]
20250721_020750_802,-41,NO_RADIO,32,0,6.8695998879961735,-95.76765441894531,-95.76765441894531,0.09203648567199707,0.15829062461853027,32,,CenterFallback,1,32,0,,,[]
20250721_020751_054,-41,NO_RADIO,32,0,6.873605087671407,-95.9241714477539,-95.9241714477539,0.08976340293884277,0.1018226146697998,32,,CenterFallback,1,32,0,,,[]
20250721_020751_247,-41,NO_RADIO,32,0,7.079438170029732,-95.6165771484375,-95.6165771484375,0.09833049774169922,0.15813803672790527,32,,CenterFallback,1,32,0,,,[]
20250721_020751_505,-40,NO_RADIO,32,0,7.0828558246501245,-95.6165771484375,-95.6165771484375,0.08958554267883301,0.1018667221069336,32,,CenterFallback,1,32,0,,,[]
20250721_020751_698,-40,NO_RADIO,32,0,7.108914872074337,-95.6165771484375,-95.6165771484375,0.09989452362060547,0.15831732749938965,32,,CenterFallback,1,32,0,,,[]
20250721_020751_957,-40,NO_RADIO,32,0,7.05338267711889,-95.6165771484375,-95.6165771484375,0.09379792213439941,0.10186600685119629,32,,CenterFallback,1,32,0,,,[]
20250721_020752_154,-40,NO_RADIO,32,0,7.4085298829130295,-95.32933807373047,-95.32933807373047,0.09609222412109375,0.1582047939300537,32,,CenterFallback,1,32,0,,,[]
20250721_020752_410,-40,NO_RADIO,32,0,7.032693534833314,-95.4705810546875,-95.4705810546875,0.0897669792175293,0.10204386711120605,32,,CenterFallback,1,32,0,,,[]
20250721_020752_603,-39,NO_RADIO,32,0,7.432300754632564,-95.32933807373047,-95.32933807373047,0.09859251976013184,0.15816974639892578,32,,CenterFallback,1,32,0,,,[]
20250721_020752_862,-39,NO_RADIO,32,0,7.0541765011276425,-95.43484497070312,-95.43484497070312,0.0925455093383789,0.10175776481628418,32,,CenterFallback,1,32,0,,,[]
20250721_020753_057,-39,NO_RADIO,32,0,7.054824659554086,-95.6165771484375,-95.6165771484375,0.10198473930358887,0.15831375122070312,32,,CenterFallback,1,32,0,,,[]
20250721_020753_319,-39,NO_RADIO,32,0,7.047277069696548,-95.32933807373047,-95.32933807373047,0.0889589786529541,0.1021428108215332,32,,CenterFallback,1,32,0,,,[]
20250721_020753_512,-38,NO_RADIO,32,0,7.497815781348663,-95.15899658203125,-95.15899658203125,0.08962726593017578,0.1585371494293213,32,,CenterFallback,1,32,0,,,[]
20250721_020753_762,-38,NO_RADIO,32,0,7.365964033084907,-95.32933807373047,-95.32933807373047,0.09034013748168945,0.10212135314941406,32,,CenterFallback,1,32,0,,,[]
20250721_020753_956,-38,NO_RADIO,32,0,7.646431132714355,-94.96305084228516,-94.96305084228516,0.0996859073638916,0.1587073802947998,32,,CenterFallback,1,32,0,,,[]
20250721_020754_216,-38,NO_RADIO,32,0,6.968812497372568,-95.65385437011719,-95.65385437011719,0.09523606300354004,0.10244464874267578,32,,CenterFallback,1,32,0,,,[]
20250721_020754_416,-37,NO_RADIO,32,0,7.010050031182715,-95.43484497070312,-95.43484497070312,0.09535908699035645,0.15840625762939453,32,,CenterFallback,1,32,0,,,[]
20250721_020754_671,-37,NO_RADIO,32,0,7.459568581418893,-95.15899658203125,-95.15899658203125,0.0895850658416748,0.1021268367767334,32,,CenterFallback,1,32,0,,,[]
20250721_020754_864,-37,NO_RADIO,32,0,7.481098495732638,-95.14919929504396,-95.14919929504396,0.09735798835754395,0.15832972526550293,32,,CenterFallback,1,32,0,,,[]
20250721_020755_122,-37,NO_RADIO,32,0,7.295794363034929,-95.32418823242188,-95.32418823242188,0.09044694900512695,0.10171079635620117,32,,CenterFallback,1,32,0,,,[]
20250721_020755_315,-37,NO_RADIO,32,0,7.423833639594832,-95.15899658203125,-95.15899658203125,0.09198784828186035,0.15823030471801758,32,,CenterFallback,1,32,0,,,[]
20250721_020755_567,-36,NO_RADIO,32,0,7.32645096463429,-95.32933807373047,-95.32933807373047,0.09529709815979004,0.10174298286437988,32,,CenterFallback,1,32,0,,,[]
20250721_020755_765,-36,NO_RADIO,32,0,7.577196945363767,-94.68475341796875,-94.68475341796875,0.09250926971435547,0.1584944725036621,32,,CenterFallback,1,32,0,,,[]
20250721_020756_018,-36,NO_RADIO,32,0,7.652682698016946,-94.68475341796875,-94.68475341796875,0.09158825874328613,0.10205554962158203,32,,CenterFallback,1,32,0,,,[]
20250721_020756_213,-36,NO_RADIO,32,0,7.443187071328907,-94.96305084228516,-94.96305084228516,0.10344934463500977,0.15860366821289062,32,,CenterFallback,1,32,0,,,[]
20250721_020756_477,-35,NO_RADIO,32,0,7.438872002355296,-95.15899658203125,-95.15899658203125,0.09175491333007812,0.10183978080749512,32,,CenterFallback,1,32,0,,,[]
