Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,SNR (dB),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s)
20250719_015526_292,-32,NO_RADIO,32,0.0,8.083998745621457,-94.6549072265625,0.0985908508300781,0.1014242172241211
20250719_015526_036,-32,NO_RADIO,32,0.0,7.912339008217614,-95.32933807373048,0.0981273651123046,0.1577041149139404
20250719_015526_493,-31,NO_RADIO,32,0.0,7.838982646080979,-95.32933807373048,0.0985586643218994,0.1577818393707275
20250719_015526_751,-31,NO_RADIO,32,0.0,7.693007448636052,-95.32933807373048,0.0968453884124755,0.1015300750732421
20250719_015527_209,-30,NO_RADIO,32,0.0,7.087569699347711,-95.6538543701172,0.09830904006958,0.101395845413208
20250719_015526_950,-30,NO_RADIO,32,0.0,7.102853556476575,-95.76765441894533,0.1010258197784423,0.1577506065368652
20250719_015527_668,-29,51,51,27.6,19.469331758102527,-83.85715103149414,0.0988941192626953,0.1013970375061035
20250719_015527_410,-29,51,51,27.6,19.82482662296381,-83.46215057373047,0.0996625423431396,0.1577367782592773
20250719_015528_125,-28,50,50,26.1,19.978443820514485,-83.19989814758301,0.1002449989318847,0.1013994216918945
20250719_015528_327,-28,50,50,26.1,19.28635029648477,-83.95072937011719,0.1018009185791015,0.1577692031860351
20250719_015528_790,-27,49,49,24.7,19.98009082456577,-83.21471405029297,0.1009297370910644,0.1577711105346679
20250719_015528_587,-27,50,50,26.1,19.327800863900976,-83.8803611755371,0.0997841358184814,0.1014013290405273
20250719_015529_251,-26,49,49,24.7,18.88993052271292,-84.43156051635742,0.0985248088836669,0.1577866077423095
20250719_015529_049,-26,49,49,24.7,20.00999723450165,-83.20001182556152,0.0995481014251709,0.1013588905334472
20250719_015529_713,-25,48,48,23.2,18.986778058923093,-84.18990325927734,0.0992016792297363,0.1577308177947998
20250719_015529_508,-25,48,48,23.2,18.74784054064955,-84.4771499633789,0.1027641296386718,0.1014189720153808
20250719_015530_437,-24,47,47,21.8,19.091817355273733,-84.08677597045899,0.1035044193267822,0.1014184951782226
20250719_015529_971,-24,47,47,21.8,19.17804357622606,-84.01956939697266,0.1007897853851318,0.1014547348022461
20250719_015530_899,-23,46,46,20.3,18.32800023304173,-84.93123626708984,0.0973265171051025,0.1013379096984863
20250719_015530_643,-23,47,47,21.8,18.233073690940486,-84.85301856994629,0.0974707603454589,0.157745361328125
20250719_015531_358,-22,45,45,18.9,17.98377841105092,-85.26622467041015,0.1007556915283203,0.1013457775115966
20250719_015531_098,-22,46,46,20.3,17.78267842893763,-85.3607177734375,0.1009674072265625,0.1578345298767089
20250719_015531_821,-21,45,45,18.9,18.72418127887414,-84.38895988464355,0.1018686294555664,0.101409912109375
