Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,SNR (dB),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s)
20250719_035451_710,-32,NO_RADIO,51,27.6,20.419384133458635,-82.85422058105469,0.0972354412078857,0.101365327835083
20250719_035451_454,-32,NO_RADIO,51,27.6,20.56489161124369,-82.85304641723633,0.0972425937652587,0.1577262878417968
20250719_035451_909,-31,NO_RADIO,51,27.6,20.099530076180145,-83.17412300109864,0.0974066257476806,0.1577455997467041
20250719_035452_165,-31,NO_RADIO,51,27.6,20.267345523335337,-83.17454528808594,0.0951771736145019,0.101391315460205
20250719_035452_622,-30,NO_RADIO,51,27.6,19.72951142685713,-83.61968231201172,0.1006913185119628,0.101431131362915
20250719_035452_363,-30,NO_RADIO,51,27.6,20.26003149152018,-83.03507995605469,0.100229263305664,0.1577448844909668
20250719_035453_085,-29,50,50,26.1,20.080971796828308,-83.1303482055664,0.1004388332366943,0.101353645324707
20250719_035452_825,-29,50,50,26.1,20.43956188547889,-82.85422058105469,0.1021127700805664,0.1577248573303222
20250719_035453_547,-28,50,50,26.1,19.9628696912644,-83.35355491638184,0.1000576019287109,0.1015214920043945
20250719_035453_750,-28,50,50,26.1,19.1230383597358,-84.18990325927734,0.0972898006439209,0.1577754020690918
20250719_035454_205,-27,49,49,24.7,19.539492499295875,-83.74089050292969,0.1004595756530761,0.1578311920166015
20250719_035454_006,-27,50,50,26.1,19.19492486656651,-84.03179664611817,0.0974562168121337,0.1014094352722168
20250719_035454_668,-26,49,49,24.7,18.73765327315779,-84.4765796661377,0.0968949794769287,0.1577448844909668
20250719_035454_465,-26,49,49,24.7,19.73679348605424,-83.68498229980469,0.1009054183959961,0.1014530658721923
20250719_035454_923,-25,48,48,23.2,18.85276466116436,-84.37443656921387,0.0974111557006836,0.1014895439147949
20250719_035455_123,-25,48,48,23.2,19.282692178863,-84.004052734375,0.0964491367340087,0.1578061580657959
20250719_035455_832,-24,47,47,21.8,18.786564607021063,-84.4119644165039,0.0963811874389648,0.1014513969421386
20250719_035455_578,-24,47,47,21.8,18.58231348685217,-84.5958251953125,0.0955638885498046,0.1578757762908935
20250719_035456_285,-23,46,46,20.3,17.796644197905692,-85.30819511413574,0.1005446910858154,0.1014149188995361
20250719_035456_031,-23,47,47,21.8,17.86066320933331,-85.2263412475586,0.09495210647583,0.1576743125915527
20250719_035456_742,-22,45,45,18.9,17.394607109586786,-85.65236206054688,0.1001389026641845,0.1014125347137451
20250719_035456_487,-22,46,46,20.3,17.54337499913086,-85.65385437011719,0.0961143970489502,0.1578500270843505
20250719_035457_199,-21,45,45,18.9,18.4622553854321,-84.6608657836914,0.096621036529541,0.1013569831848144
20250719_035456_945,-21,45,45,18.9,18.667461878932457,-84.56628303527832,0.0955986976623535,0.1577463150024414
20250719_035457_398,-20,44,44,17.4,20.129838086468453,-83.1303482055664,0.0948872566223144,0.1578142642974853
