Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),Initial Max Power (dBm),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),TX Beam Index,TX Beam Angle,Adjustment Method,Beams Checked in Search,SNR (dB),Offset Error,Beam Offset History
20250713_203034_705,-90,NO_RADIO,32,0,7.253742370605465,-96.04537200927734,-96.04537200927734,0.11747956275939941,0.15281200408935547,32,,,,CenterFallback,1,,,[]
20250713_203034_978,-90,NO_RADIO,32,0,6.96705570147148,-95.76765441894531,-95.76765441894531,0.09994649887084961,0.21151947975158691,32,,,,CenterFallback,1,,,[]
20250713_203035_291,-90,NO_RADIO,32,0,6.942930939305313,-96.29843139648438,-96.29843139648438,0.0832667350769043,0.10726594924926758,32,,,,CenterFallback,1,,,[]
20250713_203035_483,-90,NO_RADIO,32,0,7.191770628035954,-95.9241714477539,-95.9241714477539,0.07947921752929688,0.16901469230651855,32,,,,CenterFallback,1,,,[]
20250713_203035_732,-90,NO_RADIO,32,0,6.914757106407393,-95.9241714477539,-95.9241714477539,0.0685265064239502,0.12290406227111816,32,,,,CenterFallback,1,,,[]
20250713_203035_925,-90,NO_RADIO,32,0,7.175451675920158,-96.04537200927734,-96.04537200927734,0.07184123992919922,0.1875758171081543,32,,,,CenterFallback,1,,,[]
20250713_203036_185,-90,NO_RADIO,32,0,7.210425452652416,-96.12810516357422,-96.12810516357422,0.07309556007385254,0.16325902938842773,32,,,,CenterFallback,1,,,[]
20250713_203036_423,-90,NO_RADIO,32,0,7.000290054637901,-96.12810516357422,-96.12810516357422,0.07584810256958008,0.16214823722839355,32,,,,CenterFallback,1,,,[]
20250713_203036_662,-90,NO_RADIO,32,0,7.153451580257041,-95.9241714477539,-95.9241714477539,0.0766303539276123,0.13965249061584473,32,,,,CenterFallback,1,,,[]
20250713_203036_879,-90,NO_RADIO,32,0,6.92800707969144,-96.25521850585938,-96.25521850585938,0.07875347137451172,0.16412115097045898,32,,,,CenterFallback,1,,,[]
20250713_203037_123,-90,NO_RADIO,32,0,7.129114285149143,-95.6165771484375,-95.6165771484375,0.07596421241760254,0.1293187141418457,32,,,,CenterFallback,1,,,[]
20250713_203037_330,-90,NO_RADIO,32,0,6.521603576127532,-96.29843139648438,-96.29843139648438,0.07415437698364258,0.17206072807312012,32,,,,CenterFallback,1,,,[]
20250713_203037_577,-90,NO_RADIO,32,0,6.976950981390388,-95.65385437011719,-95.65385437011719,0.07144951820373535,0.13570809364318848,32,,,,CenterFallback,1,,,[]
20250713_203037_785,-90,NO_RADIO,32,0,7.10902631167896,-95.76765441894531,-95.76765441894531,0.07384920120239258,0.16339731216430664,32,,,,CenterFallback,1,,,[]
20250713_203038_023,-90,NO_RADIO,32,0,7.112158133823982,-95.9241714477539,-95.9241714477539,0.07878828048706055,0.16693878173828125,32,,,,CenterFallback,1,,,[]
