Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,SNR (dB),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s)
20250719_013319_409,-32,NO_RADIO,51,27.6,20.812578292711947,-82.87935295104981,0.0969092845916748,0.1577932834625244
20250719_013320_322,-32,NO_RADIO,51,27.6,20.691189000653324,-82.94175910949707,0.0974349975585937,0.1577718257904052
20250719_013319_205,-32,NO_RADIO,51,27.6,20.46387599586562,-83.06272659301757,0.1014230251312255,0.101426362991333
20250719_013320_780,-32,NO_RADIO,51,27.6,20.404008459014207,-83.21471405029297,0.1019325256347656,0.1577553749084472
20250719_013319_664,-32,NO_RADIO,51,27.6,20.64890655339568,-82.85422058105469,0.0990757942199707,0.1014721393585205
20250719_013320_122,-32,NO_RADIO,51,27.6,20.79754068899844,-82.86386489868164,0.0970582962036132,0.1014091968536377
20250719_013319_866,-32,NO_RADIO,51,27.6,20.84554316223088,-82.92754135131835,0.0979866981506347,0.1577804088592529
20250719_013320_578,-32,NO_RADIO,51,27.6,20.56863172465424,-82.9917652130127,0.1000125408172607,0.1013936996459961
20250719_013321_954,-31,NO_RADIO,51,27.6,20.82596815268026,-82.92144584655762,0.097522497177124,0.1014487743377685
20250719_013322_607,-31,NO_RADIO,51,27.6,20.815617509926653,-82.69876480102539,0.0944533348083496,0.1578257083892822
20250719_013321_041,-31,NO_RADIO,51,27.6,20.38269444362328,-83.21012306213379,0.0945115089416503,0.1014997959136962
20250719_013321_697,-31,NO_RADIO,51,27.6,20.66092936655484,-82.92784118652344,0.0990917682647705,0.157728910446167
20250719_013322_154,-31,NO_RADIO,51,27.6,20.6717522869954,-82.92025375366211,0.0961132049560546,0.1577842235565185
20250719_013322_861,-31,NO_RADIO,51,27.6,20.79299686374248,-82.80731811523438,0.1013212203979492,0.1013967990875244
20250719_013321_495,-31,NO_RADIO,51,27.6,20.22238767142285,-83.30325851440429,0.0989646911621093,0.1014466285705566
20250719_013321_238,-31,NO_RADIO,51,27.6,20.29103510211437,-83.24492645263672,0.0989906787872314,0.157914400100708
20250719_013323_064,-30,NO_RADIO,51,27.6,19.894765519780407,-83.60798645019531,0.0988848209381103,0.1577515602111816
20250719_013324_454,-30,51,51,27.6,19.998377245982454,-83.57073974609375,0.0976285934448242,0.1578269004821777
20250719_013323_789,-30,51,51,27.6,20.658342350259403,-82.91248168945313,0.1043980121612548,0.1014082431793212
20250719_013323_322,-30,51,51,27.6,19.902425179101115,-83.55223846435547,0.1028945446014404,0.101445198059082
20250719_013323_995,-30,50,50,26.1,20.379505353475054,-83.10113525390625,0.0976617336273193,0.1578397750854492
20250719_013324_252,-30,50,50,26.1,20.53598986488288,-83.02484893798828,0.0998244285583496,0.1013998985290527
20250719_013323_527,-30,50,50,26.1,20.753231885610205,-82.88607025146484,0.1031184196472168,0.1577730178833007
20250719_013324_915,-30,51,51,27.6,20.040350403075465,-83.54532623291016,0.1029331684112548,0.1577825546264648
20250719_013326_296,-29,50,50,26.1,20.4848381189492,-83.01637229919433,0.0925304889678955,0.1577560901641845
20250719_013325_631,-29,50,50,26.1,19.890851675314195,-83.63847351074219,0.1006386280059814,0.1014113426208496
20250719_013326_750,-29,50,50,26.1,20.36514916912884,-83.1671516418457,0.1009414196014404,0.1579682826995849
20250719_013326_547,-29,50,50,26.1,20.466313503903308,-83.10800514221191,0.1007530689239502,0.1014566421508789
20250719_013325_176,-29,51,51,27.6,20.108440275170537,-83.44680976867676,0.0948219299316406,0.1014068126678466
