Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,SNR (dB),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s)
20250723_160550_509,-64,NO_RADIO,32,0,6.796303100585959,-96.12810516357422,0.21521329879760742,0.10280370712280273
20250723_160550_832,-63,NO_RADIO,32,0,6.767531510820675,-96.12810516357422,0.1764838695526123,0.15630769729614258
20250723_160551_167,-62,NO_RADIO,32,0,6.950830077908677,-96.04537200927734,0.16905999183654785,0.10206317901611328
20250723_160551_439,-60,NO_RADIO,32,0,7.083809399605315,-95.9241714477539,0.16501879692077637,0.1583561897277832
20250723_160551_764,-59,NO_RADIO,32,0,7.034071143284933,-95.76765441894531,0.16435670852661133,0.10203886032104492
20250723_160552_031,-58,NO_RADIO,32,0,6.941476492120003,-95.76765441894531,0.16564607620239258,0.15827703475952148
20250723_160552_357,-57,NO_RADIO,32,0,7.121355446930892,-95.43484497070312,0.1653432846069336,0.10190105438232422
20250723_160552_625,-56,NO_RADIO,32,0,7.1413675230039075,-95.43484497070312,0.16661429405212402,0.15830397605895996
20250723_160552_951,-54,NO_RADIO,32,0,7.147754408405234,-95.32933807373047,0.16421127319335938,0.10191535949707031
20250723_160553_219,-53,NO_RADIO,32,0,7.467734157535318,-95.32933807373047,0.16565370559692383,0.15834331512451172
20250723_160553_544,-52,NO_RADIO,32,0,7.459858008771761,-95.43484497070312,0.1681368350982666,0.10193276405334473
20250723_160553_815,-51,NO_RADIO,32,0,7.467984499952607,-95.32933807373047,0.16676068305969238,0.15830445289611816
20250723_160554_142,-49,63,63,45.0,7.422383817305331,-95.4705810546875,0.2402055263519287,0.10206198692321777
20250723_160554_485,-48,63,63,45.0,20.32404893517122,-82.82397384643555,0.23093008995056152,0.15851879119873047
20250723_160554_876,-46,63,63,45.0,20.23879491990583,-82.65330429077149,0.23234248161315918,0.10198044776916504
20250723_160555_212,-45,NO_RADIO,63,45.0,18.744589998286997,-84.43170166015625,0.15642619132995605,0.15852808952331543
20250723_160555_528,-44,NO_RADIO,63,45.0,18.643115919139305,-84.46503295898438,0.1960887908935547,0.10194993019104004
20250723_160555_827,-43,NO_RADIO,63,45.0,16.730619110562714,-86.2412784576416,0.16692566871643066,0.15833067893981934
20250723_160556_154,-41,63,63,45.0,16.750977225744776,-86.1406478881836,0.24127531051635742,0.10199499130249023
20250723_160556_498,-40,63,63,45.0,12.290269154542784,-90.23409004211426,0.23141789436340332,0.15822267532348633
20250723_160556_889,-39,NO_RADIO,63,45.0,12.105733456617372,-90.53502655029297,0.15588927268981934,0.10194897651672363
20250723_160557_149,-37,NO_RADIO,63,45.0,9.682016033013127,-92.77661895751953,0.16260743141174316,0.15826034545898438
20250723_160557_471,-36,63,63,45.0,9.223986621647299,-93.42042541503906,0.2409379482269287,0.10193252563476562
20250723_160557_815,-35,63,63,45.0,7.768863907593982,-94.6549072265625,0.22826313972473145,0.15824460983276367
20250723_160558_203,-33,63,63,45.0,7.390822795242613,-95.15899658203125,0.22960686683654785,0.10197329521179199
20250723_160558_535,-32,NO_RADIO,63,45.0,6.499045524215603,-96.04537200927734,0.15607261657714844,0.15835309028625488
20250723_160558_851,-31,63,63,45.0,6.70470609819327,-95.76765441894531,0.23821496963500977,0.1018667221069336
20250723_160559_193,-29,63,63,45.0,7.429546948515394,-95.15899658203125,0.23362159729003906,0.15832090377807617
20250723_160559_586,-28,61,61,42.1,7.444004517020872,-94.96305084228516,0.2317054271697998,0.10192227363586426
