Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),Initial Max Power (dBm),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error,Beam Offset History
20250723_202944_401,-45,63,63,45.0,17.56128921946612,-85.11579132080078,-85.11579132080078,0.1022095680236816,0.1019723415374755,63,63.0,YOLO,1,32,0.0,17.56128921946612,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250723_202945_337,-45,62,62,43.5,17.52362338069537,-85.142333984375,-85.142333984375,0.102048635482788,0.10209321975708,62,62.0,YOLO,1,32,0.0,17.52362338069537,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250723_202944_139,-45,63,63,45.0,17.41993482808897,-85.05128898620606,-85.05128898620606,0.1022977828979492,0.1584343910217285,63,63.0,YOLO,1,32,0.0,17.41993482808897,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250723_202945_803,-45,62,62,43.5,18.08076476529081,-84.59288787841797,-84.59288787841797,0.1022372245788574,0.1020472049713134,62,62.0,YOLO,1,32,0.0,18.08076476529081,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250723_202944_607,-45,63,63,45.0,17.803287269189738,-84.96146011352539,-84.96146011352539,0.1021473407745361,0.158421516418457,63,63.0,YOLO,1,32,0.0,17.803287269189738,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250723_202945_075,-45,NO_RADIO,63,45.0,17.524587052599244,-85.15900421142578,-85.15900421142578,0.1020221710205078,0.158388614654541,63,,CenterFallback,1,32,0.0,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250723_202946_948,-44,NO_RADIO,62,43.5,17.25842996284645,-85.46932868957519,-85.46932868957519,0.1009416580200195,0.1583383083343505,62,,CenterFallback,1,32,0.0,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250723_202947_675,-44,61,61,42.1,18.39185099442342,-84.43170166015625,-84.43170166015625,0.1041312217712402,0.1019761562347412,61,61.0,YOLO,1,32,0.0,18.39185099442342,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250723_202946_009,-44,NO_RADIO,62,43.5,18.543362849851007,-84.3216396331787,-84.3216396331787,0.1002089977264404,0.1584067344665527,62,,CenterFallback,1,32,0.0,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250723_202946_742,-44,NO_RADIO,62,43.5,17.17676840341386,-85.48856353759766,-85.48856353759766,0.1021676063537597,0.101999282836914,62,,CenterFallback,1,32,0.0,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250723_202947_209,-44,61,61,42.1,17.30185376388866,-85.62363700866699,-85.62363700866699,0.1020514965057373,0.1021268367767334,61,61.0,YOLO,1,32,0.0,17.30185376388866,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250723_202947_883,-44,61,61,42.1,18.38915739525572,-84.4280330657959,-84.4280330657959,0.1025798320770263,0.1584546566009521,61,61.0,YOLO,1,32,0.0,18.38915739525572,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250723_202948_146,-43,61,61,42.1,18.45815866568057,-84.20007209777832,-84.20007209777832,0.1040279865264892,0.1021068096160888,61,61.0,YOLO,1,32,0.0,18.45815866568057,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250723_202949_546,-43,60,60,40.6,19.414489197267,-83.41942024230957,-83.41942024230957,0.1036922931671142,0.1019747257232666,60,60.0,YOLO,1,32,0.0,19.414489197267,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250723_202948_821,-43,61,61,42.1,17.878057190044984,-84.73597717285156,-84.73597717285156,0.098118782043457,0.1584086418151855,61,61.0,YOLO,1,32,0.0,17.878057190044984,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250723_202948_353,-43,61,61,42.1,17.655209056587438,-84.93440246582031,-84.93440246582031,0.100780963897705,0.158491849899292,61,61.0,YOLO,1,32,0.0,17.655209056587438,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250723_202949_079,-43,61,61,42.1,17.77346775328438,-84.89602851867676,-84.89602851867676,0.1019520759582519,0.1020479202270507,61,61.0,YOLO,1,32,0.0,17.77346775328438,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
