Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error,Beam Offset History
20250720_205635_296,-45,NO_RADIO,32,0,6.587617577283098,0.12314939498901367,0.009248733520507812,32,,CenterFallback,1,32,0,,,[]
20250720_205635_433,-45,NO_RADIO,32,0,6.587617577283098,0.08279800415039062,0.0041849613189697266,32,,CenterFallback,1,32,0,,,[]
20250720_205635_524,-44,NO_RADIO,32,0,6.977760553676589,0.09412956237792969,0.004279136657714844,32,,CenterFallback,1,32,0,,,[]
20250720_205635_625,-44,NO_RADIO,32,0,6.977760553676589,0.09335827827453613,0.004058361053466797,32,,CenterFallback,1,32,0,,,[]
20250720_205635_726,-44,NO_RADIO,32,0,6.977760553676589,0.09191298484802246,0.004215717315673828,32,,CenterFallback,1,32,0,,,[]
20250720_205635_825,-44,NO_RADIO,32,0,6.977760553676589,0.08826327323913574,0.004063606262207031,32,,CenterFallback,1,32,0,,,[]
20250720_205635_921,-44,NO_RADIO,32,0,6.977760553676589,0.09669756889343262,0.0047800540924072266,32,,CenterFallback,1,32,0,,,[]
20250720_205636_026,-43,NO_RADIO,32,0,6.522047355585215,0.09131669998168945,0.004209041595458984,32,,CenterFallback,1,32,0,,,[]
20250720_205636_125,-43,NO_RADIO,32,0,6.522047355585215,0.09715509414672852,0.003896951675415039,32,,CenterFallback,1,32,0,,,[]
20250720_205636_229,-43,NO_RADIO,32,0,6.522047355585215,0.09685587882995605,0.004728794097900391,32,,CenterFallback,1,32,0,,,[]
20250720_205636_334,-43,NO_RADIO,32,0,6.522047355585215,0.10196757316589355,0.004086971282958984,32,,CenterFallback,1,32,0,,,[]
20250720_205636_443,-42,NO_RADIO,32,0,6.522047355585215,0.09223818778991699,0.004553556442260742,32,,CenterFallback,1,32,0,,,[]
20250720_205636_543,-42,NO_RADIO,32,0,6.917008681489023,0.10814166069030762,0.0041217803955078125,32,,CenterFallback,1,32,0,,,[]
20250720_205636_658,-42,NO_RADIO,32,0,6.917008681489023,0.09070873260498047,0.004089832305908203,32,,CenterFallback,1,32,0,,,[]
20250720_205636_756,-42,NO_RADIO,32,0,6.917008681489023,0.09238815307617188,0.004127979278564453,32,,CenterFallback,1,32,0,,,[]
20250720_205636_856,-42,NO_RADIO,32,0,6.917008681489023,0.09343409538269043,0.004191398620605469,32,,CenterFallback,1,32,0,,,[]
20250720_205636_957,-41,NO_RADIO,32,0,6.915939406622158,0.10032248497009277,0.0044400691986083984,32,,CenterFallback,1,32,0,,,[]
20250720_205637_064,-41,NO_RADIO,32,0,6.915939406622158,0.10141205787658691,0.004210472106933594,32,,CenterFallback,1,32,0,,,[]
20250720_205637_173,-41,NO_RADIO,32,0,6.915939406622158,0.0990293025970459,0.00439000129699707,32,,CenterFallback,1,32,0,,,[]
20250720_205637_280,-41,NO_RADIO,32,0,6.915939406622158,0.10146403312683105,0.004250288009643555,32,,CenterFallback,1,32,0,,,[]
20250720_205637_389,-41,NO_RADIO,32,0,6.915939406622158,0.09757494926452637,0.004155635833740234,32,,CenterFallback,1,32,0,,,[]
20250720_205637_494,-40,NO_RADIO,32,0,6.9147096789532725,0.10129833221435547,0.00441741943359375,32,,CenterFallback,1,32,0,,,[]
20250720_205637_603,-40,NO_RADIO,32,0,6.9147096789532725,0.09901142120361328,0.0042569637298583984,32,,CenterFallback,1,32,0,,,[]
20250720_205637_709,-40,NO_RADIO,32,0,6.9147096789532725,0.09902620315551758,0.004433393478393555,32,,CenterFallback,1,32,0,,,[]
20250720_205637_816,-40,NO_RADIO,32,0,6.9147096789532725,0.10099506378173828,0.0047991275787353516,32,,CenterFallback,1,32,0,,,[]
20250720_205637_926,-40,NO_RADIO,32,0,6.9147096789532725,0.10334515571594238,0.004109621047973633,32,,CenterFallback,1,32,0,,,[]
20250720_205638_036,-39,NO_RADIO,32,0,6.574758069923774,0.09464859962463379,0.004088163375854492,32,,CenterFallback,1,32,0,,,[]
20250720_205638_138,-39,NO_RADIO,32,0,6.574758069923774,0.09304141998291016,0.0038192272186279297,32,,CenterFallback,1,32,0,,,[]
20250720_205638_238,-39,NO_RADIO,32,0,6.574758069923774,0.09703326225280762,0.004105329513549805,32,,CenterFallback,1,32,0,,,[]
20250720_205638_342,-39,NO_RADIO,32,0,6.574758069923774,0.09818077087402344,0.00416254997253418,32,,CenterFallback,1,32,0,,,[]
20250720_205638_448,-38,NO_RADIO,32,0,7.175818584887423,0.10190176963806152,0.0043408870697021484,32,,CenterFallback,1,32,0,,,[]
20250720_205638_557,-38,NO_RADIO,32,0,7.175818584887423,0.10217547416687012,0.0044481754302978516,32,,CenterFallback,1,32,0,,,[]
20250720_205638_667,-38,NO_RADIO,32,0,7.175818584887423,0.10111713409423828,0.0041120052337646484,32,,CenterFallback,1,32,0,,,[]
20250720_205638_776,-38,NO_RADIO,32,0,7.175818584887423,0.0909578800201416,0.0041658878326416016,32,,CenterFallback,1,32,0,,,[]
20250720_205638_874,-38,NO_RADIO,32,0,7.175818584887423,0.11094403266906738,0.004120826721191406,32,,CenterFallback,1,32,0,,,[]
20250720_205638_992,-37,NO_RADIO,32,0,7.1756515498423,0.08988261222839355,0.0037996768951416016,32,,CenterFallback,1,32,0,,,[]
20250720_205639_089,-37,NO_RADIO,32,0,7.1756515498423,0.0955343246459961,0.004240989685058594,32,,CenterFallback,1,32,0,,,[]
20250720_205639_192,-37,NO_RADIO,32,0,7.1756515498423,0.09709310531616211,0.004291057586669922,32,,CenterFallback,1,32,0,,,[]
20250720_205639_297,-37,NO_RADIO,32,0,7.1756515498423,0.09755825996398926,0.003988742828369141,32,,CenterFallback,1,32,0,,,[]
20250720_205639_401,-37,NO_RADIO,32,0,7.1756515498423,0.09973287582397461,0.004369020462036133,32,,CenterFallback,1,32,0,,,[]
20250720_205639_509,-36,NO_RADIO,32,0,7.423387784931805,0.10298013687133789,0.003975868225097656,32,,CenterFallback,1,32,0,,,[]
20250720_205639_619,-36,NO_RADIO,32,0,7.423387784931805,0.10047769546508789,0.004332304000854492,32,,CenterFallback,1,32,0,,,[]
20250720_205639_727,-36,NO_RADIO,32,0,7.423387784931805,0.09191322326660156,0.003832578659057617,32,,CenterFallback,1,32,0,,,[]
20250720_205639_825,-36,NO_RADIO,32,0,7.423387784931805,0.09333395957946777,0.004301309585571289,32,,CenterFallback,1,32,0,,,[]
20250720_205639_927,-36,NO_RADIO,32,0,7.423387784931805,0.08985567092895508,0.004242897033691406,32,,CenterFallback,1,32,0,,,[]
20250720_205640_024,-35,NO_RADIO,32,0,7.748058345160416,0.11464548110961914,0.004044055938720703,32,,CenterFallback,1,32,0,,,[]
20250720_205640_146,-35,NO_RADIO,32,0,7.748058345160416,0.10465383529663086,0.004024028778076172,32,,CenterFallback,1,32,0,,,[]
20250720_205640_258,-35,NO_RADIO,32,0,7.748058345160416,0.09319448471069336,0.0041120052337646484,32,,CenterFallback,1,32,0,,,[]
20250720_205640_358,-35,NO_RADIO,32,0,7.748058345160416,0.09176921844482422,0.004117727279663086,32,,CenterFallback,1,32,0,,,[]
20250720_205640_457,-34,NO_RADIO,32,0,7.747835719638019,0.10126829147338867,0.00446009635925293,32,,CenterFallback,1,32,0,,,[]
20250720_205640_567,-34,NO_RADIO,32,0,7.747835719638019,0.0969552993774414,0.004316091537475586,32,,CenterFallback,1,32,0,,,[]
20250720_205640_671,-34,NO_RADIO,32,0,7.747835719638019,0.09755182266235352,0.0040895938873291016,32,,CenterFallback,1,32,0,,,[]
20250720_205640_776,-34,NO_RADIO,32,0,7.747835719638019,0.09141111373901367,0.004131317138671875,32,,CenterFallback,1,32,0,,,[]
20250720_205640_875,-34,NO_RADIO,32,0,7.747835719638019,0.0998830795288086,0.0041866302490234375,32,,CenterFallback,1,32,0,,,[]
20250720_205640_982,-33,NO_RADIO,32,0,7.791502718128385,0.09703254699707031,0.004130840301513672,32,,CenterFallback,1,32,0,,,[]
20250720_205641_087,-33,NO_RADIO,32,0,7.791502718128385,0.10681843757629395,0.004275798797607422,32,,CenterFallback,1,32,0,,,[]
20250720_205641_201,-33,NO_RADIO,32,0,7.791502718128385,0.11158323287963867,0.0046350955963134766,32,,CenterFallback,1,32,0,,,[]
20250720_205641_321,-33,NO_RADIO,32,0,7.791502718128385,0.09789490699768066,0.004075050354003906,32,,CenterFallback,1,32,0,,,[]
20250720_205641_426,-33,NO_RADIO,32,0,7.791502718128385,0.09190559387207031,0.0044498443603515625,32,,CenterFallback,1,32,0,,,[]
20250720_205641_526,-32,NO_RADIO,32,0,7.790931072012057,0.1024165153503418,0.004437446594238281,32,,CenterFallback,1,32,0,,,[]
20250720_205641_636,-32,NO_RADIO,32,0,7.790931072012057,0.09370160102844238,0.004413604736328125,32,,CenterFallback,1,32,0,,,[]
20250720_205641_737,-32,NO_RADIO,32,0,7.790931072012057,0.10455727577209473,0.004036664962768555,32,,CenterFallback,1,32,0,,,[]
20250720_205641_849,-32,NO_RADIO,32,0,7.790931072012057,0.09626030921936035,0.0018270015716552734,32,,CenterFallback,1,32,0,,,[]
20250720_205641_948,-31,NO_RADIO,32,0,7.87817690350245,0.09480953216552734,0.004676103591918945,32,,CenterFallback,1,32,0,,,[]
20250720_205642_051,-31,NO_RADIO,32,0,7.87817690350245,0.12096309661865234,0.004594087600708008,32,,CenterFallback,1,32,0,,,[]
20250720_205642_181,-31,NO_RADIO,32,0,7.87817690350245,0.0979759693145752,0.004365205764770508,32,,CenterFallback,1,32,0,,,[]
