Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),Initial Max Power (dBm),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error,Beam Offset History,Received Jetson inference Time,Set TX Beam Time (s),Set RX Beam Time (s),Stabilize Beam Time (s),Measure SNR Time (s)
20250724_015846_222,-40,63,63,45.0,17.87094989738725,-83.37245025634766,-83.37245025634766,0.1026778221130371,0.2618107795715332,63,63.0,OffsetFailed,2,61,42.1,19.30148757547049,-2.0,[],0.1023368835449218,0.0504863262176513,0.0504591464996337,0.0567765235900878,0.0006930828094482
20250724_015846_589,-39,NO_RADIO,63,45.0,16.477980698496523,-86.43923416137696,-86.43923416137696,0.1036207675933837,0.1585066318511963,63,,CenterFallback,1,32,0.0,,,[],0.1032741069793701,0.0504543781280517,0.0505084991455078,0.0567934513092041,0.0006971359252929
20250724_015846_852,-38,63,63,45.0,15.327810944439122,-82.86386489868164,-82.86386489868164,0.1015920639038086,0.2688336372375488,63,59.0,OffsetCorrected,2,59,39.2,20.282876553531608,-4.0,[],0.101184606552124,0.0505743026733398,0.0504963397979736,0.0003855228424072,0.0006392002105712
20250724_015847_224,-37,63,63,45.0,20.12256082160087,-82.93544425964356,-82.93544425964356,0.1018264293670654,0.1021099090576171,63,63.0,YOLO,1,59,39.2,20.12256082160087,0.0,[],0.1015272140502929,0.0504872798919677,0.0505399703979492,0.0003988742828369,0.0006783008575439
20250724_015847_430,-36,NO_RADIO,63,45.0,11.085278572550637,-91.68871841430663,-91.68871841430663,0.0980143547058105,0.1583998203277588,63,,CenterFallback,1,32,0.0,,,[],0.0976898670196533,0.0504658222198486,0.050466775894165,0.0567164421081543,0.0006966590881347
20250724_015847_688,-35,63,63,45.0,10.821996405943125,-80.5084342956543,-80.5084342956543,0.1001436710357666,0.2686209678649902,63,56.0,OffsetCorrected,2,56,34.8,22.582296449528485,-7.0,[],0.0997776985168457,0.0503840446472168,0.0504629611968994,0.0003998279571533,0.0006496906280517
20250724_015848_058,-34,63,63,45.0,22.46232830442254,-80.58315544128418,-80.58315544128418,0.1010663509368896,0.1020348072052002,63,63.0,YOLO,1,56,34.8,22.46232830442254,0.0,[],0.1007161140441894,0.0504899024963378,0.0504810810089111,0.0004022121429443,0.0006561279296875
20250724_015848_263,-32,62,62,43.5,7.588188718914239,-85.16853523254395,-85.16853523254395,0.0971677303314209,0.2610409259796142,62,62.0,OffsetFailed,2,56,34.8,17.93787958894751,-6.0,[],0.0968387126922607,0.0505037307739257,0.0504789352416992,0.0567488670349121,0.0006976127624511
20250724_015848_623,-31,62,62,43.5,6.852537852352214,-84.63946838378907,-84.63946838378907,0.1004247665405273,0.2609639167785644,62,62.0,OffsetFailed,2,54,31.9,18.0833841923089,-8.0,[],0.1000697612762451,0.0504696369171142,0.050490379333496,0.0567336082458496,0.0006711483001708
20250724_015848_986,-29,61,61,42.1,8.379034349143325,-88.47910118103027,-88.47910118103027,0.0997109413146972,0.2611017227172851,61,61.0,OffsetFailed,2,54,31.9,14.097975115268897,-7.0,[],0.0993573665618896,0.0504562854766845,0.050462007522583,0.0567266941070556,0.000664472579956
