Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,SNR (dB),YOLO Time (s),Beam Sweep Time (s)
20250623_173809_964,-32,NO_RADIO,32,0.0,,0.14913010597229,0.0010261535644531
20250623_173810_116,-32,NO_RADIO,32,0.0,,0.1645832061767578,0.0010004043579101
20250623_173810_283,-32,51,51,27.6,38.62878330137982,0.1871330738067627,0.001086950302124
20250623_173810_472,-32,51,51,27.6,38.62878330137982,0.1823275089263916,0.0010225772857666
20250623_173810_657,-32,51,51,27.6,38.62878330137982,0.181180715560913,0.0010426044464111
20250623_173810_840,-32,NO_RADIO,51,27.6,38.62878330137982,0.157292366027832,0.0008466243743896
20250623_173810_999,-32,51,51,27.6,38.62878330137982,0.3208048343658447,0.0013232231140136
20250623_173811_323,-32,51,51,27.6,38.62878330137982,0.1834971904754638,0.0012729167938232
20250623_173811_509,-32,NO_RADIO,51,27.6,38.62878330137982,0.1462986469268798,0.0011060237884521
20250623_173811_658,-32,NO_RADIO,51,27.6,38.62878330137982,0.1545779705047607,0.0009758472442626
20250623_173811_815,-32,NO_RADIO,51,27.6,38.62878330137982,0.1534249782562255,0.000842809677124
20250623_173811_970,-32,NO_RADIO,51,27.6,38.62878330137982,0.152484655380249,0.0008440017700195
20250623_173812_125,-32,NO_RADIO,51,27.6,38.62878330137982,0.1480078697204589,0.0009078979492187
20250623_173812_275,-32,NO_RADIO,51,27.6,38.62878330137982,0.1531059741973877,0.0008521080017089
20250623_173812_430,-32,NO_RADIO,51,27.6,38.62878330137982,0.1504688262939453,0.0009963512420654
20250623_173812_582,-32,NO_RADIO,51,27.6,38.62878330137982,0.1566019058227539,0.0009675025939941
20250623_173812_741,-32,NO_RADIO,51,27.6,38.62878330137982,0.148331880569458,0.0012614727020263
20250623_173812_892,-32,51,51,27.6,38.62878330137982,0.180765151977539,0.0008778572082519
20250623_173813_075,-32,51,51,27.6,38.62878330137982,0.173884630203247,0.0008988380432128
20250623_173813_250,-32,51,51,27.6,38.62878330137982,0.2080919742584228,0.0009136199951171
20250623_173813_460,-32,51,51,27.6,38.62878330137982,0.1782886981964111,0.0009639263153076
20250623_173813_641,-32,51,51,27.6,38.62878330137982,0.1861648559570312,0.0009365081787109
20250623_173813_829,-32,51,51,27.6,38.62878330137982,0.1830024719238281,0.0009028911590576
20250623_173814_014,-31,51,51,27.6,38.39558445427543,0.1856756210327148,0.0009100437164306
20250623_173814_202,-31,51,51,27.6,38.39558445427543,0.1838290691375732,0.0008695125579833
20250623_173814_388,-31,51,51,27.6,38.39558445427543,0.1839017868041992,0.0011487007141113
20250623_173814_574,-31,51,51,27.6,38.39558445427543,0.1860673427581787,0.0011219978332519
20250623_173814_763,-31,51,51,27.6,38.39558445427543,0.1765382289886474,0.0009021759033203
20250623_173814_941,-31,51,51,27.6,38.39558445427543,0.1819167137145996,0.0008735656738281
20250623_173815_125,-31,51,51,27.6,38.39558445427543,0.1806871891021728,0.0008366107940673
20250623_173815_308,-31,51,51,27.6,38.39558445427543,0.1823163032531738,0.0008485317230224
20250623_173815_492,-31,51,51,27.6,38.39558445427543,0.18402099609375,0.0009839534759521
