Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error
20250721_071757_440,-32,NO_RADIO,51,27.6,20.05073723451256,0.0996828079223632,0.004382848739624,51,,CenterFallback,1,32,0,,
20250721_071757_547,-32,NO_RADIO,51,27.6,20.05073723451256,0.0929601192474365,0.0039873123168945,51,,CenterFallback,1,32,0,,
20250721_071757_647,-32,NO_RADIO,51,27.6,20.05073723451256,0.0878293514251709,0.0040171146392822,51,,CenterFallback,1,32,0,,
20250721_071757_742,-32,NO_RADIO,51,27.6,20.05073723451256,0.0845959186553955,0.0034465789794921,51,,CenterFallback,1,32,0,,
20250721_071757_833,-32,NO_RADIO,51,27.6,20.05073723451256,0.0854184627532959,0.0045845508575439,51,,CenterFallback,1,32,0,,
20250721_071757_926,-32,NO_RADIO,51,27.6,20.05073723451256,0.0872647762298584,0.0042967796325683,51,,CenterFallback,1,32,0,,
20250721_071758_020,-32,NO_RADIO,51,27.6,20.05073723451256,0.0968227386474609,0.004410982131958,51,,CenterFallback,1,32,0,,
20250721_071758_124,-32,NO_RADIO,51,27.6,20.05073723451256,0.0944881439208984,0.0043792724609375,51,,CenterFallback,1,32,0,,
20250721_071758_226,-32,NO_RADIO,51,27.6,20.05073723451256,0.0875420570373535,0.00203537940979,51,,CenterFallback,1,32,0,,
20250721_071758_317,-32,NO_RADIO,51,27.6,20.05073723451256,0.1007146835327148,0.0020656585693359,51,,CenterFallback,1,32,0,,
20250721_071758_421,-32,NO_RADIO,51,27.6,20.05073723451256,0.0837490558624267,0.0022459030151367,51,,CenterFallback,1,32,0,,
20250721_071758_508,-32,NO_RADIO,51,27.6,20.05073723451256,0.0879702568054199,0.0020749568939208,51,,CenterFallback,1,32,0,,
20250721_071758_600,-32,NO_RADIO,51,27.6,20.05073723451256,0.0848147869110107,0.0021140575408935,51,,CenterFallback,1,32,0,,
20250721_071758_688,-32,NO_RADIO,51,27.6,20.05073723451256,0.0889143943786621,0.0026960372924804,51,,CenterFallback,1,32,0,,
20250721_071758_781,-32,NO_RADIO,51,27.6,20.05073723451256,0.0848538875579834,0.0021026134490966,51,,CenterFallback,1,32,0,,
20250721_071758_869,-32,NO_RADIO,51,27.6,20.05073723451256,0.0840611457824707,0.0036964416503906,51,,CenterFallback,1,32,0,,
20250721_071758_960,-32,NO_RADIO,51,27.6,20.05073723451256,0.0915265083312988,0.0040509700775146,51,,CenterFallback,1,32,0,,
20250721_071759_059,-32,NO_RADIO,51,27.6,20.05073723451256,0.1001453399658203,0.0044195652008056,51,,CenterFallback,1,32,0,,
20250721_071759_166,-32,NO_RADIO,51,27.6,20.05073723451256,0.0975477695465087,0.0044009685516357,51,,CenterFallback,1,32,0,,
20250721_071759_271,-32,NO_RADIO,51,27.6,20.05073723451256,0.0879406929016113,0.0043363571166992,51,,CenterFallback,1,32,0,,
20250721_071759_367,-32,NO_RADIO,51,27.6,20.05073723451256,0.0975475311279296,0.0043027400970458,51,,CenterFallback,1,32,0,,
20250721_071759_472,-31,NO_RADIO,51,27.6,20.53557951269317,0.0996809005737304,0.0045001506805419,51,,CenterFallback,1,32,0,,
20250721_071759_579,-31,NO_RADIO,51,27.6,20.53557951269317,0.0991816520690918,0.004164695739746,51,,CenterFallback,1,32,0,,
20250721_071759_686,-31,NO_RADIO,51,27.6,20.53557951269317,0.0883960723876953,0.0043625831604003,51,,CenterFallback,1,32,0,,
