Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),Initial Max Power (dBm),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error,Beam Offset History
20250721_012616_530,-32,NO_RADIO,32,0.0,8.083951999711871,-94.68475341796876,-94.68475341796876,0.0924732685089111,0.1581614017486572,32,,CenterFallback,1,32,0,,,[]
20250721_012616_782,-31,NO_RADIO,32,0.0,7.782192945604635,-94.68475341796876,-94.68475341796876,0.0899407863616943,0.1018719673156738,32,,CenterFallback,1,32,0,,,[]
20250721_012616_975,-30,NO_RADIO,32,0.0,7.698076289705057,-94.68475341796876,-94.68475341796876,0.0923142433166503,0.1580996513366699,32,,CenterFallback,1,32,0,,,[]
20250721_012617_227,-30,NO_RADIO,32,0.0,7.072553872395034,-95.32933807373048,-95.32933807373048,0.0916037559509277,0.101750373840332,32,,CenterFallback,1,32,0,,,[]
20250721_012617_422,-29,51,51,27.6,19.07338207699348,-83.83050193786622,-83.83050193786622,0.0968179702758789,0.158240795135498,51,51.0,YOLO,1,32,0,19.07338207699348,0.0,[0]
20250721_012617_678,-28,50,50,26.1,19.16238723513024,-83.67678756713867,-83.67678756713867,0.087648868560791,0.1017851829528808,50,50.0,YOLO,1,32,0,19.16238723513024,0.0,"[0, 0]"
20250721_012617_869,-27,50,50,26.1,18.96223351285998,-83.95794830322265,-83.95794830322265,0.0913863182067871,0.1581752300262451,50,50.0,YOLO,1,32,0,18.96223351285998,0.0,"[0, 0, 0]"
20250721_012618_120,-26,49,49,24.7,18.86593205742265,-83.99280319213867,-83.99280319213867,0.0924334526062011,0.1016681194305419,49,49.0,YOLO,1,32,0,18.86593205742265,0.0,"[0, 0, 0, 0]"
20250721_012618_316,-25,49,49,24.7,17.9294850770889,-84.90547256469726,-84.90547256469726,0.0977089405059814,0.1581361293792724,49,49.0,YOLO,1,32,0,17.9294850770889,0.0,"[0, 0, 0, 0, 0]"
20250721_012618_573,-24,48,48,23.2,17.89062604007802,-85.0887523651123,-85.0887523651123,0.0901055335998535,0.1017899513244628,48,48.0,YOLO,1,32,0,17.89062604007802,0.0,"[0, 0, 0, 0, 0, 0]"
20250721_012618_767,-23,48,48,23.2,17.87645408027808,-84.98225402832031,-84.98225402832031,0.0971596240997314,0.1581251621246338,48,48.0,YOLO,1,32,0,17.87645408027808,0.0,"[0, 0, 0, 0, 0, 0, 0]"
20250721_012619_023,-22,47,47,21.8,17.594665745770996,-85.19456405639649,-85.19456405639649,0.0935873985290527,0.1016573905944824,47,47.0,YOLO,1,32,0,17.594665745770996,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
20250721_012619_220,-21,46,46,20.3,18.07742386679955,-84.68475341796875,-84.68475341796875,0.1007168292999267,0.1581263542175293,46,46.0,YOLO,1,32,0,18.07742386679955,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_012619_480,-21,45,45,18.9,16.79146496086973,-85.90013885498047,-85.90013885498047,0.0876781940460205,0.10176682472229,45,45.0,YOLO,1,32,0,16.79146496086973,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_012619_671,-20,45,45,18.9,17.932202362477483,-84.90500144958496,-84.90500144958496,0.096470832824707,0.1581203937530517,45,45.0,YOLO,1,32,0,17.932202362477483,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_012619_927,-19,44,44,17.4,17.70467502961955,-85.13801193237305,-85.13801193237305,0.0926477909088134,0.1017055511474609,44,44.0,YOLO,1,32,0,17.70467502961955,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_012620_123,-18,43,43,16.0,18.762021245891415,-84.17829856872558,-84.17829856872558,0.0974853038787841,0.158092975616455,43,43.0,YOLO,1,32,0,18.762021245891415,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_012620_380,-17,42,42,14.5,18.629540839994636,-84.1604736328125,-84.1604736328125,0.0870757102966308,0.1017425060272216,42,42.0,YOLO,1,32,0,18.629540839994636,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_012620_570,-16,42,42,14.5,19.02529994013463,-83.77233123779297,-83.77233123779297,0.0991537570953369,0.1581661701202392,42,42.0,YOLO,1,32,0,19.02529994013463,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_012620_829,-15,41,41,13.1,18.9244076218278,-84.00418090820312,-84.00418090820312,0.0926532745361328,0.1017799377441406,41,41.0,YOLO,1,32,0,18.9244076218278,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_012621_025,-14,41,41,13.1,17.195847757705096,-85.41689910888672,-85.41689910888672,0.0980589389801025,0.1581504344940185,41,41.0,YOLO,1,32,0,17.195847757705096,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_012621_282,-13,40,40,11.6,16.606028855180554,-86.19120025634766,-86.19120025634766,0.0871477127075195,0.1017220020294189,40,40.0,YOLO,1,32,0,16.606028855180554,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_012621_473,-12,40,40,11.6,18.69456337766688,-84.12413902282715,-84.12413902282715,0.088388442993164,0.1581897735595703,40,40.0,YOLO,1,32,0,18.69456337766688,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_012621_721,-12,39,39,10.2,17.913746315196533,-84.82044525146485,-84.82044525146485,0.0955903530120849,0.1017735004425048,39,39.0,YOLO,1,32,0,17.913746315196533,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_012621_920,-11,38,38,8.7,20.047741910857027,-82.78627014160156,-82.78627014160156,0.1042401790618896,0.1580910682678222,38,38.0,YOLO,1,32,0,20.047741910857027,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_012622_184,-10,38,38,8.7,19.886772239458736,-82.87886085510254,-82.87886085510254,0.0925638675689697,0.1016960144042968,38,38.0,YOLO,1,32,0,19.886772239458736,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_012622_379,-9,37,37,7.3,18.78175200724374,-83.97000160217286,-83.97000160217286,0.0926856994628906,0.1581764221191406,37,37.0,YOLO,1,32,0,18.78175200724374,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_012622_632,-8,36,36,5.8,18.92793448489084,-83.8794921875,-83.8794921875,0.0903623104095459,0.1017606258392334,36,36.0,YOLO,1,32,0,18.92793448489084,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_012622_825,-7,36,36,5.8,18.69176823101661,-84.18936958312989,-84.18936958312989,0.0907096862792968,0.15806245803833,36,36.0,YOLO,1,32,0,18.69176823101661,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_012623_076,-6,35,35,4.4,18.520377456541,-84.27315101623535,-84.27315101623535,0.0897750854492187,0.1017110347747802,35,35.0,YOLO,1,32,0,18.520377456541,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_012623_268,-5,35,35,4.4,16.67161286187418,-85.92298698425293,-85.92298698425293,0.0946021080017089,0.1581606864929199,35,35.0,YOLO,1,32,0,16.67161286187418,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_012623_523,-4,34,34,2.9,16.326394002311474,-86.35726318359376,-86.35726318359376,0.0896298885345459,0.1018023490905761,34,34.0,YOLO,1,32,0,16.326394002311474,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_012623_716,-3,34,34,2.9,16.830299867873535,-85.86482238769531,-85.86482238769531,0.0921611785888671,0.1581227779388427,34,34.0,YOLO,1,32,0,16.830299867873535,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_012623_967,-3,33,33,1.5,15.586058893637812,-87.01448059082031,-87.01448059082031,0.0942566394805908,0.1016883850097656,33,33.0,YOLO,1,32,0,15.586058893637812,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_012624_165,-2,32,32,0.0,18.43473431686627,-84.40494155883789,-84.40494155883789,0.0936579704284668,0.1581141948699951,32,32.0,YOLO,1,32,0,18.43473431686627,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_012624_418,-1,31,31,-1.5,18.446821642755268,-84.3532943725586,-84.3532943725586,0.0870208740234375,0.1018166542053222,31,31.0,YOLO,1,32,0,18.446821642755268,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_012624_608,0,31,31,-1.5,18.45945674307705,-84.26498107910156,-84.26498107910156,0.0878140926361084,0.158219575881958,31,31.0,YOLO,1,32,0,18.45945674307705,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_012624_856,1,30,30,-2.9,18.43475701554391,-84.25724029541016,-84.25724029541016,0.0913681983947753,0.1018378734588623,30,30.0,YOLO,1,32,0,18.43475701554391,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_012625_050,2,30,30,-2.9,17.5934595440294,-85.07627868652344,-85.07627868652344,0.102884292602539,0.1581342220306396,30,30.0,YOLO,1,32,0,17.5934595440294,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_012625_313,3,29,29,-4.4,17.452931918240864,-85.29129028320312,-85.29129028320312,0.0920624732971191,0.1018664836883544,29,29.0,YOLO,1,32,0,17.452931918240864,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_012625_508,4,29,29,-4.4,17.240191591241285,-85.50300598144531,-85.50300598144531,0.0821907520294189,0.1585466861724853,29,29.0,YOLO,1,32,0,17.240191591241285,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_012625_751,4,28,28,-5.8,16.530508707499507,-86.25458221435547,-86.25458221435547,0.0930750370025634,0.1017639636993408,28,28.0,YOLO,1,32,0,16.530508707499507,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_012625_947,5,27,27,-7.3,18.811818509249605,-83.8803611755371,-83.8803611755371,0.0912606716156005,0.1581640243530273,27,27.0,YOLO,1,32,0,18.811818509249605,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_012626_198,6,27,27,-7.3,18.170501993458103,-84.46404190063477,-84.46404190063477,0.093193769454956,0.1017675399780273,27,27.0,YOLO,1,32,0,18.170501993458103,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_012626_394,7,26,26,-8.7,17.834911856063172,-84.89602851867676,-84.89602851867676,0.0942940711975097,0.1581614017486572,26,26.0,YOLO,1,32,0,17.834911856063172,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_012626_648,8,25,25,-10.2,17.826582031388966,-84.93076095581054,-84.93076095581054,0.0872795581817627,0.1017286777496337,25,25.0,YOLO,1,32,0,17.826582031388966,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_012626_839,9,25,25,-10.2,17.482335560460257,-85.11579132080078,-85.11579132080078,0.0984752178192138,0.1581108570098877,25,25.0,YOLO,1,32,0,17.482335560460257,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_012627_097,10,24,24,-11.6,17.241812146511165,-85.50300598144531,-85.50300598144531,0.0965149402618408,0.1018004417419433,24,24.0,YOLO,1,32,0,17.241812146511165,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_012627_297,11,24,24,-11.6,15.506339653017406,-87.17090606689453,-87.17090606689453,0.1008443832397461,0.1581377983093261,24,24.0,YOLO,1,32,0,15.506339653017406,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_012627_557,12,23,23,-13.1,15.099768633659949,-87.48345031738282,-87.48345031738282,0.0881996154785156,0.1019747257232666,23,23.0,YOLO,1,32,0,15.099768633659949,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_012627_749,13,22,22,-14.5,18.212565445293905,-84.4765796661377,-84.4765796661377,0.0996861457824707,0.1585645675659179,22,22.0,YOLO,1,32,0,18.212565445293905,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_012628_009,13,22,22,-14.5,17.50251615572246,-85.11579132080078,-85.11579132080078,0.0903053283691406,0.102109670639038,22,22.0,YOLO,1,32,0,17.50251615572246,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_012628_202,14,21,21,-16.0,18.60447009146155,-84.10508575439454,-84.10508575439454,0.0973110198974609,0.1585643291473388,21,21.0,YOLO,1,32,0,18.60447009146155,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_012628_460,15,20,20,-17.4,17.898445366087458,-84.76257514953613,-84.76257514953613,0.0893049240112304,0.1021492481231689,20,20.0,YOLO,1,32,0,17.898445366087458,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_012628_653,16,19,19,-18.9,19.094070723213875,-83.575146484375,-83.575146484375,0.0969598293304443,0.1588599681854248,19,19.0,YOLO,1,32,0,19.094070723213875,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_012628_910,17,19,19,-18.9,19.11623613757688,-83.63847351074219,-83.63847351074219,0.0961079597473144,0.1020853519439697,19,19.0,YOLO,1,32,0,19.11623613757688,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_012629_110,18,18,18,-20.3,18.56444987317849,-84.01956939697266,-84.01956939697266,0.0974881649017334,0.1584727764129638,18,18.0,YOLO,1,32,0,18.56444987317849,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_012629_368,19,17,17,-21.8,18.47885541012361,-84.1883056640625,-84.1883056640625,0.093555212020874,0.1018977165222168,17,17.0,YOLO,1,32,0,18.47885541012361,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250721_012629_565,20,17,17,-21.8,17.65145311846824,-85.00766563415527,-85.00766563415527,0.0879287719726562,0.1581060886383056,17,17.0,YOLO,1,32,0,17.65145311846824,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
