Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error
20250721_074302_445,-32,NO_RADIO,51,27.6,20.05073723451256,0.0905466079711914,0.004190444946289,51,,CenterFallback,1,32,0,,
20250721_074302_543,-32,NO_RADIO,51,27.6,20.05073723451256,0.0906603336334228,0.0044412612915039,51,,CenterFallback,1,32,0,,
20250721_074302_641,-32,NO_RADIO,51,27.6,20.05073723451256,0.0910525321960449,0.0040287971496582,51,,CenterFallback,1,32,0,,
20250721_074302_739,-32,NO_RADIO,51,27.6,20.05073723451256,0.0933380126953125,0.0044722557067871,51,,CenterFallback,1,32,0,,
20250721_074302_840,-32,NO_RADIO,51,27.6,20.05073723451256,0.0888473987579345,0.003943920135498,51,,CenterFallback,1,32,0,,
20250721_074302_936,-32,NO_RADIO,51,27.6,20.05073723451256,0.0850880146026611,0.0045161247253417,51,,CenterFallback,1,32,0,,
20250721_074303_029,-32,NO_RADIO,51,27.6,20.05073723451256,0.0973374843597412,0.0043463706970214,51,,CenterFallback,1,32,0,,
20250721_074303_134,-32,NO_RADIO,51,27.6,20.05073723451256,0.0852034091949462,0.0043997764587402,51,,CenterFallback,1,32,0,,
20250721_074303_226,-32,NO_RADIO,51,27.6,20.05073723451256,0.0857152938842773,0.0042922496795654,51,,CenterFallback,1,32,0,,
20250721_074303_320,-32,NO_RADIO,51,27.6,20.05073723451256,0.0874514579772949,0.0040383338928222,51,,CenterFallback,1,32,0,,
20250721_074303_414,-32,NO_RADIO,51,27.6,20.05073723451256,0.093158483505249,0.0041770935058593,51,,CenterFallback,1,32,0,,
20250721_074303_514,-32,NO_RADIO,51,27.6,20.05073723451256,0.0881288051605224,0.0044286251068115,51,,CenterFallback,1,32,0,,
20250721_074303_610,-32,NO_RADIO,51,27.6,20.05073723451256,0.0881123542785644,0.0039551258087158,51,,CenterFallback,1,32,0,,
20250721_074303_705,-32,NO_RADIO,51,27.6,20.05073723451256,0.0873520374298095,0.0044128894805908,51,,CenterFallback,1,32,0,,
20250721_074303_800,-32,NO_RADIO,51,27.6,20.05073723451256,0.0801446437835693,0.00433349609375,51,,CenterFallback,1,32,0,,
20250721_074303_887,-32,NO_RADIO,51,27.6,20.05073723451256,0.0892374515533447,0.0041978359222412,51,,CenterFallback,1,32,0,,
20250721_074303_984,-32,NO_RADIO,51,27.6,20.05073723451256,0.0887582302093505,0.0043871402740478,51,,CenterFallback,1,32,0,,
20250721_074304_080,-32,NO_RADIO,51,27.6,20.05073723451256,0.0871179103851318,0.0043785572052001,51,,CenterFallback,1,32,0,,
20250721_074304_175,-32,NO_RADIO,51,27.6,20.05073723451256,0.0948760509490966,0.0046062469482421,51,,CenterFallback,1,32,0,,
20250721_074304_278,-32,NO_RADIO,51,27.6,20.05073723451256,0.0997653007507324,0.0044140815734863,51,,CenterFallback,1,32,0,,
20250721_074304_385,-32,NO_RADIO,51,27.6,20.05073723451256,0.0939087867736816,0.0044608116149902,51,,CenterFallback,1,32,0,,
20250721_074304_486,-31,NO_RADIO,51,27.6,20.53557951269317,0.082043170928955,0.0040516853332519,51,,CenterFallback,1,32,0,,
20250721_074304_575,-31,NO_RADIO,51,27.6,20.53557951269317,0.0881292819976806,0.0044131278991699,51,,CenterFallback,1,32,0,,
20250721_074304_671,-31,NO_RADIO,51,27.6,20.53557951269317,0.1054432392120361,0.0043022632598876,51,,CenterFallback,1,32,0,,
20250721_074304_784,-31,51,51,27.6,20.53557951269317,0.0959453582763671,0.0042567253112792,51,51.0,YOLO,1,32,0,20.53557951269317,0.0
20250721_074304_887,-31,51,51,27.6,20.53557951269317,0.0973632335662841,0.0040857791900634,51,51.0,YOLO,1,32,0,20.53557951269317,0.0
20250721_074304_992,-31,51,51,27.6,20.53557951269317,0.0936040878295898,0.0048503875732421,51,51.0,YOLO,1,32,0,20.53557951269317,0.0
20250721_074305_094,-31,51,51,27.6,20.53557951269317,0.0896923542022705,0.0040216445922851,51,51.0,YOLO,1,32,0,20.53557951269317,0.0
20250721_074305_190,-31,51,51,27.6,20.53557951269317,0.0880801677703857,0.0042910575866699,51,51.0,YOLO,1,32,0,20.53557951269317,0.0
20250721_074305_286,-31,NO_RADIO,51,27.6,20.53557951269317,0.0828464031219482,0.0041749477386474,51,,CenterFallback,1,32,0,,
20250721_074305_376,-31,51,51,27.6,20.53557951269317,0.0971224308013916,0.0042734146118164,51,51.0,YOLO,1,32,0,20.53557951269317,0.0
20250721_074305_481,-31,51,51,27.6,20.53557951269317,0.097930908203125,0.0039374828338623,51,51.0,YOLO,1,32,0,20.53557951269317,0.0
20250721_074305_585,-31,NO_RADIO,51,27.6,20.53557951269317,0.093297004699707,0.0043299198150634,51,,CenterFallback,1,32,0,,
20250721_074305_686,-31,NO_RADIO,51,27.6,20.53557951269317,0.0911178588867187,0.0042753219604492,51,,CenterFallback,1,32,0,,
20250721_074305_784,-31,51,51,27.6,20.53557951269317,0.0964024066925048,0.004310131072998,51,51.0,YOLO,1,32,0,20.53557951269317,0.0
20250721_074305_888,-31,NO_RADIO,51,27.6,20.53557951269317,0.0897328853607177,0.0044152736663818,51,,CenterFallback,1,32,0,,
20250721_074305_985,-31,51,51,27.6,20.53557951269317,0.0917999744415283,0.004244327545166,51,51.0,YOLO,1,32,0,20.53557951269317,0.0
20250721_074306_085,-31,51,51,27.6,20.53557951269317,0.0975637435913086,0.0042884349822998,51,51.0,YOLO,1,32,0,20.53557951269317,0.0
20250721_074306_189,-31,NO_RADIO,51,27.6,20.53557951269317,0.0842287540435791,0.0042014122009277,51,,CenterFallback,1,32,0,,
20250721_074306_281,-31,NO_RADIO,51,27.6,20.53557951269317,0.0877103805541992,0.0043931007385253,51,,CenterFallback,1,32,0,,
20250721_074306_376,-31,NO_RADIO,51,27.6,20.53557951269317,0.0875122547149658,0.0044493675231933,51,,CenterFallback,1,32,0,,
20250721_074306_471,-30,51,51,27.6,19.539869176009503,0.087207555770874,0.0043482780456542,51,51.0,YOLO,1,32,0,19.539869176009503,0.0
20250721_074306_566,-30,NO_RADIO,51,27.6,19.539869176009503,0.0839238166809082,0.0043888092041015,51,,CenterFallback,1,32,0,,
20250721_074306_658,-30,51,51,27.6,19.539869176009503,0.093329906463623,0.0043432712554931,51,51.0,YOLO,1,32,0,19.539869176009503,0.0
20250721_074306_759,-30,51,51,27.6,19.539869176009503,0.1032865047454834,0.0043129920959472,51,51.0,YOLO,1,32,0,19.539869176009503,0.0
20250721_074306_870,-30,50,50,26.1,20.16422311447306,0.0948069095611572,0.0041873455047607,50,50.0,YOLO,1,32,0,20.16422311447306,0.0
20250721_074306_972,-30,51,51,27.6,19.539869176009503,0.0982508659362793,0.0043232440948486,51,51.0,YOLO,1,32,0,19.539869176009503,0.0
20250721_074307_078,-30,51,51,27.6,19.539869176009503,0.0887486934661865,0.0042622089385986,51,51.0,YOLO,1,32,0,19.539869176009503,0.0
20250721_074307_174,-30,51,51,27.6,19.539869176009503,0.0942468643188476,0.0042669773101806,51,51.0,YOLO,1,32,0,19.539869176009503,0.0
20250721_074307_275,-30,51,51,27.6,19.539869176009503,0.0977165699005127,0.0043191909790039,51,51.0,YOLO,1,32,0,19.539869176009503,0.0
20250721_074307_381,-30,50,50,26.1,20.16422311447306,0.0904569625854492,0.0042781829833984,50,50.0,YOLO,1,32,0,20.16422311447306,0.0
20250721_074307_479,-30,51,51,27.6,19.539869176009503,0.0857653617858886,0.0042755603790283,51,51.0,YOLO,1,32,0,19.539869176009503,0.0
20250721_074307_572,-30,51,51,27.6,19.539869176009503,0.0881950855255127,0.0043256282806396,51,51.0,YOLO,1,32,0,19.539869176009503,0.0
20250721_074307_667,-30,50,50,26.1,20.16422311447306,0.0897247791290283,0.0042834281921386,50,50.0,YOLO,1,32,0,20.16422311447306,0.0
20250721_074307_765,-30,50,50,26.1,20.16422311447306,0.0984187126159668,0.0042011737823486,50,50.0,YOLO,1,32,0,20.16422311447306,0.0
20250721_074307_870,-30,51,51,27.6,19.539869176009503,0.0889620780944824,0.0042548179626464,51,51.0,YOLO,1,32,0,19.539869176009503,0.0
20250721_074307_967,-30,50,50,26.1,20.16422311447306,0.1013233661651611,0.0044240951538085,50,50.0,YOLO,1,32,0,20.16422311447306,0.0
20250721_074308_076,-30,50,50,26.1,20.16422311447306,0.0924110412597656,0.0042312145233154,50,50.0,YOLO,1,32,0,20.16422311447306,0.0
20250721_074308_175,-30,50,50,26.1,20.16422311447306,0.0896015167236328,0.0043065547943115,50,50.0,YOLO,1,32,0,20.16422311447306,0.0
20250721_074308_272,-30,50,50,26.1,20.16422311447306,0.0919628143310546,0.0042054653167724,50,50.0,YOLO,1,32,0,20.16422311447306,0.0
20250721_074308_370,-30,51,51,27.6,19.539869176009503,0.0968775749206543,0.0045034885406494,51,51.0,YOLO,1,32,0,19.539869176009503,0.0
20250721_074308_475,-29,50,50,26.1,19.98581286382988,0.0872101783752441,0.0044910907745361,50,50.0,YOLO,1,32,0,19.98581286382988,0.0
20250721_074308_570,-29,50,50,26.1,19.98581286382988,0.0828509330749511,0.0043127536773681,50,50.0,YOLO,1,32,0,19.98581286382988,0.0
20250721_074308_660,-29,50,50,26.1,19.98581286382988,0.0888683795928955,0.004173994064331,50,50.0,YOLO,1,32,0,19.98581286382988,0.0
20250721_074308_756,-29,50,50,26.1,19.98581286382988,0.0937240123748779,0.0042927265167236,50,50.0,YOLO,1,32,0,19.98581286382988,0.0
20250721_074308_858,-29,50,50,26.1,19.98581286382988,0.0845053195953369,0.0040609836578369,50,50.0,YOLO,1,32,0,19.98581286382988,0.0
20250721_074308_949,-29,50,50,26.1,19.98581286382988,0.0877413749694824,0.0041425228118896,50,50.0,YOLO,1,32,0,19.98581286382988,0.0
20250721_074309_044,-29,50,50,26.1,19.98581286382988,0.1011736392974853,0.0042269229888916,50,50.0,YOLO,1,32,0,19.98581286382988,0.0
20250721_074309_153,-29,50,50,26.1,19.98581286382988,0.0904333591461181,0.0043196678161621,50,50.0,YOLO,1,32,0,19.98581286382988,0.0
20250721_074309_251,-29,50,50,26.1,19.98581286382988,0.0894265174865722,0.0041501522064208,50,50.0,YOLO,1,32,0,19.98581286382988,0.0
20250721_074309_347,-29,50,50,26.1,19.98581286382988,0.0915687084197998,0.0040335655212402,50,50.0,YOLO,1,32,0,19.98581286382988,0.0
20250721_074309_446,-29,50,50,26.1,19.98581286382988,0.0961794853210449,0.0039935111999511,50,50.0,YOLO,1,32,0,19.98581286382988,0.0
20250721_074309_549,-29,50,50,26.1,19.98581286382988,0.0975980758666992,0.0042967796325683,50,50.0,YOLO,1,32,0,19.98581286382988,0.0
20250721_074309_654,-29,50,50,26.1,19.98581286382988,0.0857746601104736,0.0040762424468994,50,50.0,YOLO,1,32,0,19.98581286382988,0.0
20250721_074309_747,-29,50,50,26.1,19.98581286382988,0.0910158157348632,0.004281997680664,50,50.0,YOLO,1,32,0,19.98581286382988,0.0
20250721_074309_846,-29,50,50,26.1,19.98581286382988,0.1002869606018066,0.0043122768402099,50,50.0,YOLO,1,32,0,19.98581286382988,0.0
20250721_074309_953,-29,NO_RADIO,50,26.1,19.98581286382988,0.0826265811920166,0.0044255256652832,50,,CenterFallback,1,32,0,,
20250721_074310_043,-29,50,50,26.1,19.98581286382988,0.0885677337646484,0.0041308403015136,50,50.0,YOLO,1,32,0,19.98581286382988,0.0
20250721_074310_139,-29,50,50,26.1,19.98581286382988,0.0856573581695556,0.0038912296295166,50,50.0,YOLO,1,32,0,19.98581286382988,0.0
20250721_074310_231,-29,50,50,26.1,19.98581286382988,0.0960111618041992,0.0038967132568359,50,50.0,YOLO,1,32,0,19.98581286382988,0.0
20250721_074310_334,-29,NO_RADIO,50,26.1,19.98581286382988,0.0802710056304931,0.004016637802124,50,,CenterFallback,1,32,0,,
20250721_074310_422,-29,50,50,26.1,19.98581286382988,0.0823113918304443,0.0040483474731445,50,50.0,YOLO,1,32,0,19.98581286382988,0.0
20250721_074310_511,-28,50,50,26.1,19.579450919391192,0.0902116298675537,0.0039503574371337,50,50.0,YOLO,1,32,0,19.579450919391192,0.0
20250721_074310_608,-28,50,50,26.1,19.579450919391192,0.0990545749664306,0.0041704177856445,50,50.0,YOLO,1,32,0,19.579450919391192,0.0
20250721_074310_715,-28,50,50,26.1,19.579450919391192,0.0877156257629394,0.0039021968841552,50,50.0,YOLO,1,32,0,19.579450919391192,0.0
20250721_074310_809,-28,49,49,24.7,20.29729016007778,0.0853443145751953,0.0041441917419433,49,49.0,YOLO,1,32,0,20.29729016007778,0.0
20250721_074310_902,-28,49,49,24.7,20.29729016007778,0.0901203155517578,0.0042877197265625,49,49.0,YOLO,1,32,0,20.29729016007778,0.0
20250721_074310_999,-28,49,49,24.7,20.29729016007778,0.0966989994049072,0.0043039321899414,49,49.0,YOLO,1,32,0,20.29729016007778,0.0
20250721_074311_103,-28,49,49,24.7,20.29729016007778,0.0909743309020996,0.0042545795440673,49,49.0,YOLO,1,32,0,20.29729016007778,0.0
20250721_074311_200,-28,49,49,24.7,20.29729016007778,0.0852386951446533,0.0042879581451416,49,49.0,YOLO,1,32,0,20.29729016007778,0.0
20250721_074311_293,-28,49,49,24.7,20.29729016007778,0.0974781513214111,0.0039384365081787,49,49.0,YOLO,1,32,0,20.29729016007778,0.0
20250721_074311_397,-28,49,49,24.7,20.29729016007778,0.0880107879638671,0.0041320323944091,49,49.0,YOLO,1,32,0,20.29729016007778,0.0
20250721_074311_491,-28,49,49,24.7,20.29729016007778,0.0947616100311279,0.0039248466491699,49,49.0,YOLO,1,32,0,20.29729016007778,0.0
20250721_074311_593,-28,49,49,24.7,20.29729016007778,0.1024219989776611,0.0042190551757812,49,49.0,YOLO,1,32,0,20.29729016007778,0.0
20250721_074311_702,-28,49,49,24.7,20.29729016007778,0.0882048606872558,0.0043222904205322,49,49.0,YOLO,1,32,0,20.29729016007778,0.0
20250721_074311_798,-28,49,49,24.7,20.29729016007778,0.1016128063201904,0.0042426586151123,49,49.0,YOLO,1,32,0,20.29729016007778,0.0
20250721_074311_907,-28,49,49,24.7,20.29729016007778,0.0952286720275878,0.002063512802124,49,49.0,YOLO,1,32,0,20.29729016007778,0.0
20250721_074312_006,-28,49,49,24.7,20.29729016007778,0.087831974029541,0.0042521953582763,49,49.0,YOLO,1,32,0,20.29729016007778,0.0
20250721_074312_101,-28,49,49,24.7,20.29729016007778,0.0845215320587158,0.0042622089385986,49,49.0,YOLO,1,32,0,20.29729016007778,0.0
20250721_074312_193,-28,49,49,24.7,20.29729016007778,0.0999774932861328,0.0042266845703125,49,49.0,YOLO,1,32,0,20.29729016007778,0.0
20250721_074312_300,-28,50,50,26.1,19.579450919391192,0.0856328010559082,0.00457763671875,50,50.0,YOLO,1,32,0,19.579450919391192,0.0
20250721_074312_393,-28,50,50,26.1,19.579450919391192,0.0854754447937011,0.0041811466217041,50,50.0,YOLO,1,32,0,19.579450919391192,0.0
