Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),Initial Max Power (dBm),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error
20250721_041104_293,-45,NO_RADIO,32,0,7.187391052246113,-96.04537200927734,-96.04537200927734,0.26410675048828125,0.10218620300292969,32,,CenterFallback,1,32,0,,
20250721_041104_664,-45,NO_RADIO,32,0,6.958617649356015,-95.91634559631349,-95.91634559631349,0.09187078475952148,0.15610313415527344,32,,CenterFallback,1,32,0,,
20250721_041104_913,-45,NO_RADIO,32,0,7.089996825800526,-95.6165771484375,-95.6165771484375,0.08538579940795898,0.10168099403381348,32,,CenterFallback,1,32,0,,
20250721_041105_101,-44,NO_RADIO,32,0,7.572175865899283,-95.46879425048829,-95.46879425048829,0.09046030044555664,0.15822434425354004,32,,CenterFallback,1,32,0,,
20250721_041105_352,-44,NO_RADIO,32,0,7.181864381154924,-95.4705810546875,-95.4705810546875,0.08294320106506348,0.10177254676818848,32,,CenterFallback,1,32,0,,
20250721_041105_538,-44,NO_RADIO,32,0,7.172439016613822,-95.65199050903321,-95.65199050903321,0.0986628532409668,0.1581125259399414,32,,CenterFallback,1,32,0,,
20250721_041105_796,-44,NO_RADIO,32,0,6.970196442058295,-95.65385437011719,-95.65385437011719,0.0868980884552002,0.1017313003540039,32,,CenterFallback,1,32,0,,
20250721_041105_986,-43,NO_RADIO,32,0,7.200434192342911,-95.65385437011719,-95.65385437011719,0.08910346031188965,0.15813708305358887,32,,CenterFallback,1,32,0,,
20250721_041106_235,-43,NO_RADIO,32,0,6.949076613429838,-95.76765441894531,-95.76765441894531,0.08587431907653809,0.10177206993103027,32,,CenterFallback,1,32,0,,
20250721_041106_424,-43,NO_RADIO,32,0,7.135750744799353,-95.65385437011719,-95.65385437011719,0.09357333183288574,0.15808463096618652,32,,CenterFallback,1,32,0,,
20250721_041106_677,-43,NO_RADIO,32,0,6.791528772570402,-96.12810516357422,-96.12810516357422,0.08885073661804199,0.10272955894470215,32,,CenterFallback,1,32,0,,
20250721_041106_871,-43,NO_RADIO,32,0,6.957297957289072,-95.76765441894531,-95.76765441894531,0.09388470649719238,0.15849518775939941,32,,CenterFallback,1,32,0,,
20250721_041107_125,-42,NO_RADIO,32,0,7.177779993662199,-95.4295696258545,-95.4295696258545,0.0913691520690918,0.10211873054504395,32,,CenterFallback,1,32,0,,
20250721_041107_320,-42,NO_RADIO,32,0,7.140858569055567,-95.6165771484375,-95.6165771484375,0.08980417251586914,0.15845394134521484,32,,CenterFallback,1,32,0,,
20250721_041107_569,-42,NO_RADIO,32,0,6.942121725369006,-95.6165771484375,-95.6165771484375,0.09055304527282715,0.10195064544677734,32,,CenterFallback,1,32,0,,
20250721_041107_763,-42,NO_RADIO,32,0,7.198536900946536,-95.6165771484375,-95.6165771484375,0.10056734085083008,0.15867066383361816,32,,CenterFallback,1,32,0,,
20250721_041108_024,-42,NO_RADIO,32,0,7.17617450669951,-95.65385437011719,-95.65385437011719,0.08673930168151855,0.10204410552978516,32,,CenterFallback,1,32,0,,
20250721_041108_215,-41,NO_RADIO,32,0,7.185799829056975,-95.6165771484375,-95.6165771484375,0.09149384498596191,0.15844988822937012,32,,CenterFallback,1,32,0,,
20250721_041108_466,-41,NO_RADIO,32,0,7.20842868794071,-95.4705810546875,-95.4705810546875,0.09079480171203613,0.1017296314239502,32,,CenterFallback,1,32,0,,
20250721_041108_660,-41,NO_RADIO,32,0,7.1548697518764754,-95.43484497070312,-95.43484497070312,0.09457516670227051,0.1580648422241211,32,,CenterFallback,1,32,0,,
20250721_041108_914,-41,NO_RADIO,32,0,6.972620498503559,-95.76765441894531,-95.76765441894531,0.08748102188110352,0.10197067260742188,32,,CenterFallback,1,32,0,,
