Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error,Beam Offset History
20250721_000013_040,-32,51,51,27.6,20.05073723451256,0.0954406261444091,0.0041949748992919,51,51.0,YOLO,1,32,0.0,20.05073723451256,0.0,[]
20250721_000013_143,-32,13,13,-27.6,6.963587448807587,0.0866074562072753,0.010791540145874,13,14.0,OffsetCorrected,2,14,-26.1,7.033130331880557,1.0,[]
20250721_000013_443,-31,NO_RADIO,13,-27.6,6.909129653178752,0.0928099155426025,0.0044801235198974,13,,CenterFallback,1,32,0.0,,,[]
20250721_000013_346,-31,NO_RADIO,13,-27.6,6.909129653178752,0.0894093513488769,0.0043628215789794,13,,CenterFallback,1,32,0.0,,,[]
20250721_000013_642,-30,NO_RADIO,13,-27.6,6.511163306155268,0.0956156253814697,0.0045335292816162,13,,CenterFallback,1,32,0.0,,,[]
20250721_000013_543,-30,NO_RADIO,13,-27.6,6.511163306155268,0.0911545753479003,0.0044231414794921,13,,CenterFallback,1,32,0.0,,,[]
20250721_000013_844,-29,51,51,27.6,18.956136952667435,0.0975115299224853,0.0042948722839355,51,51.0,YOLO,1,32,0.0,18.956136952667435,0.0,[]
20250721_000013_949,-29,51,51,27.6,18.956136952667435,0.0869710445404052,0.0041756629943847,51,51.0,YOLO,1,32,0.0,18.956136952667435,0.0,[]
20250721_000014_139,-28,50,50,26.1,19.579450919391192,0.0911562442779541,0.0040881633758544,50,50.0,YOLO,1,32,0.0,19.579450919391192,0.0,[]
20250721_000014_238,-28,50,50,26.1,19.579450919391192,0.101015567779541,0.0044906139373779,50,50.0,YOLO,1,32,0.0,19.579450919391192,0.0,[]
20250721_000014_456,-27,49,49,24.7,19.926110779462466,0.0993134975433349,0.0020711421966552,49,49.0,YOLO,1,32,0.0,19.926110779462466,0.0,[]
20250721_000014_347,-27,50,50,26.1,18.84561229096579,0.1021933555603027,0.0042700767517089,50,50.0,YOLO,1,32,0.0,18.84561229096579,0.0,[]
20250721_000014_559,-26,49,49,24.7,18.75428503364457,0.0973474979400634,0.0040926933288574,49,49.0,YOLO,1,32,0.0,18.75428503364457,0.0,[]
20250721_000014_664,-26,49,49,24.7,18.75428503364457,0.1030302047729492,0.0045077800750732,49,49.0,YOLO,1,32,0.0,18.75428503364457,0.0,[]
20250721_000014_873,-25,48,48,23.2,19.579417836185343,0.0995378494262695,0.0044655799865722,48,48.0,YOLO,1,32,0.0,19.579417836185343,0.0,[]
20250721_000014_775,-25,48,48,23.2,19.579417836185343,0.0906739234924316,0.0044782161712646,48,48.0,YOLO,1,32,0.0,19.579417836185343,0.0,[]
20250721_000015_191,-24,48,48,23.2,19.10065982777984,0.098729133605957,0.0037999153137207,48,48.0,YOLO,1,32,0.0,19.10065982777984,0.0,[]
