Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error
20250721_081333_380,-32,NO_RADIO,51,27.6,20.05073723451256,0.0856614112854003,0.0044150352478027,51,,CenterFallback,1,32,0,,
20250721_081332_706,-32,NO_RADIO,51,27.6,20.05073723451256,0.0854418277740478,0.0040819644927978,51,,CenterFallback,1,32,0,,
20250721_081333_086,-32,NO_RADIO,51,27.6,20.05073723451256,0.0959575176239013,0.004448652267456,51,,CenterFallback,1,32,0,,
20250721_081332_605,-32,NO_RADIO,51,27.6,20.05073723451256,0.0931339263916015,0.0044527053833007,51,,CenterFallback,1,32,0,,
20250721_081333_290,-32,NO_RADIO,51,27.6,20.05073723451256,0.0829737186431884,0.0042412281036376,51,,CenterFallback,1,32,0,,
20250721_081332_799,-32,NO_RADIO,51,27.6,20.05073723451256,0.088879108428955,0.0044386386871337,51,,CenterFallback,1,32,0,,
20250721_081333_474,-32,NO_RADIO,51,27.6,20.05073723451256,0.0781068801879882,0.0043089389801025,51,,CenterFallback,1,32,0,,
20250721_081332_988,-32,NO_RADIO,51,27.6,20.05073723451256,0.0901486873626709,0.0044722557067871,51,,CenterFallback,1,32,0,,
20250721_081332_895,-32,NO_RADIO,51,27.6,20.05073723451256,0.0859222412109375,0.0041508674621582,51,,CenterFallback,1,32,0,,
20250721_081333_559,-31,NO_RADIO,51,27.6,20.05073723451256,0.0905468463897705,0.004596471786499,51,,CenterFallback,1,32,0,,
20250721_081334_031,-31,NO_RADIO,51,27.6,20.53557951269317,0.1016101837158203,0.0044984817504882,51,,CenterFallback,1,32,0,,
20250721_081334_427,-31,51,51,27.6,20.53557951269317,0.0896012783050537,0.0040056705474853,51,51.0,YOLO,1,32,0,20.53557951269317,0.0
20250721_081333_657,-31,NO_RADIO,51,27.6,20.53557951269317,0.0871562957763671,0.0043261051177978,51,,CenterFallback,1,32,0,,
20250721_081334_331,-31,51,51,27.6,20.53557951269317,0.0892417430877685,0.003986120223999,51,51.0,YOLO,1,32,0,20.53557951269317,0.0
20250721_081334_524,-31,51,51,27.6,20.53557951269317,0.0912587642669677,0.0041451454162597,51,51.0,YOLO,1,32,0,20.53557951269317,0.0
20250721_081333_850,-31,NO_RADIO,51,27.6,20.53557951269317,0.0859818458557128,0.004312515258789,51,,CenterFallback,1,32,0,,
20250721_081333_943,-31,NO_RADIO,51,27.6,20.53557951269317,0.0816550254821777,0.0040581226348876,51,,CenterFallback,1,32,0,,
20250721_081334_235,-31,51,51,27.6,20.53557951269317,0.089381456375122,0.0039083957672119,51,51.0,YOLO,1,32,0,20.53557951269317,0.0
20250721_081335_126,-30,51,51,27.6,19.539869176009503,0.0913312435150146,0.0043537616729736,51,51.0,YOLO,1,32,0,19.539869176009503,0.0
20250721_081334_818,-30,51,51,27.6,19.539869176009503,0.1006596088409423,0.0043251514434814,51,51.0,YOLO,1,32,0,19.539869176009503,0.0
20250721_081335_321,-30,50,50,26.1,20.16422311447306,0.0939202308654785,0.0040626525878906,50,50.0,YOLO,1,32,0,20.16422311447306,0.0
20250721_081335_225,-30,50,50,26.1,20.16422311447306,0.0880484580993652,0.0043721199035644,50,50.0,YOLO,1,32,0,20.16422311447306,0.0
20250721_081335_422,-30,50,50,26.1,20.16422311447306,0.0908186435699462,0.0041975975036621,50,50.0,YOLO,1,32,0,20.16422311447306,0.0
