Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error,Beam Offset History
20250721_000359_999,-32,NO_RADIO,51,27.6,20.05073723451256,0.1032116413116455,0.0046088695526123,51,,CenterFallback,1,32,0,,,[]
20250721_000359_287,-32,NO_RADIO,51,27.6,20.05073723451256,0.0955510139465332,0.004556655883789,51,,CenterFallback,1,32,0,,,[]
20250721_000359_695,-32,NO_RADIO,51,27.6,20.05073723451256,0.0883405208587646,0.0043158531188964,51,,CenterFallback,1,32,0,,,[]
20250721_000359_180,-32,NO_RADIO,51,27.6,20.05073723451256,0.0992083549499511,0.0045535564422607,51,,CenterFallback,1,32,0,,,[]
20250721_000359_895,-32,NO_RADIO,51,27.6,20.05073723451256,0.0965259075164794,0.0042793750762939,51,,CenterFallback,1,32,0,,,[]
20250721_000359_390,-32,NO_RADIO,51,27.6,20.05073723451256,0.0936813354492187,0.0045640468597412,51,,CenterFallback,1,32,0,,,[]
20250721_000400_111,-32,NO_RADIO,51,27.6,20.05073723451256,0.0927741527557373,0.0041544437408447,51,,CenterFallback,1,32,0,,,[]
20250721_000359_598,-32,NO_RADIO,51,27.6,20.05073723451256,0.0883450508117675,0.0045652389526367,51,,CenterFallback,1,32,0,,,[]
20250721_000359_492,-32,NO_RADIO,51,27.6,20.05073723451256,0.0993800163269043,0.0042202472686767,51,,CenterFallback,1,32,0,,,[]
20250721_000400_210,-31,NO_RADIO,51,27.6,20.53557951269317,0.0892090797424316,0.004178762435913,51,,CenterFallback,1,32,0,,,[]
20250721_000400_307,-31,NO_RADIO,51,27.6,20.53557951269317,0.0975441932678222,0.0046191215515136,51,,CenterFallback,1,32,0,,,[]
20250721_000401_028,-31,NO_RADIO,51,27.6,20.53557951269317,0.0910584926605224,0.0046138763427734,51,,CenterFallback,1,32,0,,,[]
20250721_000400_723,-31,NO_RADIO,51,27.6,20.53557951269317,0.087634801864624,0.0043151378631591,51,,CenterFallback,1,32,0,,,[]
20250721_000400_517,-31,NO_RADIO,51,27.6,20.53557951269317,0.0961976051330566,0.0042023658752441,51,,CenterFallback,1,32,0,,,[]
20250721_000400_621,-31,NO_RADIO,51,27.6,20.53557951269317,0.0939934253692627,0.0044026374816894,51,,CenterFallback,1,32,0,,,[]
20250721_000400_923,-31,NO_RADIO,51,27.6,20.53557951269317,0.0986180305480957,0.0044119358062744,51,,CenterFallback,1,32,0,,,[]
20250721_000401_126,-31,NO_RADIO,51,27.6,20.53557951269317,0.0942409038543701,0.0045971870422363,51,,CenterFallback,1,32,0,,,[]
20250721_000400_818,-31,NO_RADIO,51,27.6,20.53557951269317,0.0973162651062011,0.0043787956237792,51,,CenterFallback,1,32,0,,,[]
20250721_000402_056,-30,50,50,26.1,20.16422311447306,0.0972530841827392,0.0043973922729492,50,50.0,YOLO,1,32,0,20.16422311447306,0.0,[]
20250721_000401_431,-30,50,50,26.1,20.16422311447306,0.1000878810882568,0.0044853687286376,50,50.0,YOLO,1,32,0,20.16422311447306,0.0,[]
20250721_000401_228,-30,NO_RADIO,51,27.6,19.539869176009503,0.0971403121948242,0.0046496391296386,51,,CenterFallback,1,32,0,,,[]
20250721_000401_851,-30,50,50,26.1,20.16422311447306,0.0890200138092041,0.0046534538269042,50,50.0,YOLO,1,32,0,20.16422311447306,0.0,[]
20250721_000401_948,-30,50,50,26.1,20.16422311447306,0.0998589992523193,0.0044965744018554,50,50.0,YOLO,1,32,0,20.16422311447306,0.0,[]
20250721_000401_751,-30,50,50,26.1,20.16422311447306,0.0916430950164794,0.0045394897460937,50,50.0,YOLO,1,32,0,20.16422311447306,0.0,[]
20250721_000401_539,-30,50,50,26.1,20.16422311447306,0.0904362201690673,0.0040216445922851,50,50.0,YOLO,1,32,0,20.16422311447306,0.0,[]
20250721_000401_333,-30,51,51,27.6,19.539869176009503,0.0900595188140869,0.0046033859252929,51,51.0,YOLO,1,32,0,19.539869176009503,0.0,[]
20250721_000401_635,-30,50,50,26.1,20.16422311447306,0.1092448234558105,0.0042643547058105,50,50.0,YOLO,1,32,0,20.16422311447306,0.0,[]
20250721_000402_263,-29,50,50,26.1,19.98581286382988,0.0985059738159179,0.0040538311004638,50,50.0,YOLO,1,32,0,19.98581286382988,0.0,[]
20250721_000402_889,-29,50,50,26.1,19.98581286382988,0.0989632606506347,0.00421142578125,50,50.0,YOLO,1,32,0,19.98581286382988,0.0,[]
20250721_000402_787,-29,50,50,26.1,19.98581286382988,0.0937950611114502,0.0044388771057128,50,50.0,YOLO,1,32,0,19.98581286382988,0.0,[]
20250721_000402_369,-29,50,50,26.1,19.98581286382988,0.100306749343872,0.0043213367462158,50,50.0,YOLO,1,32,0,19.98581286382988,0.0,[]
20250721_000402_995,-29,50,50,26.1,19.98581286382988,0.089771032333374,0.0046024322509765,50,50.0,YOLO,1,32,0,19.98581286382988,0.0,[]
20250721_000402_161,-29,51,51,27.6,18.956136952667435,0.0939633846282959,0.004652976989746,51,51.0,YOLO,1,32,0,18.956136952667435,0.0,[]
20250721_000402_477,-29,50,50,26.1,19.98581286382988,0.0916411876678466,0.0045638084411621,50,50.0,YOLO,1,32,0,19.98581286382988,0.0,[]
20250721_000402_576,-29,50,50,26.1,19.98581286382988,0.1011826992034912,0.0040647983551025,50,50.0,YOLO,1,32,0,19.98581286382988,0.0,[]
