Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error
20250721_073230_218,-32,13,13,-27.6,6.910190460777571,0.0913071632385253,0.0753571987152099,13,50.0,NeighborSearch,50,32,0,20.09449822613904,37.0
20250721_073230_386,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0971260070800781,0.0039501190185546,13,,CenterFallback,1,32,0,,
20250721_073230_490,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0936272144317627,0.0041244029998779,13,,CenterFallback,1,32,0,,
20250721_073230_590,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0827281475067138,0.0042073726654052,13,,CenterFallback,1,32,0,,
20250721_073230_680,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0862510204315185,0.0027153491973876,13,,CenterFallback,1,32,0,,
20250721_073230_772,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0849916934967041,0.0043134689331054,13,,CenterFallback,1,32,0,,
20250721_073230_864,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0870642662048339,0.0038087368011474,13,,CenterFallback,1,32,0,,
20250721_073230_957,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0927395820617675,0.0040075778961181,13,,CenterFallback,1,32,0,,
20250721_073231_057,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0896227359771728,0.0039708614349365,13,,CenterFallback,1,32,0,,
20250721_073231_154,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0915150642395019,0.0040686130523681,13,,CenterFallback,1,32,0,,
20250721_073231_252,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0860495567321777,0.0040411949157714,13,,CenterFallback,1,32,0,,
20250721_073231_345,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0985329151153564,0.0040390491485595,13,,CenterFallback,1,32,0,,
20250721_073231_451,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0884857177734375,0.0043373107910156,13,,CenterFallback,1,32,0,,
20250721_073231_547,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0889017581939697,0.0039749145507812,13,,CenterFallback,1,32,0,,
20250721_073231_643,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0896522998809814,0.0043544769287109,13,,CenterFallback,1,32,0,,
20250721_073231_740,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0877563953399658,0.0043637752532958,13,,CenterFallback,1,32,0,,
20250721_073231_835,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0983326435089111,0.0039813518524169,13,,CenterFallback,1,32,0,,
20250721_073231_940,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0922071933746337,0.0044009685516357,13,,CenterFallback,1,32,0,,
20250721_073232_040,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0939991474151611,0.004373550415039,13,,CenterFallback,1,32,0,,
20250721_073232_142,-32,NO_RADIO,13,-27.6,6.963587448807587,0.1012780666351318,0.0043566226959228,13,,CenterFallback,1,32,0,,
20250721_073232_250,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0881109237670898,0.0042259693145751,13,,CenterFallback,1,32,0,,
20250721_073232_346,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0832605361938476,0.0040669441223144,13,,CenterFallback,1,32,0,,
20250721_073232_436,-32,NO_RADIO,13,-27.6,6.963587448807587,0.0846431255340576,0.0043060779571533,13,,CenterFallback,1,32,0,,
