Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,SNR (dB),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s)
20250723_170636_676,-65,NO_RADIO,32,0,7.268151931762702,-96.29843139648438,0.2147364616394043,0.10239768028259277
20250723_170636_997,-64,NO_RADIO,32,0,7.266014488920547,-96.29843139648438,0.1762394905090332,0.15633320808410645
20250723_170637_331,-64,NO_RADIO,32,0,7.246639785617745,-96.12810516357422,0.17047119140625,0.10202598571777344
20250723_170637_605,-63,NO_RADIO,32,0,6.826197088454165,-96.29843139648438,0.1666426658630371,0.1584460735321045
20250723_170637_931,-62,NO_RADIO,32,0,6.4654720728752295,-96.75601196289062,0.16572165489196777,0.10206937789916992
20250723_170638_201,-62,NO_RADIO,32,0,6.821502923645923,-96.25521850585938,0.16456365585327148,0.1583552360534668
20250723_170638_525,-61,NO_RADIO,32,0,7.174312745479071,-96.12810516357422,0.16382741928100586,0.10203886032104492
20250723_170638_792,-61,NO_RADIO,32,0,6.86560329257064,-96.29843139648438,0.16820764541625977,0.15830397605895996
20250723_170639_120,-60,NO_RADIO,32,0,7.190462104140664,-96.25521850585938,0.16376376152038574,0.10198330879211426
20250723_170639_387,-59,NO_RADIO,32,0,7.202323990961361,-96.04537200927734,0.16799354553222656,0.15836262702941895
20250723_170639_714,-59,NO_RADIO,32,0,6.8539087192059185,-96.29843139648438,0.16751480102539062,0.1019449234008789
20250723_170639_985,-58,NO_RADIO,32,0,7.210775851335029,-96.03931198120118,0.1655406951904297,0.15829706192016602
20250723_170640_310,-57,63,63,45.0,7.253289761495367,-95.9241714477539,0.23728322982788086,0.10192584991455078
20250723_170640_651,-57,63,63,45.0,15.30040190389677,-88.01796531677246,0.23131465911865234,0.15835857391357422
20250723_170641_042,-56,63,63,45.0,15.165100939331381,-88.16830406188964,0.23253321647644043,0.10195517539978027
20250723_170641_378,-55,63,63,45.0,16.63012429863548,-86.75601196289062,0.23427963256835938,0.15836071968078613
20250723_170641_772,-54,63,63,45.0,16.669580906281624,-86.63632087707519,0.27927470207214355,0.10222339630126953
20250723_170642_154,-54,NO_RADIO,63,45.0,17.74987460606387,-85.54662322998047,0.1564774513244629,0.15839028358459473
20250723_170642_471,-53,NO_RADIO,63,45.0,17.72647366960075,-85.61658477783203,0.16225409507751465,0.10196828842163086
20250723_170642_736,-52,63,63,45.0,18.66230870270995,-84.7807601928711,0.24047088623046875,0.15831971168518066
20250723_170643_136,-52,63,63,45.0,18.83564870496376,-84.56934280395508,0.23018622398376465,0.10206103324890137
20250723_170643_470,-51,63,63,45.0,19.441873494456814,-84.0399185180664,0.2329387664794922,0.1585533618927002
20250723_170643_862,-51,NO_RADIO,63,45.0,19.47630059928261,-83.87799835205078,0.15744686126708984,0.10210299491882324
20250723_170644_123,-50,63,63,45.0,19.842052362919873,-83.44208450317383,0.23731756210327148,0.15835332870483398
20250723_170644_520,-49,63,63,45.0,20.036507930614178,-83.34937286376953,0.23122787475585938,0.10195684432983398
20250723_170644_855,-48,63,63,45.0,19.745072628234993,-83.45593948364258,0.23114848136901855,0.15829992294311523
20250723_170645_245,-48,NO_RADIO,63,45.0,19.87768802298126,-83.32083129882812,0.1562182903289795,0.10198426246643066
