Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),Initial Max Power (dBm),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),TX Beam Index,TX Beam Angle,Adjustment Method,Beams Checked in Search,SNR (dB),Offset Error,Beam Offset History
20250714_072935_123,-90,51,51,27.6,7.158037261962889,-95.32933807373047,-95.32933807373047,0.1580064296722412,4.062444686889648,51,49,49,-24.7,NeighborSearch,21,7.511901522678585,-2,[]
20250714_072939_347,-90,48,48,23.2,7.771344516437381,-92.14787826538085,-92.14787826538085,0.13412952423095703,4.3105504512786865,48,42,42,-14.5,NeighborSearch,21,10.383807008864864,-6,[]
20250714_072943_793,-90,30,30,-2.9,6.739258684337528,-94.96305084228516,-94.96305084228516,0.12960028648376465,4.662818193435669,30,37,37,-7.3,NeighborSearch,21,7.8799343958096415,7,[]
20250714_072948_586,-90,NO_RADIO,30,-2.9,7.592842153794834,-95.32933807373047,-95.32933807373047,0.0842597484588623,0.17891144752502441,30,,,,CenterFallback,1,,,[]
20250714_072948_851,-90,NO_RADIO,30,-2.9,7.643249936735856,-95.43484497070312,-95.43484497070312,0.08905601501464844,0.20334577560424805,30,,,,CenterFallback,1,,,[]
20250714_072949_144,-90,NO_RADIO,30,-2.9,10.031293749172448,-92.69726219177247,-92.69726219177247,0.08536934852600098,0.25394606590270996,30,,,,CenterFallback,1,,,[]
20250714_072949_485,-90,NO_RADIO,30,-2.9,10.912179738194666,-91.80602798461915,-91.80602798461915,0.08001470565795898,0.14855170249938965,30,,,,CenterFallback,1,,,[]
20250714_072949_715,-90,NO_RADIO,30,-2.9,12.020630254684562,-90.97985191345215,-90.97985191345215,0.07629084587097168,0.16484880447387695,30,,,,CenterFallback,1,,,[]
20250714_072949_957,-90,NO_RADIO,30,-2.9,12.368719333653246,-90.71135711669922,-90.71135711669922,0.07491254806518555,0.10993552207946777,30,,,,CenterFallback,1,,,[]
20250714_072950_143,-90,NO_RADIO,30,-2.9,8.783465571160306,-94.01957702636719,-94.01957702636719,0.07745051383972168,0.18933939933776855,30,,,,CenterFallback,1,,,[]
20250714_072950_411,-90,51,51,27.6,8.841502356343241,-66.64216346740723,-66.64216346740723,0.10686087608337402,0.28371477127075195,51,51,51,-27.6,OffsetCorrected,2,36.32438639753188,0,[0]
20250714_072950_802,-90,50,50,26.1,33.98089864421142,-68.68641014099121,-68.68641014099121,0.09622454643249512,0.16465187072753906,50,50,50,-26.1,YOLO,1,33.98089864421142,0,"[0, 0]"
20250714_072951_064,-90,NO_RADIO,50,26.1,18.044933818931128,-84.68475341796875,-84.68475341796875,0.06443023681640625,0.16265082359313965,50,,,,CenterFallback,1,,,"[0, 0]"
