Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,SNR (dB),YOLO Time (s),Beam Sweep Time (s)
20250722_204235_871,-32,NO_RADIO,32,0.0,7.790931072012057,0.1007654666900634,0.044215440750122
20250722_204236_600,-32,NO_RADIO,32,0.0,7.790931072012057,0.0973470211029052,0.0470273494720459
20250722_205700_427,-32,NO_RADIO,32,0.0,7.790931072012057,0.1004278659820556,0.0046894550323486
20250722_205658_636,-32,NO_RADIO,32,0.0,7.790931072012057,0.1101503372192382,0.0043714046478271
20250722_204237_747,-32,NO_RADIO,32,0.0,7.790931072012057,0.0962367057800293,0.0399599075317382
20250722_205701_452,-32,NO_RADIO,32,0.0,7.790931072012057,0.1131691932678222,0.0041167736053466
20250722_205658_994,-32,NO_RADIO,32,0.0,7.790931072012057,0.1148154735565185,0.0043623447418212
20250722_205700_763,-32,NO_RADIO,32,0.0,7.790931072012057,0.1149594783782959,0.0042533874511718
20250722_204237_601,-32,NO_RADIO,32,0.0,7.790931072012057,0.0978953838348388,0.0469894409179687
20250722_205659_713,-32,NO_RADIO,32,0.0,7.790931072012057,0.1115503311157226,0.0043768882751464
20250722_205658_874,-32,NO_RADIO,32,0.0,7.790931072012057,0.1126325130462646,0.0044538974761962
20250722_205701_919,-32,NO_RADIO,32,0.0,7.790931072012057,0.1110994815826416,0.0044226646423339
20250722_204238_173,-32,NO_RADIO,32,0.0,7.790931072012057,0.1033682823181152,0.0463547706604003
20250722_204236_309,-32,NO_RADIO,32,0.0,7.790931072012057,0.0982849597930908,0.0454258918762207
20250722_205701_223,-32,NO_RADIO,32,0.0,7.790931072012057,0.1080958843231201,0.0023863315582275
20250722_204238_324,-32,NO_RADIO,32,0.0,7.790931072012057,0.1026246547698974,0.0463786125183105
20250722_204237_030,-32,NO_RADIO,32,0.0,7.790931072012057,0.0973713397979736,0.0472276210784912
20250722_204236_746,-32,NO_RADIO,32,0.0,7.790931072012057,0.0895392894744873,0.0462579727172851
20250722_205659_831,-32,NO_RADIO,32,0.0,7.790931072012057,0.1111378669738769,0.0040745735168457
20250722_204236_454,-32,NO_RADIO,32,0.0,7.790931072012057,0.0990762710571289,0.0464866161346435
20250722_205700_190,-32,NO_RADIO,32,0.0,7.790931072012057,0.1144185066223144,0.0042719841003417
20250722_204238_625,-32,NO_RADIO,32,0.0,7.790931072012057,0.1004590988159179,0.0461070537567138
20250722_205700_535,-32,NO_RADIO,32,0.0,7.790931072012057,0.1062171459197998,0.0041999816894531
20250722_205701_110,-32,NO_RADIO,32,0.0,7.790931072012057,0.1060342788696289,0.0042343139648437
20250722_204239_503,-32,NO_RADIO,32,0.0,7.790931072012057,0.0994338989257812,0.0457172393798828
20250722_205701_691,-32,NO_RADIO,32,0.0,7.790931072012057,0.1122255325317382,0.0040929317474365
20250722_204238_033,-32,NO_RADIO,32,0.0,7.790931072012057,0.0996773242950439,0.039569616317749
20250722_205701_810,-32,NO_RADIO,32,0.0,7.790931072012057,0.1026151180267334,0.0044517517089843
20250722_205658_171,-32,NO_RADIO,32,0.0,7.790931072012057,0.1094017028808593,0.0044488906860351
20250722_204237_176,-32,NO_RADIO,32,0.0,7.790931072012057,0.0992293357849121,0.0454022884368896
20250722_205658_516,-32,NO_RADIO,32,0.0,7.790931072012057,0.1126265525817871,0.0043013095855712
20250722_205659_239,-32,NO_RADIO,32,0.0,7.790931072012057,0.1161873340606689,0.0043647289276123
20250722_204239_649,-32,NO_RADIO,32,0.0,7.790931072012057,0.0959422588348388,0.0459179878234863
20250722_204239_353,-32,NO_RADIO,32,0.0,7.790931072012057,0.1023423671722412,0.0462381839752197
20250722_205700_070,-32,NO_RADIO,32,0.0,7.790931072012057,0.1121206283569336,0.0043516159057617
20250722_204237_460,-32,NO_RADIO,32,0.0,7.790931072012057,0.0937161445617675,0.0453743934631347
20250722_205658_753,-32,NO_RADIO,32,0.0,7.790931072012057,0.1131505966186523,0.004582405090332
20250722_205701_335,-32,NO_RADIO,32,0.0,7.790931072012057,0.114206314086914,0.0021069049835205
20250722_205701_572,-32,NO_RADIO,32,0.0,7.790931072012057,0.1119637489318847,0.0043320655822753
20250722_205659_362,-32,NO_RADIO,32,0.0,7.790931072012057,0.1153798103332519,0.0045289993286132
20250722_205658_399,-32,NO_RADIO,32,0.0,7.790931072012057,0.1097168922424316,0.0042414665222167
20250722_205700_311,-32,NO_RADIO,32,0.0,7.790931072012057,0.1094694137573242,0.0040352344512939
20250722_204236_017,-32,NO_RADIO,32,0.0,7.790931072012057,0.100860595703125,0.0466759204864501
20250722_204238_911,-32,NO_RADIO,32,0.0,7.790931072012057,0.1043815612792968,0.0467004776000976
20250722_204236_166,-32,NO_RADIO,32,0.0,7.790931072012057,0.0957019329071044,0.0460400581359863
20250722_205700_648,-32,NO_RADIO,32,0.0,7.790931072012057,0.109586477279663,0.0034544467926025
20250722_205659_597,-32,NO_RADIO,32,0.0,7.790931072012057,0.1086313724517822,0.0040476322174072
20250722_205659_116,-32,NO_RADIO,32,0.0,7.790931072012057,0.1159143447875976,0.0041227340698242
20250722_204239_208,-32,NO_RADIO,32,0.0,7.790931072012057,0.0980978012084961,0.0461122989654541
20250722_205700_885,-32,NO_RADIO,32,0.0,7.790931072012057,0.1074702739715576,0.0043659210205078
20250722_204237_322,-32,NO_RADIO,32,0.0,7.790931072012057,0.0939388275146484,0.0433192253112793
20250722_204239_063,-32,NO_RADIO,32,0.0,7.790931072012057,0.0965194702148437,0.0466694831848144
20250722_204238_474,-32,NO_RADIO,32,0.0,7.790931072012057,0.1047964096069336,0.0450363159179687
20250722_205702_038,-32,NO_RADIO,32,0.0,7.790931072012057,0.1125581264495849,0.0043895244598388
20250722_204238_773,-32,NO_RADIO,32,0.0,7.790931072012057,0.1004157066345214,0.0364811420440673
20250722_204236_883,-32,NO_RADIO,32,0.0,7.790931072012057,0.099952220916748,0.0463392734527587
20250722_205659_949,-32,NO_RADIO,32,0.0,7.790931072012057,0.1147074699401855,0.0040302276611328
20250722_204237_884,-32,NO_RADIO,32,0.0,7.790931072012057,0.10133957862854,0.046379804611206
20250722_205658_287,-32,NO_RADIO,32,0.0,7.790931072012057,0.1089718341827392,0.0020687580108642
20250722_205700_999,-32,NO_RADIO,32,0.0,7.790931072012057,0.1036794185638427,0.004305362701416
20250722_205704_372,-31,NO_RADIO,32,0.0,7.87817690350245,0.1185688972473144,0.002211570739746
20250722_205703_551,-31,NO_RADIO,32,0.0,7.87817690350245,0.111663818359375,0.0042457580566406
20250722_205705_067,-31,NO_RADIO,32,0.0,7.87817690350245,0.1152243614196777,0.0041954517364501
20250722_204242_540,-31,NO_RADIO,51,27.6,20.53557951269317,0.1062564849853515,0.0450711250305175
