Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,SNR (dB),YOLO Time (s),Beam Sweep Time (s)
20250623_175137_608,-32,NO_RADIO,32,0.0,,0.1477632522583007,0.0010013580322265
20250623_175137_758,-32,NO_RADIO,32,0.0,,0.1465466022491455,0.0009346008300781
20250623_175138_414,-32,51,51,27.6,38.62878330137982,0.1833453178405761,0.0010843276977539
20250623_175137_906,-32,NO_RADIO,32,0.0,,0.1483314037322998,0.0008296966552734
20250623_175138_234,-32,51,51,27.6,38.62878330137982,0.1782083511352539,0.000925064086914
20250623_175139_126,-31,51,51,27.6,38.39558445427543,0.1744253635406494,0.0009479522705078
20250623_175138_767,-31,51,51,27.6,38.39558445427543,0.1717927455902099,0.0013759136199951
20250623_175138_942,-31,51,51,27.6,38.39558445427543,0.1818697452545166,0.0012156963348388
20250623_175138_599,-31,51,51,27.6,38.39558445427543,0.1659266948699951,0.0009887218475341
20250623_175139_303,-31,51,51,27.6,38.39558445427543,0.1801247596740722,0.0011603832244873
20250623_175140_034,-30,50,50,26.1,38.45246190239435,0.1766400337219238,0.0008835792541503
20250623_175139_672,-30,51,51,27.6,36.98859311606721,0.1761884689331054,0.0010483264923095
20250623_175139_485,-30,51,51,27.6,36.98859311606721,0.1838171482086181,0.0010695457458496
20250623_175140_212,-30,50,50,26.1,38.45246190239435,0.1706366539001464,0.0009083747863769
20250623_175140_385,-30,50,50,26.1,38.45246190239435,0.1772096157073974,0.0012590885162353
20250623_175140_565,-29,50,50,26.1,37.28952889803539,0.1676788330078125,0.0010464191436767
20250623_175141_432,-29,49,49,24.7,38.63502399404195,0.1766412258148193,0.001070499420166
20250623_175141_085,-29,49,49,24.7,38.63502399404195,0.1764767169952392,0.0012111663818359
20250623_175140_735,-29,50,50,26.1,37.28952889803539,0.1747338771820068,0.0010857582092285
20250623_175141_264,-29,49,49,24.7,38.63502399404195,0.1661884784698486,0.0008840560913085
20250623_175142_315,-28,49,49,24.7,38.02927001881152,0.1777117252349853,0.001171588897705
20250623_175141_950,-28,49,49,24.7,38.02927001881152,0.1833288669586181,0.0011935234069824
20250623_175141_611,-28,49,49,24.7,38.02927001881152,0.1690132617950439,0.0009582042694091
20250623_175142_136,-28,49,49,24.7,38.02927001881152,0.1758460998535156,0.0012784004211425
20250623_175141_783,-28,49,49,24.7,38.02927001881152,0.1655335426330566,0.0009024143218994
20250623_175142_869,-27,48,48,23.2,38.82167586233856,0.1890881061553955,0.0011289119720458
20250623_175143_415,-27,48,48,23.2,38.82167586233856,0.1778926849365234,0.0010671615600585
20250623_175142_495,-27,49,49,24.7,37.13923419132509,0.1844463348388672,0.0012714862823486
20250623_175143_244,-27,48,48,23.2,38.82167586233856,0.1693301200866699,0.0009951591491699
20250623_175142_682,-27,49,49,24.7,37.13923419132509,0.1847803592681884,0.0010988712310791
20250623_175143_768,-26,48,48,23.2,37.345967950827685,0.1771373748779297,0.0010402202606201
20250623_175144_128,-26,47,47,21.8,37.98517410836405,0.1805164813995361,0.0009393692016601
20250623_175143_948,-26,47,47,21.8,37.98517410836405,0.1785247325897216,0.0009098052978515
20250623_175144_311,-26,47,47,21.8,37.98517410836405,0.1838576793670654,0.0008821487426757
20250623_175143_596,-26,48,48,23.2,37.345967950827685,0.1696150302886963,0.001335859298706
20250623_175144_497,-25,47,47,21.8,36.93740774794229,0.1791498661041259,0.0010421276092529
20250623_175145_402,-25,47,47,21.8,36.93740774794229,0.180741548538208,0.0009963512420654
20250623_175144_862,-25,47,47,21.8,36.93740774794229,0.1822409629821777,0.0010609626770019
20250623_175145_225,-25,47,47,21.8,36.93740774794229,0.1753764152526855,0.0008947849273681
20250623_175145_046,-25,47,47,21.8,36.93740774794229,0.1765167713165283,0.0009794235229492
20250623_175145_585,-24,47,47,21.8,35.53567195911971,0.1754426956176757,0.001014232635498
20250623_175145_763,-24,47,47,21.8,35.53567195911971,0.1770038604736328,0.0009403228759765
20250623_175146_310,-24,46,46,20.3,37.53046799893436,0.1876327991485595,0.0011353492736816
20250623_175146_125,-24,46,46,20.3,37.53046799893436,0.1820325851440429,0.0011930465698242
20250623_175145_942,-24,46,46,20.3,37.53046799893436,0.1814088821411132,0.0010077953338623
20250623_175146_682,-23,46,46,20.3,35.64232810817132,0.1833028793334961,0.0009589195251464
20250623_175147_051,-23,45,45,18.9,38.3711114179356,0.1794226169586181,0.0013201236724853
20250623_175147_233,-23,45,45,18.9,38.3711114179356,0.1764280796051025,0.0011947154998779
20250623_175147_412,-23,46,46,20.3,35.64232810817132,0.1814172267913818,0.001086950302124
20250623_175146_868,-23,45,45,18.9,38.3711114179356,0.1802639961242675,0.0013487339019775
20250623_175148_122,-22,44,44,17.4,38.67986638568102,0.1963076591491699,0.0009417533874511
20250623_175147_777,-22,NO_RADIO,46,20.3,32.92536425200893,0.1539618968963623,0.000917911529541
20250623_175147_933,-22,44,44,17.4,38.67986638568102,0.1870160102844238,0.0009112358093261
