Boresight,snr_thresh_db,Rx Beam Index (YOLO Predicted),Initial SNR (dB),Offset Error
-11,17.78,38,20.53213921484817,0.0
-11,17.78,38,20.78091518073685,0.0
-11,17.78,38,20.851813384304748,0.0
-11,17.78,38,20.75216650826945,0.0
-11,17.78,38,20.491449608902272,0.0
-11,17.78,38,20.643956937816498,0.0
-11,17.78,38,20.57524751882238,0.0
-11,17.78,38,20.68668765496045,0.0
-11,17.78,38,20.729769634880284,0.0
-11,17.78,38,20.890194725689767,0.0
-11,17.78,38,20.887632724065867,0.0
-10,17.78,38,19.210136929581736,0.0
-10,17.78,37,18.744402316511756,0.0
-10,17.78,37,21.13180698407882,0.0
-10,17.78,37,21.31327036208907,0.0
-10,17.78,37,21.223646139482867,0.0
-10,17.78,37,21.26878589123025,0.0
-10,17.78,37,21.196975152672778,0.0
-10,17.78,37,21.2430871940047,0.0
-10,17.78,37,20.801630931064,0.0
-10,17.78,37,20.9024210110794,0.0
-10,17.78,37,21.11181340243128,0.0
-10,17.78,37,21.041007880432247,0.0
-10,17.78,37,20.82156292323012,0.0
-10,17.78,37,20.733491075387818,0.0
-10,17.78,37,20.958436226115907,0.0
-10,17.78,37,20.915221826276635,0.0
-10,17.78,37,21.204288530564117,0.0
-9,17.78,37,21.03193714621335,0.0
-9,17.78,37,19.56758345490537,0.0
-9,17.78,36,19.48374734822964,0.0
-9,17.78,36,21.41229364000955,0.0
-9,17.78,36,21.509471205861843,0.0
-9,17.78,36,21.65867621166251,0.0
-9,17.78,36,21.6751328743042,0.0
-9,17.78,36,21.748806077016,0.0
-9,17.78,36,21.71547726255837,0.0
-9,17.78,36,21.767920625282105,0.0
-9,17.78,36,21.786768404466077,0.0
-9,17.78,36,21.518492813895666,0.0
-9,17.78,36,21.571693569928076,0.0
-9,17.78,36,21.727361046732085,0.0
-9,17.78,36,21.74412254232476,0.0
-9,17.78,36,21.21744598760438,0.0
-9,17.78,36,21.32560710330131,0.0
-9,17.78,36,21.42604959511108,0.0
-8,17.78,36,21.408460514324275,0.0
-8,17.78,36,20.449593657971263,0.0
-8,17.78,35,20.538539073325538,0.0
-8,17.78,35,21.476894554191603,0.0
-8,17.78,35,21.159617821942035,0.0
-8,17.78,35,20.91859141311997,0.0
-8,17.78,35,20.98198546496917,0.0
-8,17.78,36,20.38454256866197,0.0
-8,17.78,35,20.510408309568877,0.0
-8,17.78,35,21.075931064283964,0.0
-8,17.78,35,20.992630651528017,0.0
-8,17.78,35,21.10996107267603,0.0
-8,17.78,36,21.35029490021645,0.0
-8,17.78,36,20.668277863282256,0.0
-8,17.78,36,20.806795290418837,0.0
-8,17.78,36,21.01787335371296,0.0
-8,17.78,36,21.199527266302734,0.0
-7,17.78,36,19.85000153991361,0.0
-7,17.78,35,19.903773773141467,0.0
-7,17.78,35,20.29330244005726,0.0
-7,17.78,35,20.36418805306444,0.0
-7,17.78,35,20.411693718917647,0.0
-7,17.78,35,20.43730846502025,0.0
-7,17.78,35,20.684675488419032,0.0
-7,17.78,35,20.709730387712767,0.0
-7,17.78,35,20.925235402437167,0.0
-7,17.78,35,20.70202578706177,0.0
-7,17.78,35,20.76868021148925,0.0
