Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),Initial Max Power (dBm),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error
20250721_051137_286,-32,NO_RADIO,32,0.0,7.648560630337386,-95.6165771484375,-95.6165771484375,0.091073989868164,0.1581385135650634,32,,CenterFallback,1,32,0,,
20250721_051137_990,-32,NO_RADIO,32,0.0,7.67679279513213,-95.4295696258545,-95.4295696258545,0.0894563198089599,0.101917028427124,32,,CenterFallback,1,32,0,,
20250721_051137_536,-32,NO_RADIO,32,0.0,8.064621169948282,-95.32418823242188,-95.32418823242188,0.0917282104492187,0.1017277240753173,32,,CenterFallback,1,32,0,,
20250721_051138_435,-31,NO_RADIO,32,0.0,7.619712203878251,-95.32933807373048,-95.32933807373048,0.0884444713592529,0.1017777919769287,32,,CenterFallback,1,32,0,,
20250721_051138_627,-31,51,51,27.6,19.95484603620379,-83.55223846435547,-83.55223846435547,0.097135305404663,0.1580851078033447,51,51.0,YOLO,1,32,0,19.95484603620379,0.0
20250721_051138_182,-31,NO_RADIO,32,0.0,7.621915313305436,-95.6538543701172,-95.6538543701172,0.0931258201599121,0.1581161022186279,32,,CenterFallback,1,32,0,,
20250721_051139_984,-30,50,50,26.1,20.38603983409709,-83.1303482055664,-83.1303482055664,0.0926206111907959,0.1581037044525146,50,50.0,YOLO,1,32,0,20.38603983409709,0.0
20250721_051139_082,-30,51,51,27.6,19.65347673985445,-83.89007568359375,-83.89007568359375,0.0907318592071533,0.1580884456634521,51,51.0,YOLO,1,32,0,19.65347673985445,0.0
20250721_051139_785,-30,50,50,26.1,20.697166932056263,-83.02484893798828,-83.02484893798828,0.0956108570098877,0.1017899513244628,50,50.0,YOLO,1,32,0,20.697166932056263,0.0
20250721_051140_876,-29,50,50,26.1,20.027943422523578,-83.56981468200684,-83.56981468200684,0.0890161991119384,0.1581521034240722,50,50.0,YOLO,1,32,0,20.027943422523578,0.0
20250721_051140_432,-29,50,50,26.1,19.81589510243512,-83.61968231201172,-83.61968231201172,0.092353343963623,0.1581480503082275,50,50.0,YOLO,1,32,0,19.81589510243512,0.0
20250721_051140_236,-29,51,51,27.6,20.259686214911653,-83.16609954833984,-83.16609954833984,0.0932028293609619,0.1016993522644043,51,51.0,YOLO,1,32,0,20.259686214911653,0.0
20250721_051142_033,-28,49,49,24.7,19.872200435470347,-83.62637214660644,-83.62637214660644,0.1142210960388183,0.1017475128173828,49,49.0,YOLO,1,32,0,19.872200435470347,0.0
20250721_051141_771,-28,49,49,24.7,19.81731037505611,-83.64011840820312,-83.64011840820312,0.1024491786956787,0.1580061912536621,49,49.0,YOLO,1,32,0,19.81731037505611,0.0
20250721_051141_124,-28,50,50,26.1,19.954053279089933,-83.5628734588623,-83.5628734588623,0.0888266563415527,0.1016829013824462,50,50.0,YOLO,1,32,0,19.954053279089933,0.0
20250721_051142_251,-27,49,49,24.7,19.191323344501683,-84.3532943725586,-84.3532943725586,0.0841400623321533,0.1581258773803711,49,49.0,YOLO,1,32,0,19.191323344501683,0.0
20250721_051142_689,-27,49,49,24.7,19.353400405823507,-84.18990325927734,-84.18990325927734,0.0998923778533935,0.1581363677978515,49,49.0,YOLO,1,32,0,19.353400405823507,0.0
20250721_051142_495,-27,49,49,24.7,19.19327730121887,-84.37708930969238,-84.37708930969238,0.0916182994842529,0.1017622947692871,49,49.0,YOLO,1,32,0,19.19327730121887,0.0
20250721_051143_855,-26,48,48,23.2,19.728066912730952,-83.72128982543946,-83.72128982543946,0.0935125350952148,0.1017146110534668,48,48.0,YOLO,1,32,0,19.728066912730952,0.0
20250721_051143_602,-26,48,48,23.2,19.66487122553357,-83.79180145263672,-83.79180145263672,0.093843936920166,0.1580352783203125,48,48.0,YOLO,1,32,0,19.66487122553357,0.0
20250721_051143_148,-26,49,49,24.7,18.374290630643188,-85.19456405639649,-85.19456405639649,0.1009664535522461,0.1581907272338867,49,49.0,YOLO,1,32,0,18.374290630643188,0.0
20250721_051144_502,-25,47,47,21.8,19.481582241264,-83.95744323730469,-83.95744323730469,0.0922279357910156,0.1581857204437255,47,47.0,YOLO,1,32,0,19.481582241264,0.0
20250721_051144_051,-25,48,48,23.2,19.412828097176018,-84.10417098999024,-84.10417098999024,0.0937294960021972,0.1580946445465088,48,48.0,YOLO,1,32,0,19.412828097176018,0.0
20250721_051144_948,-25,47,47,21.8,19.69061691781762,-83.85813903808594,-83.85813903808594,0.0889792442321777,0.1581199169158935,47,47.0,YOLO,1,32,0,19.69061691781762,0.0
20250721_051145_387,-24,47,47,21.8,18.65803882936757,-84.92109870910645,-84.92109870910645,0.0860054492950439,0.1580634117126464,47,47.0,YOLO,1,32,0,18.65803882936757,0.0
20250721_051145_633,-24,47,47,21.8,18.54701641370505,-84.93123626708984,-84.93123626708984,0.0890250205993652,0.1017675399780273,47,47.0,YOLO,1,32,0,18.54701641370505,0.0
20250721_051145_196,-24,47,47,21.8,19.689821686358243,-83.85950660705566,-83.85950660705566,0.0881552696228027,0.1016745567321777,47,47.0,YOLO,1,32,0,19.689821686358243,0.0
20250721_051146_087,-23,47,47,21.8,18.545131999659134,-84.8304988861084,-84.8304988861084,0.09381103515625,0.1016786098480224,47,47.0,YOLO,1,32,0,18.545131999659134,0.0
20250721_051146_284,-23,47,47,21.8,17.38600186706502,-86.07415771484375,-86.07415771484375,0.0880558490753173,0.1580827236175537,47,47.0,YOLO,1,32,0,17.38600186706502,0.0
20250721_051146_724,-23,46,46,20.3,18.87174498501406,-84.62513732910156,-84.62513732910156,0.0903489589691162,0.1580941677093505,46,46.0,YOLO,1,32,0,18.87174498501406,0.0
20250721_051147_169,-22,46,46,20.3,17.430629862236202,-85.89103813171387,-85.89103813171387,0.0925641059875488,0.1580846309661865,46,46.0,YOLO,1,32,0,17.430629862236202,0.0
20250721_051147_421,-22,45,45,18.9,17.582795386070543,-85.65292053222656,-85.65292053222656,0.0908327102661132,0.1018946170806884,45,45.0,YOLO,1,32,0,17.582795386070543,0.0
20250721_051147_616,-22,45,45,18.9,19.608648764491832,-83.8206687927246,-83.8206687927246,0.0862860679626464,0.158060073852539,45,45.0,YOLO,1,32,0,19.608648764491832,0.0
20250721_051148_053,-21,45,45,18.9,18.84601843580019,-84.49990234375,-84.49990234375,0.093329906463623,0.1581904888153076,45,45.0,YOLO,1,32,0,18.84601843580019,0.0
20250721_051148_305,-21,45,45,18.9,18.4970683867475,-84.96289138793945,-84.96289138793945,0.0850729942321777,0.101747989654541,45,45.0,YOLO,1,32,0,18.4970683867475,0.0
20250721_051148_936,-21,44,44,17.4,20.053843796684305,-83.43567008972168,-83.43567008972168,0.0957770347595214,0.1581270694732666,44,44.0,YOLO,1,32,0,20.053843796684305,0.0
20250721_051149_380,-20,44,44,17.4,19.084237680825623,-84.0423755645752,-84.0423755645752,0.0916051864624023,0.1581101417541504,44,44.0,YOLO,1,32,0,19.084237680825623,0.0
20250721_051149_631,-20,44,44,17.4,19.059096552282867,-84.33114624023438,-84.33114624023438,0.0916447639465332,0.1016826629638671,44,44.0,YOLO,1,32,0,19.059096552282867,0.0
20250721_051149_191,-20,45,45,18.9,20.248542556984333,-83.14713287353516,-83.14713287353516,0.0855965614318847,0.1016843318939209,45,45.0,YOLO,1,32,0,20.248542556984333,0.0
20250721_051150_280,-19,44,44,17.4,18.38787622947362,-84.88253479003906,-84.88253479003906,0.0945563316345214,0.1580557823181152,44,44.0,YOLO,1,32,0,18.38787622947362,0.0
20250721_051150_085,-19,44,44,17.4,19.43514626945567,-84.14881324768066,-84.14881324768066,0.0914068222045898,0.1017255783081054,44,44.0,YOLO,1,32,0,19.43514626945567,0.0
20250721_051150_731,-19,43,43,16.0,19.25281448437533,-84.10417098999024,-84.10417098999024,0.0961098670959472,0.1581072807312011,43,43.0,YOLO,1,32,0,19.25281448437533,0.0
20250721_051151_873,-18,42,42,14.5,19.68661362105152,-83.74559173583984,-83.74559173583984,0.0929095745086669,0.1017117500305175,42,42.0,YOLO,1,32,0,19.68661362105152,0.0
20250721_051151_430,-18,42,42,14.5,18.09691277180346,-85.30819511413574,-85.30819511413574,0.0867753028869628,0.1017148494720459,42,42.0,YOLO,1,32,0,18.09691277180346,0.0
