Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),Initial Max Power (dBm),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error
20250721_051124_351,-45,NO_RADIO,32,0,6.741852340698259,-96.3817897796631,-96.3817897796631,0.2628357410430908,0.10226607322692871,32,,CenterFallback,1,32,0,,
20250721_051124_720,-45,NO_RADIO,32,0,7.135448964718208,-96.29843139648438,-96.29843139648438,0.2287755012512207,0.15608000755310059,32,,CenterFallback,1,32,0,,
20250721_051125_106,-44,NO_RADIO,32,0,7.116220330361273,-96.29843139648438,-96.29843139648438,0.08000731468200684,0.10180354118347168,32,,CenterFallback,1,32,0,,
20250721_051125_290,-44,NO_RADIO,32,0,7.179043255518664,-96.29843139648438,-96.29843139648438,0.0863654613494873,0.1583094596862793,32,,CenterFallback,1,32,0,,
20250721_051125_536,-44,NO_RADIO,32,0,7.091627041484429,-96.43071746826172,-96.43071746826172,0.09344959259033203,0.10206127166748047,32,,CenterFallback,1,32,0,,
20250721_051125_733,-44,NO_RADIO,32,0,7.064899166922601,-96.43071746826172,-96.43071746826172,0.09922552108764648,0.15812182426452637,32,,CenterFallback,1,32,0,,
20250721_051125_991,-44,NO_RADIO,32,0,7.064338108874509,-96.29843139648438,-96.29843139648438,0.09446883201599121,0.10186624526977539,32,,CenterFallback,1,32,0,,
20250721_051126_189,-43,NO_RADIO,32,0,6.780312091052977,-96.7397472381592,-96.7397472381592,0.08982348442077637,0.15812206268310547,32,,CenterFallback,1,32,0,,
20250721_051126_439,-43,NO_RADIO,32,0,7.034283855665535,-96.43071746826172,-96.43071746826172,0.0904395580291748,0.10172772407531738,32,,CenterFallback,1,32,0,,
20250721_051126_632,-43,NO_RADIO,32,0,6.952345187995647,-96.29843139648438,-96.29843139648438,0.09518980979919434,0.15805292129516602,32,,CenterFallback,1,32,0,,
20250721_051126_887,-43,NO_RADIO,32,0,7.059848742996351,-96.43071746826172,-96.43071746826172,0.08809924125671387,0.10167908668518066,32,,CenterFallback,1,32,0,,
20250721_051127_078,-42,NO_RADIO,32,0,7.070516111490122,-96.43071746826172,-96.43071746826172,0.08961319923400879,0.1580214500427246,32,,CenterFallback,1,32,0,,
20250721_051127_327,-42,NO_RADIO,32,0,7.057297276818247,-96.29843139648438,-96.29843139648438,0.08855414390563965,0.10176396369934082,32,,CenterFallback,1,32,0,,
20250721_051127_519,-42,NO_RADIO,32,0,7.051421909416817,-96.38617706298828,-96.38617706298828,0.08653879165649414,0.15832877159118652,32,,CenterFallback,1,32,0,,
20250721_051127_765,-42,NO_RADIO,32,0,6.728103350027567,-96.75601196289062,-96.75601196289062,0.0869913101196289,0.1020965576171875,32,,CenterFallback,1,32,0,,
20250721_051127_956,-42,NO_RADIO,32,0,7.531817116401271,-96.29627075195313,-96.29627075195313,0.08992743492126465,0.15813684463500977,32,,CenterFallback,1,32,0,,
20250721_051128_205,-41,NO_RADIO,32,0,7.020257939903075,-96.75601196289062,-96.75601196289062,0.09186911582946777,0.10169243812561035,32,,CenterFallback,1,32,0,,
20250721_051128_400,-41,NO_RADIO,32,0,7.015241098025285,-96.43071746826172,-96.43071746826172,0.09160137176513672,0.1580965518951416,32,,CenterFallback,1,32,0,,
20250721_051128_651,-41,NO_RADIO,32,0,7.020241422679646,-96.43071746826172,-96.43071746826172,0.08671069145202637,0.1017160415649414,32,,CenterFallback,1,32,0,,
20250721_051128_841,-41,NO_RADIO,32,0,7.415487486522338,-96.29843139648438,-96.29843139648438,0.09151339530944824,0.15828275680541992,32,,CenterFallback,1,32,0,,
20250721_051129_092,-40,NO_RADIO,32,0,7.017676282022222,-96.38617706298828,-96.38617706298828,0.09299039840698242,0.10169315338134766,32,,CenterFallback,1,32,0,,
20250721_051129_288,-40,NO_RADIO,32,0,7.092877122948053,-96.29843139648438,-96.29843139648438,0.10153460502624512,0.15813660621643066,32,,CenterFallback,1,32,0,,
20250721_051129_549,-40,NO_RADIO,32,0,7.4848789781580365,-96.04537200927734,-96.04537200927734,0.08832263946533203,0.10185408592224121,32,,CenterFallback,1,32,0,,
20250721_051129_741,-40,NO_RADIO,32,0,6.736217525652677,-97.00424194335938,-97.00424194335938,0.09487533569335938,0.15841341018676758,32,,CenterFallback,1,32,0,,
20250721_051129_996,-40,NO_RADIO,32,0,7.043001932527886,-96.38617706298828,-96.38617706298828,0.08988714218139648,0.10179662704467773,32,,CenterFallback,1,32,0,,
20250721_051130_189,-39,NO_RADIO,32,0,7.037471543356546,-96.43071746826172,-96.43071746826172,0.09604406356811523,0.15816044807434082,32,,CenterFallback,1,32,0,,
20250721_051130_444,-39,NO_RADIO,32,0,7.122031725013841,-96.25521850585938,-96.25521850585938,0.08823060989379883,0.10174274444580078,32,,CenterFallback,1,32,0,,
20250721_051130_636,-39,NO_RADIO,32,0,7.074724648763365,-96.29627075195313,-96.29627075195313,0.09349560737609863,0.15821552276611328,32,,CenterFallback,1,32,0,,
20250721_051130_889,-39,NO_RADIO,32,0,7.397008276953869,-96.25521850585938,-96.25521850585938,0.08831048011779785,0.10178041458129883,32,,CenterFallback,1,32,0,,
20250721_051131_081,-38,NO_RADIO,32,0,7.497971576914097,-96.12810516357422,-96.12810516357422,0.09507465362548828,0.15817546844482422,32,,CenterFallback,1,32,0,,
20250721_051131_335,-38,NO_RADIO,32,0,7.647829248730858,-95.76765441894531,-95.76765441894531,0.08478236198425293,0.10180544853210449,32,,CenterFallback,1,32,0,,
20250721_051131_523,-38,NO_RADIO,32,0,7.635512169389145,-95.9241714477539,-95.9241714477539,0.09397435188293457,0.15809249877929688,32,,CenterFallback,1,32,0,,
20250721_051131_777,-38,NO_RADIO,32,0,7.364323189381196,-96.04537200927734,-96.04537200927734,0.08558130264282227,0.10170722007751465,32,,CenterFallback,1,32,0,,
