Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,SNR (dB),YOLO Time (s),Beam Sweep Time (s)
20250722_211544_377,-45,NO_RADIO,32,0,6.587617577283098,0.12648439407348633,0.0075380802154541016
20250722_211544_514,-45,NO_RADIO,32,0,6.587617577283098,0.1108391284942627,0.0022139549255371094
20250722_211544_629,-45,NO_RADIO,32,0,6.587617577283098,0.10219860076904297,0.004434108734130859
20250722_211544_738,-44,NO_RADIO,32,0,6.977760553676589,0.10919547080993652,0.0027589797973632812
20250722_211544_851,-44,NO_RADIO,32,0,6.977760553676589,0.10883307456970215,0.0044100284576416016
20250722_211544_967,-44,NO_RADIO,32,0,6.977760553676589,0.10504031181335449,0.0044460296630859375
20250722_211545_079,-44,NO_RADIO,32,0,6.977760553676589,0.10795187950134277,0.0045566558837890625
20250722_211545_195,-44,NO_RADIO,32,0,6.977760553676589,0.10773205757141113,0.004112958908081055
20250722_211545_309,-43,NO_RADIO,32,0,6.522047355585215,0.10157155990600586,0.004121065139770508
20250722_211545_418,-43,NO_RADIO,32,0,6.522047355585215,0.10949420928955078,0.0042607784271240234
20250722_211545_534,-43,NO_RADIO,32,0,6.522047355585215,0.10873985290527344,0.004160642623901367
20250722_211545_650,-43,NO_RADIO,32,0,6.522047355585215,0.11201357841491699,0.004830837249755859
20250722_211545_770,-42,NO_RADIO,32,0,6.917008681489023,0.10915803909301758,0.003886699676513672
20250722_211545_885,-42,NO_RADIO,32,0,6.917008681489023,0.10690546035766602,0.004186868667602539
20250722_211545_999,-42,NO_RADIO,32,0,6.917008681489023,0.10681939125061035,0.004368305206298828
20250722_211546_113,-42,NO_RADIO,32,0,6.917008681489023,0.10743284225463867,0.004180908203125
20250722_211546_228,-41,NO_RADIO,32,0,6.915939406622158,0.11227035522460938,0.004462718963623047
20250722_211546_347,-41,NO_RADIO,32,0,6.915939406622158,0.11140203475952148,0.004507780075073242
20250722_211546_466,-41,NO_RADIO,32,0,6.915939406622158,0.11015129089355469,0.004309415817260742
20250722_211546_583,-41,NO_RADIO,32,0,6.915939406622158,0.11128640174865723,0.004194498062133789
20250722_211546_702,-40,NO_RADIO,32,0,6.9147096789532725,0.11281800270080566,0.004415988922119141
20250722_211546_822,-40,NO_RADIO,32,0,6.9147096789532725,0.1087186336517334,0.004078388214111328
20250722_211546_937,-40,NO_RADIO,32,0,6.9147096789532725,0.10769867897033691,0.004127025604248047
20250722_211547_051,-40,NO_RADIO,32,0,6.9147096789532725,0.10168886184692383,0.004366636276245117
20250722_211547_160,-40,NO_RADIO,32,0,6.9147096789532725,0.10208678245544434,0.0041239261627197266
20250722_211547_269,-39,NO_RADIO,32,0,6.574758069923774,0.10307979583740234,0.0029942989349365234
20250722_211547_377,-39,NO_RADIO,32,0,6.574758069923774,0.1147470474243164,0.004645586013793945
20250722_211547_499,-39,NO_RADIO,32,0,6.574758069923774,0.10556888580322266,0.0041675567626953125
20250722_211547_612,-39,NO_RADIO,32,0,6.574758069923774,0.1065678596496582,0.004248380661010742
20250722_211547_725,-38,NO_RADIO,32,0,7.175818584887423,0.1089484691619873,0.0022525787353515625
20250722_211547_838,-38,NO_RADIO,32,0,7.175818584887423,0.1031651496887207,0.0043718814849853516
20250722_211547_948,-38,NO_RADIO,32,0,7.175818584887423,0.10862016677856445,0.004535675048828125
20250722_211548_064,-38,NO_RADIO,32,0,7.175818584887423,0.10768675804138184,0.004166841506958008
20250722_211548_178,-38,NO_RADIO,32,0,7.175818584887423,0.09910154342651367,0.004224061965942383
20250722_211548_285,-37,NO_RADIO,32,0,7.1756515498423,0.09582638740539551,0.003909111022949219
20250722_211548_388,-37,NO_RADIO,32,0,7.1756515498423,0.10845208168029785,0.004118204116821289
20250722_211548_503,-37,NO_RADIO,32,0,7.1756515498423,0.10489988327026367,0.004112720489501953
20250722_211548_615,-37,NO_RADIO,32,0,7.1756515498423,0.10968327522277832,0.004091978073120117
20250722_211548_731,-36,NO_RADIO,32,0,7.423387784931805,0.11415410041809082,0.0040607452392578125
20250722_211548_852,-36,NO_RADIO,32,0,7.423387784931805,0.10817313194274902,0.004090070724487305
20250722_211548_967,-36,NO_RADIO,32,0,7.423387784931805,0.11220526695251465,0.004433155059814453
20250722_211549_086,-36,NO_RADIO,32,0,7.423387784931805,0.10560083389282227,0.004185914993286133
20250722_211549_198,-36,NO_RADIO,32,0,7.423387784931805,0.09431719779968262,0.004472970962524414
20250722_211549_300,-35,NO_RADIO,32,0,7.748058345160416,0.09603357315063477,0.004123687744140625
20250722_211549_403,-35,NO_RADIO,32,0,7.748058345160416,0.11116147041320801,0.004463911056518555
20250722_211549_521,-35,NO_RADIO,32,0,7.748058345160416,0.10455131530761719,0.004246711730957031
20250722_211549_633,-35,NO_RADIO,32,0,7.748058345160416,0.10703182220458984,0.0045588016510009766
20250722_211549_748,-34,NO_RADIO,32,0,7.747835719638019,0.1065664291381836,0.004198789596557617
20250722_211549_862,-34,NO_RADIO,32,0,7.747835719638019,0.10902905464172363,0.0041201114654541016
