Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,SNR (dB),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s)
20250723_144311_050,-40,63,63,45.0,11.859127129266623,-91.00927734375,0.2387566566467285,0.1020724773406982
20250723_144311_392,-39,63,63,45.0,10.63009579807948,-92.14871215820312,0.2326219081878662,0.1582498550415039
20250723_144311_784,-38,62,62,43.5,10.632118397139225,-92.06598663330078,0.2318565845489502,0.1020343303680419
20250723_144312_120,-37,NO_RADIO,62,43.5,8.498113281982882,-94.44591903686523,0.155808687210083,0.1583569049835205
20250723_144312_775,-36,61,61,42.1,9.949883531135796,-93.11781311035156,0.230208158493042,0.1584289073944091
20250723_144313_165,-35,60,60,40.6,9.71347938879144,-93.180908203125,0.2316353321075439,0.1019387245178222
20250723_144313_920,-34,NO_RADIO,60,40.6,9.37091205623102,-93.44174880981446,0.157358169555664,0.1020066738128662
20250723_144314_181,-33,59,59,39.2,9.30734933967284,-93.42042541503906,0.2362377643585205,0.1595232486724853
20250723_144314_911,-32,58,58,37.7,7.564613916766063,-95.2263412475586,0.2323091030120849,0.1584453582763672
20250723_144315_303,-31,58,58,37.7,7.160735031734632,-95.43484497070312,0.2295727729797363,0.1019456386566162
20250723_144316_026,-30,57,57,36.3,6.970817618017563,-95.76765441894533,0.2310791015625,0.1019716262817382
20250723_144316_360,-29,56,56,34.8,6.9728934019048125,-95.91634559631348,0.2300455570220947,0.1584076881408691
20250723_144316_750,-28,56,56,34.8,6.974414865384034,-95.76765441894533,0.2321269512176513,0.1020431518554687
20250723_144317_085,-27,56,56,34.8,6.72627200690809,-96.04537200927734,0.2303423881530761,0.1583926677703857
20250723_144317_809,-26,54,54,31.9,6.787834723327691,-96.25521850585938,0.2330553531646728,0.1583540439605713
20250723_144318_202,-25,54,54,31.9,6.73650209347872,-95.9241714477539,0.2299015522003173,0.1019647121429443
20250723_144318_927,-24,53,53,30.5,7.199399022989468,-95.6538543701172,0.2319152355194091,0.1019797325134277
20250723_144319_262,-23,53,53,30.5,6.795029808500516,-96.12810516357422,0.2297906875610351,0.1583349704742431
20250723_144319_989,-22,51,51,27.6,9.087128177137146,-93.62672424316406,0.2311451435089111,0.1583459377288818
20250723_144320_379,-21,51,51,27.6,8.855121288170139,-93.99015884399414,0.2325890064239502,0.1018686294555664
20250723_144320_715,-20,51,51,27.6,8.350002498232953,-94.59435501098632,0.2299349308013916,0.1583747863769531
20250723_144321_441,-19,49,49,24.7,8.399438512943604,-94.20329284667967,0.233302354812622,0.1583259105682373
20250723_144321_834,-18,49,49,24.7,8.569715393956628,-94.1500015258789,0.2319505214691162,0.101968765258789
20250723_144322_169,-17,49,49,24.7,7.703853259349145,-95.32933807373048,0.2330901622772216,0.1583755016326904
20250723_144322_562,-16,48,48,23.2,6.99844952454923,-95.91634559631348,0.2314555644989013,0.1021404266357421
20250723_144323_288,-15,47,47,21.8,7.959463541286794,-94.93123626708984,0.229687213897705,0.1019489765167236
20250723_144324_014,-14,46,46,20.3,7.010307390894482,-95.46879425048829,0.2332592010498047,0.1020522117614746
20250723_144324_351,-13,45,45,18.9,9.877440269246094,-93.180908203125,0.2307980060577392,0.1583385467529297
20250723_144324_741,-12,45,45,18.9,9.990934825594325,-92.85452270507812,0.2316462993621826,0.1019933223724365
20250723_144325_467,-11,44,44,17.4,7.885164482701981,-94.68475341796876,0.2299332618713379,0.1019778251647949
20250723_144325_800,-10,44,44,17.4,7.007768852802784,-95.91634559631348,0.2283892631530761,0.1584334373474121
20250723_144326_188,-9,43,43,16.0,7.011066236155784,-95.6165771484375,0.2314498424530029,0.102006196975708
20250723_144326_915,-8,42,42,14.5,9.29309746869616,-93.62672424316406,0.2301528453826904,0.1020724773406982
20250723_144327_248,-7,42,42,14.5,9.03726269384194,-93.91798400878906,0.227175235748291,0.1585667133331298
20250723_144327_969,-6,40,40,11.6,9.28371070284905,-93.7169174194336,0.2309222221374511,0.1585843563079834
20250723_144328_360,-5,39,39,10.2,8.8636721854336,-93.72166442871094,0.2319276332855224,0.1020946502685546
20250723_144328_695,-4,39,39,10.2,10.078363705561287,-92.77661895751952,0.2581386566162109,0.1583125591278076
20250723_144329_113,-3,39,39,10.2,10.07506245308835,-92.77661895751952,0.2311172485351562,0.1019155979156494
20250723_144329_839,-2,38,38,8.7,9.30864242684764,-93.42042541503906,0.2312641143798828,0.1021013259887695
20250723_144330_173,-1,38,38,8.7,7.958093876420634,-94.93123626708984,0.2325708866119384,0.1584177017211914
20250723_144330_901,0,36,36,5.8,8.07145590279967,-94.68475341796876,0.2300918102264404,0.158388614654541
20250723_144331_291,1,36,36,5.8,7.854432251280286,-95.15899658203124,0.2282228469848632,0.1019575595855712
20250723_144331_622,2,35,35,4.4,7.686043306915963,-95.32933807373048,0.2312390804290771,0.1584441661834716
20250723_144332_349,3,34,34,2.9,8.755672636523911,-93.99395751953124,0.2314698696136474,0.1583673954010009
20250723_144332_740,4,34,34,2.9,9.050889437902896,-93.79424285888672,0.231534719467163,0.1019878387451171
20250723_144333_075,5,33,33,1.5,6.718316796918913,-96.03931198120118,0.230985403060913,0.1584367752075195
20250723_144333_801,6,32,32,0.0,9.395151233267484,-93.24172554016114,0.2612972259521484,0.158313512802124
20250723_144334_222,7,32,32,0.0,9.536695372391492,-93.180908203125,0.2308282852172851,0.1020033359527587
20250723_144334_556,8,31,31,-1.5,6.98585886153009,-96.04537200927734,0.228628396987915,0.1583683490753173
20250723_144335_279,9,30,30,-2.9,8.338953812267889,-94.6549072265625,0.2294907569885254,0.1586556434631347
20250723_144335_669,10,30,30,-2.9,8.335389042133912,-94.45152282714844,0.2312297821044922,0.1020967960357666
20250723_144336_396,11,28,28,-5.8,9.299857873948568,-93.61753158569336,0.231898546218872,0.1020669937133789
20250723_144336_732,12,28,28,-5.8,8.653826502219744,-94.25724792480467,0.2317724227905273,0.1583869457244873
20250723_144337_123,13,28,28,-5.8,8.544502051211282,-94.1500015258789,0.2307856082916259,0.1021156311035156
20250723_144337_848,14,26,26,-8.7,9.261856149565062,-93.79424285888672,0.2289867401123047,0.1020526885986328
20250723_144338_180,15,26,26,-8.7,10.24791281364756,-92.69726219177248,0.2323107719421386,0.1583397388458252
20250723_144338_909,16,25,25,-10.2,7.671293037305475,-95.32933807373048,0.2609221935272217,0.1583170890808105
20250723_144339_329,17,24,24,-11.6,7.67699366751485,-95.14919929504396,0.2298557758331298,0.1020424365997314
20250723_144339_663,18,24,24,-11.6,9.823636717498148,-93.17775344848631,0.2292335033416748,0.1585493087768554
20250723_144340_386,19,23,23,-13.1,9.003603472634325,-93.99395751953124,0.2319164276123047,0.1584391593933105
20250723_144340_778,20,22,22,-14.5,9.006442497349013,-93.91798400878906,0.2317910194396972,0.1019675731658935
20250723_144341_113,21,22,22,-14.5,8.635633189006612,-94.0195770263672,0.2338461875915527,0.1582603454589843
20250723_144341_841,22,21,21,-16.0,8.34854075295111,-94.20329284667967,0.2368085384368896,0.1583626270294189
20250723_144342_237,23,21,21,-16.0,8.495016417886148,-94.33944702148438,0.2321810722351074,0.1019980907440185
20250723_144342_573,24,20,20,-17.4,7.662789111444539,-95.15899658203124,0.2335264682769775,0.1583597660064697
20250723_144343_301,25,19,19,-18.9,10.672982304236342,-92.21604919433594,0.2303361892700195,0.158278226852417
20250723_144343_691,26,19,19,-18.9,10.67519971653688,-92.12873191833496,0.2320332527160644,0.1020340919494628
20250723_144344_026,27,18,18,-20.3,9.030556099223006,-93.74451713562011,0.2360124588012695,0.1585607528686523
20250723_144344_758,28,17,17,-21.8,7.918698565452985,-95.15899658203124,0.2338120937347412,0.1584222316741943
20250723_144345_151,29,17,17,-21.8,7.923108896262747,-94.68475341796876,0.233729600906372,0.1021029949188232
20250723_144345_880,30,NO_RADIO,16,-23.2,9.699316363896912,-93.180908203125,0.1564078330993652,0.1026022434234619
20250723_144346_140,31,15,15,-24.7,9.69381131369127,-93.180908203125,0.2386858463287353,0.1583616733551025
20250723_144346_873,32,14,14,-26.1,8.792482068486436,-94.0195770263672,0.2336156368255615,0.1584141254425048
20250723_144347_266,33,13,13,-27.6,8.51565896551432,-94.33944702148438,0.2307333946228027,0.1020874977111816
20250723_144347_600,34,13,13,-27.6,8.29632083379083,-94.68326110839844,0.2345640659332275,0.1583211421966552
20250723_144348_329,35,11,11,-30.5,7.6478486585097585,-95.32933807373048,0.2322065830230713,0.1584000587463379
20250723_144348_721,36,11,11,-30.5,7.648850896155324,-95.15899658203124,0.2337117195129394,0.102184772491455
20250723_144349_058,37,11,11,-30.5,6.943098816495649,-95.4705810546875,0.2611215114593506,0.15838623046875
20250723_144349_814,38,9,9,-33.4,10.156460465703702,-92.62488555908205,0.2315874099731445,0.1583702564239502
20250723_144350_205,39,10,10,-31.9,10.037142035177382,-92.77661895751952,0.2314467430114746,0.1020772457122802
20250723_144350_935,40,8,8,-34.8,9.266209920617968,-93.79181671142578,0.2322297096252441,0.1019983291625976
