Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error,Beam Offset History
20250720_200947_421,-32,NO_RADIO,51,27.6,20.05073723451256,0.0878365039825439,0.0042717456817626,51,,CenterFallback,1,32,0,,,[0]
20250720_200947_718,-32,NO_RADIO,51,27.6,20.05073723451256,0.0928354263305664,0.0042173862457275,51,,CenterFallback,1,32,0,,,[0]
20250720_200947_516,-32,NO_RADIO,51,27.6,20.05073723451256,0.0934202671051025,0.0040590763092041,51,,CenterFallback,1,32,0,,,[0]
20250720_200947_317,-32,NO_RADIO,51,27.6,20.05073723451256,0.0956861972808837,0.0045351982116699,51,,CenterFallback,1,32,0,,,[0]
20250720_200947_617,-32,NO_RADIO,51,27.6,20.05073723451256,0.0937492847442627,0.0041205883026123,51,,CenterFallback,1,32,0,,,[0]
20250720_200948_139,-31,NO_RADIO,51,27.6,20.53557951269317,0.0964035987854003,0.0040276050567626,51,,CenterFallback,1,32,0,,,[0]
20250720_200947_922,-31,NO_RADIO,51,27.6,20.53557951269317,0.1051476001739502,0.0045957565307617,51,,CenterFallback,1,32,0,,,[0]
20250720_200948_035,-31,NO_RADIO,51,27.6,20.53557951269317,0.0965816974639892,0.0042273998260498,51,,CenterFallback,1,32,0,,,[0]
20250720_200947_818,-31,NO_RADIO,51,27.6,20.53557951269317,0.0993661880493164,0.0027031898498535,51,,CenterFallback,1,32,0,,,[0]
20250720_200948_243,-31,NO_RADIO,51,27.6,20.53557951269317,0.1004133224487304,0.0042343139648437,51,,CenterFallback,1,32,0,,,[0]
20250720_200948_466,-30,NO_RADIO,51,27.6,19.539869176009503,0.1046764850616455,0.0041062831878662,51,,CenterFallback,1,32,0,,,[0]
20250720_200948_351,-30,NO_RADIO,51,27.6,19.539869176009503,0.1116626262664794,0.0024144649505615,51,,CenterFallback,1,32,0,,,[0]
20250720_200948_683,-30,51,51,27.6,19.539869176009503,0.0950264930725097,0.004075288772583,51,51.0,YOLO,1,32,0,19.539869176009503,0.0,"[0, 0, 0]"
20250720_200948_786,-30,51,51,27.6,19.539869176009503,0.1024887561798095,0.0043451786041259,51,51.0,YOLO,1,32,0,19.539869176009503,0.0,"[0, 0, 0, 0]"
20250720_200948_578,-30,51,51,27.6,19.539869176009503,0.0974855422973632,0.0040841102600097,51,51.0,YOLO,1,32,0,19.539869176009503,0.0,"[0, 0]"
20250720_200949_331,-28,50,50,26.1,19.579450919391192,0.0975055694580078,0.002068281173706,50,50.0,YOLO,1,32,0,19.579450919391192,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250720_200949_432,-28,50,50,26.1,19.579450919391192,0.0942790508270263,0.0039699077606201,50,50.0,YOLO,1,32,0,19.579450919391192,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250720_200949_533,-28,50,50,26.1,19.579450919391192,0.1047902107238769,0.0042145252227783,50,50.0,YOLO,1,32,0,19.579450919391192,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250720_200949_645,-28,50,50,26.1,19.579450919391192,0.1025123596191406,0.0041999816894531,50,50.0,YOLO,1,32,0,19.579450919391192,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250720_200949_755,-28,50,50,26.1,19.579450919391192,0.103229284286499,0.0040547847747802,50,50.0,YOLO,1,32,0,19.579450919391192,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250720_200950_317,-26,49,49,24.7,18.75428503364457,0.0946395397186279,0.0041754245758056,49,49.0,YOLO,1,32,0,18.75428503364457,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250720_200950_523,-26,48,48,23.2,19.95282059303496,0.091327428817749,0.004159927368164,48,48.0,YOLO,1,32,0,19.95282059303496,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250720_200950_621,-26,48,48,23.2,19.95282059303496,0.0986607074737548,0.004368782043457,48,48.0,YOLO,1,32,0,19.95282059303496,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250720_200950_420,-26,49,49,24.7,18.75428503364457,0.0958116054534912,0.0040647983551025,49,49.0,YOLO,1,32,0,18.75428503364457,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250720_200950_728,-26,48,48,23.2,19.95282059303496,0.104363203048706,0.0044608116149902,48,48.0,YOLO,1,32,0,19.95282059303496,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250720_200951_269,-25,47,47,21.8,20.285254533650487,0.090635061264038,0.0041313171386718,47,47.0,YOLO,1,32,0,20.285254533650487,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
20250720_200951_063,-25,47,47,21.8,20.285254533650487,0.0889117717742919,0.0039334297180175,47,47.0,YOLO,1,32,0,20.285254533650487,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
