Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),Initial Max Power (dBm),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error,Beam Offset History,Received Jetson inference Time,Set TX Beam Time (s),Set RX Beam Time (s),Stabilize Beam Time (s),Measure SNR Time (s)
20250724_024558_786,-40,61,61,42.1,20.104369494786923,-83.34585113525391,-83.34585113525391,0.102097749710083,0.2608873844146728,61,61.0,OffsetFailed,2,61,42.1,19.092204451991407,0.0,[],0.1017951965332031,0.050494909286499,0.0504031181335449,0.056718111038208,0.0006406307220458
20250724_024559_150,-40,60,60,40.6,20.427824440802357,-82.00229034423828,-82.00229034423828,0.1033194065093994,0.2613518238067627,60,60.0,OffsetFailed,2,60,40.6,20.4468042110926,0.0,[],0.1029996871948242,0.050478458404541,0.0504453182220459,0.0567429065704345,0.0006539821624755
20250724_024559_518,-40,60,60,40.6,20.2832904239456,-82.23431549072265,-82.23431549072265,0.1030120849609375,0.2616419792175293,60,60.0,OffsetFailed,2,60,40.6,20.295727162449424,0.0,[],0.1026184558868408,0.0504941940307617,0.0504741668701171,0.0567550659179687,0.0007021427154541
20250724_024559_884,-39,60,60,40.6,19.003316332265783,-81.99083862304687,-81.99083862304687,0.1036484241485595,0.2608873844146728,60,60.0,OffsetFailed,2,59,39.2,19.97777711848481,-1.0,[],0.1033442020416259,0.0504937171936035,0.0505058765411376,0.0567476749420166,0.0006356239318847
20250724_024600_250,-39,60,60,40.6,18.509578813461303,-82.31825103759766,-82.31825103759766,0.1017470359802246,0.2608897686004638,60,60.0,OffsetFailed,2,59,39.2,19.60730978533701,-1.0,[],0.101414680480957,0.0504684448242187,0.0504300594329834,0.0567524433135986,0.0006654262542724
20250724_024600_614,-39,60,60,40.6,18.59228458542761,-82.37956809997559,-82.37956809997559,0.1027626991271972,0.2614338397979736,60,60.0,OffsetFailed,2,59,39.2,19.66854136903021,-1.0,[],0.1024575233459472,0.0504496097564697,0.0504722595214843,0.0568537712097168,0.0007085800170898
20250724_024600_980,-38,60,60,40.6,16.124533205001356,-78.2720558166504,-78.2720558166504,0.1058301925659179,0.2610418796539306,60,56.0,OffsetCorrected,2,56,34.8,23.69710172788805,-4.0,[],0.1054692268371582,0.0504908561706543,0.0504693984985351,0.0567998886108398,0.0006763935089111
20250724_024601_349,-38,59,59,39.2,19.209841757955505,-80.93879203796386,-80.93879203796386,0.1024096012115478,0.26080322265625,59,59.0,OffsetFailed,2,58,37.7,21.64345203717077,-1.0,[],0.1020793914794921,0.0504474639892578,0.0504560470581054,0.0567319393157959,0.0006656646728515
20250724_024601_714,-37,59,59,39.2,19.542976965401,-82.92784118652344,-82.92784118652344,0.1016106605529785,0.2611896991729736,59,59.0,OffsetFailed,2,59,39.2,19.6633015177534,0.0,[],0.1012995243072509,0.0505669116973876,0.0504934787750244,0.056793212890625,0.0006711483001708
20250724_024602_078,-37,59,59,39.2,17.46968296554357,-81.6368797302246,-81.6368797302246,0.1022260189056396,0.2609918117523193,59,59.0,OffsetFailed,2,57,36.3,20.726753040543,-2.0,[],0.1018741130828857,0.0504689216613769,0.050450325012207,0.0567500591278076,0.000657320022583
