Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error,Beam Offset History
20250720_202510_954,-45,NO_RADIO,32,0,6.587617577283098,0.1145014762878418,0.008870363235473633,32,,CenterFallback,1,32,0,,,[]
20250720_202511_082,-45,NO_RADIO,32,0,6.587617577283098,0.0854344367980957,0.004063129425048828,32,,CenterFallback,1,32,0,,,[]
20250720_202511_175,-45,NO_RADIO,32,0,6.587617577283098,0.09543418884277344,0.004213809967041016,32,,CenterFallback,1,32,0,,,[]
20250720_202511_278,-45,NO_RADIO,32,0,6.587617577283098,0.09737515449523926,0.004363536834716797,32,,CenterFallback,1,32,0,,,[]
20250720_202511_383,-45,NO_RADIO,32,0,6.587617577283098,0.08848428726196289,0.004057645797729492,32,,CenterFallback,1,32,0,,,[]
20250720_202511_479,-45,NO_RADIO,32,0,6.587617577283098,0.09268712997436523,0.0040242671966552734,32,,CenterFallback,1,32,0,,,[]
20250720_202511_579,-45,NO_RADIO,32,0,6.587617577283098,0.09755086898803711,0.0041294097900390625,32,,CenterFallback,1,32,0,,,[]
20250720_202511_684,-45,NO_RADIO,32,0,6.587617577283098,0.08763575553894043,0.004358768463134766,32,,CenterFallback,1,32,0,,,[]
20250720_202511_779,-45,NO_RADIO,32,0,6.587617577283098,0.09095525741577148,0.004233360290527344,32,,CenterFallback,1,32,0,,,[]
20250720_202511_878,-45,NO_RADIO,32,0,6.587617577283098,0.09769129753112793,0.003951072692871094,32,,CenterFallback,1,32,0,,,[]
20250720_202511_983,-45,NO_RADIO,32,0,6.587617577283098,0.08751916885375977,0.0037841796875,32,,CenterFallback,1,32,0,,,[]
20250720_202512_077,-45,NO_RADIO,32,0,6.587617577283098,0.09658408164978027,0.002252817153930664,32,,CenterFallback,1,32,0,,,[]
