Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error,Beam Offset History
20250720_233608_448,-31,NO_RADIO,32,0.0,7.87817690350245,0.0934534072875976,0.0044636726379394,32,,CenterFallback,1,32,0,,,[]
20250720_233608_751,-31,NO_RADIO,32,0.0,7.87817690350245,0.0924742221832275,0.0046367645263671,32,,CenterFallback,1,32,0,,,[]
20250720_233608_549,-31,NO_RADIO,32,0.0,7.87817690350245,0.0965564250946044,0.0046730041503906,32,,CenterFallback,1,32,0,,,[]
20250720_233608_347,-31,NO_RADIO,32,0.0,7.87817690350245,0.0937254428863525,0.004345417022705,32,,CenterFallback,1,32,0,,,[]
20250720_233608_653,-31,NO_RADIO,32,0.0,7.87817690350245,0.0898308753967285,0.0046334266662597,32,,CenterFallback,1,32,0,,,[]
20250720_233609_159,-30,50,50,26.1,20.16422311447306,0.0988273620605468,0.0043871402740478,50,50.0,YOLO,1,32,0,20.16422311447306,0.0,[]
20250720_233608_950,-30,NO_RADIO,32,0.0,7.37175304663414,0.097477912902832,0.002098798751831,32,,CenterFallback,1,32,0,,,[]
20250720_233609_051,-30,51,51,27.6,19.539869176009503,0.1001887321472168,0.004448652267456,51,51.0,YOLO,1,32,0,19.539869176009503,0.0,[]
20250720_233608_851,-30,NO_RADIO,32,0.0,7.37175304663414,0.091752290725708,0.0042476654052734,32,,CenterFallback,1,32,0,,,[]
20250720_233609_265,-30,50,50,26.1,20.16422311447306,0.0975983142852783,0.0044493675231933,50,50.0,YOLO,1,32,0,20.16422311447306,0.0,[]
20250720_233609_476,-29,50,50,26.1,19.98581286382988,0.0960166454315185,0.0042316913604736,50,50.0,YOLO,1,32,0,19.98581286382988,0.0,[]
20250720_233609_370,-29,50,50,26.1,19.98581286382988,0.0988736152648925,0.0041141510009765,50,50.0,YOLO,1,32,0,19.98581286382988,0.0,[]
20250720_233609_674,-29,50,50,26.1,19.98581286382988,0.0931336879730224,0.004094123840332,50,50.0,YOLO,1,32,0,19.98581286382988,0.0,[]
20250720_233609_775,-29,50,50,26.1,19.98581286382988,0.1019093990325927,0.0043888092041015,50,50.0,YOLO,1,32,0,19.98581286382988,0.0,[]
20250720_233609_580,-29,51,51,27.6,18.956136952667435,0.087162971496582,0.0041441917419433,51,51.0,YOLO,1,32,0,18.956136952667435,0.0,[]
20250720_233609_884,-28,50,50,26.1,19.579450919391192,0.0946383476257324,0.0044384002685546,50,50.0,YOLO,1,32,0,19.579450919391192,0.0,[]
20250720_233609_986,-28,50,50,26.1,19.579450919391192,0.0978825092315673,0.0040032863616943,50,50.0,YOLO,1,32,0,19.579450919391192,0.0,[]
20250720_233610_090,-28,50,50,26.1,19.579450919391192,0.0973391532897949,0.0042519569396972,50,50.0,YOLO,1,32,0,19.579450919391192,0.0,[]
20250720_233610_194,-28,50,50,26.1,19.579450919391192,0.0991992950439453,0.004385232925415,50,50.0,YOLO,1,32,0,19.579450919391192,0.0,[]
20250720_233610_301,-28,50,50,26.1,19.579450919391192,0.0976686477661132,0.0040910243988037,50,50.0,YOLO,1,32,0,19.579450919391192,0.0,[]
20250720_233610_406,-27,50,50,26.1,18.84561229096579,0.0977942943572998,0.0022296905517578,50,50.0,YOLO,1,32,0,18.84561229096579,0.0,[]
20250720_233610_606,-27,49,49,24.7,19.926110779462466,0.0981912612915039,0.0021452903747558,49,49.0,YOLO,1,32,0,19.926110779462466,0.0,[]
20250720_233610_707,-27,49,49,24.7,19.926110779462466,0.0987555980682373,0.0021240711212158,49,49.0,YOLO,1,32,0,19.926110779462466,0.0,[]
20250720_233610_507,-27,50,50,26.1,18.84561229096579,0.0947706699371337,0.0024807453155517,50,50.0,YOLO,1,32,0,18.84561229096579,0.0,[]
20250720_233610_809,-27,49,49,24.7,19.926110779462466,0.092283010482788,0.0027477741241455,49,49.0,YOLO,1,32,0,19.926110779462466,0.0,[]
20250720_233611_302,-26,48,48,23.2,19.95282059303496,0.0918216705322265,0.002058982849121,48,48.0,YOLO,1,32,0,19.95282059303496,0.0,[]
20250720_233611_109,-26,48,48,23.2,19.95282059303496,0.097729206085205,0.0022706985473632,48,48.0,YOLO,1,32,0,19.95282059303496,0.0,[]
20250720_233610_907,-26,49,49,24.7,18.75428503364457,0.0990121364593505,0.0020990371704101,49,49.0,YOLO,1,32,0,18.75428503364457,0.0,[]
20250720_233611_210,-26,48,48,23.2,19.95282059303496,0.0867164134979248,0.0029864311218261,48,48.0,YOLO,1,32,0,19.95282059303496,0.0,[]
20250720_233611_009,-26,49,49,24.7,18.75428503364457,0.096320629119873,0.002140998840332,49,49.0,YOLO,1,32,0,18.75428503364457,0.0,[]
20250720_233611_589,-25,48,48,23.2,19.579417836185343,0.0928833484649658,0.0020892620086669,48,48.0,YOLO,1,32,0,19.579417836185343,0.0,[]
20250720_233611_397,-25,48,48,23.2,19.579417836185343,0.0907726287841796,0.0020980834960937,48,48.0,YOLO,1,32,0,19.579417836185343,0.0,[]
