Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error,Beam Offset History
20250720_233601_492,-45,NO_RADIO,32,0,6.587617577283098,0.38300395011901855,0.006687164306640625,32,,CenterFallback,1,32,0,,,[]
20250720_233601_884,-44,NO_RADIO,32,0,6.977760553676589,0.08571386337280273,0.004587650299072266,32,,CenterFallback,1,32,0,,,[]
20250720_233601_977,-44,NO_RADIO,32,0,6.977760553676589,0.08988165855407715,0.0042803287506103516,32,,CenterFallback,1,32,0,,,[]
20250720_233602_074,-44,NO_RADIO,32,0,6.977760553676589,0.08904361724853516,0.004679203033447266,32,,CenterFallback,1,32,0,,,[]
20250720_233602_171,-44,NO_RADIO,32,0,6.977760553676589,0.08919572830200195,0.0043201446533203125,32,,CenterFallback,1,32,0,,,[]
20250720_233602_268,-44,NO_RADIO,32,0,6.977760553676589,0.09283065795898438,0.004313945770263672,32,,CenterFallback,1,32,0,,,[]
20250720_233602_366,-43,NO_RADIO,32,0,6.522047355585215,0.09116768836975098,0.004279136657714844,32,,CenterFallback,1,32,0,,,[]
20250720_233602_465,-43,NO_RADIO,32,0,6.522047355585215,0.09601163864135742,0.0050885677337646484,32,,CenterFallback,1,32,0,,,[]
20250720_233602_569,-43,NO_RADIO,32,0,6.522047355585215,0.09956979751586914,0.004462242126464844,32,,CenterFallback,1,32,0,,,[]
20250720_233602_676,-43,NO_RADIO,32,0,6.522047355585215,0.08688664436340332,0.004503965377807617,32,,CenterFallback,1,32,0,,,[]
20250720_233602_771,-43,NO_RADIO,32,0,6.522047355585215,0.10134220123291016,0.0046193599700927734,32,,CenterFallback,1,32,0,,,[]
20250720_233602_880,-42,NO_RADIO,32,0,6.917008681489023,0.09119153022766113,0.004345893859863281,32,,CenterFallback,1,32,0,,,[]
20250720_233602_979,-42,NO_RADIO,32,0,6.917008681489023,0.10448622703552246,0.004682779312133789,32,,CenterFallback,1,32,0,,,[]
20250720_233603_091,-42,NO_RADIO,32,0,6.917008681489023,0.09203267097473145,0.004602909088134766,32,,CenterFallback,1,32,0,,,[]
20250720_233603_191,-42,NO_RADIO,32,0,6.917008681489023,0.09294247627258301,0.004511356353759766,32,,CenterFallback,1,32,0,,,[]
20250720_233603_292,-42,NO_RADIO,32,0,6.917008681489023,0.09296774864196777,0.002575397491455078,32,,CenterFallback,1,32,0,,,[]
20250720_233603_389,-41,NO_RADIO,32,0,6.915939406622158,0.09785294532775879,0.004319667816162109,32,,CenterFallback,1,32,0,,,[]
20250720_233603_494,-41,NO_RADIO,32,0,6.915939406622158,0.0945122241973877,0.004546403884887695,32,,CenterFallback,1,32,0,,,[]
20250720_233603_596,-41,NO_RADIO,32,0,6.915939406622158,0.0928194522857666,0.004552125930786133,32,,CenterFallback,1,32,0,,,[]
20250720_233603_697,-41,NO_RADIO,32,0,6.915939406622158,0.09766530990600586,0.004587411880493164,32,,CenterFallback,1,32,0,,,[]
20250720_233603_802,-41,NO_RADIO,32,0,6.915939406622158,0.0900413990020752,0.00444793701171875,32,,CenterFallback,1,32,0,,,[]
20250720_233603_900,-40,NO_RADIO,32,0,6.9147096789532725,0.09693455696105957,0.004453182220458984,32,,CenterFallback,1,32,0,,,[]
20250720_233604_005,-40,NO_RADIO,32,0,6.9147096789532725,0.08822894096374512,0.004065513610839844,32,,CenterFallback,1,32,0,,,[]
20250720_233604_100,-40,NO_RADIO,32,0,6.9147096789532725,0.09263396263122559,0.004370212554931641,32,,CenterFallback,1,32,0,,,[]
20250720_233604_200,-40,NO_RADIO,32,0,6.9147096789532725,0.0948023796081543,0.0044629573822021484,32,,CenterFallback,1,32,0,,,[]
20250720_233604_302,-40,NO_RADIO,32,0,6.9147096789532725,0.10312986373901367,0.004032611846923828,32,,CenterFallback,1,32,0,,,[]
20250720_233604_412,-39,NO_RADIO,32,0,6.574758069923774,0.0987405776977539,0.004491329193115234,32,,CenterFallback,1,32,0,,,[]
20250720_233604_519,-39,NO_RADIO,32,0,6.574758069923774,0.10010361671447754,0.004535675048828125,32,,CenterFallback,1,32,0,,,[]
20250720_233604_626,-39,NO_RADIO,32,0,6.574758069923774,0.09134578704833984,0.004496574401855469,32,,CenterFallback,1,32,0,,,[]
20250720_233604_725,-39,NO_RADIO,32,0,6.574758069923774,0.09700250625610352,0.0044863224029541016,32,,CenterFallback,1,32,0,,,[]
20250720_233604_830,-39,NO_RADIO,32,0,6.574758069923774,0.09097123146057129,0.005001544952392578,32,,CenterFallback,1,32,0,,,[]
20250720_233604_929,-38,NO_RADIO,32,0,7.175818584887423,0.0900275707244873,0.003984928131103516,32,,CenterFallback,1,32,0,,,[]
20250720_233605_024,-38,NO_RADIO,32,0,7.175818584887423,0.08865141868591309,0.004475831985473633,32,,CenterFallback,1,32,0,,,[]
20250720_233605_120,-38,NO_RADIO,32,0,7.175818584887423,0.08765816688537598,0.004583597183227539,32,,CenterFallback,1,32,0,,,[]
20250720_233605_216,-38,NO_RADIO,32,0,7.175818584887423,0.09351086616516113,0.004501819610595703,32,,CenterFallback,1,32,0,,,[]
20250720_233605_317,-38,NO_RADIO,32,0,7.175818584887423,0.09181070327758789,0.004132270812988281,32,,CenterFallback,1,32,0,,,[]
20250720_233605_416,-37,NO_RADIO,32,0,7.1756515498423,0.09998917579650879,0.0042607784271240234,32,,CenterFallback,1,32,0,,,[]
20250720_233605_523,-37,NO_RADIO,32,0,7.1756515498423,0.08750200271606445,0.004136085510253906,32,,CenterFallback,1,32,0,,,[]
20250720_233605_618,-37,NO_RADIO,32,0,7.1756515498423,0.08642458915710449,0.0048100948333740234,32,,CenterFallback,1,32,0,,,[]
20250720_233605_713,-37,NO_RADIO,32,0,7.1756515498423,0.09434008598327637,0.004515409469604492,32,,CenterFallback,1,32,0,,,[]
20250720_233605_815,-37,NO_RADIO,32,0,7.1756515498423,0.0868980884552002,0.004514455795288086,32,,CenterFallback,1,32,0,,,[]
20250720_233605_909,-36,NO_RADIO,32,0,7.423387784931805,0.09159636497497559,0.004474163055419922,32,,CenterFallback,1,32,0,,,[]
20250720_233606_009,-36,NO_RADIO,32,0,7.423387784931805,0.08952951431274414,0.0042018890380859375,32,,CenterFallback,1,32,0,,,[]
20250720_233606_106,-36,NO_RADIO,32,0,7.423387784931805,0.09013152122497559,0.004570960998535156,32,,CenterFallback,1,32,0,,,[]
20250720_233606_204,-36,NO_RADIO,32,0,7.423387784931805,0.0906057357788086,0.0039958953857421875,32,,CenterFallback,1,32,0,,,[]
20250720_233606_299,-36,NO_RADIO,32,0,7.423387784931805,0.08889651298522949,0.004316806793212891,32,,CenterFallback,1,32,0,,,[]
20250720_233606_396,-35,NO_RADIO,32,0,7.748058345160416,0.08860421180725098,0.0045168399810791016,32,,CenterFallback,1,32,0,,,[]
20250720_233606_492,-35,NO_RADIO,32,0,7.748058345160416,0.09337520599365234,0.004442691802978516,32,,CenterFallback,1,32,0,,,[]
20250720_233606_593,-35,NO_RADIO,32,0,7.748058345160416,0.09572362899780273,0.00469970703125,32,,CenterFallback,1,32,0,,,[]
20250720_233606_696,-35,NO_RADIO,32,0,7.748058345160416,0.0902719497680664,0.0045011043548583984,32,,CenterFallback,1,32,0,,,[]
20250720_233606_794,-35,NO_RADIO,32,0,7.748058345160416,0.09496068954467773,0.004479646682739258,32,,CenterFallback,1,32,0,,,[]
20250720_233606_897,-34,NO_RADIO,32,0,7.747835719638019,0.09904026985168457,0.00451207160949707,32,,CenterFallback,1,32,0,,,[]
20250720_233607_004,-34,NO_RADIO,32,0,7.747835719638019,0.09993600845336914,0.004509687423706055,32,,CenterFallback,1,32,0,,,[]
20250720_233607_111,-34,NO_RADIO,32,0,7.747835719638019,0.09660816192626953,0.004507303237915039,32,,CenterFallback,1,32,0,,,[]
20250720_233607_216,-34,NO_RADIO,32,0,7.747835719638019,0.09715771675109863,0.004576683044433594,32,,CenterFallback,1,32,0,,,[]
20250720_233607_320,-34,NO_RADIO,32,0,7.747835719638019,0.0954282283782959,0.004091739654541016,32,,CenterFallback,1,32,0,,,[]
20250720_233607_423,-33,NO_RADIO,32,0,7.791502718128385,0.09913945198059082,0.004502058029174805,32,,CenterFallback,1,32,0,,,[]
20250720_233607_530,-33,NO_RADIO,32,0,7.791502718128385,0.08967280387878418,0.004312276840209961,32,,CenterFallback,1,32,0,,,[]
20250720_233607_627,-33,NO_RADIO,32,0,7.791502718128385,0.0868983268737793,0.0045053958892822266,32,,CenterFallback,1,32,0,,,[]
20250720_233607_721,-33,NO_RADIO,32,0,7.791502718128385,0.10318136215209961,0.0045146942138671875,32,,CenterFallback,1,32,0,,,[]
20250720_233607_832,-33,NO_RADIO,32,0,7.791502718128385,0.08939790725708008,0.004483461380004883,32,,CenterFallback,1,32,0,,,[]
20250720_233607_929,-32,NO_RADIO,32,0,7.790931072012057,0.09986090660095215,0.004454135894775391,32,,CenterFallback,1,32,0,,,[]
20250720_233608_035,-32,NO_RADIO,32,0,7.790931072012057,0.09818243980407715,0.004479885101318359,32,,CenterFallback,1,32,0,,,[]
20250720_233608_140,-32,NO_RADIO,32,0,7.790931072012057,0.09354662895202637,0.004385232925415039,32,,CenterFallback,1,32,0,,,[]
