Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,SNR (dB),YOLO Time (s),Beam Sweep Time (s)
20250623_174714_657,-45,NO_RADIO,32,0,,0.17123651504516602,0.0026760101318359375
20250623_174714_834,-44,NO_RADIO,32,0,,0.14412999153137207,0.0014028549194335938
20250623_174714_981,-43,NO_RADIO,32,0,,0.14880084991455078,0.0009846687316894531
20250623_174715_132,-43,NO_RADIO,32,0,,0.1474132537841797,0.0008635520935058594
20250623_174715_282,-42,NO_RADIO,32,0,,0.15859317779541016,0.0009770393371582031
20250623_174715_442,-42,NO_RADIO,32,0,,0.14913177490234375,0.0009989738464355469
20250623_174715_594,-41,NO_RADIO,32,0,,0.14883708953857422,0.001249074935913086
20250623_174715_745,-40,NO_RADIO,32,0,,0.14890432357788086,0.0009086132049560547
20250623_174715_896,-40,NO_RADIO,32,0,,0.14738774299621582,0.0008685588836669922
20250623_174716_046,-39,NO_RADIO,32,0,,0.1489403247833252,0.0009326934814453125
20250623_174716_197,-39,NO_RADIO,32,0,,0.15163588523864746,0.0008339881896972656
20250623_174716_351,-38,NO_RADIO,32,0,,0.14730572700500488,0.0008432865142822266
20250623_174716_500,-37,NO_RADIO,32,0,,0.14316487312316895,0.0009877681732177734
20250623_174716_646,-37,NO_RADIO,32,0,,0.14692425727844238,0.0012938976287841797
20250623_174716_795,-36,NO_RADIO,32,0,,0.14529967308044434,0.0014450550079345703
20250623_174716_944,-36,NO_RADIO,32,0,,0.14631247520446777,0.0010526180267333984
20250623_174717_092,-35,NO_RADIO,32,0,,0.14796924591064453,0.0009067058563232422
20250623_174717_242,-34,NO_RADIO,32,0,,0.14412164688110352,0.0009045600891113281
20250623_174717_389,-34,NO_RADIO,32,0,,0.1413722038269043,0.0008585453033447266
20250623_174717_532,-33,NO_RADIO,32,0,,0.14634203910827637,0.001035928726196289
20250623_174717_681,-33,NO_RADIO,32,0,,0.148573637008667,0.0012137889862060547
20250623_174717_832,-32,NO_RADIO,32,0,,0.14583539962768555,0.0009503364562988281
20250623_174717_980,-31,NO_RADIO,32,0,,0.16068410873413086,0.0010366439819335938
20250623_174718_143,-31,NO_RADIO,32,0,,0.1550745964050293,0.0009894371032714844
20250623_174718_300,-30,51,51,27.6,36.98859311606721,0.18489575386047363,0.0010340213775634766
20250623_174718_487,-29,NO_RADIO,32,0,,0.1423792839050293,0.00095367431640625
20250623_174718_632,-29,50,50,26.1,37.28952889803539,0.17378973960876465,0.001047372817993164
20250623_174718_808,-28,50,50,26.1,35.97841705067741,0.1763293743133545,0.0010044574737548828
20250623_174718_986,-27,49,49,24.7,37.13923419132509,0.17821979522705078,0.0009937286376953125
20250623_174719_167,-27,49,49,24.7,37.13923419132509,0.18028593063354492,0.0009181499481201172
20250623_174719_349,-26,48,48,23.2,37.345967950827685,0.18222451210021973,0.0009558200836181641
20250623_174719_533,-25,48,48,23.2,36.205264873629936,0.20038700103759766,0.0010342597961425781
