Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,SNR (dB),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s)
20250719_020354_008,-44,NO_RADIO,32,0,7.0523363494873195,-95.76765441894531,0.12613916397094727,0.10173320770263672
20250719_020354_239,-43,NO_RADIO,32,0,6.9408644420959575,-96.12810516357422,0.09545278549194336,0.15569281578063965
20250719_020354_491,-42,NO_RADIO,32,0,7.066523378648299,-96.25521850585938,0.09734129905700684,0.1014254093170166
20250719_020354_691,-41,NO_RADIO,32,0,6.405407849825508,-96.43071746826172,0.09579014778137207,0.15776538848876953
20250719_020354_945,-40,NO_RADIO,32,0,7.164744285877177,-96.12810516357422,0.09723734855651855,0.1013803482055664
20250719_020355_145,-39,NO_RADIO,32,0,7.239100135203401,-96.12810516357422,0.10101652145385742,0.1577599048614502
20250719_020355_404,-38,NO_RADIO,32,0,7.190793917564747,-96.04537200927734,0.10013818740844727,0.1013941764831543
20250719_020355_607,-37,NO_RADIO,32,0,7.57372309302022,-95.6165771484375,0.09896278381347656,0.1578536033630371
20250719_020355_864,-36,NO_RADIO,32,0,7.359588493380215,-95.91634559631349,0.10017704963684082,0.10155749320983887
20250719_020356_067,-35,NO_RADIO,32,0,8.010251955498092,-95.32933807373047,0.09943413734436035,0.15778231620788574
20250719_020356_325,-34,NO_RADIO,32,0,7.985295783237177,-94.93123626708984,0.09452486038208008,0.10142374038696289
20250719_020356_522,-33,NO_RADIO,32,0,8.021458977795618,-94.93123626708984,0.09511899948120117,0.1577460765838623
20250719_020356_776,-33,51,51,27.6,8.231904527652318,-94.68475341796875,0.09891390800476074,0.10150313377380371
20250719_020356_977,-32,NO_RADIO,51,27.6,21.246338412543736,-82.10548400878906,0.09760928153991699,0.15781927108764648
20250719_020357_233,-31,NO_RADIO,51,27.6,21.178839269909034,-82.15346641540528,0.10033965110778809,0.10133957862854004
20250719_020357_436,-30,NO_RADIO,51,27.6,20.45062149655267,-82.69439697265625,0.10139942169189453,0.15772294998168945
20250719_020357_696,-29,51,51,27.6,20.333200497177785,-82.80760955810547,0.10313677787780762,0.10135817527770996
20250719_020357_901,-28,50,50,26.1,19.987514179873116,-83.24922180175781,0.10069441795349121,0.15783476829528809
20250719_020358_161,-27,50,50,26.1,19.869198438947933,-83.39263954162598,0.10119819641113281,0.10137271881103516
20250719_020358_364,-26,49,49,24.7,18.873538525979342,-84.28829765319824,0.1005258560180664,0.15777063369750977
20250719_020358_623,-25,48,48,23.2,18.91944740928274,-84.2216953277588,0.0997316837310791,0.10145401954650879
20250719_020358_825,-24,48,48,23.2,19.183905771008824,-83.95832824707031,0.09937500953674316,0.15773224830627441
20250719_020359_083,-23,48,48,23.2,19.262067368554696,-83.90044403076172,0.09714865684509277,0.10140037536621094
20250719_020359_283,-22,47,47,21.8,17.714710489289743,-85.49885559082031,0.09920740127563477,0.15779852867126465
20250719_020359_541,-22,46,46,20.3,16.107809708449253,-86.88829803466797,0.09678387641906738,0.10141849517822266
20250719_020359_740,-21,45,45,18.9,19.210730989621695,-83.91183090209961,0.0999000072479248,0.1578357219696045
20250719_020359_998,-20,45,45,18.9,18.487359772649697,-84.66056823730469,0.10176873207092285,0.10142326354980469
20250719_020400_202,-19,44,44,17.4,18.606422751922892,-84.34470138549804,0.1004190444946289,0.1577777862548828
20250719_020400_461,-18,43,43,16.0,18.704683650168562,-84.4119644165039,0.10082888603210449,0.10141229629516602
