Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error
20250721_075643_364,-45,NO_RADIO,32,0,6.587617577283098,0.11446452140808105,0.004378795623779297,32,,CenterFallback,1,32,0,,
20250721_075643_485,-45,NO_RADIO,32,0,6.587617577283098,0.0880882740020752,0.002146005630493164,32,,CenterFallback,1,32,0,,
20250721_075643_577,-45,NO_RADIO,32,0,6.587617577283098,0.08064913749694824,0.002437591552734375,32,,CenterFallback,1,32,0,,
20250721_075643_661,-45,NO_RADIO,32,0,6.587617577283098,0.08903765678405762,0.0021479129791259766,32,,CenterFallback,1,32,0,,
20250721_075643_754,-45,NO_RADIO,32,0,6.587617577283098,0.08893418312072754,0.0022821426391601562,32,,CenterFallback,1,32,0,,
20250721_075643_846,-45,NO_RADIO,32,0,6.587617577283098,0.08782649040222168,0.002640247344970703,32,,CenterFallback,1,32,0,,
20250721_075643_938,-45,NO_RADIO,32,0,6.587617577283098,0.0895683765411377,0.002076864242553711,32,,CenterFallback,1,32,0,,
20250721_075644_031,-45,NO_RADIO,32,0,6.587617577283098,0.09058523178100586,0.002039194107055664,32,,CenterFallback,1,32,0,,
20250721_075644_125,-45,NO_RADIO,32,0,6.587617577283098,0.09528088569641113,0.0022182464599609375,32,,CenterFallback,1,32,0,,
20250721_075644_224,-45,NO_RADIO,32,0,6.587617577283098,0.09617972373962402,0.002079010009765625,32,,CenterFallback,1,32,0,,
20250721_075644_324,-45,NO_RADIO,32,0,6.587617577283098,0.09004902839660645,0.002117156982421875,32,,CenterFallback,1,32,0,,
20250721_075644_417,-45,NO_RADIO,32,0,6.587617577283098,0.08664941787719727,0.0023152828216552734,32,,CenterFallback,1,32,0,,
20250721_075644_507,-45,NO_RADIO,32,0,6.587617577283098,0.08309268951416016,0.002061605453491211,32,,CenterFallback,1,32,0,,
20250721_075644_594,-45,NO_RADIO,32,0,6.587617577283098,0.09439778327941895,0.002088308334350586,32,,CenterFallback,1,32,0,,
20250721_075644_692,-45,NO_RADIO,32,0,6.587617577283098,0.08635449409484863,0.002124309539794922,32,,CenterFallback,1,32,0,,
20250721_075644_782,-45,NO_RADIO,32,0,6.587617577283098,0.07967710494995117,0.002228260040283203,32,,CenterFallback,1,32,0,,
20250721_075644_865,-45,NO_RADIO,32,0,6.587617577283098,0.08617210388183594,0.0021333694458007812,32,,CenterFallback,1,32,0,,
20250721_075644_954,-45,NO_RADIO,32,0,6.587617577283098,0.08611941337585449,0.0020830631256103516,32,,CenterFallback,1,32,0,,
20250721_075645_044,-45,NO_RADIO,32,0,6.587617577283098,0.09235835075378418,0.0022368431091308594,32,,CenterFallback,1,32,0,,
20250721_075645_140,-45,NO_RADIO,32,0,6.587617577283098,0.12101125717163086,0.0022525787353515625,32,,CenterFallback,1,32,0,,
20250721_075645_265,-45,NO_RADIO,32,0,6.587617577283098,0.08897185325622559,0.0027971267700195312,32,,CenterFallback,1,32,0,,
20250721_075645_358,-45,NO_RADIO,32,0,6.587617577283098,0.09237957000732422,0.0027446746826171875,32,,CenterFallback,1,32,0,,
20250721_075645_455,-45,NO_RADIO,32,0,6.587617577283098,0.08802056312561035,0.002928018569946289,32,,CenterFallback,1,32,0,,
20250721_075645_548,-45,NO_RADIO,32,0,6.587617577283098,0.094879150390625,0.002930164337158203,32,,CenterFallback,1,32,0,,
20250721_075645_648,-45,NO_RADIO,32,0,6.587617577283098,0.08621668815612793,0.002835512161254883,32,,CenterFallback,1,32,0,,
20250721_075645_739,-45,NO_RADIO,32,0,6.587617577283098,0.09540414810180664,0.002617359161376953,32,,CenterFallback,1,32,0,,
20250721_075645_838,-45,NO_RADIO,32,0,6.587617577283098,0.09108996391296387,0.0020635128021240234,32,,CenterFallback,1,32,0,,
20250721_075645_932,-45,NO_RADIO,32,0,6.587617577283098,0.09076619148254395,0.0026903152465820312,32,,CenterFallback,1,32,0,,
20250721_075646_027,-45,NO_RADIO,32,0,6.587617577283098,0.08752322196960449,0.002791881561279297,32,,CenterFallback,1,32,0,,
20250721_075646_121,-45,NO_RADIO,32,0,6.587617577283098,0.09093713760375977,0.0031554698944091797,32,,CenterFallback,1,32,0,,
20250721_075646_216,-45,NO_RADIO,32,0,6.587617577283098,0.09194445610046387,0.0027320384979248047,32,,CenterFallback,1,32,0,,
20250721_075646_314,-45,NO_RADIO,32,0,6.587617577283098,0.08674454689025879,0.0029425621032714844,32,,CenterFallback,1,32,0,,
20250721_075646_407,-45,NO_RADIO,32,0,6.587617577283098,0.08997583389282227,0.0028684139251708984,32,,CenterFallback,1,32,0,,
20250721_075646_502,-45,NO_RADIO,32,0,6.587617577283098,0.08478617668151855,0.002880573272705078,32,,CenterFallback,1,32,0,,
20250721_075646_592,-45,NO_RADIO,32,0,6.587617577283098,0.08797383308410645,0.002823352813720703,32,,CenterFallback,1,32,0,,
20250721_075646_684,-45,NO_RADIO,32,0,6.587617577283098,0.08883023262023926,0.0021407604217529297,32,,CenterFallback,1,32,0,,
20250721_075646_776,-45,NO_RADIO,32,0,6.587617577283098,0.08369636535644531,0.002722024917602539,32,,CenterFallback,1,32,0,,
20250721_075646_865,-45,NO_RADIO,32,0,6.587617577283098,0.08896923065185547,0.0028824806213378906,32,,CenterFallback,1,32,0,,
20250721_075646_959,-45,NO_RADIO,32,0,6.587617577283098,0.09346246719360352,0.0028107166290283203,32,,CenterFallback,1,32,0,,
20250721_075647_057,-45,NO_RADIO,32,0,6.587617577283098,0.09112668037414551,0.0030488967895507812,32,,CenterFallback,1,32,0,,
20250721_075647_153,-44,NO_RADIO,32,0,6.977760553676589,0.09228038787841797,0.0028231143951416016,32,,CenterFallback,1,32,0,,
