Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error
20250721_075736_969,-32,NO_RADIO,51,27.6,20.05073723451256,0.0954999923706054,0.0040476322174072,51,,CenterFallback,1,32,0,,
20250721_075736_677,-32,NO_RADIO,51,27.6,20.05073723451256,0.0908854007720947,0.004305362701416,51,,CenterFallback,1,32,0,,
20250721_075736_583,-32,NO_RADIO,51,27.6,20.05073723451256,0.0884966850280761,0.0040340423583984,51,,CenterFallback,1,32,0,,
20250721_075737_651,-32,NO_RADIO,51,27.6,20.05073723451256,0.0863668918609619,0.0044631958007812,51,,CenterFallback,1,32,0,,
20250721_075735_497,-32,NO_RADIO,51,27.6,20.05073723451256,0.0919098854064941,0.0040709972381591,51,,CenterFallback,1,32,0,,
20250721_075736_278,-32,NO_RADIO,51,27.6,20.05073723451256,0.0977554321289062,0.0040869712829589,51,,CenterFallback,1,32,0,,
20250721_075738_745,-32,NO_RADIO,51,27.6,20.05073723451256,0.0958795547485351,0.0040211677551269,51,,CenterFallback,1,32,0,,
20250721_075737_745,-32,NO_RADIO,51,27.6,20.05073723451256,0.0918877124786377,0.0040626525878906,51,,CenterFallback,1,32,0,,
20250721_075738_940,-32,NO_RADIO,51,27.6,20.05073723451256,0.0923774242401123,0.0043303966522216,51,,CenterFallback,1,32,0,,
20250721_075735_690,-32,NO_RADIO,51,27.6,20.05073723451256,0.0917274951934814,0.0042872428894042,51,,CenterFallback,1,32,0,,
20250721_075737_563,-32,NO_RADIO,51,27.6,20.05073723451256,0.0821435451507568,0.0042412281036376,51,,CenterFallback,1,32,0,,
20250721_075735_985,-32,NO_RADIO,51,27.6,20.05073723451256,0.0906908512115478,0.0040562152862548,51,,CenterFallback,1,32,0,,
20250721_075736_383,-32,NO_RADIO,51,27.6,20.05073723451256,0.0942397117614746,0.0040185451507568,51,,CenterFallback,1,32,0,,
20250721_075738_163,-32,NO_RADIO,51,27.6,20.05073723451256,0.0947749614715576,0.0041732788085937,51,,CenterFallback,1,32,0,,
20250721_075738_461,-32,NO_RADIO,51,27.6,20.05073723451256,0.0942521095275878,0.0019772052764892,51,,CenterFallback,1,32,0,,
20250721_075735_887,-32,NO_RADIO,51,27.6,20.05073723451256,0.0907433032989502,0.003995656967163,51,,CenterFallback,1,32,0,,
20250721_075736_774,-32,NO_RADIO,51,27.6,20.05073723451256,0.0903575420379638,0.0040388107299804,51,,CenterFallback,1,32,0,,
20250721_075737_469,-32,NO_RADIO,51,27.6,20.05073723451256,0.0863499641418457,0.0041508674621582,51,,CenterFallback,1,32,0,,
20250721_075735_084,-32,NO_RADIO,51,27.6,20.05073723451256,0.0951309204101562,0.0040619373321533,51,,CenterFallback,1,32,0,,
20250721_075738_357,-32,NO_RADIO,51,27.6,20.05073723451256,0.0965065956115722,0.0041902065277099,51,,CenterFallback,1,32,0,,
20250721_075735_597,-32,NO_RADIO,51,27.6,20.05073723451256,0.0856294631958007,0.0043597221374511,51,,CenterFallback,1,32,0,,
20250721_075736_183,-32,NO_RADIO,51,27.6,20.05073723451256,0.0886082649230957,0.0040836334228515,51,,CenterFallback,1,32,0,,
20250721_075735_186,-32,NO_RADIO,51,27.6,20.05073723451256,0.1030800342559814,0.0040338039398193,51,,CenterFallback,1,32,0,,
20250721_075737_954,-32,NO_RADIO,51,27.6,20.05073723451256,0.09273362159729,0.0042402744293212,51,,CenterFallback,1,32,0,,
20250721_075737_168,-32,NO_RADIO,51,27.6,20.05073723451256,0.0951354503631591,0.0039985179901123,51,,CenterFallback,1,32,0,,
20250721_075735_296,-32,NO_RADIO,51,27.6,20.05073723451256,0.0953855514526367,0.0041043758392333,51,,CenterFallback,1,32,0,,
20250721_075738_054,-32,NO_RADIO,51,27.6,20.05073723451256,0.1023516654968261,0.0040292739868164,51,,CenterFallback,1,32,0,,
20250721_075738_648,-32,NO_RADIO,51,27.6,20.05073723451256,0.0896937847137451,0.0040123462677001,51,,CenterFallback,1,32,0,,
20250721_075735_399,-32,NO_RADIO,51,27.6,20.05073723451256,0.0916402339935302,0.0042891502380371,51,,CenterFallback,1,32,0,,
20250721_075738_559,-32,NO_RADIO,51,27.6,20.05073723451256,0.0821225643157959,0.0040833950042724,51,,CenterFallback,1,32,0,,
20250721_075737_369,-32,NO_RADIO,51,27.6,20.05073723451256,0.0917267799377441,0.0044419765472412,51,,CenterFallback,1,32,0,,
20250721_075738_265,-32,NO_RADIO,51,27.6,20.05073723451256,0.0851540565490722,0.0040218830108642,51,,CenterFallback,1,32,0,,
20250721_075736_083,-32,NO_RADIO,51,27.6,20.05073723451256,0.0922479629516601,0.0041086673736572,51,,CenterFallback,1,32,0,,
20250721_075737_269,-32,NO_RADIO,51,27.6,20.05073723451256,0.0936808586120605,0.0039777755737304,51,,CenterFallback,1,32,0,,
20250721_075736_872,-32,NO_RADIO,51,27.6,20.05073723451256,0.0888149738311767,0.0043895244598388,51,,CenterFallback,1,32,0,,
20250721_075737_072,-32,NO_RADIO,51,27.6,20.05073723451256,0.0885992050170898,0.0042512416839599,51,,CenterFallback,1,32,0,,
20250721_075735_789,-32,NO_RADIO,51,27.6,20.05073723451256,0.0913848876953125,0.0040497779846191,51,,CenterFallback,1,32,0,,
20250721_075736_484,-32,NO_RADIO,51,27.6,20.05073723451256,0.0925872325897216,0.0036215782165527,51,,CenterFallback,1,32,0,,
20250721_075737_844,-32,NO_RADIO,51,27.6,20.05073723451256,0.1022613048553466,0.0040900707244873,51,,CenterFallback,1,32,0,,
20250721_075739_420,-31,51,51,27.6,20.53557951269317,0.0881907939910888,0.0042519569396972,51,51.0,YOLO,1,32,0,20.53557951269317,0.0
20250721_075741_310,-31,51,51,27.6,20.53557951269317,0.0958931446075439,0.0038282871246337,51,51.0,YOLO,1,32,0,20.53557951269317,0.0
20250721_075740_798,-31,NO_RADIO,51,27.6,20.53557951269317,0.0957109928131103,0.0042676925659179,51,,CenterFallback,1,32,0,,
20250721_075739_040,-31,NO_RADIO,51,27.6,20.53557951269317,0.0888736248016357,0.0043239593505859,51,,CenterFallback,1,32,0,,
20250721_075741_803,-31,NO_RADIO,51,27.6,20.53557951269317,0.0996124744415283,0.0046625137329101,51,,CenterFallback,1,32,0,,
20250721_075741_604,-31,51,51,27.6,20.53557951269317,0.0905930995941162,0.0039300918579101,51,51.0,YOLO,1,32,0,20.53557951269317,0.0
20250721_075740_004,-31,NO_RADIO,51,27.6,20.53557951269317,0.0924885272979736,0.0043482780456542,51,,CenterFallback,1,32,0,,
20250721_075742_394,-31,51,51,27.6,20.53557951269317,0.0919165611267089,0.0043418407440185,51,51.0,YOLO,1,32,0,20.53557951269317,0.0
