Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),Initial Max Power (dBm),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error,Beam Offset History,Received Jetson inference Time,Set TX Beam Time (s),Set RX Beam Time (s),Stabilize Beam Time (s),Measure SNR Time (s)
20250723_235229_753,-40,58,58,37.7,24.61431911038723,-77.98351745605468,-77.98351745605468,0.1027350425720214,0.1583929061889648,58,58.0,YOLO,1,32,0.0,24.61431911038723,0.0,[],0.1024222373962402,0.0504839420318603,0.0504591464996337,0.0567820072174072,0.0006599426269531
20250723_235230_016,-40,NO_RADIO,58,37.7,24.68160776156337,-77.94027175903321,-77.94027175903321,0.101520299911499,0.1021392345428466,58,,CenterFallback,1,32,0.0,,,[],0.1011779308319091,0.0505471229553222,0.0504601001739501,0.0004060268402099,0.000685691833496
20250723_235230_952,-40,63,63,45.0,24.65412504375371,-77.97319107055664,-77.97319107055664,0.1078243255615234,0.1020326614379882,63,63.0,YOLO,1,32,0.0,24.65412504375371,0.0,[],0.107480764389038,0.05049729347229,0.0504519939422607,0.000434398651123,0.000643253326416
20250723_235233_302,-40,58,58,37.7,24.586880974563684,-77.97191848754883,-77.97191848754883,0.1034460067749023,0.1019892692565918,58,58.0,YOLO,1,32,0.0,24.586880974563684,0.0,[],0.1031351089477539,0.0504701137542724,0.0504596233367919,0.0003969669342041,0.0006575584411621
20250723_235232_364,-40,58,58,37.7,24.168529005354387,-78.45529899597167,-78.45529899597167,0.1030309200286865,0.1020753383636474,58,58.0,YOLO,1,32,0.0,24.168529005354387,0.0,[],0.1026918888092041,0.0504951477050781,0.0504722595214843,0.0004041194915771,0.0006988048553466
20250723_235233_040,-40,NO_RADIO,58,37.7,24.664163287032963,-77.9319034576416,-77.9319034576416,0.1011495590209961,0.1583764553070068,58,,CenterFallback,1,32,0.0,,,[],0.1008441448211669,0.0504984855651855,0.0504157543182373,0.0567250251770019,0.0006697177886962
20250723_235231_629,-40,58,58,37.7,24.587159886682528,-78.00569610595703,-78.00569610595703,0.1016976833343505,0.1587135791778564,58,58.0,YOLO,1,32,0.0,24.587159886682528,0.0,[],0.1013329029083252,0.0504701137542724,0.0504698753356933,0.0567512512207031,0.0010147094726562
20250723_235232_835,-40,NO_RADIO,58,37.7,24.60798990573452,-78.07058334350586,-78.07058334350586,0.1020615100860595,0.1020975112915039,58,,CenterFallback,1,32,0.0,,,[],0.1017143726348877,0.0504782199859619,0.0504906177520751,0.0004017353057861,0.0006749629974365
20250723_235230_221,-40,NO_RADIO,58,37.7,24.260941979376497,-78.3018295288086,-78.3018295288086,0.1013264656066894,0.1583559513092041,58,,CenterFallback,1,32,0.0,,,[],0.1010544300079345,0.0504546165466308,0.0504257678985595,0.0567467212677001,0.0006773471832275
20250723_235231_891,-40,58,58,37.7,24.50102102220491,-78.09432067871094,-78.09432067871094,0.1039648056030273,0.1020522117614746,58,58.0,YOLO,1,32,0.0,24.50102102220491,0.0,[],0.1035842895507812,0.0504658222198486,0.0504679679870605,0.0004019737243652,0.0007102489471435
20250723_235233_509,-40,58,58,37.7,24.24803724810195,-78.29777145385742,-78.29777145385742,0.1023337841033935,0.15836763381958,58,58.0,YOLO,1,32,0.0,24.24803724810195,0.0,[],0.1019706726074218,0.0504531860351562,0.0504601001739501,0.0567445755004882,0.0007033348083496
20250723_235230_690,-40,58,58,37.7,24.55392690484139,-78.02891845703125,-78.02891845703125,0.1020469665527343,0.1583173274993896,58,58.0,YOLO,1,32,0.0,24.55392690484139,0.0,[],0.1016969680786132,0.0504825115203857,0.0504355430603027,0.0567266941070556,0.0006661415100097
20250723_235231_423,-40,58,58,37.7,24.2305774588622,-78.32434425354003,-78.32434425354003,0.1017491817474365,0.1020052433013916,58,58.0,YOLO,1,32,0.0,24.2305774588622,0.0,[],0.1014361381530761,0.0504593849182128,0.0504519939422607,0.0003976821899414,0.0006906986236572
