Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),Initial Max Power (dBm),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error,Beam Offset History,Received Jetson inference Time,Set TX Beam Time (s),Set RX Beam Time (s),Stabilize Beam Time (s),Measure SNR Time (s)
20250724_002616_567,-65,NO_RADIO,32,0,6.973316955566418,-96.43071746826172,-96.43071746826172,0.1256544589996338,0.10247468948364258,32,,CenterFallback,1,32,0,,,[],0.1252152919769287,0.0504918098449707,0.05051565170288086,0.00045871734619140625,0.0009577274322509766
20250724_002616_800,-65,NO_RADIO,32,0,7.062311768828991,-96.43071746826172,-96.43071746826172,0.10124802589416504,0.1564779281616211,32,,CenterFallback,1,32,0,,,[],0.10082030296325684,0.050513267517089844,0.05050063133239746,0.054727792739868164,0.0006783008575439453
20250724_002617_059,-65,NO_RADIO,32,0,7.054722357082824,-96.75601196289062,-96.75601196289062,0.10088515281677246,0.10197734832763672,32,,CenterFallback,1,32,0,,,[],0.10052967071533203,0.05045199394226074,0.05049300193786621,0.0003941059112548828,0.000606536865234375
20250724_002617_264,-65,NO_RADIO,32,0,7.123140498054667,-96.43071746826172,-96.43071746826172,0.1006014347076416,0.1585369110107422,32,,CenterFallback,1,32,0,,,[],0.10028529167175293,0.05051469802856445,0.05047130584716797,0.056821346282958984,0.0006783008575439453
20250724_002617_525,-64,NO_RADIO,32,0,6.57799283759077,-97.00424194335938,-97.00424194335938,0.10108089447021484,0.1020975112915039,32,,CenterFallback,1,32,0,,,[],0.10071945190429688,0.05048489570617676,0.0504918098449707,0.00039839744567871094,0.0006840229034423828
20250724_002617_729,-64,NO_RADIO,32,0,6.62636601232802,-97.00424194335938,-97.00424194335938,0.10074090957641602,0.15842318534851074,32,,CenterFallback,1,32,0,,,[],0.10041046142578125,0.050519704818725586,0.05049443244934082,0.056682586669921875,0.0006730556488037109
20250724_002617_990,-64,NO_RADIO,32,0,6.81613134249551,-96.75601196289062,-96.75601196289062,0.10218405723571777,0.10200977325439453,32,,CenterFallback,1,32,0,,,[],0.10185599327087402,0.05047297477722168,0.05044913291931152,0.0004131793975830078,0.0006406307220458984
20250724_002618_196,-64,NO_RADIO,32,0,7.126263981230295,-96.38617706298828,-96.38617706298828,0.10072493553161621,0.15845155715942383,32,,CenterFallback,1,32,0,,,[],0.100341796875,0.050499677658081055,0.05048084259033203,0.056720733642578125,0.0006983280181884766
20250724_002618_457,-63,NO_RADIO,32,0,7.463791964360595,-96.25521850585938,-96.25521850585938,0.1002202033996582,0.10199451446533203,32,,CenterFallback,1,32,0,,,[],0.0998997688293457,0.050447702407836914,0.05048823356628418,0.00038242340087890625,0.0006392002105712891
20250724_002618_661,-63,NO_RADIO,32,0,7.172236114328257,-96.25521850585938,-96.25521850585938,0.09971904754638672,0.1584467887878418,32,,CenterFallback,1,32,0,,,[],0.09936285018920898,0.050469160079956055,0.05048561096191406,0.05678057670593262,0.0006580352783203125
20250724_002618_921,-63,NO_RADIO,32,0,7.103015755162431,-96.43071746826172,-96.43071746826172,0.10096883773803711,0.10202908515930176,32,,CenterFallback,1,32,0,,,[],0.10058760643005371,0.050445556640625,0.050462961196899414,0.00039887428283691406,0.0006868839263916016
20250724_002619_125,-63,NO_RADIO,32,0,6.822587225784034,-96.43071746826172,-96.43071746826172,0.10041022300720215,0.15833687782287598,32,,CenterFallback,1,32,0,,,[],0.10005617141723633,0.0504758358001709,0.050399065017700195,0.05673718452453613,0.0006697177886962891
