Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),Initial Max Power (dBm),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error,Beam Offset History,Received Jetson inference Time,Set TX Beam Time (s),Set RX Beam Time (s),Stabilize Beam Time (s),Measure SNR Time (s)
20250724_002641_776,-40,60,60,40.6,20.221389112073027,-82.94385528564453,-82.94385528564453,0.1036856174468994,0.1019959449768066,60,60.0,YOLO,1,32,0.0,20.221389112073027,0.0,[],0.1033380031585693,0.0504653453826904,0.0504915714263916,0.0003964900970458,0.0006375312805175
20250724_002642_244,-40,60,60,40.6,20.3223729292788,-82.87935295104981,-82.87935295104981,0.1038880348205566,0.1020245552062988,60,60.0,YOLO,1,32,0.0,20.3223729292788,0.0,[],0.1034727096557617,0.0504436492919921,0.0504572391510009,0.0004281997680664,0.0006895065307617
20250724_002641_512,-40,60,60,40.6,20.45023350614632,-82.76283416748046,-82.76283416748046,0.1038072109222412,0.1584413051605224,60,60.0,YOLO,1,32,0.0,20.45023350614632,0.0,[],0.103419542312622,0.0505108833312988,0.0505101680755615,0.0567212104797363,0.0006923675537109
20250724_002641_983,-40,60,60,40.6,20.52304644033083,-82.78627014160156,-82.78627014160156,0.1007614135742187,0.1583695411682129,60,60.0,YOLO,1,32,0.0,20.52304644033083,0.0,[],0.1004376411437988,0.0504844188690185,0.0504717826843261,0.0567388534545898,0.0006673336029052
20250724_002642_713,-39,59,59,39.2,21.858364179171843,-81.5199966430664,-81.5199966430664,0.103628396987915,0.1020255088806152,59,59.0,YOLO,1,32,0.0,21.858364179171843,0.0,[],0.1033155918121337,0.0504810810089111,0.0504829883575439,0.0003983974456787,0.0006582736968994
20250724_002643_183,-39,59,59,39.2,21.70751507171313,-81.61260299682617,-81.61260299682617,0.086735725402832,0.101978063583374,59,59.0,YOLO,1,32,0.0,21.70751507171313,0.0,[],0.0864138603210449,0.050464391708374,0.0504844188690185,0.0004010200500488,0.0006217956542968
20250724_002642_451,-39,59,59,39.2,21.903831696615825,-81.34959030151367,-81.34959030151367,0.1019277572631836,0.1584000587463379,59,59.0,YOLO,1,32,0.0,21.903831696615825,0.0,[],0.1015872955322265,0.0504498481750488,0.0505053997039794,0.0567889213562011,0.0006499290466308
20250724_002642_921,-39,59,59,39.2,21.84074819755141,-81.33440170288085,-81.33440170288085,0.1017515659332275,0.1583983898162841,59,59.0,YOLO,1,32,0.0,21.84074819755141,0.0,[],0.1014051437377929,0.0504624843597412,0.0504806041717529,0.0567705631256103,0.0006783008575439
20250724_002644_098,-38,58,58,37.7,22.303376803999825,-80.98288497924804,-80.98288497924804,0.1019589900970459,0.1019802093505859,58,58.0,YOLO,1,32,0.0,22.303376803999825,0.0,[],0.101611852645874,0.0504717826843261,0.0504779815673828,0.0003955364227294,0.000629186630249
20250724_002643_373,-38,59,59,39.2,20.230708572640424,-83.0085391998291,-83.0085391998291,0.0973660945892334,0.1583030223846435,59,59.0,YOLO,1,32,0.0,20.230708572640424,0.0,[],0.0970528125762939,0.0504565238952636,0.0504329204559326,0.056739330291748,0.0006678104400634
20250724_002643_630,-38,58,58,37.7,19.995973525227853,-83.18090057373047,-83.18090057373047,0.1035456657409668,0.1019878387451171,58,58.0,YOLO,1,32,0.0,19.995973525227853,0.0,[],0.1032228469848632,0.0504803657531738,0.0504786968231201,0.0003933906555175,0.0006303787231445
20250724_002643_837,-38,58,58,37.7,22.16863844203391,-81.03233375549317,-81.03233375549317,0.1009981632232666,0.1584126949310302,58,58.0,YOLO,1,32,0.0,22.16863844203391,0.0,[],0.1006515026092529,0.050490379333496,0.0504586696624755,0.0567476749420166,0.0007088184356689
20250724_002645_036,-37,58,58,37.7,20.31776429974255,-83.01056671142578,-83.01056671142578,0.104396104812622,0.1020550727844238,58,58.0,YOLO,1,32,0.0,20.31776429974255,0.0,[],0.1040871143341064,0.0504601001739501,0.0504963397979736,0.0003979206085205,0.000694990158081
20250724_002644_568,-37,58,58,37.7,20.70539597730047,-82.41014671325684,-82.41014671325684,0.1013882160186767,0.1020805835723877,58,58.0,YOLO,1,32,0.0,20.70539597730047,0.0,[],0.1009228229522705,0.0505061149597168,0.050485610961914,0.0003995895385742,0.0006830692291259
20250724_002644_304,-37,58,58,37.7,21.37497135228768,-81.89454498291016,-81.89454498291016,0.1036500930786132,0.1586141586303711,58,58.0,YOLO,1,32,0.0,21.37497135228768,0.0,[],0.103327989578247,0.050471544265747,0.050452709197998,0.0567641258239746,0.0009191036224365
20250724_002645_244,-37,58,58,37.7,20.2411488243102,-83.02484893798828,-83.02484893798828,0.1031017303466796,0.1583361625671386,58,58.0,YOLO,1,32,0.0,20.2411488243102,0.0,[],0.102759838104248,0.0504901409149169,0.050464391708374,0.0567245483398437,0.0006508827209472
20250724_002645_507,-36,57,57,36.3,19.811382590333707,-83.29432907104493,-83.29432907104493,0.104377269744873,0.1019685268402099,57,57.0,YOLO,1,32,0.0,19.811382590333707,0.0,[],0.1040658950805664,0.0504584312438964,0.0504627227783203,0.0004031658172607,0.0006392002105712
20250724_002645_715,-36,57,57,36.3,19.80579672390769,-83.44287109375,-83.44287109375,0.1037063598632812,0.1585636138916015,57,57.0,YOLO,1,32,0.0,19.80579672390769,0.0,[],0.1033718585968017,0.050563097000122,0.0505671501159668,0.0567531585693359,0.0006716251373291
20250724_002645_979,-36,57,57,36.3,19.762812917515376,-83.40924072265625,-83.40924072265625,0.1036500930786132,0.1020464897155761,57,57.0,YOLO,1,32,0.0,19.762812917515376,0.0,[],0.1033132076263427,0.0504827499389648,0.0504956245422363,0.0003955364227294,0.0006666183471679
20250724_002646_186,-36,57,57,36.3,19.844895596719567,-83.24900703430175,-83.24900703430175,0.1018612384796142,0.1582961082458496,57,57.0,YOLO,1,32,0.0,19.844895596719567,0.0,[],0.1015374660491943,0.0504205226898193,0.0504498481750488,0.0567395687103271,0.0006794929504394
20250724_002647_114,-35,56,56,34.8,22.08962178537192,-81.13381271362304,-81.13381271362304,0.102226972579956,0.1583936214447021,56,56.0,YOLO,1,32,0.0,22.08962178537192,0.0,[],0.1018986701965332,0.050473928451538,0.0504670143127441,0.0567383766174316,0.0007078647613525
20250724_002646_911,-35,56,56,34.8,21.914021844482,-81.24402122497558,-81.24402122497558,0.099618911743164,0.1020805835723877,56,56.0,YOLO,1,32,0.0,21.914021844482,0.0,[],0.0993168354034423,0.050494909286499,0.0504601001739501,0.0003988742828369,0.0007202625274658
20250724_002646_651,-35,56,56,34.8,22.04144073960512,-81.16799850463867,-81.16799850463867,0.099980354309082,0.1583824157714843,56,56.0,YOLO,1,32,0.0,22.04144073960512,0.0,[],0.0996532440185546,0.0504965782165527,0.0504195690155029,0.0567603111267089,0.0006990432739257
20250724_002646_448,-35,56,56,34.8,19.86928993032015,-83.37034111022949,-83.37034111022949,0.0997605323791503,0.1020083427429199,56,56.0,YOLO,1,32,0.0,19.86928993032015,0.0,[],0.0994386672973632,0.0504710674285888,0.0504913330078125,0.0003962516784667,0.0006439685821533
20250724_002647_377,-34,56,56,34.8,22.17859242388513,-81.05830917358398,-81.05830917358398,0.1042118072509765,0.1019911766052246,56,56.0,YOLO,1,32,0.0,22.17859242388513,0.0,[],0.1038599014282226,0.0504944324493408,0.0504486560821533,0.0004012584686279,0.0006415843963623
20250724_002647_846,-34,55,55,33.4,22.98988382488568,-80.23456573486328,-80.23456573486328,0.1016838550567627,0.1019527912139892,55,55.0,YOLO,1,32,0.0,22.98988382488568,0.0,[],0.1013667583465576,0.0504515171051025,0.0504393577575683,0.0003950595855712,0.0006616115570068
20250724_002647_584,-34,55,55,33.4,23.055262661118064,-80.2206184387207,-80.2206184387207,0.1017060279846191,0.158480167388916,55,55.0,YOLO,1,32,0.0,23.055262661118064,0.0,[],0.1013672351837158,0.0504848957061767,0.0505142211914062,0.0567808151245117,0.0006940364837646
20250724_002648_052,-34,55,55,33.4,22.71414269208296,-80.51754722595214,-80.51754722595214,0.1018996238708496,0.1583390235900879,55,55.0,YOLO,1,32,0.0,22.71414269208296,0.0,[],0.1015615463256836,0.0504837036132812,0.0504508018493652,0.0567312240600585,0.0006661415100097
20250724_002649_257,-33,55,55,33.4,21.336922451311903,-81.74481430053712,-81.74481430053712,0.1016891002655029,0.1020913124084472,55,55.0,YOLO,1,32,0.0,21.336922451311903,0.0,[],0.1013624668121337,0.050438642501831,0.0504825115203857,0.0004708766937255,0.0006930828094482
20250724_002648_784,-33,55,55,33.4,20.99712858400629,-82.23406066894532,-82.23406066894532,0.106095552444458,0.102008581161499,55,55.0,YOLO,1,32,0.0,20.99712858400629,0.0,[],0.105741262435913,0.050433874130249,0.0504968166351318,0.000403881072998,0.0006685256958007
20250724_002648_313,-33,55,55,33.4,22.80233834364641,-80.44563217163086,-80.44563217163086,0.1056063175201416,0.1020214557647705,55,55.0,YOLO,1,32,0.0,22.80233834364641,0.0,[],0.1052720546722412,0.0504825115203857,0.0504374504089355,0.0003886222839355,0.0007076263427734
20250724_002648_994,-33,55,55,33.4,21.33470468518197,-81.71508026123047,-81.71508026123047,0.1027328968048095,0.1583805084228515,55,55.0,YOLO,1,32,0.0,21.33470468518197,0.0,[],0.1024067401885986,0.0504772663116455,0.0504736900329589,0.0567350387573242,0.0006880760192871
20250724_002649_462,-32,54,54,31.9,21.06132628702865,-82.1970859527588,-82.1970859527588,0.1031904220581054,0.1583495140075683,54,54.0,YOLO,1,32,0.0,21.06132628702865,0.0,[],0.1028368473052978,0.0504734516143798,0.0504777431488037,0.0567378997802734,0.0006535053253173
20250724_002649_931,-32,54,54,31.9,20.657840370136228,-82.57346687316894,-82.57346687316894,0.1015639305114746,0.1583161354064941,54,54.0,YOLO,1,32,0.0,20.657840370136228,0.0,[],0.1012487411499023,0.0504634380340576,0.0504419803619384,0.0567166805267334,0.0006854534149169
20250724_002649_725,-32,54,54,31.9,21.195317247158656,-82.10665435791016,-82.10665435791016,0.1027338504791259,0.101987600326538,54,54.0,YOLO,1,32,0.0,21.195317247158656,0.0,[],0.1024131774902343,0.0504615306854248,0.0504751205444335,0.0003964900970458,0.0006489753723144
20250724_002650_193,-32,54,54,31.9,20.75738128120192,-82.31903076171875,-82.31903076171875,0.1015951633453369,0.1019990444183349,54,54.0,YOLO,1,32,0.0,20.75738128120192,0.0,[],0.1012301445007324,0.0504555702209472,0.0504846572875976,0.0003979206085205,0.0006549358367919
20250724_002650_659,-31,53,53,30.5,18.77351026955779,-84.3216396331787,-84.3216396331787,0.1003389358520507,0.102107286453247,53,53.0,YOLO,1,32,0.0,18.77351026955779,0.0,[],0.1000106334686279,0.0505213737487793,0.0504536628723144,0.0004119873046875,0.0007145404815673
